Gene = Dbr1
Position 345: 7.758884777405795e-05
Position 5068: 7.125626308295733e-05
Position 7430: 6.764004721836394e-05
Position 8249: 6.74478233882594e-05
Position 5910: 6.715152758826986e-05
Position 68: 6.288855846444576e-05
Position 6855: 5.977653254152734e-05
Position 5471: 5.7921665004995545e-05
Position 3675: 5.688021978450043e-05
Position 6906: 5.0651132704641e-05
Position 220: 5.048833052090603e-05
Position 234: 4.5996552246651415e-05
Position 2143: 4.4432874714034695e-05
Position 7678: 3.445053934922344e-05
Position 2365: 3.4130783650308246e-05
Position 6991: 3.153115378967308e-05
Position 6941: 3.1098274208041465e-05
Position 2202: 3.0687614939628216e-05
Position 5297: 2.888531534075052e-05
Position 5824: 2.655554138135247e-05
Position 7217: 2.635941395542408e-05
Position 520: 2.4142477946474678e-05
Position 1066: 2.372391059662439e-05
Position 6562: 2.3705754553144373e-05
Position 6614: 2.334269331330971e-05
Position 6703: 2.319187890248454e-05
Position 4540: 2.1572774813390676e-05
Position 109: 2.1509561955347002e-05
Position 289: 2.1499040144960275e-05
Position 7234: 2.0130967157451476e-05
Position 6852: 1.925129905819392e-05
Position 545: 1.618695949692089e-05
Position 353: 1.431014190312823e-05
Position 104: 1.2812186496447875e-05
Position 569: 1.2564116211056015e-05
Position 4510: 1.25173984091143e-05
Position 6827: 1.0657672823419866e-05
Position 2385: 1.0401720283792487e-05
Position 600: 1.0369024624823063e-05
Position 436: 8.971724300019012e-06
Position 621: 8.854370319790014e-06
Position 358: 8.736570093419906e-06
Position 7064: 7.837162268535504e-06
Position 1011: 7.714252280044294e-06
Position 96: 7.199110781901167e-06
Position 56: 6.6379853394375544e-06
Position 388: 6.198690045665317e-06
Position 23: 5.748893843632595e-06
Position 6713: 5.514928463142334e-06
Position 673: 5.347968570623267e-06
Position 136: 4.897287824781554e-06
Position 555: 4.638432587705476e-06
Position 682: 3.618103246010217e-06
Position 690: 3.5014646934136697e-06
Position 7011: 3.482043666659115e-06
Position 142: 3.380811757993487e-06
Position 98: 3.3576510318277854e-06
Position 537: 3.356825035305276e-06
Position 7056: 3.3516977143979505e-06
Position 7110: 3.2665544071872448e-06
Position 305: 3.157522980599475e-06
Position 972: 3.062646102448612e-06
Position 1443: 2.8060222207742817e-06
Position 7045: 2.438707152556279e-06
Position 557: 2.2198014475814853e-06
Position 1569: 1.8217837869143703e-06
Position 7265: 1.620350929504472e-06
Position 6668: 1.451599415160465e-06
Position 392: 1.3808641400597198e-06
Position 6798: 1.2754872468231873e-06
Position 805: 9.53229210711963e-07
Position 6858: 8.462284229873418e-07
Position 124: 8.379312432597244e-07
Position 906: 7.608657583676246e-07
Position 58: 6.403597905275434e-07
Position 563: 6.122459017495769e-07
Position 914: 4.957232946477894e-07
Position 25: 4.734759636205244e-07
Position 6791: 4.601781246433876e-07
Position 928: 3.9863551137842885e-07
Position 1605: 3.8839681519937975e-07
Position 1020: 3.359765771079118e-07
Position 943: 2.8025033932994246e-07
Position 1578: 2.612083880307796e-07
Position 6708: 7.136083140598863e-11
Position 6726: 6.948356634165911e-11
Position 765: 3.7747159459442977e-11
Position 6966: 2.410075499427975e-11
Position 770: 9.220613845920895e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6517: 0.9850171962456514
Position 6222: 0.8861581189533999
Position 7512: 0.6265306793263118
Position 776: 0.4197368725158591
Position 3557: 0.3571344707214787
Position 4445: 0.3264877854281115
Position 4339: 0.28857373315831364
Position 8048: 0.19993045433857962
Position 7853: 0.16704510658698946
Position 7040: 0.15352631974056258
Position 2595: 0.15287966403961947
Position 4448: 0.14861287807165466
Position 739: 0.1442050560979139
Position 2641: 0.12935745227648196
Position 2079: 0.08120429478531227
Position 6763: 0.05920671482386396
Position 7995: 0.05439156035889617
Position 2468: 0.039607867695103924
Position 4309: 0.030423576525758105
Position 1419: 0.030320379415982045
Position 1601: 0.02972736443583882
Position 2592: 0.029255966264191288
Position 7473: 0.029235993274801468
Position 1786: 0.027424606830524535
Position 2435: 0.026139742257193024
Position 754: 0.02330592490782059
Position 4066: 0.023091493955388603
Position 7723: 0.02126950338147234
Position 7068: 0.02109479193287545
Position 4411: 0.01890643640219653
Position 1439: 0.015545805888628304
Position 7096: 0.014583456175113555
Position 6591: 0.013407982986244625
Position 4383: 0.013233227629021823
Position 7494: 0.010662110871076894
Position 6229: 0.010106957760776794
Position 2026: 0.009983221083617494
Position 4946: 0.009698287116497228
Position 7703: 0.009421537102747787
Position 7980: 0.009141246895121484
Position 7690: 0.008480403469883529
Position 7623: 0.008458929162504108
Position 4408: 0.008301660041264635
Position 1655: 0.008050393706687758
Position 1364: 0.00689280112734413
Position 1393: 0.006674046495248647
Position 8122: 0.006654338531089752
Position 7604: 0.006518478468514949
Position 460: 0.006204172257193526
Position 6103: 0.006034383085028755
Position 4504: 0.005004323855578866
Position 6120: 0.004913472664427692
Position 2142: 0.004541162196144686
Position 5012: 0.004238132267983573
Position 4817: 0.004099568020221589
Position 2494: 0.004086726535088242
Position 8280: 0.003971477438063162
Position 8052: 0.003922748298923435
Position 5972: 0.0035555370753602906
Position 3597: 0.003462078074058185
Position 3165: 0.00340101803516761
Position 2103: 0.0032302239290367017
Position 4837: 0.0031663974408659775
Position 252: 0.0031527593039582125
Position 8376: 0.003122962901343651
Position 7726: 0.0031186309044128066
Position 4423: 0.0029630298243188734
Position 7960: 0.002916010909698471
Position 7307: 0.0028857451378500472
Position 5936: 0.002762042542635171
Position 4414: 0.002619752025591721
Position 7669: 0.00251487645447929
Position 8631: 0.0024567706692947312
Position 3036: 0.002242142225640261
Position 2085: 0.0021941442756757816
Position 364: 0.0021803512865870185
Position 7656: 0.00208272873105065
Position 8427: 0.0020107579646579383
Position 3399: 0.0018547599758163315
Position 8355: 0.0017088427743856454
Position 4022: 0.001527980351173447
Position 4873: 0.001510930854217561
Position 1892: 0.001468577743304748
Position 4879: 0.0013903748134701458
Position 85: 0.0013752660733176122
Position 3285: 0.001295389171207179
Position 6049: 0.001294249409407812
Position 1341: 0.0012371615865553788
Position 7524: 0.0011235571986240199
Position 2544: 0.001112332058722586
Position 3521: 0.0011073423521816383
Position 201: 0.0011014798530525468
Position 8443: 0.0010738944771255768
Position 4845: 0.0010017352218036522
Position 1522: 0.0009986545422125323
Position 2091: 0.0009948016384066138
Position 1810: 0.0009228097725034755
Position 6745: 0.0009176832726383793
Position 5093: 0.000913322822618117
Position 8450: 0.0008335466903041882
Position 8110: 0.0007745013525921372
Position 3237: 0.000723411638083095
Position 8099: 0.0007157901863374782
Position 4345: 0.0006762823668679575
Position 4100: 0.0006504932352632129
Position 6950: 0.0006426974689507485
Position 2113: 0.0005873568283219858
Position 7450: 0.0005861825968915103
Position 5808: 0.0005775393703761458
Position 2963: 0.0005639931805911586
Position 7888: 0.000551290491309603
Position 6889: 0.0005324489083165155
Position 7580: 0.0005246645517584521
Position 6770: 0.0005039071093265275
Position 1562: 0.0005004910040453887
Position 8195: 0.0004993954810462601
Position 826: 0.0004731055748201944
Position 379: 0.00046181474116663285
Position 1427: 0.00045451074497396114
Position 1956: 0.0004047286147281828
Position 1833: 0.0003988257790434199
Position 1494: 0.0003766944856605262
Position 7768: 0.0003573412829664789
Position 1934: 0.00035559612084744985
Position 6748: 0.00035156359722559845
Position 654: 0.0003483355991593287
Position 409: 0.0003399151291384003
Position 4728: 0.0003284716905364601
Position 1572: 0.0003126567426876486
Position 8403: 0.0002853303199200461
Position 6978: 0.00024589930689732184
Position 165: 0.0002366619870032923
Position 7546: 0.00021936295761390348
Position 134: 0.00021258110318758444
Position 798: 0.00020575036400696253
Position 3330: 0.00020325331117544538
Position 1899: 0.00019064214481216677
Position 7627: 0.00019039979346903947
Position 6524: 0.0001890915181119573
Position 1253: 0.00018383456980989769
Position 563: 0.0001645850005582342
Position 1551: 0.00016445640958676863
Position 6290: 0.000160396459919097
Position 1447: 0.00015875285771362797
Position 8343: 0.00015838770314191352
Position 1421: 0.0001572083277377561
Position 7278: 0.00015338629257765916
Position 5994: 0.00014967645797310454
Position 404: 0.0001489593517349917
Position 2668: 0.00013410799331538918
Position 698: 0.0001311262582192404
Position 8491: 0.0001193766352630115
Position 4951: 0.00011793920796339242
Position 7226: 0.00010268298543794708
Position 2562: 9.71005912575074e-05
Position 8692: 9.220799007398399e-05
Position 7771: 9.214642208603954e-05
Position 6468: 9.122198978417515e-05
Position 1501: 8.696350198359734e-05
Position 575: 8.672226968140897e-05
Position 109: 8.572225371026821e-05
Position 2118: 8.542174795217998e-05
Position 6560: 7.486618888850885e-05
Position 7101: 7.413408560860151e-05
Position 3108: 6.90841596935077e-05
Position 482: 6.567728551425181e-05
Position 1790: 5.961628882641331e-05
Position 2717: 5.833522853212614e-05
Position 5430: 5.7921665004995505e-05
Position 506: 5.3454076399501803e-05
Position 1530: 5.243877442537459e-05
Position 1921: 5.0949464100372475e-05
Position 7312: 5.0633210425206354e-05
Position 901: 4.9314300769797674e-05
Position 1299: 4.861060075508026e-05
Position 7885: 4.822440461326378e-05
Position 790: 4.740424203207567e-05
Position 1275: 4.687649496437226e-05
Position 5914: 4.073974179108487e-05
Position 636: 3.919293175341704e-05
Position 326: 3.8371252340698686e-05
Position 6543: 3.2980969290799445e-05
Position 5205: 2.889659243346761e-05
Position 6526: 2.7849294812191553e-05
Position 5680: 2.6555541381352457e-05
Position 7891: 1.9891808823520763e-05
Position 937: 1.902773415947672e-05
Position 3040: 1.843203529631605e-05
Position 2384: 1.7067813802910617e-05
Position 1947: 1.297563874768068e-05
Position 7879: 1.2657065040520376e-05
Position 6708: 1.050351717600831e-05
Position 659: 9.85783382536052e-06
Position 174: 9.112362635547452e-06
Position 1279: 8.751434903324008e-06
Position 1109: 8.577113894210165e-06
Position 600: 7.0187687011728755e-06
Position 6644: 6.794173316976184e-06
Position 1609: 6.675517984970285e-06
Position 2036: 6.482173373942372e-06
Position 838: 5.916948202982034e-06
Position 315: 5.3995103285105744e-06
Position 6812: 3.984643521507987e-06
Position 1063: 3.978670869191958e-06
Position 792: 3.069349283652926e-06
Position 2229: 2.6980012120382423e-06
Position 479: 2.528030005672091e-06
Position 1683: 2.450157576428787e-06
Position 6777: 2.312800505660155e-06
Position 6805: 2.0694748876318276e-06
Position 2293: 1.631153191963073e-06
Position 6781: 1.3765007183822657e-06
Position 6774: 1.3299497185634312e-06
Position 183: 1.14092046340051e-06
Position 2151: 1.0672135454909314e-06
Position 488: 1.0410466050903672e-06
Position 1450: 9.152680194700547e-07
Position 1402: 8.768712405561357e-07
Position 6855: 7.957567871801962e-07
Position 6849: 7.840382434306533e-07
Position 6681: 7.263493550002137e-07
Position 1724: 6.697105676991319e-07
Position 300: 6.552214687731566e-07
Position 1709: 5.440907793040569e-07
Position 4751: 4.3926706969181103e-07
Position 4756: 3.7398198969604766e-07
Position 267: 3.7130626064058407e-07
Position 331: 3.50195849598016e-07
Position 7535: 2.835846687409501e-07
Position 7329: 2.530730038110187e-07
Position 856: 1.9277256068146492e-07
Position 520: 1.2994733729610697e-07
Position 578: 1.2454635422675474e-07
Position 880: 1.2105548931775477e-07
Position 1182: 7.9975271957484e-08
Position 6347: 2.6685414964883487e-08
Position 949: 2.0964814075849196e-08
Position 583: 2.6001512880436836e-09
Position 6663: 1.5639352667173037e-10
Position 858: 2.6284678759947707e-12
Position 673: 2.6278050787930184e-12
