Gene = Mrfap1
Position 1363: 6.88155595364002e-05
Position 1462: 6.880294091454137e-05
Position 520: 6.201695739713436e-05
Position 481: 6.17977688946016e-05
Position 1840: 5.142674883589984e-05
Position 636: 4.811038723578577e-05
Position 91: 4.1942896670750466e-05
Position 490: 4.075260674768052e-05
Position 388: 4.037399437690416e-05
Position 280: 3.7876056620738556e-05
Position 408: 2.701208316763637e-05
Position 256: 2.6611781913042086e-05
Position 1688: 2.626352027008804e-05
Position 217: 2.314479289189183e-05
Position 854: 2.2867287150022527e-05
Position 1271: 2.1207896225970602e-05
Position 697: 2.0976690814338988e-05
Position 394: 1.9285555053721507e-05
Position 220: 1.903742138940233e-05
Position 1586: 1.835268582583368e-05
Position 1125: 1.6094411068232336e-05
Position 1265: 1.5555251618423853e-05
Position 403: 1.5482011182142098e-05
Position 1533: 1.4878858636885358e-05
Position 740: 1.4813453481301372e-05
Position 732: 1.1480457825026842e-05
Position 1773: 1.0845043557632866e-05
Position 716: 9.222828795489592e-06
Position 1589: 9.005590054838548e-06
Position 1032: 8.132045870142507e-06
Position 406: 7.830658117059648e-06
Position 1719: 7.821974076396202e-06
Position 241: 7.108520851142782e-06
Position 1791: 6.895518231319217e-06
Position 1601: 6.3045640576320764e-06
Position 1340: 5.356419661424222e-06
Position 1722: 5.171533437211903e-06
Position 289: 5.001013592588767e-06
Position 117: 4.45595167410205e-06
Position 499: 4.299586206342284e-06
Position 1896: 4.279469163750605e-06
Position 244: 3.886617521843038e-06
Position 211: 3.212062214993564e-06
Position 124: 2.9387578351138727e-06
Position 1342: 2.4091586136825902e-06
Position 747: 2.1221446314858803e-06
Position 736: 2.008326975076401e-06
Position 1405: 1.961312852060153e-06
Position 508: 1.7566397867191479e-06
Position 99: 1.5087386354541637e-06
Position 536: 1.4900642649453738e-06
Position 150: 1.445400071403757e-06
Position 137: 1.1160545827630388e-06
Position 1891: 1.0607067278881964e-06
Position 202: 1.0389698419026005e-06
Position 1871: 1.0192347182936187e-06
Position 478: 7.89201075665379e-07
Position 235: 7.249801597643273e-07
Position 168: 6.178614657335968e-07
Position 173: 4.846667438790015e-07
Position 253: 4.43691481998575e-07
Position 355: 3.8467033987404274e-07
Position 165: 2.9069167183374744e-07
Position 538: 2.6298494526297057e-07
Position 541: 2.616669378827596e-07
Position 560: 1.4866733773287294e-07
Position 547: 1.3402231063068122e-07
Position 170: 8.560367765717653e-08
Position 543: 7.951496796269394e-08
Position 718: 7.502462592224118e-08
Position 750: 6.11618128527796e-08
Position 615: 4.90841614411754e-08
Position 1465: 4.790383942653629e-08
Position 557: 2.400249135226452e-08
Position 612: 1.316967755841127e-08
Position 1468: 1.2168192345520307e-08
Position 889: 3.5121681594879594e-10
Position 574: 2.8850656915516117e-13
