Gene = Ubfd1
Position 257: 3.7028065937032085e-05
Position 118: 3.609034177102565e-05
Position 11316: 3.4853714830404145e-05
Position 192: 3.467335241756762e-05
Position 369: 3.328099385743167e-05
Position 884: 2.8721505456696424e-05
Position 11470: 2.6418362642135844e-05
Position 404: 2.5365568426313172e-05
Position 973: 2.492772005722823e-05
Position 269: 2.4514456250175762e-05
Position 4750: 2.398189336560707e-05
Position 5338: 2.0247030382745647e-05
Position 272: 1.7103484852703578e-05
Position 314: 1.5822747725277333e-05
Position 267: 1.155111509950973e-05
Position 316: 1.117236413099311e-05
Position 260: 8.210996729617668e-06
Position 433: 3.920138103586623e-06
Position 372: 2.544602003972435e-06
Position 455: 2.3280150881334302e-06
Position 1852: 2.0884574679000267e-06
Position 1915: 1.9225734313356727e-06
Position 563: 1.612482007067749e-06
Position 2009: 1.2747268549441902e-06
Position 1990: 7.943270761611503e-07
Position 1193: 4.894000931578858e-07
Position 527: 2.3440098843149004e-07
Position 6620: 8.672331997058692e-08
Position 6588: 5.382551631117781e-08
Position 965: 2.1902869172641756e-09
Position 887: 1.4421832946372722e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8932: 0.9243067391353795
Position 11274: 0.9195039688296803
Position 4734: 0.8069917052246054
Position 4526: 0.7554118659864247
Position 13140: 0.4829498913908341
Position 1605: 0.4266442252764048
Position 488: 0.3829770493106859
Position 14682: 0.26843283942785023
Position 1625: 0.22635177155820135
Position 11840: 0.21918846409723244
Position 8167: 0.21529422498297118
Position 1734: 0.21058031404793148
Position 13854: 0.19252354265742222
Position 1898: 0.17625872649220575
Position 13882: 0.1363124732945679
Position 14063: 0.13455338938860725
Position 3640: 0.11496603139497856
Position 8046: 0.09745904601659844
Position 10937: 0.0862678128913924
Position 13413: 0.0812128441772772
Position 14497: 0.06603536426446412
Position 6487: 0.06292549502326461
Position 8287: 0.05982598817318551
Position 12518: 0.05334612325681265
Position 14294: 0.05243698122407568
Position 12782: 0.050567286977314066
Position 8807: 0.05037320966199484
Position 8586: 0.04483384368724232
Position 1553: 0.044276839647664275
Position 445: 0.04124430792133694
Position 4463: 0.03982518169692776
Position 6240: 0.03575783858296808
Position 11601: 0.03404441329815851
Position 7413: 0.03283987853677743
Position 1737: 0.030766902376300937
Position 13390: 0.029646318057838263
Position 13616: 0.0295251244642498
Position 8016: 0.02897582732456606
Position 4386: 0.028871520373409953
Position 8345: 0.02727748460784657
Position 5034: 0.027137755345861023
Position 13103: 0.026628554571684875
Position 3491: 0.025404380315071976
Position 14793: 0.02523062266666903
Position 14390: 0.024998648882614605
Position 14104: 0.020585073988695676
Position 6514: 0.01975799290681551
Position 8764: 0.019473405775746164
Position 3293: 0.018196946502601462
Position 10591: 0.018084859283012403
Position 13175: 0.016633652595676594
Position 667: 0.016490102149557612
Position 12111: 0.0157526766152253
Position 9576: 0.015732242443534876
Position 10851: 0.014902147241990677
Position 8221: 0.014238490968057158
Position 9789: 0.013754119002575291
Position 13907: 0.013088643184663793
Position 12067: 0.012949195490302908
Position 14009: 0.01276209822606966
Position 3557: 0.01247225957570781
Position 5443: 0.012189165006321914
Position 7335: 0.011815075492161327
Position 14588: 0.011491600267863751
Position 3030: 0.01137378827653557
Position 12635: 0.010685170772849696
Position 1628: 0.010477452476375547
Position 13471: 0.010270004584029034
Position 11408: 0.009967630527748135
Position 6203: 0.009901241672941949
Position 1766: 0.009214566464023513
Position 3609: 0.008610899659338749
Position 628: 0.007366179076685553
Position 12497: 0.0073340979384053494
Position 12547: 0.007075931331301246
Position 6187: 0.006931558833337329
Position 13195: 0.006832329101672851
Position 14040: 0.006667153374106576
Position 12943: 0.006552262395614403
Position 5341: 0.0061287723037188255
Position 2171: 0.005934249606305561
Position 818: 0.005515540318951616
Position 1877: 0.0055123581432351704
Position 11843: 0.005436900675421127
Position 5385: 0.005123178292502857
Position 1098: 0.005093802229787939
Position 13001: 0.004952227173695846
Position 10456: 0.0048958637649337755
Position 4157: 0.0047309730161045225
Position 1656: 0.00446680370510082
Position 8250: 0.004458546917235833
Position 10994: 0.004195390470300022
Position 6099: 0.004035321077453372
Position 9064: 0.003891284854035101
Position 1170: 0.0038117219272444016
Position 13290: 0.003599792914663488
Position 13449: 0.0035576496427921866
Position 10319: 0.0033225905042051124
Position 8489: 0.003198393898543373
Position 1122: 0.003054819058774239
Position 14231: 0.0030486826272128134
Position 3541: 0.002978095518845038
Position 9100: 0.002862255568912059
Position 1167: 0.0026834160441548366
Position 1752: 0.0026770775703989004
Position 8130: 0.0026058926774625395
Position 643: 0.0025906665710816153
Position 6522: 0.0024770729076371133
Position 9082: 0.0023109335315474175
Position 6610: 0.0021807585628404115
Position 9666: 0.0021164196995344295
Position 6588: 0.0020820355547080628
Position 13858: 0.0020626820659286685
Position 941: 0.0020620101283686607
Position 617: 0.002034367960533738
Position 1925: 0.0019973610494955427
Position 568: 0.001972090543156716
Position 3469: 0.0016915358313929498
Position 6115: 0.0016504970232951422
Position 2990: 0.0015611724147945602
Position 777: 0.0015574489562437603
Position 3261: 0.0015478185608436253
Position 6029: 0.0014472326325938583
Position 2083: 0.0013863329583906365
Position 14988: 0.001349663634949873
Position 5534: 0.0012359558075103344
Position 1661: 0.0012253479292197698
Position 11561: 0.0011636402234272928
Position 7291: 0.0011631713481381407
Position 13024: 0.001144209523227684
Position 12679: 0.001129748681543212
Position 1501: 0.0011280549533328097
Position 12291: 0.0010975689319732396
Position 763: 0.0010451280405564675
Position 10459: 0.0010205198676895308
Position 1449: 0.0009851922065229398
Position 5203: 0.0009546802288175796
Position 538: 0.0009399668240328712
Position 9104: 0.0009178953458338568
Position 3466: 0.0008833866481076511
Position 2080: 0.0008739906401670908
Position 8188: 0.0008672386086793223
Position 9744: 0.0008023924036112174
Position 678: 0.0007982120661255617
Position 13769: 0.000787735555623822
Position 712: 0.0007768540643546873
Position 3392: 0.0007714061521396509
Position 13593: 0.0007644598612536189
Position 7808: 0.0007454564611850759
Position 1296: 0.0006985084619702185
Position 4583: 0.0006839814026528585
Position 9995: 0.0006560143432768554
Position 5461: 0.0006557007578072044
Position 730: 0.0006152586940957267
Position 1763: 0.0005818517783458836
Position 2013: 0.0005704082908985706
Position 1807: 0.0005641360310746989
Position 1136: 0.0005618738558703146
Position 9242: 0.0005422055825921766
Position 4197: 0.0005357962332919107
Position 3646: 0.000518196789557785
Position 4737: 0.0005112559277690921
Position 745: 0.0005085365442162309
Position 2661: 0.0005035131432958723
Position 2176: 0.0004893752576605094
Position 4049: 0.00047834206331026375
Position 1556: 0.0004467975644119805
Position 4171: 0.00043482246136808075
Position 3527: 0.0004228903043784947
Position 402: 0.0004213345162702765
Position 869: 0.00041337207883132906
Position 3082: 0.0003916483506350876
Position 2912: 0.00036818669880776773
Position 3341: 0.0003599426463385598
Position 9934: 0.00035364437663449883
Position 523: 0.00034934592854449816
Position 3336: 0.00033590710703132703
Position 3676: 0.00033563209057657205
Position 4003: 0.0003353773250108103
Position 919: 0.0003242332450709493
Position 575: 0.00032269917470312254
Position 5588: 0.00031146388293509786
Position 12333: 0.0003109882420444459
Position 3369: 0.0002928235645097765
Position 578: 0.00028439541903338194
Position 5301: 0.0002734492635130837
Position 2115: 0.0002707103866359909
Position 10534: 0.00026497745655349483
Position 9114: 0.00026418415089573405
Position 1990: 0.0002315332997780065
Position 399: 0.00022485567947245005
Position 3315: 0.00021325101512005047
Position 2893: 0.00021325040093809106
Position 1641: 0.00020132275171040823
Position 2555: 0.00019751568573490532
Position 7764: 0.00017783845878231546
Position 688: 0.00017244203806837975
Position 13352: 0.00016947911635369507
Position 2042: 0.00015211845001226023
Position 6683: 0.00015155081073140535
Position 2377: 0.0001444369910719521
Position 584: 0.00013930575855924872
Position 3659: 0.00013709025725201958
Position 395: 0.00013618378355489169
Position 3358: 0.00012764353995328942
Position 6874: 0.00012293787939816179
Position 11689: 0.00011596374620741769
Position 1883: 0.00010443932597130234
Position 11283: 9.860818630675328e-05
Position 2476: 9.124657004016087e-05
Position 715: 8.800353123304641e-05
Position 496: 8.722703837351615e-05
Position 1362: 8.043367105311625e-05
Position 9195: 7.800045926922164e-05
Position 4893: 7.313001887329553e-05
Position 973: 6.788331161614488e-05
Position 4669: 6.503981348072215e-05
Position 2303: 6.382767682772011e-05
Position 3682: 6.376806193951222e-05
Position 2881: 6.083790418372236e-05
Position 3929: 5.7897313286753525e-05
Position 590: 5.5319998911536905e-05
Position 5750: 5.47885044083749e-05
Position 1125: 4.481486220544282e-05
Position 517: 4.37243438833659e-05
Position 1855: 4.36939836229561e-05
Position 6057: 4.1757091821330135e-05
Position 955: 4.078050235758912e-05
Position 4940: 4.0144759568551245e-05
Position 1060: 3.965831246650595e-05
Position 6064: 3.3096727497587125e-05
Position 6287: 3.292409819567477e-05
Position 2245: 2.8911489233395584e-05
Position 5664: 2.785922939448303e-05
Position 5243: 2.6599758304459438e-05
Position 1452: 2.469439930824043e-05
Position 5045: 2.4539220965376642e-05
Position 1476: 2.415108217010538e-05
Position 799: 2.2371509720923086e-05
Position 9730: 2.2231823887662003e-05
Position 230: 2.0348166022755638e-05
Position 503: 1.989019113401016e-05
Position 994: 1.852877544544051e-05
Position 300: 1.8496469913902485e-05
Position 2805: 1.664120109177986e-05
Position 1142: 1.3573996001372496e-05
Position 5346: 1.1793764607675331e-05
Position 186: 1.1650051640105918e-05
Position 796: 9.756280937253502e-06
Position 2031: 8.460736333353012e-06
Position 598: 6.2807945543008504e-06
Position 499: 5.608822571206428e-06
Position 3079: 5.514545057255906e-06
Position 1811: 5.0958068789757076e-06
Position 2035: 5.046390515962169e-06
Position 11411: 4.84272713495074e-06
Position 980: 4.515470975620412e-06
Position 348: 4.4274952397927675e-06
Position 790: 3.922949725090454e-06
Position 1796: 3.606841106737817e-06
Position 9153: 3.168482668981359e-06
Position 201: 2.8838771492231665e-06
Position 802: 2.7831369129761756e-06
Position 1413: 2.6344774708089145e-06
Position 2383: 2.3451701281288736e-06
Position 1922: 1.6620857753905498e-06
Position 4776: 1.2459358071853543e-06
Position 1459: 9.491995616443336e-07
Position 5602: 4.242194692101647e-07
Position 5626: 3.9939010783209573e-07
Position 1938: 3.8928461877261065e-07
Position 1868: 3.830749643032863e-07
Position 2935: 3.735685779107428e-07
Position 1935: 3.425360888905458e-07
Position 2019: 3.017534968238922e-07
Position 4875: 2.9090085855931786e-07
Position 1174: 2.834142041756759e-07
Position 901: 2.3736706391293555e-07
Position 327: 1.6172562671724473e-07
Position 5159: 7.566199864249328e-08
Position 5218: 7.430082272908321e-08
Position 2560: 4.12125882189277e-08
Position 350: 3.419554202705248e-08
Position 1021: 1.5395201144621116e-08
Position 314: 9.297248792735219e-09
Position 462: 7.791978388613478e-09
Position 1149: 5.912800297440552e-09
Position 830: 4.7912034084756805e-09
Position 827: 2.2915558901854915e-09
Position 1999: 1.4064579577318823e-09
