Gene = Pbxip1
Position 542: 3.6780529804921457e-06
Position 898: 3.3041342709330714e-06
Position 1526: 3.1345722851484478e-06
Position 1293: 3.0921350788540777e-06
Position 604: 3.0840048734667226e-06
Position 10505: 2.9309583087605995e-06
Position 10272: 2.9036390063747954e-06
Position 10825: 2.4712047172394594e-06
Position 1248: 2.3620129702567376e-06
Position 794: 2.1667189556907285e-06
Position 262: 2.0560327717305776e-06
Position 386: 1.89814037889434e-06
Position 259: 1.894786812744946e-06
Position 1044: 1.2969988186960804e-06
Position 11498: 1.0782271069812082e-06
Position 9888: 9.88098689598606e-07
Position 10081: 8.4158158377308e-07
Position 550: 7.955736499288402e-07
Position 9728: 4.2648752448971254e-07
Position 1188: 3.686164657517201e-07
Position 7212: 1.7561069012685084e-07
Position 12: 5.3677379211412895e-08
Position 346: 4.771528343206423e-08
Position 341: 4.4383692347924656e-08
Position 635: 1.0388197927088461e-08
Position 10139: 4.746020420963627e-09
Position 859: 1.4161532688749095e-09
Position 486: 9.279792748743874e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8745: 0.9608268585953765
Position 9573: 0.9275134774483083
Position 9085: 0.9025055021252232
Position 6415: 0.8522659631433344
Position 11966: 0.8116729226165186
Position 2810: 0.5776218110063676
Position 6889: 0.5436697874127552
Position 2972: 0.5357925035317309
Position 6745: 0.5236944520494444
Position 1579: 0.4763130555425884
Position 9384: 0.39218379283660687
Position 9358: 0.3580890033207886
Position 6633: 0.3233146493492493
Position 11427: 0.21667284625386263
Position 7624: 0.20826407175569095
Position 2169: 0.15767623152272775
Position 7674: 0.15617265895034063
Position 9267: 0.12460450119197344
Position 7659: 0.12195670517366718
Position 1948: 0.10872522307944948
Position 12834: 0.0955822838365287
Position 1988: 0.09104886340094116
Position 1896: 0.08564064969838406
Position 6394: 0.08039101286064684
Position 8089: 0.06955679775697471
Position 1843: 0.06708271925517918
Position 11393: 0.06652168643317487
Position 6922: 0.06305019704432686
Position 6663: 0.053512844232725745
Position 11429: 0.052039464132738904
Position 9366: 0.0425154771561959
Position 1639: 0.041274216307038494
Position 11449: 0.04049849669726614
Position 10339: 0.03810367252227509
Position 13107: 0.02953651035209739
Position 8160: 0.02634062671708873
Position 9058: 0.025671501712753134
Position 9613: 0.023806398400682667
Position 8320: 0.023393494274854026
Position 9264: 0.023329618301994672
Position 7712: 0.02192835050895384
Position 1928: 0.020675411764385983
Position 11454: 0.0204360468990876
Position 13683: 0.017568106630294622
Position 14158: 0.01717251515985036
Position 8138: 0.016412139578236836
Position 6703: 0.016349904544219765
Position 13966: 0.015268765502284173
Position 6708: 0.01512647631567034
Position 1751: 0.014455447148581518
Position 8859: 0.014366291292462656
Position 6450: 0.014291442521016117
Position 8573: 0.012249011946490598
Position 9215: 0.011893728140732092
Position 11248: 0.011830634025026342
Position 13048: 0.011477150843855349
Position 9633: 0.01094600096309746
Position 9294: 0.010872523029185132
Position 6443: 0.010683081949966809
Position 10792: 0.009908533811968727
Position 11390: 0.009331357658386837
Position 6688: 0.009169581262176011
Position 11350: 0.008845499318254419
Position 9617: 0.008217545110953389
Position 13529: 0.007772651209964376
Position 9068: 0.0075861867906027195
Position 10783: 0.007310648321870472
Position 1650: 0.007227203774945701
Position 6750: 0.007195369720039533
Position 13008: 0.007066092278219187
Position 4933: 0.007046097188630975
Position 2681: 0.006168863334257505
Position 8793: 0.0059526320058347
Position 13483: 0.0058721643112881845
Position 10824: 0.005777428486879866
Position 196: 0.005738145763578324
Position 11406: 0.005170631899137325
Position 2198: 0.004994794086776735
Position 11931: 0.004914372654508116
Position 13068: 0.004749774522830031
Position 1679: 0.004715389883467064
Position 6902: 0.004714279740882888
Position 1720: 0.004669073283808194
Position 9545: 0.004633358675095458
Position 284: 0.004283455043919925
Position 12809: 0.004260618959294314
Position 9594: 0.004208111986531312
Position 11215: 0.0041567710127325954
Position 11123: 0.004110647949254529
Position 2995: 0.003946610726037116
Position 6759: 0.003831864147606059
Position 449: 0.003680875884639129
Position 8259: 0.0035584912623417347
Position 7805: 0.003305157777080592
Position 2776: 0.0030839958549415338
Position 6938: 0.0030081745289414663
Position 11479: 0.002822147134516258
Position 641: 0.0027194006703262965
Position 6932: 0.0026715945732543856
Position 2860: 0.0026385129226345963
Position 10957: 0.0026163259526581373
Position 2066: 0.002569543495502769
Position 9541: 0.002560818796233739
Position 8773: 0.0024400147824180474
Position 8770: 0.002379933195476694
Position 12153: 0.0022601800014933433
Position 9231: 0.0022526347006645835
Position 828: 0.0022463898870926564
Position 14203: 0.0021961045184474824
Position 374: 0.0020876302873541305
Position 9626: 0.0020485586751686482
Position 11362: 0.0019220526093518724
Position 4810: 0.0019128157505703704
Position 10708: 0.0018412765635638934
Position 12080: 0.0018025715107573884
Position 2173: 0.001757234529582801
Position 6142: 0.0017294846660251678
Position 10172: 0.0016276055881081582
Position 8999: 0.00162437462633648
Position 6874: 0.0016128148930867907
Position 11896: 0.001586901267148425
Position 6958: 0.001558076416333493
Position 9410: 0.0014453900647131348
Position 13283: 0.0014068485607178422
Position 618: 0.001398778440124711
Position 12002: 0.0013892873585011566
Position 1390: 0.0013477012553242678
Position 2975: 0.001346111769836064
Position 8093: 0.00121690092439961
Position 2009: 0.001203058807077981
Position 11545: 0.0011834284610101101
Position 1081: 0.0011309985776966484
Position 2148: 0.001062619361430598
Position 9829: 0.0010450314598691123
Position 12508: 0.0010279174007797303
Position 4744: 0.0010024868868729955
Position 7283: 0.0009673142813370535
Position 11182: 0.0009381004425521452
Position 9488: 0.000936826153635196
Position 8655: 0.0009191269326265308
Position 13885: 0.0008888264649058073
Position 7363: 0.0008543455813665969
Position 958: 0.0008443389705017733
Position 10918: 0.000842744052536267
Position 12197: 0.0008385429625917633
Position 10618: 0.0007991164293425174
Position 11225: 0.0007824753868210538
Position 6747: 0.0007727642002807019
Position 2017: 0.0007440853692779995
Position 1003: 0.0007431992345283453
Position 4972: 0.000719482337574759
Position 14046: 0.000715415560778981
Position 11296: 0.0007036624598989123
Position 11026: 0.0006992361891253793
Position 9909: 0.000695750706383445
Position 9579: 0.0006690758522766281
Position 1763: 0.0006571457205512011
Position 10903: 0.0006439715148341364
Position 4832: 0.0006344704527516027
Position 10969: 0.0006266605666039502
Position 10517: 0.0006139810008532226
Position 8104: 0.0006138619884917896
Position 12017: 0.0006105294598826738
Position 1904: 0.0005846485605626187
Position 14017: 0.00056340968902932
Position 6950: 0.0005513737127666177
Position 6647: 0.0005441048389132191
Position 788: 0.0005133963473357754
Position 520: 0.0005090778845342321
Position 7831: 0.000496432171486405
Position 6796: 0.0004883574884404717
Position 12668: 0.00047662593675846496
Position 13126: 0.00046991748283497104
Position 10382: 0.0004521305465558632
Position 9948: 0.00044681126045387995
Position 11293: 0.000426101196210231
Position 12770: 0.00040667772572802833
Position 2991: 0.0004040717660364238
Position 268: 0.0003767648989454852
Position 11784: 0.00037439177349566624
Position 3078: 0.0003737640456943816
Position 476: 0.0003545647836725525
Position 2979: 0.00034773767356631387
Position 10807: 0.0003466895196237752
Position 11483: 0.0003447121021395164
Position 11299: 0.0003316724910089481
Position 10843: 0.00031712421184006134
Position 9399: 0.0003052339504414441
Position 167: 0.0003048324036698521
Position 4759: 0.00030240903757377873
Position 635: 0.0002987643363251861
Position 451: 0.000283171884903524
Position 9275: 0.0002800973938347281
Position 10085: 0.0002691679207333748
Position 6946: 0.00026250782593245084
Position 2793: 0.00024039944697491587
Position 10264: 0.0002356658127799796
Position 2102: 0.0002310239007925124
Position 10855: 0.00022793363429693132
Position 2823: 0.00022732024198069136
Position 9420: 0.00021858950993346762
Position 12775: 0.00019759030524622433
Position 2202: 0.00018992465366768512
Position 516: 0.00018784417668492025
Position 1806: 0.00017510652577819964
Position 10231: 0.0001572952515520565
Position 341: 0.00015596469518115561
Position 9602: 0.00015473401702084734
Position 589: 0.0001524800425067108
Position 351: 0.00015199686116085148
Position 2226: 0.00014537421020538148
Position 10119: 0.00013305714212094903
Position 9871: 0.0001319653316095191
Position 11058: 0.00011933646323352215
Position 10881: 0.00011564122288320314
Position 9583: 0.00011516602643823027
Position 10742: 0.00011468457570589291
Position 289: 0.00011263114870260532
Position 157: 0.00010708960773800302
Position 7407: 0.0001034503296296154
Position 11275: 0.000103013090307913
Position 2899: 0.00010287773463640539
Position 1010: 0.00010165581569671646
Position 10216: 0.0001016136162011334
Position 10176: 0.00010146014464666802
Position 3066: 9.751762686943739e-05
Position 10552: 9.532695753361917e-05
Position 146: 9.342006035506866e-05
Position 11185: 9.325497166623038e-05
Position 127: 9.290398610360402e-05
Position 11031: 9.161687554255301e-05
Position 9239: 9.061105344578095e-05
Position 1041: 8.665717724630746e-05
Position 7359: 8.35137986105838e-05
Position 11127: 8.309850888207406e-05
Position 11755: 7.834338104173001e-05
Position 1523: 7.662067293940505e-05
Position 332: 6.843892236044697e-05
Position 2895: 6.840968573163123e-05
Position 11157: 6.342257493344186e-05
Position 240: 6.0699273992131246e-05
Position 9657: 5.982777282205865e-05
Position 838: 5.684608585083334e-05
Position 380: 5.326264788355165e-05
Position 1965: 5.2551265215050996e-05
Position 854: 5.247665566076703e-05
Position 533: 4.7796786638565445e-05
Position 689: 4.43783882358354e-05
Position 10092: 4.406158844873538e-05
Position 10300: 4.2876850348550066e-05
Position 6978: 3.767665583482933e-05
Position 11150: 3.6981739621781115e-05
Position 204: 3.610953006765739e-05
Position 6832: 3.255303678523393e-05
Position 1450: 2.9962903919204378e-05
Position 1533: 2.9036801200968584e-05
Position 609: 2.429683938382093e-05
Position 1657: 2.3897340013666513e-05
Position 1226: 1.89671982720028e-05
Position 2257: 1.8335227276894092e-05
Position 1398: 1.7140894302066387e-05
Position 6997: 1.6285770152855614e-05
Position 1543: 1.3041652831054334e-05
Position 1513: 1.2709108056541799e-05
Position 1020: 1.119396509128698e-05
Position 160: 1.1063551950374837e-05
Position 492: 9.419098232236475e-06
Position 1013: 9.316129652956243e-06
Position 913: 9.170605942820454e-06
Position 383: 9.088372039304845e-06
Position 1090: 8.758920403801499e-06
Position 6989: 7.28676400246106e-06
Position 415: 6.6573565021549325e-06
Position 9552: 5.385752535533117e-06
Position 622: 5.3583274082291515e-06
Position 1130: 4.8802790400063645e-06
Position 137: 4.661696180653639e-06
Position 748: 4.004384256862541e-06
Position 408: 3.8123143565846097e-06
Position 7087: 3.0182285019300317e-06
Position 859: 2.9872795847503092e-06
Position 426: 2.8761036962416942e-06
Position 1150: 2.711576821593643e-06
Position 1685: 2.6174794889430277e-06
Position 10544: 2.6084643124511084e-06
Position 248: 2.482797953867281e-06
Position 1031: 2.060665505971514e-06
Position 773: 1.9354179584668e-06
Position 1782: 1.8860773399901416e-06
Position 1360: 1.826229708985583e-06
Position 566: 1.6146720210717416e-06
Position 1778: 1.4784978676833687e-06
Position 221: 1.3924382605161112e-06
Position 217: 1.3679967442314832e-06
Position 916: 1.1878770583883221e-06
Position 1456: 1.0909319165451552e-06
Position 1277: 1.0657844068428403e-06
Position 458: 1.0559995174706468e-06
Position 422: 1.0216328358169718e-06
Position 1084: 6.890904896257153e-07
Position 963: 6.005323483439923e-07
Position 1140: 5.812468443566939e-07
Position 214: 5.657378853561955e-07
Position 424: 5.569612233357442e-07
Position 9693: 5.262602527512753e-07
Position 225: 4.374066786786492e-07
Position 386: 4.1935334575534874e-07
Position 2128: 3.6181657034090487e-07
Position 2070: 3.563762164095267e-07
Position 1489: 2.556040027412251e-07
Position 9792: 1.3039743098666116e-07
Position 1492: 1.2741664074374882e-07
Position 9846: 5.694298829732085e-08
Position 9776: 3.059597032129772e-08
Position 7714: 2.97682418906647e-08
Position 237: 2.7399956152269557e-10
Position 604: 2.2678157961954257e-10
Position 293: 1.681309600493823e-10
Position 308: 1.6574947503535792e-10
Position 759: 1.5051960631419303e-10
Position 139: 7.449261206868889e-11
Position 484: 7.161050450772141e-11
Position 295: 6.50671265201486e-11
Position 298: 5.3778576521597126e-11
Position 429: 4.9906321597468764e-11
Position 497: 3.628423806406903e-11
Position 306: 1.4299283594697674e-11
Position 302: 1.0141937501624985e-11
Position 253: 1.0110923212881951e-11
Position 317: 9.89211499439764e-12
Position 745: 7.366718367191972e-12
Position 108: 6.5566936715050445e-12
Position 420: 3.901895013612898e-12
Position 97: 4.392173833822142e-13
Position 74: 1.3087277600567764e-16
Position 80: 7.708822661364653e-17
Position 83: 4.3028259794865014e-18
