Gene = Scg3
Position 31922: 0.03327109036945644
Position 3937: 0.027592440320011662
Position 11700: 0.026831149250194766
Position 2402: 0.024789291486186464
Position 18539: 0.02462847539140542
Position 25385: 0.024170519846195917
Position 2309: 0.02373503766940591
Position 8368: 0.018436298444096395
Position 27380: 0.017427576008847413
Position 25118: 0.01692844941776719
Position 38045: 0.01551121351720364
Position 13407: 0.015427698755270612
Position 19850: 0.015071644913305779
Position 17393: 0.014976863275636606
Position 2833: 0.014168164183449504
Position 11649: 0.014087573397794916
Position 35652: 0.013620635941074443
Position 20606: 0.01283489465261266
Position 11966: 0.01206763936600721
Position 2109: 0.011901755035133922
Position 2852: 0.011688063905005612
Position 1123: 0.011015172841227033
Position 4704: 0.009786768839443297
Position 22869: 0.009635671994109756
Position 6764: 0.00842198125857175
Position 18543: 0.00818947698682939
Position 1343: 0.007948596705228461
Position 24327: 0.007715846130943521
Position 7042: 0.007659048503296989
Position 9863: 0.007160912694254988
Position 39384: 0.007013425720800347
Position 4936: 0.006565160787018329
Position 14897: 0.00580642220343085
Position 6011: 0.005678996426448396
Position 38234: 0.005384546680115426
Position 6538: 0.004730241274635742
Position 17247: 0.0044201846195721815
Position 23030: 0.0040512713027524815
Position 4010: 0.0039086871520007185
Position 765: 0.0037678082932819613
Position 5041: 0.0037246647875465305
Position 5520: 0.00358377574757661
Position 20152: 0.003465932369792662
Position 21236: 0.003361040048675996
Position 17463: 0.003304090663161483
Position 3709: 0.0032428991729504786
Position 7626: 0.0030091917250481895
Position 493: 0.0029850971563361514
Position 10439: 0.002797871716243714
Position 19160: 0.0025010896203242353
Position 17799: 0.00240992463948404
Position 27894: 0.0023797988380369938
Position 38180: 0.0023509970485165853
Position 1396: 0.0022600519164827485
Position 34979: 0.002151524647955391
Position 10697: 0.0021195017148327912
Position 18933: 0.0020189309636457287
Position 19131: 0.0019647262399505273
Position 1392: 0.0017882567055092394
Position 3944: 0.0017680228738763018
Position 17529: 0.0016091705564485752
Position 2052: 0.001554572426287678
Position 8465: 0.0015453242331864272
Position 5596: 0.0013471170216888724
Position 21570: 0.001214953252283475
Position 3229: 0.001204664608521848
Position 13926: 0.001144982606123307
Position 18893: 0.0010948297662324747
Position 4233: 0.001086529356753782
Position 20933: 0.00108238923979606
Position 536: 0.0010793934318970415
Position 24859: 0.0009344162279779642
Position 660: 0.0008963959338708315
Position 24265: 0.0008052351974355464
Position 18357: 0.0007892685020546036
Position 22826: 0.0007839151077245032
Position 1545: 0.0007779146097456496
Position 19864: 0.0007475395825898529
Position 20321: 0.0007163523834693461
Position 1357: 0.0006418580177866058
Position 9330: 0.0006374529164956394
Position 8722: 0.0006008288252104941
Position 24767: 0.0005769783144705825
Position 14953: 0.000566676184996294
Position 2085: 0.00055280747426306
Position 24084: 0.0005058131168076893
Position 1619: 0.00047913112951394687
Position 19937: 0.0004766990471844217
Position 19312: 0.0004134134546835509
Position 565: 0.00040826806794927017
Position 1810: 0.0004044700479119667
Position 18877: 0.0003969741439054182
Position 1665: 0.000386572826951802
Position 1819: 0.0003754344355335835
Position 23608: 0.0003609196449463891
Position 7692: 0.00035048645639208515
Position 1130: 0.0003273155089843731
Position 15344: 0.00032523472460125203
Position 66: 0.0002974224145893193
Position 906: 0.00025741057835922034
Position 21214: 0.0002176977697210138
Position 18390: 0.00020616120262362394
Position 2491: 0.00019439653868644717
Position 1439: 0.00019414612033461415
Position 675: 0.00019162463318618916
Position 18392: 0.0001865164898942432
Position 7601: 0.00017586023283415963
Position 20885: 0.0001517737195521172
Position 9251: 0.00013994099362471155
Position 1541: 0.00013859638744465923
Position 21210: 0.0001369070604368876
Position 741: 0.00012173781406549464
Position 636: 0.00011218446071203834
Position 18613: 0.00011029727368848063
Position 370: 0.00010975773419884034
Position 486: 0.00010372268591796992
Position 227: 9.523334164589178e-05
Position 20881: 7.621746354991649e-05
Position 840: 7.502919985870741e-05
Position 1394: 7.237108739084775e-05
Position 541: 7.191626146252936e-05
Position 1805: 6.824034595502148e-05
Position 22623: 6.05575762966187e-05
Position 4547: 5.030332194809886e-05
Position 366: 4.8643309402131555e-05
Position 2616: 4.6437315791788053e-05
Position 4371: 4.550612942506988e-05
Position 44: 4.389280164960508e-05
Position 1180: 4.284649487814449e-05
Position 1523: 3.853537244461418e-05
Position 842: 2.9245457007595685e-05
Position 3932: 2.8874317219563106e-05
Position 364: 2.5127776186871604e-05
Position 1177: 2.468423237521838e-05
Position 1954: 2.3839320325721826e-05
Position 32501: 2.3730864733785067e-05
Position 769: 2.2146661867796336e-05
Position 1164: 2.2034835793559178e-05
Position 336: 2.1183680219205693e-05
Position 1377: 1.8666198971811907e-05
Position 1400: 1.6545036634399837e-05
Position 426: 1.652952906175134e-05
Position 5394: 1.6056119040970854e-05
Position 1282: 1.553976794922127e-05
Position 666: 1.5476149753992304e-05
Position 1304: 1.5265304991272404e-05
Position 1266: 1.0409896431020227e-05
Position 1489: 9.549512424167608e-06
Position 1500: 9.432226814691908e-06
Position 10147: 9.118183218434366e-06
Position 1295: 8.759858628582272e-06
Position 1687: 8.181217059623029e-06
Position 448: 7.819284996716794e-06
Position 1280: 7.3324287652032095e-06
Position 1093: 5.949658423838779e-06
Position 8988: 4.431890165465966e-06
Position 2164: 4.311847505775962e-06
Position 2069: 4.15740647444955e-06
Position 1149: 3.822746605373585e-06
Position 814: 3.6288694266404373e-06
Position 8750: 3.582433344604091e-06
Position 2223: 3.3593091399997004e-06
Position 1597: 2.8944742478535105e-06
Position 9884: 2.4383782405506825e-06
Position 2229: 2.212821023359595e-06
Position 2381: 2.1624901262715994e-06
Position 1382: 2.0191498408360624e-06
Position 8709: 1.9468488778630125e-06
Position 1188: 1.7516685438672876e-06
Position 8716: 1.7336107356574599e-06
Position 1053: 1.5465999561239775e-06
Position 21007: 1.0909298845281627e-06
Position 1412: 1.0402062917619786e-06
Position 21023: 5.330183034218103e-07
Position 7392: 3.878170479353076e-07
Position 2139: 2.750033703197037e-07
Position 39: 1.8794062908312896e-07
Position 2182: 9.872568123131839e-08
Position 8923: 8.944092936475096e-08
Position 2872: 8.811289354201442e-08
Position 517: 7.918230765396836e-08
Position 989: 2.9170913091579094e-08
Position 987: 2.5261817589859318e-08
Position 2867: 1.6473922124060506e-08
Position 1051: 3.4119259756158717e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 32344: 0.9984151493027045
Position 7244: 0.9959498645541364
Position 18285: 0.9937122126970932
Position 20779: 0.9683316737244495
Position 1876: 0.8852449384402731
Position 14663: 0.8396065515867636
Position 8561: 0.8033490266992721
Position 17194: 0.7153581122014345
Position 1736: 0.7063567744589946
Position 38106: 0.669065734905786
Position 40111: 0.6133132038794343
Position 1005: 0.5852107307278887
Position 24929: 0.4697949764310109
Position 13904: 0.4042479441723808
Position 11534: 0.3689626207833977
Position 2290: 0.2912421888663441
Position 39241: 0.2660083156048804
Position 24682: 0.2246293559078268
Position 22665: 0.1920777997901167
Position 5308: 0.1866865193675396
Position 20296: 0.18582970689134354
Position 37958: 0.17228517946002989
Position 11362: 0.14855308108366777
Position 11427: 0.14442354106508393
Position 39758: 0.14305641603169067
Position 31738: 0.13857047264911437
Position 18448: 0.13416592452773318
Position 4881: 0.1185740090234922
Position 39602: 0.09973810460574913
Position 38897: 0.09621949105977853
Position 9612: 0.09186042209433778
Position 6501: 0.08347971317168969
Position 11819: 0.08073960649876606
Position 27344: 0.07952324828669899
Position 2308: 0.0771979496330982
Position 14511: 0.062268629598715784
Position 17243: 0.058625215938924065
Position 36342: 0.052878450251660034
Position 30232: 0.05012406033533656
Position 20280: 0.0489444411737229
Position 36044: 0.044801763445186105
Position 40551: 0.03672407568743047
Position 29387: 0.03621281724808476
Position 26127: 0.03456827887356068
Position 2014: 0.03214297404964304
Position 1646: 0.031455726175164615
Position 6337: 0.031243844362096845
Position 20746: 0.029806140658253755
Position 8631: 0.02979228170500625
Position 20252: 0.026394659023363156
Position 14997: 0.02605220004660807
Position 13799: 0.024372471152026044
Position 6419: 0.023455846288282508
Position 17145: 0.02324950252777939
Position 1065: 0.022833967106141887
Position 8514: 0.022724066596796738
Position 11465: 0.022437341488326143
Position 3792: 0.02126683635916796
Position 38988: 0.019621959758389436
Position 11854: 0.018820501173752734
Position 32673: 0.018307650134526045
Position 9632: 0.017821972171697217
Position 5247: 0.017596093684744976
Position 22674: 0.016811187834630602
Position 2760: 0.01666888213733835
Position 13316: 0.015427698755270603
Position 36346: 0.015354728313414489
Position 35544: 0.015147521565321006
Position 40128: 0.014670893404203009
Position 25213: 0.01381526503962962
Position 1199: 0.013762158209107603
Position 19773: 0.012787887983342242
Position 36113: 0.012749600330086572
Position 860: 0.012671389648419351
Position 1942: 0.012033234700209023
Position 20307: 0.01197831806158757
Position 3771: 0.011968712292695284
Position 40173: 0.011702853729911894
Position 22553: 0.011556055676637799
Position 11365: 0.011352570648090527
Position 1427: 0.010472587306159978
Position 8320: 0.01024541504316283
Position 20151: 0.01014003705708171
Position 36194: 0.010003303335003091
Position 17173: 0.009986579420192838
Position 2216: 0.00975487557351275
Position 11271: 0.009661428785008868
Position 38147: 0.009399957371609927
Position 8256: 0.009362534572056921
Position 34791: 0.009149110382737986
Position 956: 0.008956525140146188
Position 24153: 0.008529799822254911
Position 2673: 0.008332918778234546
Position 6551: 0.00831360325978051
Position 4676: 0.008050466868004848
Position 1982: 0.007797109544732529
Position 6888: 0.007786737755133889
Position 20321: 0.007225474328023909
Position 40153: 0.006531125457978558
Position 17120: 0.006508708227589087
Position 22681: 0.006360823012258498
Position 19996: 0.006122194418066296
Position 4762: 0.005899158574797525
Position 11895: 0.005848038286479666
Position 4979: 0.0058283545333037345
Position 36162: 0.005219250096751002
Position 5822: 0.005143751194547509
Position 5493: 0.004939083013488229
Position 4500: 0.0048842000431484995
Position 19014: 0.0048792293149583135
Position 6669: 0.0048272059188967705
Position 40623: 0.00478249362653058
Position 14676: 0.0047290459882245554
Position 22596: 0.004578554570382943
Position 15097: 0.004578090027779927
Position 1880: 0.0044543324623548645
Position 9766: 0.004347771431127241
Position 1965: 0.003976563095373489
Position 14416: 0.0036799285419437215
Position 21099: 0.00364478962209405
Position 9534: 0.0036130080245248245
Position 6606: 0.003594775339674981
Position 7477: 0.003329922466550703
Position 15069: 0.0032638236112595
Position 18775: 0.0030445441938047007
Position 22931: 0.0029829954976001946
Position 3563: 0.002958609524081121
Position 17432: 0.002950737890248309
Position 9645: 0.0028979564676676105
Position 18217: 0.002856733284384813
Position 1884: 0.0027565278136427087
Position 32927: 0.002735237450819648
Position 530: 0.002711747388417058
Position 8520: 0.0026612519231657087
Position 22679: 0.0025575683997923226
Position 34338: 0.002453453352015172
Position 17633: 0.0024099246394840386
Position 27695: 0.0023822362886026056
Position 8411: 0.0023322092232467436
Position 8592: 0.0023147601056182966
Position 11384: 0.0021904054109187655
Position 1963: 0.0021874062082389944
Position 9299: 0.0021817480786559445
Position 2347: 0.0021650781429491494
Position 25296: 0.002115618728782471
Position 18294: 0.0020829598599768863
Position 10366: 0.002037044201450293
Position 1979: 0.0019741686830625407
Position 8633: 0.0019319007216752296
Position 24726: 0.0018920337889796396
Position 19753: 0.0017750923627416388
Position 36402: 0.0015800690161738775
Position 33601: 0.001566288196381303
Position 8601: 0.001562016413593549
Position 38783: 0.0015443265038259765
Position 1545: 0.0015411592040629166
Position 14773: 0.001524857539471459
Position 14939: 0.0014772768196892791
Position 517: 0.0014674931775591575
Position 1553: 0.0014410209501922885
Position 719: 0.001430346284139947
Position 2158: 0.001352368828127151
Position 25346: 0.0013481681861721234
Position 1423: 0.001337508900313057
Position 830: 0.0013117550674784015
Position 1712: 0.001284975612228262
Position 33519: 0.0012674924781348146
Position 8598: 0.0012581661192321027
Position 25231: 0.0011972835396252468
Position 11823: 0.0011960097188438898
Position 2163: 0.0011635670268152762
Position 4954: 0.001157601830766873
Position 8456: 0.001146176325381652
Position 34571: 0.0011063590505633806
Position 3119: 0.001103912429217292
Position 36508: 0.0010734023688620596
Position 9433: 0.0010344867718630572
Position 35369: 0.001005332470030809
Position 1661: 0.0010024508507325471
Position 33333: 0.0009823692314337557
Position 1690: 0.0009513459915665218
Position 9413: 0.000946237320565089
Position 8576: 0.000923111362854404
Position 20808: 0.0008657729628052744
Position 10576: 0.0008540662540641398
Position 19698: 0.000840978011766813
Position 32633: 0.0008381377518149063
Position 32771: 0.0008252483769840503
Position 9824: 0.000815703880216756
Position 1810: 0.0008100687091131672
Position 35637: 0.0008044101083475691
Position 1931: 0.0007894961458447244
Position 10283: 0.0007806968514369922
Position 7201: 0.0007533024158374953
Position 18450: 0.0007374405557077921
Position 1295: 0.0007010160842071312
Position 1947: 0.0006895861547524296
Position 4822: 0.0006703348896863791
Position 1782: 0.0006651809117426355
Position 2322: 0.0006545501476652287
Position 19810: 0.0006396852041635377
Position 4114: 0.0006183664678892797
Position 14535: 0.0005900635187454435
Position 10535: 0.0005696414980623219
Position 22517: 0.0005637029990903031
Position 4604: 0.0005545467158951032
Position 5980: 0.0005352452319008888
Position 5459: 0.0005301565775647828
Position 23941: 0.000515721024206743
Position 554: 0.0005134087344105809
Position 32500: 0.0005113089084748088
Position 18090: 0.0005023076720834447
Position 20373: 0.000501287351611181
Position 22676: 0.00048625047624227796
Position 21307: 0.00047391521135258007
Position 9451: 0.00046929809229243974
Position 34703: 0.00045344438502567807
Position 1489: 0.0004143679077588324
Position 9784: 0.0003848468133381387
Position 35305: 0.0003824234040764197
Position 21532: 0.00036827564574803495
Position 18055: 0.00036440853272415004
Position 33760: 0.000363736952991496
Position 577: 0.000362976765692339
Position 8094: 0.0003614580550449746
Position 34827: 0.00036136546948107657
Position 1084: 0.0003532481155386889
Position 2645: 0.0003506731955773824
Position 3997: 0.00034851277937328475
Position 8253: 0.0003336394568700442
Position 8572: 0.000322432599605746
Position 10287: 0.00032089344415426577
Position 19849: 0.00032018708669968464
Position 18753: 0.00030289488328260803
Position 2594: 0.0002937722734798048
Position 1577: 0.00028706291106412587
Position 1687: 0.0002801447723335136
Position 17039: 0.0002753405890418156
Position 10469: 0.00027505830892034705
Position 527: 0.0002746950434779088
Position 9120: 0.00027206279978504163
Position 1967: 0.0002693348322746875
Position 22496: 0.00026477836892245093
Position 8213: 0.0002619905513028086
Position 1529: 0.00025910518080448334
Position 4455: 0.00025282292438913396
Position 34856: 0.00023729025414827363
Position 623: 0.0002347551416063714
Position 8183: 0.00023153968151946525
Position 35038: 0.00022195917190764644
Position 33130: 0.0002206105709062815
Position 9165: 0.00021944568102016718
Position 34800: 0.0002130371355000075
Position 23492: 0.00021223393400250689
Position 7505: 0.00020561594772372944
Position 33461: 0.0002034668648118496
Position 22685: 0.00019313999387849436
Position 4565: 0.00018419860332919246
Position 22713: 0.00017838101351796683
Position 37313: 0.0001770483229333329
Position 21043: 0.00017696728907755943
Position 651: 0.00017546227444679478
Position 32584: 0.00017466864248473103
Position 33401: 0.00016536822274053345
Position 23415: 0.0001549021772106563
Position 18717: 0.0001518683966310089
Position 747: 0.00014140213101695724
Position 2267: 0.00013090822605993634
Position 31401: 0.00012345419255419226
Position 9081: 0.00012033455061598864
Position 1829: 0.00011384201291936757
Position 5018: 0.00011344466382255257
Position 1504: 0.00010823985403561782
Position 1180: 0.00010693232778705684
Position 3439: 0.0001041961488497924
Position 21330: 0.00010167562760957502
Position 22912: 0.00010039942016122814
Position 311: 9.379622740572256e-05
Position 21453: 9.123948477325538e-05
Position 4095: 9.120537754334398e-05
Position 1442: 8.820466522057156e-05
Position 3505: 8.783757194229107e-05
Position 9781: 8.750082633894128e-05
Position 2717: 8.744556171301462e-05
Position 2560: 8.465628754842983e-05
Position 306: 8.392396505838332e-05
Position 8294: 7.940893207490989e-05
Position 4891: 7.698644277519552e-05
Position 9711: 7.539853705319041e-05
Position 33381: 7.033030610029298e-05
Position 33278: 6.396147616510628e-05
Position 10091: 6.329906519037998e-05
Position 28524: 6.270340136370205e-05
Position 18291: 6.17933383969553e-05
Position 8125: 5.416098149953713e-05
Position 1749: 5.256559735076385e-05
Position 1585: 5.107725698317474e-05
Position 34528: 5.0142194240982025e-05
Position 4848: 4.949002975189712e-05
Position 32678: 4.946226379421442e-05
Position 9148: 4.9370491153320166e-05
Position 220: 4.753590545809319e-05
Position 3173: 4.7246032586779806e-05
Position 2969: 4.569398792351243e-05
Position 1429: 4.562418093008353e-05
Position 4232: 4.5506129425069804e-05
Position 20930: 4.4934625679902156e-05
Position 579: 4.206524281085568e-05
Position 3623: 4.0746036225616934e-05
Position 3518: 3.9741613685298316e-05
Position 3798: 3.970894001005527e-05
Position 1959: 3.960797737160752e-05
Position 21224: 3.882182630647843e-05
Position 1224: 3.75943218428409e-05
Position 9472: 3.4712845654567126e-05
Position 2819: 3.441953851220503e-05
Position 237: 2.7054239847301205e-05
Position 168: 2.6589890730738827e-05
Position 28502: 2.6221571283785155e-05
Position 784: 2.5735447654740005e-05
Position 765: 2.4785080698784224e-05
Position 10556: 2.4431243257674834e-05
Position 27949: 2.4406587776941566e-05
Position 18329: 2.2309777516078745e-05
Position 3704: 2.1952825232880853e-05
Position 675: 2.1447082767444025e-05
Position 276: 2.0918375295788318e-05
Position 1663: 2.0526972243442174e-05
Position 2067: 2.0501161428113104e-05
Position 1709: 2.0052124787701003e-05
Position 1895: 1.924726615172669e-05
Position 1118: 1.8664772320300594e-05
Position 25955: 1.696743426640983e-05
Position 1313: 1.6423619596359627e-05
Position 20953: 1.6314655769644763e-05
Position 21547: 1.583094774042929e-05
Position 1560: 1.581151454248738e-05
Position 3541: 1.5667074403712837e-05
Position 1556: 1.492634941971108e-05
Position 4645: 1.4772850236266748e-05
Position 1751: 1.45367388032108e-05
Position 18121: 1.434309802218274e-05
Position 26749: 1.408645529831042e-05
Position 881: 1.3676247069134204e-05
Position 682: 1.3284300863952989e-05
Position 17949: 1.1798428142857192e-05
Position 9272: 1.1482363805822554e-05
Position 21254: 9.835782444404896e-06
Position 4002: 9.650020783327507e-06
Position 270: 9.608861938183171e-06
Position 21010: 9.431899469628157e-06
Position 8674: 8.82864992244191e-06
Position 21959: 8.445130718432297e-06
Position 4130: 8.24451519004539e-06
Position 25684: 8.030807713160185e-06
Position 2677: 7.941579316796085e-06
Position 3626: 7.465645739213052e-06
Position 145: 6.314133754738382e-06
Position 8387: 6.290780444000141e-06
Position 1665: 6.1966208604420216e-06
Position 18825: 6.122844858113073e-06
Position 1373: 6.061089767744877e-06
Position 29704: 5.9972994882882885e-06
Position 1382: 5.9810069863094784e-06
Position 9243: 5.1797183658236575e-06
Position 18124: 5.177350453333816e-06
Position 586: 5.080134270943288e-06
Position 1253: 4.811485918058582e-06
Position 1392: 4.75570224903068e-06
Position 3153: 4.551922328411563e-06
Position 497: 4.304265862875808e-06
Position 20088: 4.2520330927377304e-06
Position 380: 4.214655371987412e-06
Position 1093: 4.1031738663388486e-06
Position 840: 3.6239147168451802e-06
Position 2711: 3.6151695493905488e-06
Position 2223: 3.407907335020999e-06
Position 1755: 3.2120231731519272e-06
Position 9214: 2.735763492759323e-06
Position 1086: 2.5716669807755276e-06
Position 3027: 2.367841984592436e-06
Position 412: 2.328951344556971e-06
Position 2386: 2.1254306758490167e-06
Position 2269: 2.047264881162765e-06
Position 8889: 1.9835999548194713e-06
Position 5167: 1.8096741153468454e-06
Position 1343: 1.8032392530689764e-06
Position 17983: 1.6708991394538207e-06
Position 1745: 1.5973588314393914e-06
Position 8795: 1.5918432453561975e-06
Position 289: 1.4791795647736445e-06
Position 17095: 1.4136135645969109e-06
Position 1098: 1.3611128912571211e-06
Position 10040: 1.360747758526044e-06
Position 296: 1.1488684832303445e-06
Position 18720: 1.1406195079642152e-06
Position 20973: 1.0734509350855846e-06
Position 18908: 1.0630319950784845e-06
Position 316: 9.172538418624363e-07
Position 21901: 7.293662132792247e-07
Position 786: 7.192153431817862e-07
Position 18875: 7.132160104114723e-07
Position 18892: 7.095267856132852e-07
Position 3158: 7.053151181793091e-07
Position 18664: 7.007510485182326e-07
Position 2375: 6.941891475512626e-07
Position 8813: 6.521342394100544e-07
Position 22611: 5.883437152961465e-07
Position 22345: 5.633794953595042e-07
Position 656: 4.622287719276507e-07
Position 2357: 4.4976793428144174e-07
Position 21809: 3.8159313052633615e-07
Position 805: 3.63563283859155e-07
Position 2429: 3.289629638702776e-07
Position 660: 3.238596121411812e-07
Position 2228: 3.2140942233199195e-07
Position 9656: 3.2074115602413955e-07
Position 468: 2.967531940502267e-07
Position 148: 2.510785826949298e-07
Position 281: 2.4733953719056606e-07
Position 446: 2.1058358825884743e-07
Position 18829: 1.9685042558572016e-07
Position 625: 1.951318219852848e-07
Position 2931: 1.8707936308072748e-07
Position 325: 1.801973179149732e-07
Position 8966: 1.5052578953218168e-07
Position 20640: 1.479101132009136e-07
Position 394: 1.4620760371480454e-07
Position 2400: 1.425911063266937e-07
Position 2139: 1.3609909345213377e-07
Position 18502: 1.358506490234893e-07
Position 9682: 1.0631968184983394e-07
Position 329: 1.0141563944894213e-07
Position 2361: 7.706160996664889e-08
Position 2408: 7.658392022447049e-08
Position 319: 7.3010386664835e-08
Position 416: 6.193701115474885e-08
Position 109: 6.166837611731725e-08
Position 175: 5.5197385010851274e-08
Position 189: 4.906289044542996e-08
Position 2754: 4.440183726597101e-08
Position 8841: 4.375119531411334e-08
Position 18485: 3.826075415860764e-08
Position 22971: 3.3579680638190467e-08
Position 20999: 2.713059345468327e-08
Position 197: 2.631484753217357e-08
Position 2621: 1.7270926021314525e-08
Position 2830: 1.715634211505585e-08
Position 2787: 1.5348407953823248e-08
Position 794: 1.1171972307596829e-08
Position 799: 1.0654950802210826e-08
Position 150: 1.029484324739353e-08
Position 18459: 1.0163603974969518e-08
Position 448: 1.009646193386628e-08
Position 8826: 7.54749985830484e-09
Position 8903: 7.118302366757396e-09
Position 321: 4.86551106557555e-09
Position 473: 3.2502076600753036e-09
Position 8815: 1.8436901621906588e-09
Position 479: 1.479113934433051e-09
Position 2363: 1.330222651691322e-09
Position 1102: 5.540537077753468e-10
Position 421: 7.0446782383248174e-12
