Gene = Srp9
Position 648: 6.375964376740102e-06
Position 966: 6.038737692932392e-06
Position 536: 5.2348318860029825e-06
Position 872: 5.095412172148093e-06
Position 66: 4.959562329636531e-06
Position 972: 4.939216311085855e-06
Position 1835: 4.745184342300725e-06
Position 968: 3.935081529194163e-06
Position 508: 3.601743046499189e-06
Position 708: 3.5727099067105245e-06
Position 773: 3.4526230269623947e-06
Position 1374: 3.349677588566072e-06
Position 1503: 3.1734066193913143e-06
Position 2058: 2.4074245102347105e-06
Position 940: 2.185188292009906e-06
Position 1873: 2.0764112927870004e-06
Position 1893: 1.9957165702375677e-06
Position 677: 1.8431450433786578e-06
Position 1327: 1.7695460673598375e-06
Position 661: 1.620886136772021e-06
Position 1131: 1.6121484801299623e-06
Position 1198: 1.6109270496950743e-06
Position 1386: 1.5131600906519037e-06
Position 833: 1.454340622182843e-06
Position 1927: 1.3934680910570083e-06
Position 1285: 5.623171906939513e-07
Position 1946: 3.879893422120043e-07
Position 721: 3.756788335516431e-07
Position 694: 3.6091855022038793e-07
Position 56: 3.556504384344921e-07
Position 855: 3.269469557295653e-07
Position 1372: 2.804143485021764e-07
Position 1475: 2.753173837335677e-07
Position 323: 2.599370390502842e-07
Position 2099: 2.593385965297618e-07
Position 732: 2.555797567181386e-07
Position 302: 2.1707441012239532e-07
Position 131: 1.855457047047975e-07
Position 1525: 2.690280111680919e-08
Position 1390: 2.67800523005709e-08
Position 39: 1.9261617717648656e-08
Position 331: 8.452391508683683e-09
Position 759: 5.991651699626461e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6585: 0.36050897656962866
Position 712: 0.2572409321230318
Position 6214: 0.18727277513528304
Position 1594: 0.14965057887339514
Position 7185: 0.14116850727882704
Position 747: 0.13908527519129438
Position 7445: 0.12531605510554789
Position 3784: 0.12401542361129776
Position 2285: 0.09039767973118586
Position 7056: 0.049706309606709534
Position 6135: 0.0442805905389546
Position 4142: 0.04103722846248559
Position 4682: 0.040704310997841095
Position 2102: 0.03733973962725048
Position 3933: 0.03403055667026733
Position 531: 0.03237121105534542
Position 4655: 0.030533313897966752
Position 2132: 0.028401362827428032
Position 773: 0.02774755547848116
Position 5264: 0.024594715006801847
Position 559: 0.023199882006365094
Position 4477: 0.023011420508079496
Position 6599: 0.022910599919528655
Position 677: 0.022845168476911305
Position 648: 0.020978311792111386
Position 2167: 0.020327374693642777
Position 5828: 0.013286818315112983
Position 5141: 0.008886311000600432
Position 3799: 0.008251595992702062
Position 423: 0.006714446666101128
Position 2355: 0.006256848049932154
Position 5434: 0.006226395614652801
Position 6249: 0.005908238797396191
Position 7650: 0.005753734277325378
Position 2687: 0.005576002695419297
Position 1812: 0.0054368698715075575
Position 6268: 0.005393735684730338
Position 7211: 0.0051386939860895015
Position 3829: 0.004996399986889838
Position 770: 0.004324261408371346
Position 2611: 0.0038075427758532277
Position 295: 0.003805508734552463
Position 4593: 0.0037806913625223833
Position 353: 0.0036343904540068295
Position 1759: 0.003507668709571515
Position 7276: 0.002911930630923097
Position 302: 0.0028131872243103238
Position 4299: 0.0028011075399485175
Position 4529: 0.002688998292808109
Position 3037: 0.002382567133865398
Position 4093: 0.0023243161871998605
Position 828: 0.0022145777671366603
Position 381: 0.002200456723152331
Position 408: 0.0020353399591867467
Position 5159: 0.001961186849976761
Position 359: 0.0018795325712900155
Position 1140: 0.0017863571365301172
Position 2657: 0.0017650761574836526
Position 3354: 0.0016447961174207426
Position 6558: 0.001464362756894213
Position 3328: 0.0014638221766488106
Position 5111: 0.001432591823548178
Position 1165: 0.0013756127900642248
Position 7460: 0.0013257216862109047
Position 2411: 0.001166480636959097
Position 661: 0.0011066559452159684
Position 3403: 0.0011064992317735725
Position 3024: 0.0011059115185677207
Position 7486: 0.0010681878925575838
Position 1242: 0.0010133853524380365
Position 5945: 0.0009183408147903159
Position 1175: 0.0009079137133373617
Position 1485: 0.0008998968443665218
Position 3635: 0.0008558233877931715
Position 2591: 0.0008325746781308864
Position 759: 0.0008304141443610439
Position 1509: 0.0008091751566776792
Position 390: 0.0006881038193022167
Position 1424: 0.0006681987949447571
Position 536: 0.0006466194189135526
Position 5530: 0.0006424310873108746
Position 3874: 0.0006346616282744042
Position 384: 0.0006331403280394525
Position 1095: 0.0006285025433951573
Position 2663: 0.0006182256105472526
Position 729: 0.0005576966545216344
Position 1153: 0.0005280060770685034
Position 3956: 0.0005098033313050941
Position 3370: 0.00048472944294582
Position 2906: 0.0004718013391835431
Position 877: 0.0004081243184857855
Position 1207: 0.00037120753237076566
Position 3021: 0.000366011565831135
Position 5376: 0.0003417327588840232
Position 1565: 0.0003402003144744251
Position 604: 0.0003203622079476478
Position 3621: 0.0002985613243289613
Position 2564: 0.0002733090544807143
Position 2822: 0.00024040721745472235
Position 608: 0.00021010203930165705
Position 2392: 0.00018248188529802108
Position 2426: 0.00017858650886025764
Position 778: 0.00015514526079369025
Position 3780: 0.00013306117087680405
Position 991: 0.00013261866712661213
Position 2764: 0.00012271991795782185
Position 1893: 0.00011690494635670988
Position 2484: 0.00010489048967458642
Position 839: 0.00010275024519198772
Position 1769: 9.681306749681926e-05
Position 1202: 8.864595346173558e-05
Position 3526: 8.403287979561848e-05
Position 3074: 6.915216311974913e-05
Position 3198: 6.035101085092501e-05
Position 2912: 5.5680226803602485e-05
Position 371: 4.998596290175341e-05
Position 148: 4.827908588002066e-05
Position 2176: 4.5371142414217934e-05
Position 487: 4.433584291335211e-05
Position 566: 3.624558661385408e-05
Position 394: 3.0350316268296643e-05
Position 367: 2.0700169290580376e-05
Position 1008: 1.761755475244867e-05
Position 1642: 1.688683979265785e-05
Position 690: 1.555083942957973e-05
Position 913: 1.5300621130042523e-05
Position 984: 1.307592975703177e-05
Position 1628: 1.231934251551893e-05
Position 805: 1.0723177917210431e-05
Position 106: 8.604643064340226e-06
Position 162: 8.19520664279411e-06
Position 1730: 7.077573687118684e-06
Position 1713: 6.403281218679493e-06
Position 848: 6.356976184242414e-06
Position 442: 4.697765150795838e-06
Position 940: 4.659078845486737e-06
Position 1020: 4.570753153515083e-06
Position 1602: 4.118487247513035e-06
Position 2083: 4.014067951311631e-06
Position 784: 3.5303365930158717e-06
Position 1668: 3.167481919105264e-06
Position 168: 3.0028054293288796e-06
Position 1235: 1.7350543654042554e-06
Position 1940: 1.539443456150564e-06
Position 1682: 1.496710692719957e-06
Position 884: 1.2652181721786598e-06
Position 1179: 1.181271165320591e-06
Position 1246: 1.053859394704001e-06
Position 1996: 1.0498026558799119e-06
Position 1946: 1.0386585101575873e-06
Position 1257: 1.0092457207668471e-06
Position 927: 9.34096182397343e-07
Position 2058: 8.791768800722983e-07
Position 84: 7.87598942853103e-07
Position 1217: 7.65380315194459e-07
Position 1110: 6.97830315186018e-07
Position 574: 6.936493396516752e-07
Position 1289: 3.114657172601427e-07
Position 1958: 2.6355593463325303e-07
Position 910: 2.5773209648068717e-07
Position 185: 2.476359910525055e-07
Position 1260: 1.7892338388411542e-07
Position 1001: 1.6935571461718753e-07
Position 1214: 1.571528572375243e-07
Position 225: 1.4406544545689535e-07
Position 82: 1.1687845104514689e-07
Position 568: 1.1090753949459069e-07
Position 286: 4.5367809601598436e-08
Position 201: 4.221812468029086e-08
Position 239: 1.4972192233238594e-08
Position 177: 1.3763451812411662e-08
Position 180: 5.621552340698102e-09
Position 810: 3.580587748067452e-09
Position 793: 1.8626996725105653e-09
Position 198: 9.724584522767262e-10
Position 612: 6.82720832003773e-10
Position 230: 1.777273041100256e-10
