Gene = Pdcd1
Position 280: 0.0013519432943587587
Position 3254: 0.0013427102079187467
Position 12018: 0.0012924395687418416
Position 378: 0.001255302345560001
Position 13707: 0.0011344140971659728
Position 10223: 0.0011306476009137886
Position 4680: 0.0011236826660922703
Position 3358: 0.0011168079896199984
Position 5511: 0.0010566906332078701
Position 6767: 0.0009685712513714303
Position 1677: 0.0009640782595264612
Position 12546: 0.0009167363156796014
Position 1598: 0.0009166430429683966
Position 355: 0.0008850049875932997
Position 2840: 0.0008549393633073494
Position 8167: 0.0007713896236407298
Position 4007: 0.0007320136180547958
Position 2725: 0.0007168463124209816
Position 13261: 0.000714407433391677
Position 13120: 0.0006854144543372399
Position 6392: 0.0005500912636102843
Position 234: 0.0005466099727853308
Position 13074: 0.000536529359586166
Position 3156: 0.0005029784585743534
Position 1125: 0.0004661162121768898
Position 4600: 0.0004579859464992887
Position 229: 0.0004536407345705989
Position 12687: 0.0004028231333813896
Position 5894: 0.0003957934313590062
Position 1053: 0.0003789417343737395
Position 4152: 0.0003562836248077678
Position 3141: 0.0003350458807378192
Position 2120: 0.00029616432777411267
Position 5358: 0.00029523398044886413
Position 9189: 0.0002799107674911035
Position 12037: 0.0002716242326043258
Position 1626: 0.0002649393353450118
Position 1567: 0.0002607856928776826
Position 4714: 0.00019213857900042615
Position 7480: 0.00017830369206552808
Position 648: 0.00017797340769184702
Position 1012: 0.00017544356769774307
Position 1861: 0.00016106856985702506
Position 1913: 0.0001577281231463732
Position 198: 0.00015032867982448967
Position 1426: 0.00014128226660079725
Position 415: 0.00014043255265645861
Position 1476: 0.00012447535950469894
Position 1231: 0.00010155101294772002
Position 291: 9.531414540535932e-05
Position 6993: 8.372696668372507e-05
Position 3668: 7.901682820528123e-05
Position 723: 7.800453156499748e-05
Position 1741: 7.265072224176691e-05
Position 3428: 7.212396629607213e-05
Position 688: 6.75558091825091e-05
Position 1148: 6.643509361212105e-05
Position 3165: 6.534728956198058e-05
Position 7151: 6.264696351614928e-05
Position 3841: 5.7647975851482045e-05
Position 3362: 5.405860488954863e-05
Position 4367: 5.0086179838533105e-05
Position 6870: 4.800142607265604e-05
Position 3192: 4.5464301520954374e-05
Position 544: 3.958685343769428e-05
Position 6264: 3.891307476553993e-05
Position 1454: 3.851764377201207e-05
Position 2548: 3.752019444209669e-05
Position 989: 2.9519211968243037e-05
Position 1129: 2.801216234610146e-05
Position 1872: 2.5707137277794854e-05
Position 2176: 2.5364861275302742e-05
Position 1822: 2.5360415089737025e-05
Position 974: 2.2748868065795945e-05
Position 2625: 2.2069973049911972e-05
Position 2219: 1.8739303395282816e-05
Position 861: 1.5732064289125487e-05
Position 1826: 1.2265518381923873e-05
Position 4829: 1.059990654735613e-05
Position 451: 8.082864438325666e-06
Position 4400: 7.375588268519651e-06
Position 2522: 7.222188300683098e-06
Position 1649: 7.164393963112304e-06
Position 4036: 6.73665812780015e-06
Position 2257: 6.159309232751883e-06
Position 1181: 5.48551281438697e-06
Position 822: 4.892439114049943e-06
Position 1390: 4.729970894379749e-06
Position 2740: 3.5748876795330316e-06
Position 900: 3.019101797030614e-06
Position 1655: 5.988119962116906e-08
Position 138: 5.050548215984116e-08
Position 359: 3.50947267996226e-08
Position 1198: 7.229742652487931e-09
Position 439: 5.116966433656273e-09
Position 682: 5.046934724444038e-09
Position 824: 2.7458308272600933e-09
Position 1279: 2.6074472835174975e-09
Position 788: 2.298969138405907e-09
Position 1078: 1.8255745523477858e-09
Position 523: 1.5509334287385447e-09
Position 425: 1.5118647837331891e-09
Position 593: 1.1163656137478462e-09
Position 606: 1.0835868895790757e-09
Position 462: 9.519567073354386e-10
Position 627: 8.855238815102503e-10
Position 680: 8.388022745654567e-10
Position 803: 5.464827176300159e-10
Position 554: 3.3270661846041455e-10
Position 427: 9.182270432241755e-12
