Gene = Thumpd1
Position 405: 2.2446642137283246e-06
Position 346: 1.8639423037201467e-06
Position 420: 1.8448661702179494e-06
Position 119: 1.7069864523826426e-06
Position 528: 1.6903581030262556e-06
Position 2978: 1.4762613149502331e-06
Position 2593: 1.2281915801669213e-06
Position 2716: 1.0666822652638023e-06
Position 2790: 1.019326688055561e-06
Position 368: 9.321652733772751e-07
Position 3317: 8.282596743897048e-07
Position 732: 7.459088329902452e-07
Position 4085: 5.431354487478731e-07
Position 3842: 5.170205944005926e-07
Position 3957: 4.80223551606033e-07
Position 4030: 4.7490914408614434e-07
Position 3963: 4.4909909948224305e-07
Position 3827: 4.178093665968278e-07
Position 4080: 3.2599926499040726e-07
Position 3816: 3.25510878644935e-07
Position 795: 2.304315250430701e-07
Position 438: 1.9233407159387277e-07
Position 3882: 1.705293346779569e-07
Position 425: 1.6966414293451344e-07
Position 2682: 1.4673820412259457e-07
Position 228: 9.351720556000276e-08
Position 514: 7.464483944385922e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2527: 0.890798930836816
Position 3728: 0.8641547935166717
Position 2869: 0.4816529562489657
Position 1496: 0.35038887384586986
Position 3229: 0.19427297343185654
Position 3204: 0.12814105278901042
Position 4346: 0.07024178490608261
Position 2559: 0.04754681384338187
Position 840: 0.041843148896547916
Position 2897: 0.036357196882375264
Position 462: 0.024969064358995933
Position 910: 0.024506159686681045
Position 1736: 0.023732446385524672
Position 2909: 0.019474310468002708
Position 643: 0.017388522357604096
Position 1503: 0.017351246719041265
Position 3115: 0.01643921810525006
Position 5549: 0.01581190812166336
Position 4578: 0.015367502672000906
Position 2170: 0.013002372420086757
Position 2620: 0.012409406384949482
Position 3538: 0.012041287395683201
Position 1810: 0.011885914030931559
Position 4894: 0.010221831310489466
Position 3852: 0.008942045200387487
Position 3281: 0.008245254062870097
Position 1733: 0.0068252196867831325
Position 845: 0.006208124260617235
Position 522: 0.004958204243136626
Position 4221: 0.004233995094216072
Position 5528: 0.004149058085856669
Position 1539: 0.004098743588037928
Position 2689: 0.004026197494497038
Position 3461: 0.0038637129041046345
Position 1532: 0.003720734945196861
Position 2840: 0.0036901137382998103
Position 1762: 0.003452721327109289
Position 2893: 0.003226871225417917
Position 405: 0.0030900031533993956
Position 3167: 0.0030062693244963814
Position 1528: 0.002878826256378552
Position 3272: 0.0025765441354662585
Position 4932: 0.002575240904351533
Position 2950: 0.0023011264392994077
Position 689: 0.0022729451500500576
Position 2282: 0.001958238773326829
Position 1992: 0.0017381370470968907
Position 5385: 0.001716503512595584
Position 2712: 0.0016423692759620538
Position 1517: 0.001566837130579491
Position 3688: 0.0015093145487470067
Position 3434: 0.001477036232007845
Position 1586: 0.0013413801380994697
Position 913: 0.0013069374320627298
Position 2944: 0.001290283995325097
Position 1565: 0.0012763793852031118
Position 2662: 0.0011397898918878528
Position 5169: 0.0011328363970631407
Position 487: 0.0011169192974855705
Position 1846: 0.0010512569283968824
Position 2355: 0.0010432923523886431
Position 1572: 0.0010275716106526655
Position 3267: 0.0010070524758162328
Position 5174: 0.0009324971048941715
Position 5324: 0.0009129722118861585
Position 1551: 0.0008962428806985453
Position 2985: 0.0008045569156277911
Position 1508: 0.0008035464266694601
Position 3470: 0.0007579357089981391
Position 2420: 0.0006879513385991446
Position 1514: 0.0006801790876543516
Position 4042: 0.0006759888495064968
Position 668: 0.0006624520489150886
Position 5641: 0.000633283824428524
Position 1060: 0.0005510628369220228
Position 1596: 0.0005012822828673189
Position 795: 0.00048064593512732874
Position 1003: 0.0004765658001826077
Position 2358: 0.00044177329220197183
Position 5474: 0.00040745396501017876
Position 4771: 0.0004062047763301419
Position 3209: 0.00039830959043933925
Position 4438: 0.00039506229846099426
Position 4783: 0.00039175699813075713
Position 3910: 0.0003803462136624612
Position 5417: 0.0003781306471421549
Position 1456: 0.00036874123146638947
Position 3149: 0.0003637848087999128
Position 4234: 0.0003404747172672646
Position 156: 0.0003269361333735623
Position 1768: 0.0003155486826949837
Position 3779: 0.00030656772847297253
Position 2384: 0.0003059852024562797
Position 188: 0.0003014490432561204
Position 1927: 0.0002822545137669157
Position 2586: 0.00027369309589121
Position 2835: 0.00027251291709883875
Position 2641: 0.00025953295340107974
Position 1214: 0.0002535075017271811
Position 1442: 0.00023807485874896979
Position 3169: 0.00023609435167533683
Position 2876: 0.0002226789894440299
Position 3609: 0.00021939568396426348
Position 1827: 0.00019725574302193694
Position 1379: 0.00019252882711569852
Position 2994: 0.00018429194244284642
Position 875: 0.00017809360324382202
Position 1192: 0.0001758733794898371
Position 932: 0.00017577801749671975
Position 2644: 0.00017006453853358715
Position 3146: 0.0001691025973310608
Position 2152: 0.0001597106172330775
Position 1866: 0.0001485833144872365
Position 4293: 0.00014808835814940452
Position 1688: 0.0001465346968543522
Position 1087: 0.0001402618436234691
Position 2297: 0.00013969466136294344
Position 565: 0.0001360045371533362
Position 3054: 0.0001329757280821241
Position 134: 0.0001287536578437454
Position 621: 0.00012410473864124424
Position 1838: 0.00012077286034801995
Position 1569: 0.00011450289276674621
Position 4523: 0.0001114900363435866
Position 2535: 0.00010990515783150149
Position 1671: 0.00010598107198588066
Position 2542: 0.00010139303828240434
Position 3347: 9.901549242287498e-05
Position 244: 9.827539597772122e-05
Position 2033: 9.641785665063761e-05
Position 5593: 9.6307759934278e-05
Position 1818: 8.45982261870943e-05
Position 2738: 7.905779887108416e-05
Position 2583: 7.780392587963796e-05
Position 1657: 7.648598403405275e-05
Position 1536: 7.165295181101631e-05
Position 3836: 7.0863595743585e-05
Position 5367: 6.765304043883271e-05
Position 1553: 6.400146621416676e-05
Position 1201: 5.191526262000111e-05
Position 1172: 5.161426499463737e-05
Position 891: 4.9312214611778616e-05
Position 4468: 4.910678464198668e-05
Position 170: 4.7120822297315894e-05
Position 1401: 4.4176144800519216e-05
Position 1711: 4.1979492642927224e-05
Position 1432: 3.813477082842339e-05
Position 3329: 3.2665503251860946e-05
Position 4126: 3.059503420365656e-05
Position 1601: 2.9150115440080354e-05
Position 785: 2.83244108846651e-05
Position 1429: 2.7929202600006738e-05
Position 363: 2.427668330459576e-05
Position 753: 2.4013015829687454e-05
Position 717: 2.1867438685765773e-05
Position 1355: 1.9795763447392594e-05
Position 768: 1.947714670889531e-05
Position 224: 1.5750980334381137e-05
Position 3985: 1.429703624955058e-05
Position 176: 1.2325754791626724e-05
Position 368: 9.479594857163018e-06
Position 357: 8.252835493429635e-06
Position 1182: 7.982664693263757e-06
Position 1129: 3.3875818014384716e-06
Position 951: 3.0211345970959614e-06
Position 773: 2.665763145743267e-06
Position 119: 2.4517027319697774e-06
Position 218: 2.329895975843667e-06
Position 526: 2.157608440020112e-06
Position 1026: 1.878582820405751e-06
Position 1204: 1.8589423718753261e-06
Position 233: 1.7336561007582798e-06
Position 1109: 1.5866394878818153e-06
Position 1280: 1.2935137251477068e-06
Position 236: 1.1025029883354128e-06
Position 760: 8.075827835576047e-07
Position 1237: 7.72761821367147e-07
Position 1603: 6.872091332918305e-07
Position 101: 5.673129291200779e-07
Position 757: 5.327387729413295e-07
Position 310: 4.699407549897249e-07
Position 728: 4.524040499115257e-07
Position 3154: 4.2704622092524797e-07
Position 346: 4.26174593100558e-07
Position 1619: 4.198541695992651e-07
Position 86: 3.310610787263635e-07
Position 1647: 2.876751009985828e-07
Position 1319: 2.3874789492116964e-07
Position 3321: 2.156741256283935e-07
Position 1747: 1.7091035649305066e-07
Position 287: 1.0245753840214636e-07
Position 339: 5.636317227041725e-08
Position 572: 5.2732484961364654e-08
Position 77: 4.219331400746724e-08
Position 257: 2.795587562960031e-08
Position 108: 1.8842534134817935e-08
Position 587: 1.142758739198198e-08
Position 732: 4.889512690424085e-09
Position 755: 3.740000777124583e-09
Position 724: 3.568082498127729e-09
Position 3124: 2.294854123154566e-09
Position 294: 1.406010167729595e-10
Position 943: 1.0974206548411479e-10
Position 306: 7.78060375991954e-11
Position 582: 4.76220689221003e-11
Position 304: 1.446524139444342e-11
Position 598: 6.148177244803689e-12
Position 594: 2.52686973083505e-12
