Gene = Pfdn2
Position 12889: 0.025836327689027164
Position 1178: 0.024828921009988045
Position 2381: 0.02343546842378141
Position 12117: 0.02274577348675251
Position 12529: 0.020675415420619576
Position 2854: 0.019637758145366547
Position 3359: 0.019596334405784677
Position 8817: 0.018867747759030398
Position 6243: 0.017035381812133814
Position 1598: 0.01565517674872729
Position 6246: 0.014446884584591337
Position 12736: 0.013218380388104412
Position 1774: 0.01272733717119469
Position 2223: 0.011917557046494864
Position 4509: 0.01100886030601346
Position 7167: 0.009594962762186302
Position 690: 0.008045909031014539
Position 13108: 0.007230535452673478
Position 12587: 0.007225257523345395
Position 1681: 0.006047828519273493
Position 11405: 0.005662447058998484
Position 2266: 0.004532364181601484
Position 11914: 0.004480521667643848
Position 2881: 0.003905927469627657
Position 1135: 0.003543881850665828
Position 7566: 0.0033916985383098375
Position 2896: 0.0029177036211889473
Position 11806: 0.0028962614149830312
Position 1034: 0.002786067675857679
Position 13482: 0.002780725984277053
Position 4543: 0.002717036130958834
Position 4494: 0.0023956324439167605
Position 7549: 0.002207638001956755
Position 11779: 0.002146233322393301
Position 2703: 0.002141616455913475
Position 1717: 0.0021207805625953115
Position 8661: 0.0021024997771579264
Position 1401: 0.001965609604082301
Position 12185: 0.0018132153517728337
Position 10889: 0.0017832012903616571
Position 12793: 0.0017786418137595683
Position 13221: 0.0017550341081458316
Position 13028: 0.0017146862331031305
Position 627: 0.0016612752680178438
Position 9159: 0.0015168970087525277
Position 1043: 0.0014989815845095756
Position 12218: 0.0014609769895236088
Position 2269: 0.0013588566662740907
Position 13557: 0.0012960088051079662
Position 377: 0.0012501165642223619
Position 1608: 0.0011710768135470432
Position 1024: 0.0011610563099122924
Position 12212: 0.0011114604646457605
Position 2460: 0.0010901145469873843
Position 1601: 0.0010829950134631308
Position 11924: 0.001078291811975042
Position 3431: 0.0010077883973767165
Position 3407: 0.0010066519559341308
Position 11056: 0.0009694522865856662
Position 1446: 0.0009486181183464638
Position 2643: 0.0009217721932974222
Position 405: 0.0009118755096787236
Position 12975: 0.0008725907018005496
Position 6512: 0.0008199402708658754
Position 12831: 0.0008073171956120003
Position 365: 0.0007989048448061352
Position 13236: 0.0007691107209258794
Position 5730: 0.0007667577546060165
Position 1259: 0.0006792150526682515
Position 13181: 0.0006650278245174924
Position 1698: 0.000642983358573569
Position 3151: 0.0006221586841182795
Position 12501: 0.0006211137628648584
Position 12209: 0.0005551151023711184
Position 11451: 0.0005487347815733988
Position 3325: 0.000516697073170919
Position 13495: 0.0005005170222316314
Position 11521: 0.00046855237654570164
Position 13403: 0.00042720451966846916
Position 2850: 0.0003976412538826503
Position 13124: 0.00039343790442730167
Position 11608: 0.00037873279132369473
Position 13366: 0.00037756723266137805
Position 1191: 0.00035138356917396136
Position 2714: 0.0003478785564717872
Position 3490: 0.00034315248958157076
Position 2288: 0.0003421168604188126
Position 10640: 0.0003022222586588802
Position 2400: 0.0003010664639864326
Position 1046: 0.0002878336446655067
Position 1014: 0.00028137417509592786
Position 1987: 0.00023814229773140005
Position 444: 0.00023377211002344702
Position 1500: 0.00022344304443713047
Position 1494: 0.00021032640356761636
Position 1119: 0.00020518319313654845
Position 11509: 0.00020218379842245834
Position 2281: 0.0001998824106084575
Position 272: 0.00019361696716142603
Position 12122: 0.00018215323949200682
Position 11425: 0.00017129002254271742
Position 13263: 0.00016902566291041916
Position 345: 0.00016362357289375905
Position 2329: 0.00015666031745429978
Position 12082: 0.0001537072523334065
Position 13241: 0.00015182558892153512
Position 11096: 0.00014740895316673878
Position 11575: 0.00014509197163566849
Position 1409: 0.00014012503886608435
Position 11293: 0.0001388034311176065
Position 11448: 0.00013575468994935365
Position 13153: 0.00013225855949738324
Position 1338: 0.0001304695402699656
Position 11544: 0.0001254082359280096
Position 5284: 0.00011819071567036354
Position 1114: 0.00011731259138362597
Position 11781: 0.000116619071489731
Position 12755: 0.00011259925688926307
Position 12548: 0.0001080586422889372
Position 388: 0.00010754885444911188
Position 11532: 8.617260747689515e-05
Position 11484: 8.297248021554824e-05
Position 11464: 7.975383500354041e-05
Position 12356: 7.171757198829349e-05
Position 11954: 7.004766730274285e-05
Position 11246: 6.870215130475511e-05
Position 11744: 6.746763799516436e-05
Position 1158: 6.396787293307151e-05
Position 201: 5.7506793257951345e-05
Position 3129: 5.749310223151299e-05
Position 1152: 4.980934955837907e-05
Position 2248: 4.9743109551288113e-05
Position 13412: 4.9427245770428565e-05
Position 12141: 4.936011915973323e-05
Position 191: 4.748923225260087e-05
Position 488: 4.7324584149166866e-05
Position 4560: 4.387074538257802e-05
Position 11437: 4.200022295016412e-05
Position 11470: 4.1539149388170145e-05
Position 4601: 4.096022732879019e-05
Position 11616: 4.007785387391981e-05
Position 1403: 3.9956257317427316e-05
Position 12224: 3.971411507490405e-05
Position 1345: 3.9674382217725006e-05
Position 11785: 3.838600322479413e-05
Position 13525: 3.82788765447147e-05
Position 649: 3.592185757563381e-05
Position 832: 3.4910672806110645e-05
Position 11487: 3.285483620281417e-05
Position 11880: 3.278964301293745e-05
Position 11929: 3.057323400227209e-05
Position 532: 2.9494063088881808e-05
Position 11553: 2.7260777838725372e-05
Position 472: 2.584134260544044e-05
Position 468: 2.547622991350848e-05
Position 11077: 2.451987906059494e-05
Position 13086: 2.319865900479968e-05
Position 416: 2.282794163299683e-05
Position 11862: 1.9895233471465127e-05
Position 11688: 1.859653239803111e-05
Position 1326: 1.8469297867117408e-05
Position 11659: 1.8422209179210114e-05
Position 12626: 1.6953523249257953e-05
Position 11758: 1.606384591199808e-05
Position 1161: 1.5943594171147714e-05
Position 3364: 1.4394902759365851e-05
Position 3204: 1.4391894951405662e-05
Position 12254: 1.4161573806798643e-05
Position 11313: 1.3639911177476152e-05
Position 769: 1.3450263794674181e-05
Position 458: 1.311639434532439e-05
Position 1222: 1.2297065877757196e-05
Position 1052: 1.1740894624215103e-05
Position 1660: 1.008262551940196e-05
Position 11841: 9.472823878097298e-06
Position 2055: 9.427588156375756e-06
Position 1297: 9.281064683885658e-06
Position 1615: 9.175670367819785e-06
Position 1292: 9.035593315335089e-06
Position 1517: 8.863313523753405e-06
Position 2089: 8.632932691800613e-06
Position 11526: 8.299582137952497e-06
Position 319: 8.276341290793915e-06
Position 11365: 7.989556942725568e-06
Position 3378: 7.484953162662789e-06
Position 2954: 7.448541863749552e-06
Position 2320: 7.335118017747086e-06
Position 1265: 6.924661035651979e-06
Position 116: 6.657739860315857e-06
Position 1781: 6.4988167411731555e-06
Position 1079: 6.442704123893512e-06
Position 11253: 5.320175952349143e-06
Position 746: 5.254760424249936e-06
Position 1368: 5.149460921036465e-06
Position 1280: 5.114019111252695e-06
Position 785: 5.075511891160428e-06
Position 1261: 4.829651074709586e-06
Position 1370: 4.471362302311155e-06
Position 1235: 4.10710638396248e-06
Position 11746: 3.922103242042155e-06
Position 324: 3.587496468040607e-06
Position 1317: 3.384411205335371e-06
Position 3102: 3.375564621288492e-06
Position 1787: 3.245294966303847e-06
Position 1550: 2.8371170293557117e-06
Position 283: 2.8142557112129566e-06
Position 1116: 2.7700292268845367e-06
Position 11671: 2.380743861564137e-06
Position 708: 2.330313861597751e-06
Position 1228: 2.2800422317729482e-06
Position 1310: 2.2756412157031733e-06
Position 11749: 1.8903723471369026e-06
Position 1140: 1.4026877694975505e-06
Position 2134: 1.2056802915858208e-06
Position 355: 9.847534682089142e-07
Position 339: 9.497999794280999e-07
Position 588: 7.465594377633525e-07
Position 1237: 6.458384550063e-07
Position 1451: 5.010881500832851e-07
Position 374: 4.897469172135098e-07
Position 805: 3.908101838190003e-07
Position 274: 3.2046406112718577e-07
Position 638: 2.8134633250838727e-07
Position 239: 1.496469174517126e-07
Position 168: 1.397705644391712e-07
Position 294: 1.339943713013937e-07
Position 11854: 1.0010156995629231e-07
Position 558: 9.91800694571334e-08
Position 252: 9.485273155948681e-08
Position 332: 8.772415528338198e-08
Position 131: 5.9531681171355454e-08
Position 13161: 5.1911729200106966e-08
Position 591: 4.478729603517868e-08
Position 2789: 3.836916070876032e-08
Position 418: 3.731116896765951e-08
Position 287: 2.2378123529379015e-08
Position 328: 3.540673915666797e-09
Position 11226: 2.2007165542442546e-09
Position 476: 1.0731158458395702e-09
Position 11180: 8.253326035517824e-10
Position 547: 4.959580830186049e-10
Position 237: 3.4145527048992284e-10
Position 534: 1.5333208896311507e-10
Position 171: 1.2770544429662208e-10
Position 121: 8.179744227150253e-11
Position 555: 4.081346633849677e-11
Position 176: 2.0025274615851498e-11
Position 292: 5.239804449948175e-12
Position 139: 3.2759102911967284e-12
Position 124: 1.5141925335212058e-12
