Gene = 1700064H15Rik
Position 671: 1.0700607167595226e-08
Position 1045: 8.892783689678369e-09
Position 935: 8.583788598472502e-09
Position 559: 8.561058405693493e-09
Position 590: 3.6677027171239465e-09
Position 631: 2.9166845136572505e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 15864: 0.5538524411009836
Position 11316: 0.5002312394852994
Position 4767: 0.2786937190126068
Position 9843: 0.16315714314698931
Position 3611: 0.11712650401584407
Position 14492: 0.10586028145649141
Position 7785: 0.09387814398963273
Position 2448: 0.06378571195260825
Position 12017: 0.060469669757280985
Position 1740: 0.04219155211888313
Position 9908: 0.03222539152719009
Position 12879: 0.029393367674432347
Position 7791: 0.02885735059085816
Position 18105: 0.023233595832760728
Position 586: 0.022089312891231803
Position 17952: 0.020167880488476952
Position 5840: 0.019718983345563844
Position 3653: 0.018963180870976055
Position 10036: 0.01767874275438358
Position 2367: 0.01643541590380721
Position 12958: 0.013469906610256745
Position 12108: 0.013205650660616438
Position 11609: 0.012489282708673744
Position 4391: 0.012033920823723322
Position 8440: 0.011832849123788503
Position 8427: 0.009366277064338069
Position 11539: 0.009086623957269311
Position 4813: 0.00884157534601614
Position 6699: 0.008094993908187442
Position 4416: 0.0075225859674701
Position 1285: 0.007514820564575644
Position 9499: 0.007083379567343633
Position 12708: 0.0069760172635178275
Position 12537: 0.006465657618579702
Position 1522: 0.006044417068820256
Position 5681: 0.00598920125294305
Position 7503: 0.0058726805767259065
Position 7772: 0.005443622990226715
Position 622: 0.005175002219609005
Position 4747: 0.004930492505231836
Position 4017: 0.004364304748030989
Position 629: 0.0036776107766106243
Position 3510: 0.003489792978083984
Position 4444: 0.003428343723442767
Position 4244: 0.003120207265118344
Position 2640: 0.0030335901338413187
Position 4912: 0.0030172880642304833
Position 13471: 0.002370345414170647
Position 4684: 0.0023579613823517505
Position 8919: 0.0022763061484884963
Position 6466: 0.0021861290178293263
Position 7629: 0.0021014169042908987
Position 8378: 0.0019655686444576604
Position 3675: 0.0016934756144936208
Position 5146: 0.0016600891924441763
Position 4062: 0.001643560152944782
Position 4007: 0.0016434025174182122
Position 6171: 0.0016025739149489854
Position 4582: 0.0015917310303132318
Position 2423: 0.0015841218501437024
Position 6415: 0.0015099643468724645
Position 1298: 0.0014843232610113662
Position 6772: 0.001456037723048988
Position 5163: 0.0013819178281581654
Position 1258: 0.0013640802888898018
Position 9347: 0.0012592121728345809
Position 7206: 0.0012405827334463033
Position 7290: 0.001236814612425659
Position 7681: 0.0010588794302650538
Position 1829: 0.0010575845270389356
Position 5775: 0.0010430854507606896
Position 2947: 0.0010144674773220237
Position 3022: 0.0009117578403354566
Position 2785: 0.0008977151988923034
Position 4066: 0.000873563267168861
Position 307: 0.0008715447236394564
Position 4988: 0.0008574861164871601
Position 1530: 0.0008556744842540682
Position 4638: 0.0008508706303835558
Position 5857: 0.0008454475422514105
Position 8316: 0.0007650071918257433
Position 1040: 0.0007511162127811458
Position 6612: 0.0007376940892863913
Position 652: 0.000711967035334956
Position 5174: 0.0007048077369809613
Position 4949: 0.0006979555821349222
Position 2001: 0.0006585820994668597
Position 7559: 0.0006471625572868434
Position 1643: 0.0006371671177645097
Position 5911: 0.0005688716433263492
Position 816: 0.0005078820329083591
Position 4844: 0.000488761319164155
Position 10261: 0.00046662978398218823
Position 1089: 0.0004485768555218197
Position 1129: 0.000444835409846287
Position 5005: 0.00043817379067852367
Position 1646: 0.00043129495363032063
Position 5196: 0.0004214277418825721
Position 2394: 0.0004212920388193549
Position 7108: 0.0003947996883154854
Position 3514: 0.0003869308243564681
Position 7014: 0.00035975040353631373
Position 2864: 0.0003455558365471659
Position 9588: 0.0003334531423145992
Position 369: 0.0003323587323770606
Position 9009: 0.00033044361202278643
Position 8587: 0.00032826938940354046
Position 593: 0.00029310064130660816
Position 3713: 0.0002763287481767587
Position 5894: 0.00027165019618371507
Position 1044: 0.00026634996588915206
Position 969: 0.0002429100034426034
Position 4492: 0.00024129164182162916
Position 8024: 0.00022210626929390387
Position 6972: 0.00021744910423225798
Position 7216: 0.00020287375495446776
Position 2659: 0.00018650018605861213
Position 1111: 0.00017932246334528615
Position 5659: 0.00016208730391762226
Position 4513: 0.00015245660129038535
Position 455: 0.00014130071799594812
Position 3007: 0.00013420577985656993
Position 1859: 0.0001321878461141523
Position 1199: 0.00013176128894008297
Position 3737: 0.00012035159211339354
Position 526: 0.0001169707181645815
Position 6369: 0.0001057189708585558
Position 6480: 0.00010345567899610422
Position 6672: 9.410371725082803e-05
Position 2267: 9.20083677040503e-05
Position 917: 9.034635836592647e-05
Position 2842: 8.870114938250287e-05
Position 3869: 8.562186936242653e-05
Position 2299: 8.157274058379612e-05
Position 3047: 8.149128006630813e-05
Position 975: 7.953542020309529e-05
Position 1237: 7.792028350461299e-05
Position 6003: 7.034852938124766e-05
Position 1498: 6.942802378214921e-05
Position 2889: 6.76170928134276e-05
Position 2389: 6.675246378686984e-05
Position 3410: 6.155175475017667e-05
Position 4851: 6.137731684806427e-05
Position 5215: 6.127505292911175e-05
Position 3767: 5.966369358704756e-05
Position 1263: 5.9348827637327265e-05
Position 2825: 5.248737145147965e-05
Position 1591: 4.9997912948296675e-05
Position 1507: 4.792177589382549e-05
Position 4456: 4.777813625807865e-05
Position 921: 4.573485749041476e-05
Position 1839: 4.4827649031501736e-05
Position 3689: 4.3856056152494955e-05
Position 2701: 4.3651525180082805e-05
Position 483: 4.11392908029123e-05
Position 1119: 3.558019256282444e-05
Position 285: 3.405609090635021e-05
Position 1148: 3.153528103221555e-05
Position 2679: 3.084552923034244e-05
Position 1155: 2.7714985951130488e-05
Position 238: 2.6650327388635364e-05
Position 1315: 2.6178278766423525e-05
Position 3177: 2.60356432800339e-05
Position 2681: 2.5745763183559523e-05
Position 3220: 2.316306244020268e-05
Position 1913: 1.7784657357456782e-05
Position 291: 1.677967319660133e-05
Position 868: 1.6702779556337153e-05
Position 384: 1.4848321921433876e-05
Position 746: 1.4650865293276276e-05
Position 1434: 1.4094375837906772e-05
Position 244: 1.4086727627580066e-05
Position 687: 1.3042580683941593e-05
Position 1650: 1.0327552625044256e-05
Position 2282: 9.994586488998952e-06
Position 829: 8.578082693321085e-06
Position 2433: 6.5127868305183626e-06
Position 262: 6.045196979814868e-06
Position 491: 5.8551034708047086e-06
Position 1334: 5.505768010456954e-06
Position 1140: 5.436210959885139e-06
Position 1317: 5.335636847442465e-06
Position 1569: 4.728697734426332e-06
Position 503: 4.676465973665905e-06
Position 1169: 4.513430960046159e-06
Position 1674: 3.749424099307308e-06
Position 2338: 3.658682514683248e-06
Position 893: 3.5968907000789544e-06
Position 1059: 3.208090552271538e-06
Position 634: 3.0904644315025465e-06
Position 3828: 2.757828175187747e-06
Position 3657: 2.662798498839959e-06
Position 2872: 2.3529471720810636e-06
Position 1093: 8.190490485557103e-07
Position 875: 6.749179543007428e-07
Position 1174: 5.228468828181849e-07
Position 407: 4.497660655193509e-07
Position 1096: 4.273434522254266e-07
Position 1781: 3.4728689726737193e-07
Position 1764: 2.8145843165237875e-07
Position 1749: 2.6806766139962933e-07
Position 780: 2.479492641233227e-07
Position 631: 2.4539679594579374e-07
Position 1895: 2.42241410459558e-07
Position 1865: 2.284991555396714e-07
Position 1774: 1.8213863514132728e-07
Position 1884: 1.7187091254206494e-07
Position 1066: 1.6873101691530344e-07
Position 495: 1.4707264942688582e-07
Position 1343: 1.040751771704203e-07
Position 1053: 9.840053857402261e-08
Position 411: 9.723568759945124e-08
Position 1352: 9.440720987520858e-08
Position 425: 7.544325673309756e-08
Position 1581: 6.980860681423247e-08
Position 390: 4.915748518916672e-08
Position 1694: 4.8506138320639275e-08
Position 1708: 4.738287986334706e-08
Position 1178: 3.6063131948882904e-08
Position 510: 2.6968042455552408e-08
Position 690: 2.0893408682436332e-08
Position 1661: 1.591021557702148e-08
Position 1345: 1.500144230615538e-08
Position 418: 1.496210736823658e-08
Position 1349: 1.4116084396287952e-08
Position 520: 1.2667133682143642e-08
Position 595: 1.1739208687965345e-08
Position 3626: 1.1183728945536202e-08
Position 312: 1.0481078201091312e-08
Position 1206: 1.0328773118016508e-08
Position 1459: 7.076817662310829e-09
Position 73: 6.953602864555253e-09
Position 321: 6.863234265969473e-09
Position 2230: 5.226201015800556e-09
Position 107: 3.4262218444282594e-09
Position 2302: 3.352329178264984e-09
Position 281: 3.1787066697158605e-09
Position 83: 1.7228092342189035e-09
Position 185: 1.5403663797569798e-09
Position 253: 8.875769740499755e-10
Position 142: 6.918376434587596e-10
Position 760: 4.783973573280036e-10
Position 751: 4.660030731981652e-10
Position 697: 4.631584573265519e-10
Position 720: 4.283920211534414e-10
Position 330: 2.955282877605269e-10
Position 126: 2.8123616149939463e-10
Position 372: 2.6377840585445237e-10
Position 386: 2.4168728997407476e-10
