Gene = Pdcd5
Position 898: 0.00018791059341197294
Position 684: 0.00017205557509354609
Position 3608: 0.00017178158730073856
Position 324: 0.000166615647855357
Position 1443: 0.00014777135990376209
Position 2202: 0.00014594973988699288
Position 1828: 0.00014094645071385762
Position 2973: 0.00013192423199761739
Position 3244: 0.00011895781069778492
Position 1539: 0.0001154173893741964
Position 1707: 0.0001036617394480657
Position 2968: 9.44651901863447e-05
Position 3459: 9.342414973666735e-05
Position 326: 9.178187552484305e-05
Position 720: 8.862774152735161e-05
Position 4457: 8.767707299752126e-05
Position 3629: 8.171757298925322e-05
Position 804: 7.732964937966334e-05
Position 4276: 7.692812053037883e-05
Position 504: 7.547414389040789e-05
Position 846: 7.38529043663038e-05
Position 4035: 7.036643665322307e-05
Position 778: 7.020087876410094e-05
Position 1460: 6.85368487952552e-05
Position 3927: 6.689336694231189e-05
Position 401: 6.397371122276875e-05
Position 4322: 6.095902686010678e-05
Position 1411: 5.975318181125159e-05
Position 2700: 5.955018126154471e-05
Position 3227: 5.91187106435941e-05
Position 4312: 5.489531961837909e-05
Position 1487: 5.340688928286079e-05
Position 346: 5.072296072170542e-05
Position 3603: 5.022853131563066e-05
Position 49: 5.0026840866478516e-05
Position 506: 4.977286840166618e-05
Position 3448: 4.892360544434741e-05
Position 453: 4.8872111169624744e-05
Position 3367: 4.823491683161262e-05
Position 415: 4.241377262605438e-05
Position 5032: 3.404093416069819e-05
Position 2129: 3.396308870958848e-05
Position 5125: 3.3356007348541735e-05
Position 286: 3.14028376352416e-05
Position 2437: 3.01895454220348e-05
Position 1408: 2.9979752212162728e-05
Position 344: 2.9352965495721434e-05
Position 1470: 2.727501582353789e-05
Position 2521: 2.7127869630947317e-05
Position 524: 2.5070223714213735e-05
Position 551: 2.479650630355322e-05
Position 1239: 2.441649562529561e-05
Position 1173: 2.350079385759918e-05
Position 278: 2.2725771532314216e-05
Position 76: 2.0768110216820403e-05
Position 1071: 1.959509447460047e-05
Position 617: 1.6497253207044258e-05
Position 459: 1.4692230756927229e-05
Position 471: 1.449054927918994e-05
Position 875: 1.444450153542882e-05
Position 1218: 1.238717669520177e-05
Position 713: 8.848800902848845e-06
Position 852: 6.725422778958312e-06
Position 1227: 4.176519367264289e-06
Position 1076: 3.880579049086532e-06
Position 429: 3.57043408406623e-06
Position 710: 2.826076651290771e-06
Position 970: 2.5757452687153223e-06
Position 1248: 1.818059914755501e-06
Position 765: 1.5612273712308256e-06
Position 4913: 6.00282401221817e-07
Position 1277: 3.4722267226303106e-07
Position 3634: 3.020337631613227e-07
Position 3225: 2.1454734375216573e-07
Position 4871: 4.981946846462634e-08
Position 792: 3.706917390534651e-08
Position 20: 6.514791817054633e-09
Position 29: 8.716441764079867e-10
Position 729: 1.6526217732519806e-10
Position 549: 5.179166014187678e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3108: 0.9377908598175061
Position 3805: 0.8055001528773164
Position 5335: 0.770619561266976
Position 4834: 0.7405612476019073
Position 1300: 0.6202804637526413
Position 4196: 0.06282058305106172
Position 1339: 0.05578498037046081
Position 1227: 0.05258364647132025
Position 5524: 0.04605420224492165
Position 1888: 0.037622405004632625
Position 4007: 0.03695793117892022
Position 3362: 0.03429427483424417
Position 2761: 0.029216608602821038
Position 1186: 0.027219517940959625
Position 3500: 0.022981847588896955
Position 3511: 0.01099140038657841
Position 4264: 0.010835427883534858
Position 1902: 0.009094754420314162
Position 4120: 0.008879678777496297
Position 4681: 0.0068988576614449956
Position 4702: 0.006488792537779932
Position 3060: 0.00622307622343209
Position 5114: 0.006183510335319266
Position 3809: 0.005236626845369614
Position 5178: 0.005017244072722019
Position 1778: 0.004951346461588424
Position 5071: 0.00467472491458375
Position 1317: 0.004161972052117703
Position 3659: 0.004004257070197807
Position 1529: 0.003655081490362997
Position 2387: 0.0033842969600543856
Position 3867: 0.0032615128276689345
Position 3704: 0.0031575547162728825
Position 1861: 0.0028770295219474936
Position 3564: 0.0027882510886572086
Position 4705: 0.0025168864171945613
Position 2774: 0.002372523181468306
Position 453: 0.0022624986182683345
Position 4164: 0.002118770833129027
Position 2958: 0.0021010532769561913
Position 1922: 0.002015537045482085
Position 4219: 0.0019871781598607427
Position 1470: 0.0019097612594794933
Position 5343: 0.0017511830661372455
Position 3567: 0.001730473563910719
Position 383: 0.0016857978048716296
Position 3340: 0.0014963001705313613
Position 1191: 0.0014884238819256653
Position 2353: 0.0014143083537013275
Position 3570: 0.001405340343702438
Position 4522: 0.0013209291755440177
Position 2315: 0.0011068927124670204
Position 1612: 0.0010628232958393433
Position 4198: 0.0009933508636338637
Position 4618: 0.0009914466994694901
Position 1446: 0.0009148527798608691
Position 1691: 0.0008643239193712573
Position 3847: 0.0008395371290180986
Position 1070: 0.0008266741141541566
Position 1101: 0.0006939461116383412
Position 3844: 0.0006810769379852578
Position 4223: 0.0006547030622699731
Position 5149: 0.0006171992981828759
Position 3392: 0.0006122035590830409
Position 554: 0.0006112241780320104
Position 1443: 0.000608131337072835
Position 814: 0.000603116502356172
Position 5510: 0.0005877220842555124
Position 1076: 0.0005861746848963514
Position 3828: 0.000583782279732751
Position 4268: 0.0005794443102832457
Position 3985: 0.0005696145566688249
Position 3113: 0.000567799846146412
Position 3116: 0.000561119185324831
Position 3940: 0.0005605563839693094
Position 4322: 0.0005489713576618661
Position 3477: 0.0005475842359420614
Position 3608: 0.0004928578214240732
Position 1502: 0.00047495923589190725
Position 871: 0.00044896964598546604
Position 2587: 0.000435077650781363
Position 2327: 0.0004310204207754181
Position 4632: 0.00039705290867847465
Position 1480: 0.0003959220120672281
Position 599: 0.00039497980959437033
Position 1974: 0.0003429154230616979
Position 4231: 0.0003347308148914529
Position 1513: 0.0003081497248630615
Position 482: 0.00030077916073185446
Position 476: 0.00028799356716882813
Position 3548: 0.0002857783272450933
Position 4992: 0.0002813279887783432
Position 2069: 0.0002733770957536024
Position 1843: 0.0002462429633680144
Position 5013: 0.0002461780317024055
Position 5532: 0.0002456578852937344
Position 3629: 0.00021810513126838493
Position 540: 0.00020574999187906635
Position 3515: 0.0002028916260423666
Position 3587: 0.00019201705123306434
Position 3817: 0.00018519595130935866
Position 3971: 0.00018033642681702372
Position 4125: 0.00017024580668422215
Position 5369: 0.00016447594687887172
Position 4018: 0.000159164369052338
Position 5192: 0.0001500514760383346
Position 792: 0.00014839383491645206
Position 841: 0.00014464694591331776
Position 3260: 0.00013685011436627417
Position 982: 0.000135286214886502
Position 1539: 0.00012869746153361644
Position 2287: 0.00012573538867557136
Position 5306: 0.0001245259394001737
Position 5346: 0.0001202007363182324
Position 3438: 0.00011742906627355932
Position 4384: 0.0001162849484317763
Position 1578: 0.0001040415977987165
Position 3522: 0.00010224724027260013
Position 2627: 9.565341366131691e-05
Position 3885: 8.90662358598992e-05
Position 3305: 8.878064175992264e-05
Position 5234: 8.857406325694987e-05
Position 1621: 8.44921535774378e-05
Position 583: 7.51723456325309e-05
Position 3757: 7.182966155256528e-05
Position 3665: 6.577662837561211e-05
Position 2595: 6.107187471627287e-05
Position 2251: 5.879887412856349e-05
Position 3550: 5.2772298171472175e-05
Position 3301: 5.241202512595794e-05
Position 3536: 5.1113326341755285e-05
Position 1560: 4.784365074559665e-05
Position 1355: 4.7743233993756575e-05
Position 3518: 4.76488830343492e-05
Position 1931: 4.685707035551647e-05
Position 943: 4.348663147089124e-05
Position 5198: 4.196470796227119e-05
Position 4772: 4.1545594792553924e-05
Position 556: 4.081289581362676e-05
Position 3533: 4.051318874891932e-05
Position 1641: 3.795671933426051e-05
Position 1858: 3.70519486912733e-05
Position 4044: 3.6390489300671455e-05
Position 5135: 3.542722239438143e-05
Position 4422: 3.4278456522163605e-05
Position 3526: 3.300674452177028e-05
Position 970: 3.201085999080487e-05
Position 1104: 3.194256642564379e-05
Position 776: 2.9984246839061438e-05
Position 1363: 2.9714008049033737e-05
Position 3279: 2.925456440706555e-05
Position 5194: 2.863933524562812e-05
Position 3129: 2.7352906841320008e-05
Position 2390: 2.73075532770851e-05
Position 3367: 2.485469009553739e-05
Position 1971: 2.2843576165474456e-05
Position 4050: 1.9627129943657563e-05
Position 4281: 1.961837257137565e-05
Position 3070: 1.9015109345258034e-05
Position 3416: 1.7276620393714315e-05
Position 3137: 1.721301411304335e-05
Position 932: 1.6419841419724518e-05
Position 617: 1.3627165062775307e-05
Position 3143: 1.3340202126506892e-05
Position 756: 1.0366528216719988e-05
Position 729: 9.018124514269893e-06
Position 3230: 8.024762976872104e-06
Position 635: 7.736442385532868e-06
Position 429: 7.079311895455289e-06
Position 667: 6.731788806852191e-06
Position 772: 4.9809783303094095e-06
Position 710: 4.657849269651761e-06
Position 262: 4.2121897722408435e-06
Position 396: 4.056412796777748e-06
Position 355: 2.114536361599697e-06
Position 268: 1.4744094166401812e-06
Position 884: 1.3572370820647698e-06
Position 1707: 1.1345042285073899e-06
Position 1487: 9.487278235819566e-07
Position 1597: 8.441246753817451e-07
Position 1209: 8.051363668867668e-07
Position 1589: 7.650744319400471e-07
Position 637: 7.638274588597978e-07
Position 920: 7.56777905645152e-07
Position 2371: 7.260669532153827e-07
Position 2082: 6.238473364799908e-07
Position 570: 5.256853694143144e-07
Position 1419: 4.865190914500568e-07
Position 1564: 4.5581076024950934e-07
Position 2742: 3.5317824245573884e-07
Position 3019: 2.0543461552104977e-07
Position 2105: 6.52921151199792e-08
Position 736: 2.9632344150516124e-08
Position 3920: 1.499144102267642e-08
Position 1406: 5.790340376689758e-09
Position 1408: 1.67174293574636e-10
