Gene = 2410002F23Rik
Position 1475: 5.51823525145129e-05
Position 803: 4.097187408783762e-05
Position 11: 3.741057696674723e-05
Position 96: 3.588303559207898e-05
Position 273: 3.498160801476088e-05
Position 1417: 3.435306936205714e-05
Position 1376: 3.3284097317073964e-05
Position 1174: 2.721510823791821e-05
Position 2424: 2.7064168089622913e-05
Position 188: 2.6049662540993948e-05
Position 1764: 2.2796858858841515e-05
Position 253: 2.2121417501496408e-05
Position 174: 1.546653853460544e-05
Position 56: 1.1225277005405498e-05
Position 80: 7.745050009034102e-06
Position 364: 5.700404845296119e-06
Position 775: 5.493199912391699e-06
Position 525: 5.05603787919578e-06
Position 701: 4.964035287951282e-06
Position 330: 1.7721202369747476e-06
Position 616: 1.6890983207252924e-06
Position 557: 1.4039114509832058e-06
Position 106: 1.3326478661325492e-06
Position 770: 1.255414346271352e-06
Position 665: 9.892397870880349e-07
Position 69: 8.736734173532683e-07
Position 119: 7.743383972593384e-07
Position 492: 3.666161890504513e-07
Position 503: 3.2846305452816864e-07
Position 863: 3.236682757330846e-07
Position 659: 3.0738836728042355e-07
Position 640: 2.990522514687049e-08
Position 614: 2.835979044667126e-08
Position 576: 2.075195667992185e-08
Position 731: 1.1220296557237248e-08
Position 555: 9.827537203411384e-09
Position 994: 1.1159525122336533e-09
Position 469: 2.186274449610533e-10
Position 467: 1.7722675803873293e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3586: 0.6159723602730159
Position 2179: 0.43707177529810587
Position 3890: 0.3722268034589952
Position 515: 0.32143624181699537
Position 528: 0.255122503152026
Position 3148: 0.1785495437661714
Position 3298: 0.16102957023960338
Position 2512: 0.14148570611470312
Position 3829: 0.06834678984636976
Position 5450: 0.059975024775778284
Position 1529: 0.0585036274865599
Position 1187: 0.0537476263485521
Position 3187: 0.05109101525926233
Position 586: 0.04553826729504428
Position 3431: 0.044863645178684027
Position 1359: 0.04426124281383421
Position 1386: 0.04237378386189833
Position 1135: 0.039730558877979015
Position 449: 0.033248713365212255
Position 492: 0.026447129988331205
Position 375: 0.026028275061414526
Position 4889: 0.024431903054583697
Position 4769: 0.02271054382269484
Position 3130: 0.01885678420252397
Position 3618: 0.01862695994109043
Position 2819: 0.01805681661734044
Position 3097: 0.01595980546707582
Position 4941: 0.01455342274585114
Position 5487: 0.014180216478865639
Position 2670: 0.014091390365506384
Position 4288: 0.01382276346428998
Position 4229: 0.013822746613107794
Position 4181: 0.012436956828496647
Position 3789: 0.012369707558794487
Position 4550: 0.011960816043944722
Position 4677: 0.009623643529564485
Position 3470: 0.00904887149713338
Position 4368: 0.00882572426629743
Position 1317: 0.00860621934599773
Position 3870: 0.0085459851599016
Position 2544: 0.007147952533881817
Position 4365: 0.005938683422641027
Position 1202: 0.0057843048943512256
Position 3687: 0.005482312441439073
Position 4389: 0.005138056381868049
Position 498: 0.004867839723367074
Position 4046: 0.004816931464548781
Position 897: 0.0046681239262189676
Position 1337: 0.004403070235562605
Position 325: 0.004368364950528941
Position 3980: 0.00430781760042979
Position 2607: 0.004063833444248208
Position 2731: 0.004059069603239228
Position 1428: 0.003801694690284595
Position 5265: 0.003653602099365797
Position 285: 0.003565240529779941
Position 808: 0.0031798788833718263
Position 5316: 0.0031243854328032727
Position 2223: 0.0030248094693194234
Position 2676: 0.0027765246467574963
Position 4468: 0.0024752458053467655
Position 4268: 0.0024631535950685956
Position 625: 0.0022218224700024905
Position 1878: 0.0021247520365321546
Position 2491: 0.0019092588351782417
Position 5392: 0.0018496921168018124
Position 691: 0.0017992839571234413
Position 168: 0.001783080053894438
Position 5045: 0.0017102783670165276
Position 1417: 0.0015917828780172812
Position 1764: 0.0014266025523025309
Position 1158: 0.0014103802265953457
Position 3171: 0.0013238813659209633
Position 4611: 0.0013070772408353805
Position 3748: 0.0012992326284594921
Position 3938: 0.0012979162941895853
Position 5343: 0.0011541466674700172
Position 4437: 0.0011415342823987438
Position 4205: 0.0011255414131920837
Position 2483: 0.001120453947727979
Position 1676: 0.0010182367755431848
Position 5507: 0.000998720203498733
Position 2575: 0.0009974400443223102
Position 271: 0.0009314943654828778
Position 3914: 0.0009185099376712043
Position 2538: 0.0008778200267528367
Position 4043: 0.0008588580946833019
Position 5460: 0.0008385677654190638
Position 3902: 0.0008281926387527949
Position 4410: 0.0008230041354372428
Position 4094: 0.0007111698198038046
Position 4418: 0.0007031857641234114
Position 2278: 0.0006573809846123722
Position 1446: 0.0006345990904044393
Position 3805: 0.0006011411806510077
Position 181: 0.0005802795952881463
Position 3455: 0.0005643679993474163
Position 1635: 0.0005524869190039142
Position 3271: 0.000541368972300751
Position 2150: 0.0005030915200157869
Position 3337: 0.00048572749272310085
Position 353: 0.00047888887267830935
Position 2077: 0.0004695173202300678
Position 1362: 0.0004608125713996798
Position 1235: 0.00045396053276869325
Position 4434: 0.0004299701250589416
Position 619: 0.00040195825283574144
Position 979: 0.00040017768990253033
Position 778: 0.0003980096550041804
Position 3105: 0.00038807863387283024
Position 230: 0.0003769440121091814
Position 648: 0.0002904326679234557
Position 765: 0.00028871743384516755
Position 604: 0.00027524091231402115
Position 3399: 0.00026827454214571806
Position 2059: 0.00022637935057798103
Position 456: 0.00019903225704321354
Position 2156: 0.00019049224526689984
Position 607: 0.00018339353077850157
Position 3984: 0.0001813082737533372
Position 1410: 0.00016990447557089844
Position 2099: 0.00014852110612271742
Position 1512: 0.00014217122939090147
Position 2389: 0.00013462984198162896
Position 2137: 0.000132430773962006
Position 1453: 0.00011874297735092326
Position 1146: 9.376968939542835e-05
Position 694: 8.777465218475878e-05
Position 1167: 8.491619677640695e-05
Position 596: 7.433720980937872e-05
Position 1342: 7.363033198007716e-05
Position 1925: 5.847417045995738e-05
Position 477: 5.666676180320771e-05
Position 743: 5.430169501162481e-05
Position 983: 5.410523669987148e-05
Position 2266: 3.9816848258745424e-05
Position 655: 3.970140542589316e-05
Position 2192: 3.662671622249759e-05
Position 4491: 2.2812884518557032e-05
Position 1725: 2.234197169036673e-05
Position 1715: 1.774985584476108e-05
Position 1369: 1.6273381684664247e-05
Position 1719: 1.3312802348905344e-05
Position 817: 1.0114591569512316e-05
Position 1542: 8.739578729836581e-06
Position 1170: 7.786649577689467e-06
Position 1345: 7.717837693418981e-06
Position 992: 3.5351717007679322e-06
Position 688: 1.9084052449297205e-06
Position 1105: 1.735636393631664e-06
Position 659: 1.6075220860838232e-06
Position 670: 1.1453774711975825e-06
Position 139: 7.467610234982649e-07
Position 335: 6.523337064598444e-07
Position 640: 6.482079332873812e-07
Position 1102: 3.255467687520536e-07
Position 724: 2.8214400130427866e-07
Position 460: 2.2341687631355682e-07
Position 794: 1.7398314664641256e-07
Position 698: 2.958286151812035e-08
Position 1219: 1.724155972974608e-08
Position 106: 4.720525296305592e-09
Position 716: 2.8038752079024093e-09
Position 86: 2.496042577295227e-09
Position 91: 2.396667634453915e-09
