Gene = AB124611
Position 1823: 0.0012096043101543022
Position 15178: 0.001090587149067862
Position 17224: 0.0010893159935390442
Position 15065: 0.0008435675030464206
Position 15165: 0.0008344958852390897
Position 2303: 0.0008133814659044594
Position 1862: 0.0007615652877780966
Position 15870: 0.0006834057247983447
Position 1879: 0.0006651785889373646
Position 13025: 0.0004436534104427965
Position 14594: 0.0004043206810428703
Position 2411: 0.00034307456791302744
Position 2098: 0.0003228391564400096
Position 2482: 0.00031044501800639386
Position 11731: 0.0002612127642864058
Position 1986: 0.00025779495570068265
Position 1976: 0.00024438193985890474
Position 1961: 0.0001974550268046951
Position 1955: 0.00016177699268542394
Position 1273: 0.00015952404964258697
Position 1594: 0.00015628945752643803
Position 1151: 0.0001478054328497687
Position 184: 0.00014583080664010698
Position 391: 0.00013888559529654296
Position 366: 0.00012562419062891176
Position 150: 0.00011971274256789374
Position 640: 8.24069499454965e-05
Position 375: 5.3538033723483426e-05
Position 3264: 5.261125487167312e-05
Position 14612: 5.123413837540042e-05
Position 301: 4.401006359342804e-05
Position 2436: 3.9125424935649035e-05
Position 2458: 3.879863919507137e-05
Position 15210: 3.8357612323969536e-05
Position 2750: 3.4544970752337774e-05
Position 111: 3.112267326892706e-05
Position 167: 3.1022338469890755e-05
Position 2360: 3.0158477918614146e-05
Position 2738: 2.9619650532653725e-05
Position 3497: 2.922430784043881e-05
Position 2342: 2.8049520574072834e-05
Position 2870: 2.5775419850843517e-05
Position 550: 2.5374044296940452e-05
Position 3117: 2.493963587138608e-05
Position 2814: 2.404823389320846e-05
Position 273: 2.3850631058990363e-05
Position 1852: 2.3517195639162177e-05
Position 334: 2.3103547707821014e-05
Position 2328: 2.183469229587849e-05
Position 2401: 1.8737269640597523e-05
Position 426: 1.6729298991161513e-05
Position 552: 1.6507586161340992e-05
Position 554: 1.650460231880224e-05
Position 279: 1.6240573673622336e-05
Position 431: 1.5475199130075063e-05
Position 3411: 1.5291837123111908e-05
Position 2274: 1.508279014622159e-05
Position 2757: 1.5067612693670196e-05
Position 560: 1.4376878367017381e-05
Position 562: 1.3872759773965207e-05
Position 556: 1.3168389017114224e-05
Position 483: 1.3102642134509302e-05
Position 558: 1.202340350759413e-05
Position 564: 1.0780092889389641e-05
Position 1015: 1.0328313339975784e-05
Position 1871: 1.0179148072137854e-05
Position 3653: 9.563427753881843e-06
Position 1882: 8.98062590951377e-06
Position 1354: 8.5004164271621e-06
Position 3530: 8.031503395240704e-06
Position 3960: 7.890638431760604e-06
Position 3237: 7.1893835569883005e-06
Position 3955: 7.1783761482437075e-06
Position 223: 6.5218784785322215e-06
Position 3661: 4.031780641258092e-06
Position 2294: 3.711522115259721e-06
Position 3865: 1.8533356171952826e-06
Position 96: 1.1108503932946095e-06
Position 2702: 9.67125878237452e-07
Position 3224: 7.067140237557136e-07
Position 3067: 6.889701611339697e-07
Position 3071: 4.1116207733038176e-07
Position 4: 3.984424823168158e-07
Position 35: 2.8179222173483914e-07
Position 1216: 1.7461013084738642e-07
Position 1727: 1.280084063967129e-07
Position 1569: 1.0773257312013726e-08
Position 1597: 7.450175287912188e-09
Position 433: 1.629272320003848e-09
Position 394: 1.3983570502895386e-10
Position 566: 3.803110796071379e-11
Position 667: 1.2038689189285818e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2561: 0.9302239823254451
Position 14384: 0.914721509042856
Position 9706: 0.8461018581310829
Position 13640: 0.7877912489785777
Position 12885: 0.5941023273796548
Position 17279: 0.5003240280175775
Position 7393: 0.24359244558864798
Position 15832: 0.20048331494653787
Position 2195: 0.1385852938388324
Position 15861: 0.13303811765310045
Position 14095: 0.1058230070579767
Position 14911: 0.09690434663554984
Position 271: 0.08541199104034093
Position 2228: 0.07944564546153637
Position 15646: 0.0650282091194044
Position 13918: 0.06400201879244555
Position 15598: 0.06186647791238215
Position 16706: 0.057477335716365915
Position 17071: 0.04920338777117305
Position 12833: 0.04363910170042547
Position 17649: 0.042748803965106566
Position 13081: 0.04252900113023156
Position 13459: 0.04251921730003727
Position 9522: 0.03644894273972431
Position 15930: 0.03574034388589424
Position 18767: 0.03479897670034256
Position 1358: 0.02880794401241424
Position 13845: 0.027928643155548286
Position 13940: 0.027668040739575708
Position 16281: 0.027512295000382343
Position 9670: 0.025519703055580427
Position 16848: 0.024434224730934744
Position 14292: 0.022916119700198315
Position 16833: 0.019962293701864867
Position 191: 0.019941651808935812
Position 19097: 0.01628620542941687
Position 14223: 0.01534200853754791
Position 7267: 0.015058802302817647
Position 10796: 0.013064250397570374
Position 13386: 0.012541478833730437
Position 16448: 0.012481779636405448
Position 2231: 0.012362287413122675
Position 358: 0.012347633195282403
Position 15798: 0.012308046886933868
Position 10683: 0.012125250564237165
Position 10816: 0.01166500332762123
Position 17056: 0.011430802577203794
Position 18831: 0.011417870462307063
Position 16340: 0.011257601078604417
Position 12622: 0.01028847823952235
Position 16605: 0.010210475697967158
Position 13576: 0.010186566522773702
Position 14175: 0.010038260140736704
Position 12625: 0.009955019199705756
Position 2648: 0.009146417905707175
Position 18020: 0.00859656850757957
Position 2766: 0.008582201656150194
Position 17815: 0.008534732067732727
Position 19003: 0.0077739218460855805
Position 13253: 0.007763485387609482
Position 2353: 0.00703742350978111
Position 17460: 0.006700418558369907
Position 13579: 0.006386314342279717
Position 17122: 0.006210992746816116
Position 4112: 0.005972079915710168
Position 2171: 0.005884242900409356
Position 7602: 0.005858651744511869
Position 17857: 0.0054303450226065465
Position 17085: 0.005264190945796597
Position 16540: 0.005261157261010004
Position 8429: 0.00508980075384045
Position 13045: 0.005003713878477269
Position 3755: 0.0049914377951326945
Position 1761: 0.004927694772198881
Position 2938: 0.0048954612846140964
Position 7645: 0.004786925733850098
Position 14189: 0.004571987526955931
Position 2613: 0.004456973400231932
Position 3080: 0.004363588464411133
Position 2616: 0.004292437500197753
Position 331: 0.004259774233290901
Position 7642: 0.004101917853035497
Position 2334: 0.003981436616911447
Position 1396: 0.003980643026851453
Position 2856: 0.0039237077666086405
Position 17412: 0.0036288799357033783
Position 2690: 0.0034587368750461658
Position 2975: 0.0033776824789621394
Position 257: 0.003210362074824378
Position 9763: 0.002983872155453652
Position 17095: 0.0029564905598536127
Position 2726: 0.002902252028600298
Position 16760: 0.002808415648080834
Position 10654: 0.0025367775220919374
Position 334: 0.002429353582771497
Position 2244: 0.0023883079763864193
Position 4730: 0.002349754320870393
Position 2083: 0.002183469844932283
Position 18770: 0.0021827778147544014
Position 2050: 0.002071010974810647
Position 15209: 0.0020217916466413973
Position 2654: 0.0018685937155159297
Position 3833: 0.00182711878638044
Position 13107: 0.0018168633329599436
Position 15689: 0.0017990085647616519
Position 443: 0.0016818312845327673
Position 2907: 0.0016172271963970164
Position 2882: 0.0014955216415141511
Position 2015: 0.0014588711345141186
Position 2698: 0.0014588493714244534
Position 4778: 0.0012450215134822329
Position 18915: 0.0011298546458395043
Position 1906: 0.0011109449216192395
Position 18963: 0.001091833151939213
Position 2666: 0.0010603100279235312
Position 2716: 0.0010514482842615862
Position 3851: 0.0010377530932727675
Position 1371: 0.0009877572550171451
Position 4139: 0.000960718317871888
Position 16021: 0.0008270310715255088
Position 1209: 0.0008254699651114357
Position 15436: 0.0007870666377206173
Position 2121: 0.0007702263321051069
Position 4682: 0.0007382340503182021
Position 17388: 0.000678787999824178
Position 7067: 0.0006698076313307718
Position 2916: 0.0006449293618987384
Position 15746: 0.0006436844211511199
Position 3910: 0.0006260262705045799
Position 2863: 0.0006256752715176546
Position 1326: 0.000582537153975612
Position 2696: 0.0005133345873551151
Position 1772: 0.00048677426102404064
Position 7664: 0.00043772302565324694
Position 1375: 0.00042716731285025893
Position 234: 0.0004208861470045023
Position 14861: 0.000388619830771633
Position 2869: 0.0003824217519023206
Position 2020: 0.000380468946832693
Position 4828: 0.0003700988396208453
Position 1801: 0.0003583502611154076
Position 2399: 0.0003410100578567555
Position 14543: 0.000330192064200784
Position 1398: 0.00032483536277586733
Position 3006: 0.00030496557911732086
Position 291: 0.00028564005856379626
Position 1413: 0.000273776107460307
Position 16140: 0.000270203181883033
Position 2782: 0.0002680562566238522
Position 11644: 0.0002612127642864057
Position 2342: 0.0002520867155850677
Position 1132: 0.00025028971222488297
Position 15461: 0.0002482027828697312
Position 629: 0.0002429476530059125
Position 296: 0.00023931183324028222
Position 2233: 0.00023361938151120597
Position 3784: 0.00022182418310681516
Position 15344: 0.00021597133960826775
Position 13684: 0.00021553072090972115
Position 1175: 0.00018109541424457
Position 1695: 0.0001664308096126387
Position 1436: 0.00016559901358542632
Position 14572: 0.0001607402079894303
Position 1642: 0.00014516643408114997
Position 2979: 0.00014319402541397854
Position 16233: 0.00013940756298658213
Position 1060: 0.00013742143711536426
Position 1593: 0.00013575631949230916
Position 1852: 0.00011183936424742486
Position 373: 0.0001037219475251782
Position 14442: 0.0001023846868697826
Position 2322: 0.0001006499063853449
Position 2860: 9.752936587831442e-05
Position 14498: 9.601956720575807e-05
Position 2258: 7.996127970212693e-05
Position 1302: 7.955129700491732e-05
Position 456: 6.570361217762033e-05
Position 2448: 5.409331209142621e-05
Position 1418: 4.1292052923345784e-05
Position 604: 3.945366587159978e-05
Position 2138: 3.7735202647643997e-05
Position 1155: 3.69280806369269e-05
Position 1184: 3.604728738658778e-05
Position 986: 3.513260107440239e-05
Position 2367: 3.0636116470080016e-05
Position 3236: 3.0560316262052915e-05
Position 14119: 2.7532601675891977e-05
Position 1804: 2.7120403354431166e-05
Position 2363: 2.7111339637389012e-05
Position 2955: 2.7090429415304306e-05
Position 2981: 2.690364186596864e-05
Position 14461: 2.241609403884136e-05
Position 2378: 2.229536657003686e-05
Position 12018: 2.2259020172140808e-05
Position 2416: 2.1120220853220848e-05
Position 1263: 2.0072881933105376e-05
Position 1197: 1.9988047657730395e-05
Position 1818: 1.8532250382617832e-05
Position 1268: 1.8178166215900284e-05
Position 3331: 1.7074447612134216e-05
Position 2058: 1.6805020556339236e-05
Position 11175: 1.6084854262543357e-05
Position 2133: 1.5876921368828294e-05
Position 16463: 1.57907064212409e-05
Position 403: 1.4777041115414405e-05
Position 380: 1.4509799885652925e-05
Position 3522: 1.3287606932141941e-05
Position 2023: 1.2790004701051922e-05
Position 850: 1.2518795841257938e-05
Position 1443: 1.2142587911619712e-05
Position 1290: 1.1293422619241838e-05
Position 304: 1.0792433177750281e-05
Position 2471: 1.0155485092347639e-05
Position 1871: 1.0029165472910873e-05
Position 1031: 9.890089731643853e-06
Position 2135: 9.852249636399714e-06
Position 1165: 9.502246495370908e-06
Position 2090: 9.302697738421517e-06
Position 758: 6.676106260882616e-06
Position 802: 6.639308366522943e-06
Position 2068: 6.1842863218681944e-06
Position 3300: 4.914545324206593e-06
Position 3368: 3.0038564950273545e-06
Position 3932: 2.9784329488111635e-06
Position 3405: 2.833582693578084e-06
Position 3217: 2.60677507165301e-06
Position 2832: 1.9027686297846052e-06
Position 2842: 1.8025441911618697e-06
Position 3155: 1.6998912437211902e-06
Position 3529: 1.5349538970549077e-06
Position 1827: 1.4431707097199741e-06
Position 3018: 1.4297698147788966e-06
Position 2623: 1.2972888529788474e-06
Position 2984: 1.2034769560902258e-06
Position 375: 6.07105369059485e-07
Position 3436: 5.865107554968665e-07
Position 2998: 5.749146283849342e-07
Position 1187: 4.941685649273106e-07
Position 1265: 4.556638129030331e-07
Position 1193: 3.58588921707955e-07
Position 2532: 3.147228088468051e-07
Position 3138: 2.5830947239819255e-07
Position 3015: 2.5078584703182e-07
Position 2887: 2.2288279842750712e-07
Position 2507: 2.072245386755172e-07
Position 3364: 2.0376455481355307e-07
Position 2523: 1.688277425185276e-07
Position 997: 1.4142749931610255e-07
Position 476: 1.2977219782773519e-07
Position 3415: 1.2332398820929163e-07
Position 907: 1.0333249624450849e-07
Position 2987: 8.593917306168941e-08
Position 911: 4.586936325827269e-08
Position 391: 4.428126314390774e-08
Position 773: 4.250010733943549e-08
Position 916: 3.949806272363624e-08
Position 1078: 1.866681391170828e-08
Position 1189: 1.3682033044704306e-08
Position 807: 1.2640675311538544e-08
Position 1699: 1.1414663744116143e-08
Position 413: 1.0344163479871391e-08
Position 408: 9.1637258278888e-09
Position 483: 7.213229907991299e-09
Position 1001: 6.508358027068959e-09
Position 1646: 6.1539971921364985e-09
Position 649: 4.803927935269187e-09
Position 1062: 4.577802642811975e-09
Position 481: 4.055634072196239e-09
Position 1220: 3.892770053423311e-09
Position 646: 3.626151930409087e-09
Position 618: 2.7647227532208796e-09
Position 937: 2.4246192032709265e-09
Position 1454: 1.9188939611052846e-09
Position 431: 4.9825052759405605e-11
Position 70: 1.1786609308635857e-11
Position 75: 1.1700281552284557e-11
Position 864: 8.949910090449891e-12
Position 824: 7.913866787664544e-12
Position 754: 4.1465336315813e-12
Position 421: 3.844288528094348e-12
Position 406: 2.3642560210960597e-12
Position 73: 2.1945838345366116e-12
Position 154: 2.1204877231647967e-12
Position 158: 1.0506297048009253e-12
Position 135: 6.138442935327088e-13
Position 142: 1.830982702475172e-13
Position 165: 1.753963289312939e-13
Position 162: 3.892015965020205e-14
Position 111: 2.2146746899178323e-14
Position 167: 1.2255445112493774e-15
