Gene = Snapc5
Position 709: 0.0003699158376442961
Position 2287: 0.00033587475239650215
Position 1606: 0.00032990825941359744
Position 681: 0.00032339422127157535
Position 459: 0.00031966948427548404
Position 850: 0.00030451464519202934
Position 1820: 0.0002835110797903241
Position 893: 0.00020965067727191197
Position 401: 0.0001812741733802301
Position 853: 0.00016530371300778495
Position 1644: 0.00010162488986184208
Position 1319: 9.899440414420056e-05
Position 808: 8.640774037269455e-05
Position 184: 7.971817875853567e-05
Position 1860: 7.388746777265125e-05
Position 1756: 7.003480690038502e-05
Position 1824: 6.227289702124014e-05
Position 1817: 6.176282867806605e-05
Position 1555: 6.14600476344789e-05
Position 223: 6.005120352648947e-05
Position 2120: 5.102112845055857e-05
Position 1811: 5.091171727681098e-05
Position 1123: 4.59278390947369e-05
Position 998: 4.484350772101486e-05
Position 1393: 2.486580227084245e-05
Position 1432: 2.4047865793562845e-05
Position 891: 2.3048601967951265e-05
Position 331: 2.2562302675530823e-05
Position 862: 2.1282320583517693e-05
Position 1350: 2.0672598933418457e-05
Position 1040: 1.8752673685343018e-05
Position 806: 1.4866305982024565e-05
Position 685: 1.4273599423944788e-05
Position 1008: 1.2280770594799618e-05
Position 1037: 1.0588249775079164e-05
Position 482: 9.90999705571945e-06
Position 1028: 9.688899531292136e-06
Position 1963: 9.671631983173045e-06
Position 1281: 7.833166773627334e-06
Position 812: 7.551436733924351e-06
Position 585: 7.3772148403460976e-06
Position 59: 6.691633474999121e-06
Position 488: 5.602170311339903e-06
Position 545: 5.493049843199272e-06
Position 1324: 5.170685269437773e-06
Position 683: 4.70838494037956e-06
Position 1842: 4.517640089888941e-06
Position 394: 4.157250222537795e-06
Position 2339: 4.107630876280638e-06
Position 2362: 3.3059161224733434e-06
Position 319: 2.7480252574644496e-06
Position 64: 2.4525964541159813e-06
Position 291: 2.4023788183498616e-06
Position 906: 1.3781607896420812e-06
Position 24: 1.3529770840360384e-06
Position 47: 1.3339040631689493e-06
Position 6: 1.3291069151886617e-06
Position 3118: 1.2221819322649528e-06
Position 1470: 7.978995365055144e-07
Position 384: 4.27914241832145e-07
Position 1413: 4.2603416430727213e-07
Position 367: 2.973933129596728e-07
Position 106: 2.902754030682279e-07
Position 317: 9.603011324169771e-08
Position 593: 5.6800398222778606e-08
Position 322: 3.727468913779247e-08
Position 1828: 1.5791109090282708e-08
Position 1639: 3.818697610324945e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1224: 0.9933141023122042
Position 2867: 0.7656766792899883
Position 1383: 0.4223096218196818
Position 658: 0.342427159769075
Position 1907: 0.14410200767377498
Position 1950: 0.1327961545279585
Position 2206: 0.12928208536573985
Position 3068: 0.0601062514237951
Position 2840: 0.04194978508447006
Position 1727: 0.04002348311544667
Position 2883: 0.03335835714744345
Position 331: 0.028856204432451887
Position 1932: 0.02583762404885829
Position 2053: 0.025558674615047915
Position 950: 0.02097218305097485
Position 977: 0.020491850290585343
Position 1755: 0.020385924603438386
Position 3553: 0.01719965532515659
Position 1867: 0.014732057556936368
Position 2657: 0.012906219909761443
Position 1413: 0.012538683948782449
Position 1781: 0.012373265409233416
Position 344: 0.011856553885422779
Position 1979: 0.011534252084511877
Position 419: 0.010704157281639998
Position 2474: 0.01036191935846052
Position 2426: 0.00888183810044033
Position 3057: 0.007002106630991824
Position 624: 0.005905237891335324
Position 3202: 0.005260821890970401
Position 1703: 0.004654851535920627
Position 401: 0.0037474807797847785
Position 1484: 0.003682553444095901
Position 465: 0.003634545875436981
Position 305: 0.0035015692752930674
Position 2280: 0.003361249041395728
Position 2537: 0.003187734500887601
Position 1420: 0.002936929872247497
Position 2155: 0.0029023594614691573
Position 778: 0.0026530693647073785
Position 355: 0.002530286482408491
Position 821: 0.002407582321086558
Position 991: 0.0024049307056322926
Position 2906: 0.0022334396530953623
Position 1708: 0.0020688227314009772
Position 3730: 0.002029331609827684
Position 691: 0.0015683121571810437
Position 2145: 0.0014779696989698562
Position 443: 0.00123869227097204
Position 3699: 0.0011241532543686554
Position 266: 0.0010280174189629524
Position 367: 0.0010186269567895707
Position 726: 0.0009926544378666194
Position 1118: 0.0009697573242484131
Position 3537: 0.0009432559716269186
Position 2430: 0.0009258953298610684
Position 437: 0.0008705931854935226
Position 614: 0.0008551487990673674
Position 1550: 0.0007163397915575198
Position 709: 0.0006800814655661399
Position 1043: 0.0006280707188363689
Position 394: 0.0005832546631151689
Position 3443: 0.000554792697232313
Position 2318: 0.0005054019086651656
Position 3797: 0.00045666654794528105
Position 1290: 0.00039669762152521736
Position 1851: 0.0003786639710907743
Position 994: 0.0003313985897092419
Position 2599: 0.0003093528262454037
Position 2445: 0.0003087590997156959
Position 421: 0.00030475758635324835
Position 317: 0.0002972591147695771
Position 955: 0.00028768758519804845
Position 1639: 0.00024598527264381605
Position 3740: 0.00024497885583193724
Position 1075: 0.00024432600152570014
Position 3486: 0.00023608717264242017
Position 671: 0.00022589529003654095
Position 1848: 0.000202880976260609
Position 231: 0.00020170144769065407
Position 1231: 0.00017943699853785255
Position 794: 0.00016611266889563864
Position 3851: 0.00016242252130731254
Position 1432: 0.00015589693403472114
Position 1762: 0.00015086045327643348
Position 516: 0.00014082038499214615
Position 1018: 0.0001338365405665741
Position 2812: 0.00011135170921142208
Position 377: 0.00010624258099320827
Position 471: 0.00010027401934433962
Position 3082: 7.223156038105149e-05
Position 3214: 6.919572394659898e-05
Position 2015: 6.228299632322105e-05
Position 889: 6.014083436630531e-05
Position 307: 5.484319420121026e-05
Position 1023: 5.246898947935568e-05
Position 1991: 4.5989261298558504e-05
Position 1584: 4.064216285658308e-05
Position 1123: 3.530646750872156e-05
Position 775: 3.3476734034559165e-05
Position 1268: 3.3093798636117636e-05
Position 220: 2.9861811466837895e-05
Position 873: 2.4598727987285922e-05
Position 901: 2.4066457468974936e-05
Position 1712: 1.8017404627339488e-05
Position 1673: 1.7684153284150064e-05
Position 987: 1.640516835926923e-05
Position 1172: 1.4370520662686388e-05
Position 212: 1.4090199244172295e-05
Position 998: 1.4041988210304016e-05
Position 838: 1.1479705199404995e-05
Position 3178: 1.0278285751564257e-05
Position 1872: 1.0073077921901468e-05
Position 237: 9.168129466175654e-06
Position 1153: 8.539471360521687e-06
Position 1264: 8.519629165750693e-06
Position 1791: 6.966008608385119e-06
Position 3139: 6.208850651902334e-06
Position 1555: 5.814429031327125e-06
Position 1533: 5.771164932397387e-06
Position 545: 5.525315649259448e-06
Position 2064: 5.29886878827797e-06
Position 1497: 4.972968628854776e-06
Position 1183: 4.7431434796495856e-06
Position 783: 4.4693737566600335e-06
Position 842: 3.7096752649171117e-06
Position 530: 3.6986087509072233e-06
Position 1371: 3.549485309166197e-06
Position 1275: 2.185621409378447e-06
Position 1305: 1.9305509931727047e-06
Position 1120: 1.029590337070311e-06
Position 1237: 1.0219863036686248e-06
Position 1192: 8.519642155393491e-07
Position 113: 3.9875937875576634e-07
Position 228: 3.675810818089184e-07
Position 2009: 3.656501724880968e-07
Position 560: 2.602114403274242e-07
Position 1081: 1.253782988647101e-07
Position 1342: 9.342771564913154e-08
Position 1085: 5.750000973724283e-08
Position 554: 5.331706683268873e-08
Position 1101: 5.033435833723796e-08
Position 74: 4.874271716301965e-08
Position 1319: 4.485554723391522e-08
Position 146: 3.592225821901992e-08
Position 565: 2.6992087392044116e-08
Position 245: 2.2050558496576326e-08
Position 896: 1.895825844824352e-08
Position 1517: 5.3456607593163174e-09
Position 86: 3.941299016050804e-09
Position 562: 3.7549662874432514e-09
Position 92: 3.6433443435694505e-09
Position 1502: 2.746669211793499e-09
Position 1591: 2.632785412268748e-09
Position 206: 1.298886394380241e-09
Position 77: 1.2906955870930763e-09
Position 89: 1.041185555482335e-09
Position 166: 2.1496088112485072e-10
Position 172: 4.705615641762432e-12
Position 158: 2.3353686270036277e-12
Position 151: 1.110311018238565e-12
Position 193: 7.331971541144574e-13
