Gene = Syne4
Position 503: 0.00017367171026287087
Position 3671: 0.00016786773852304823
Position 1789: 0.00016488789740313272
Position 2661: 0.0001509482809109964
Position 841: 0.0001317718050428943
Position 3583: 0.0001256458888770994
Position 4186: 0.00011238330551960744
Position 3700: 0.00011191057793360756
Position 512: 0.00010345437557094666
Position 773: 9.490846963882762e-05
Position 1875: 9.484533915940804e-05
Position 1125: 9.257220086305782e-05
Position 3741: 9.248827493249634e-05
Position 3331: 8.940158998376592e-05
Position 398: 8.758454077921661e-05
Position 4199: 8.236899817535999e-05
Position 1541: 7.297797951990382e-05
Position 3882: 7.254418734658825e-05
Position 682: 6.947582281296671e-05
Position 937: 6.527962472974108e-05
Position 1066: 5.873889435918097e-05
Position 2367: 5.8136009267962707e-05
Position 2923: 5.7723680219077614e-05
Position 2254: 5.396141607886219e-05
Position 2038: 5.3798496846689e-05
Position 3750: 4.884054768315508e-05
Position 1833: 4.097629369043378e-05
Position 1771: 3.696109851196874e-05
Position 1368: 3.678562739614049e-05
Position 2200: 3.625205196941456e-05
Position 369: 3.6125674992147886e-05
Position 910: 3.585953696990419e-05
Position 461: 3.1541950163280766e-05
Position 374: 3.138213930967038e-05
Position 3482: 3.0839961172515366e-05
Position 389: 2.871101786290127e-05
Position 1633: 2.6516273661781636e-05
Position 3865: 2.5077807279470333e-05
Position 1831: 2.4564982609095284e-05
Position 2439: 2.4521271383095654e-05
Position 3207: 2.1830561742597323e-05
Position 401: 2.1699752795988703e-05
Position 2071: 2.1377076576846795e-05
Position 3537: 2.0710038428425488e-05
Position 686: 1.9346265774279464e-05
Position 3725: 1.8898608769845367e-05
Position 2879: 1.8775296487130524e-05
Position 2953: 1.7908668094729518e-05
Position 1327: 1.6634436257559896e-05
Position 3607: 1.662122965968114e-05
Position 3791: 1.5546760308827097e-05
Position 3706: 1.5447114748808454e-05
Position 2496: 1.4902316871968422e-05
Position 1290: 1.4279330562755625e-05
Position 1970: 1.36496602610837e-05
Position 575: 1.1777431323701438e-05
Position 335: 1.1651549975599265e-05
Position 1281: 1.1185285817553212e-05
Position 3476: 9.296791958937227e-06
Position 698: 9.036591290259153e-06
Position 3695: 7.641814596427613e-06
Position 3354: 7.497400671653997e-06
Position 256: 4.786898615440802e-06
Position 505: 4.4431479637967085e-06
Position 589: 4.2974713217432345e-06
Position 584: 3.8607597115469576e-06
Position 972: 3.700014086267452e-06
Position 2931: 3.4766402712763377e-06
Position 1207: 3.3714117767512585e-06
Position 3677: 2.542763148019171e-06
Position 2541: 1.9517692103020384e-06
Position 92: 1.684164301061875e-06
Position 1122: 1.6436210876531594e-06
Position 2699: 1.4799534463862e-06
Position 262: 1.064968709408742e-06
Position 233: 9.262736335119902e-07
Position 217: 8.547546197665255e-07
Position 215: 7.680612130248197e-07
Position 2230: 7.50216871651293e-07
Position 260: 3.8252119082264373e-07
Position 309: 1.3594466939770246e-07
Position 1675: 7.826705773420203e-08
Position 302: 4.8355750639564316e-08
Position 594: 4.069844419361827e-08
Position 305: 2.6609395806151005e-08
Position 291: 2.6168515191304547e-08
Position 267: 1.114286301625242e-08
Position 2766: 1.084089027893104e-08
Position 2712: 1.0572231303208598e-08
Position 317: 7.572700357175281e-09
Position 313: 7.407386513948398e-09
Position 1977: 5.786339097888657e-09
Position 2325: 4.840517804390522e-09
Position 270: 3.2733552953935376e-09
Position 2035: 2.9387365424615712e-09
Position 321: 2.467166586846423e-09
Position 2298: 7.719032593473592e-10
