Gene = Gdpgp1
Position 227: 0.0011292078085662842
Position 5687: 0.0010493768157428664
Position 4811: 0.0009132167901837365
Position 4295: 0.0008756897118055861
Position 221: 0.0008053211898541911
Position 6706: 0.0007586594984412764
Position 4541: 0.0007554155694452139
Position 1438: 0.0007397306170236718
Position 3054: 0.0007356802685280817
Position 7551: 0.0007297397294406796
Position 1413: 0.0007193551033403408
Position 766: 0.0006524084446976093
Position 600: 0.0006052358032771761
Position 2480: 0.0005992924856982994
Position 260: 0.0005824810807239312
Position 5517: 0.000541236798590534
Position 5980: 0.0005036015781292346
Position 2340: 0.0004372957533650416
Position 7940: 0.0003995697955042223
Position 5965: 0.0003827047985835615
Position 5885: 0.0003595015918042763
Position 996: 0.00035364672568467657
Position 6584: 0.0003520535709777276
Position 5839: 0.0003424034148455398
Position 6075: 0.0003381264519698782
Position 6526: 0.0003336768350945108
Position 189: 0.00031565344988391755
Position 3008: 0.0003142143634689074
Position 2262: 0.0002501230076186157
Position 5757: 0.0002481867346523091
Position 1546: 0.00020158443439017396
Position 1069: 0.00018665137378587606
Position 575: 0.0001712608436123657
Position 332: 0.0001677252872255604
Position 3793: 0.00016695964223392817
Position 580: 0.00015374344312139775
Position 5384: 0.00014607017053842118
Position 1355: 0.00013009282341197999
Position 1039: 0.00012946024233841032
Position 5695: 0.00012527422777095656
Position 3627: 0.00010915364463938053
Position 3843: 0.0001062572744582398
Position 4517: 7.074018734689976e-05
Position 1161: 6.810296340054228e-05
Position 1841: 6.568324910691831e-05
Position 4289: 5.223617183635979e-05
Position 3205: 3.677133662308747e-05
Position 1060: 3.6675641446117336e-05
Position 2976: 3.1580249356248316e-05
Position 1233: 2.575695631476596e-05
Position 2833: 2.556021563030182e-05
Position 1860: 2.2229658987266035e-05
Position 2224: 1.6079790950698027e-05
Position 265: 1.2817086490335746e-05
Position 2368: 1.038421031975644e-05
Position 2126: 1.0004684625167316e-05
Position 1341: 9.166276891448612e-06
Position 2372: 8.977839282634185e-06
Position 2508: 8.7576136044941e-06
Position 401: 8.342565000366756e-06
Position 2103: 8.110300152001358e-06
Position 375: 8.080350294931336e-06
Position 1198: 7.79648664403532e-06
Position 1552: 6.659776557180879e-06
Position 920: 4.648523804265097e-06
Position 201: 4.315657519348466e-06
Position 498: 1.1468586985169953e-06
Position 163: 1.1272031618204515e-06
Position 831: 1.0686644147525258e-06
Position 403: 9.5642878970012e-07
Position 1190: 8.827816391278679e-07
Position 1217: 6.111487747297723e-07
Position 492: 6.024308648206177e-07
Position 1374: 4.964496789830627e-07
Position 1225: 4.721529942840012e-07
Position 1010: 3.318451850488415e-07
Position 546: 2.2042212795042687e-07
Position 408: 2.047773353168211e-07
Position 195: 1.5183423132120294e-07
Position 810: 1.284064005596425e-07
Position 746: 1.2207804704967356e-07
Position 166: 1.2065820477306754e-07
Position 807: 1.1811375186711433e-07
Position 336: 9.568597542160512e-08
Position 506: 8.793226244982937e-08
Position 129: 8.669451809069719e-08
Position 588: 5.143316748197346e-08
Position 862: 4.809575116141627e-08
Position 102: 3.609426722934801e-08
Position 1241: 2.5941976089177952e-08
Position 1260: 2.582604979504026e-08
Position 653: 2.389736220408865e-08
Position 485: 2.319242442142034e-08
Position 684: 1.760504413865903e-08
Position 597: 1.582459998087456e-08
Position 659: 1.4478287399695389e-08
Position 107: 1.1691791108384262e-08
Position 648: 8.615985641079298e-09
Position 667: 6.7974049260971e-09
Position 836: 6.681936016458421e-09
Position 344: 1.637111546745707e-09
Position 117: 1.0820453449388005e-09
Position 340: 7.227212918315955e-10
Position 110: 1.660935044866086e-10
