Gene = Mff
Position 495: 1.858011337673122e-06
Position 29: 1.743290722342651e-06
Position 357: 1.73285998119791e-06
Position 649: 1.2796431376854403e-06
Position 747: 1.2674671611307219e-06
Position 50: 1.0927658246250852e-06
Position 46: 9.015498635976145e-07
Position 245: 6.759386386415191e-07
Position 611: 6.173954339094838e-07
Position 1172: 5.983434875166633e-07
Position 442: 3.9760120388390396e-07
Position 409: 3.4826127594371e-07
Position 2415: 3.258046318869962e-07
Position 1221: 1.7873411094492316e-07
Position 846: 1.2202309483026755e-07
Position 801: 9.318576434272514e-08
Position 936: 5.262568660745461e-08
Position 6438: 4.323101536959874e-08
Position 1122: 3.3809629657855114e-08
Position 38: 3.241080606989258e-08
Position 1062: 3.206383018061089e-08
Position 550: 2.705097689426965e-08
Position 1088: 2.5544220590935832e-08
Position 516: 6.33639485305219e-09
Position 534: 6.312622194017696e-11
Position 539: 9.929723390642138e-12
Position 753: 9.79473403302438e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4325: 0.871360483218244
Position 2337: 0.8565661038332639
Position 6222: 0.8080604408734512
Position 10525: 0.6274540498430623
Position 8537: 0.5720619369617458
Position 10856: 0.5563392571741735
Position 3176: 0.4053012098588227
Position 17950: 0.3919625989994351
Position 16949: 0.3476719299964967
Position 10474: 0.24597184353833532
Position 2814: 0.21318451572998587
Position 4093: 0.19325916601110762
Position 18035: 0.1789400313102441
Position 11936: 0.17569006225759326
Position 21554: 0.1600312736268439
Position 12122: 0.127404941081018
Position 17740: 0.12401665912439258
Position 2991: 0.1181580033921758
Position 18199: 0.09793396979734033
Position 10528: 0.0958749858185851
Position 17044: 0.09214600713434198
Position 9177: 0.08856592825290162
Position 18229: 0.07338628330117246
Position 18740: 0.06686172132431017
Position 10715: 0.0572750159208474
Position 4130: 0.05420957670820505
Position 298: 0.05336257917911473
Position 832: 0.045955764567209775
Position 12651: 0.04263734618922693
Position 10905: 0.040841989514361104
Position 18483: 0.03970776154123704
Position 8505: 0.03676246102957161
Position 9071: 0.033254585855998296
Position 1661: 0.031960243526288394
Position 4974: 0.029591203558989296
Position 1684: 0.029257139960233467
Position 13223: 0.029240038867977613
Position 4013: 0.029008184628548796
Position 1326: 0.02696735572682759
Position 4411: 0.02596127789189814
Position 19007: 0.02499993671630473
Position 6884: 0.024615693250539025
Position 1396: 0.021430541618086225
Position 4249: 0.0208934268463086
Position 16927: 0.018200020814981052
Position 1443: 0.018059141962588544
Position 18502: 0.01775234836435555
Position 11369: 0.017058829623519102
Position 10925: 0.01576369690853822
Position 2844: 0.014747489423329978
Position 16104: 0.014047116000367182
Position 16815: 0.013345400176166597
Position 2921: 0.012793707648930317
Position 6865: 0.01260329358834163
Position 12713: 0.011463736843166879
Position 17182: 0.011099605646189455
Position 4872: 0.011017169965117021
Position 4143: 0.010917557994173282
Position 9150: 0.009741107581962727
Position 8517: 0.009265531478689883
Position 8566: 0.009218850912253202
Position 2482: 0.009172930951249048
Position 15004: 0.008892297951272153
Position 13938: 0.008549108463588471
Position 8897: 0.008491522595476638
Position 10825: 0.008235775720179153
Position 15081: 0.008107050114869644
Position 13504: 0.007976283438866109
Position 3122: 0.007451433418625531
Position 6707: 0.007325855451203268
Position 11582: 0.007049843145830648
Position 8482: 0.007024523820980571
Position 11863: 0.007002509415209978
Position 11658: 0.006822949523909551
Position 18520: 0.006347187642660249
Position 18671: 0.006275574112933522
Position 15671: 0.00606215106966599
Position 835: 0.005952263657230143
Position 13321: 0.0058958035232933486
Position 14157: 0.005850590581825031
Position 11421: 0.004981568241940393
Position 2907: 0.004770146120991286
Position 12085: 0.004238663881040834
Position 6831: 0.004052927223249763
Position 2272: 0.0037979943624692246
Position 4904: 0.0037470120513836604
Position 5015: 0.003281218517742382
Position 762: 0.0031810339106095047
Position 2769: 0.003179104246131284
Position 936: 0.003128261898166751
Position 910: 0.0030597024282955133
Position 1463: 0.0030584038073802546
Position 1766: 0.0029560249894947112
Position 261: 0.0027565041011368544
Position 4372: 0.0026941500232394735
Position 9869: 0.002616626800036344
Position 2309: 0.0024208046088323495
Position 2049: 0.0023594350142248292
Position 4213: 0.0021970250121836473
Position 1495: 0.0020581140527242193
Position 17339: 0.001997389920003201
Position 4365: 0.001939434572221118
Position 2361: 0.001912414993546764
Position 3913: 0.0018825930601839697
Position 4679: 0.00181902106040726
Position 18408: 0.001814167759474597
Position 5373: 0.0017380990012591244
Position 4057: 0.0016638554629871405
Position 12305: 0.001628538063946636
Position 12250: 0.0015049951775239824
Position 1370: 0.0014713909928033503
Position 11876: 0.001451261064133941
Position 4453: 0.0013867288748871075
Position 5595: 0.0013595974384466622
Position 2848: 0.0013044411283957172
Position 11655: 0.0012386948046133753
Position 712: 0.0012326969124930047
Position 3220: 0.001173597443636159
Position 9745: 0.0010626227383519742
Position 2004: 0.001038920812857902
Position 753: 0.0010170260265799926
Position 2122: 0.0010124219318219676
Position 2139: 0.001004690335551682
Position 726: 0.0009956678149766506
Position 608: 0.0009743783616288564
Position 866: 0.0009386526171200135
Position 11632: 0.0009203777161825151
Position 1695: 0.0008879596341549984
Position 767: 0.0008689863479918803
Position 1698: 0.0008498818803222766
Position 14956: 0.000837772731273357
Position 7204: 0.0007890547024382794
Position 5059: 0.0007837434250660305
Position 643: 0.0007779328121138295
Position 14811: 0.0007330204121121939
Position 3289: 0.0007240198821792104
Position 8354: 0.0007079011264779791
Position 8308: 0.0006836726533834638
Position 773: 0.000679893287881373
Position 2103: 0.0006212201722127271
Position 2281: 0.0006181769942173346
Position 10695: 0.0006010336297733832
Position 5572: 0.0005768428682576382
Position 11564: 0.0005687319627599074
Position 791: 0.0005613427108409934
Position 12546: 0.0005560577926540133
Position 15218: 0.0005277558613251054
Position 12982: 0.0005131460065705162
Position 5399: 0.0004522030354647789
Position 2698: 0.0004461794032961167
Position 745: 0.00043167609376260416
Position 14765: 0.0004266152983266796
Position 5299: 0.0004238522601058501
Position 1566: 0.0003950555364598992
Position 561: 0.0003913020176324947
Position 11001: 0.0003886517350211375
Position 7328: 0.0003806319185576212
Position 9718: 0.00037990323203976274
Position 5843: 0.0003518158543788407
Position 590: 0.00034073351039839045
Position 3038: 0.00031485257447701057
Position 2522: 0.00029939965150037356
Position 11518: 0.0002911122071406437
Position 6250: 0.0002898789299647902
Position 420: 0.00028764512329883463
Position 10400: 0.0002864895459468643
Position 4480: 0.0002779843577998119
Position 8778: 0.00026891455352833567
Position 885: 0.00026361872634368113
Position 1195: 0.00026039949009792136
Position 2858: 0.000251474276404626
Position 654: 0.0002399162857856264
Position 2721: 0.00023664363573705274
Position 8784: 0.00020657542640165153
Position 1361: 0.00020515791866399825
Position 2726: 0.0001977410450888525
Position 793: 0.00018083353769100254
Position 1601: 0.000180286265348189
Position 10738: 0.00017940594601882707
Position 4934: 0.00017257163814014858
Position 2705: 0.0001661203757843893
Position 863: 0.0001582688711966182
Position 6360: 0.00015477543783151316
Position 665: 0.0001398534840726732
Position 1787: 0.00013535879104609603
Position 6275: 0.00013219544513208564
Position 13834: 0.0001304343487477323
Position 11687: 0.00013039557032329955
Position 1638: 0.0001225943021915573
Position 12315: 0.00012009567878853902
Position 5237: 0.0001189370824571227
Position 1647: 0.00011671125595414993
Position 409: 0.00011118803874053971
Position 1400: 0.00010426427296928188
Position 8885: 9.617646925171937e-05
Position 2317: 9.300811729313174e-05
Position 1422: 8.857156512588133e-05
Position 220: 8.714214111256032e-05
Position 272: 8.656997519160217e-05
Position 11054: 8.037294839335321e-05
Position 2236: 7.408254848420651e-05
Position 1706: 6.298982546461163e-05
Position 10079: 6.19489822433911e-05
Position 1619: 5.9451823028201774e-05
Position 1271: 4.8416585361688895e-05
Position 11376: 4.2981962517515025e-05
Position 12131: 3.827624508077884e-05
Position 2507: 3.814939889209651e-05
Position 184: 3.275112989040282e-05
Position 2519: 3.0456085103584998e-05
Position 1770: 2.589754463179811e-05
Position 2553: 2.273065091602342e-05
Position 6566: 1.7775802603438075e-05
Position 3233: 1.7619086557980715e-05
Position 187: 1.6942703197769787e-05
Position 2346: 1.6638738627929465e-05
Position 2490: 1.5994054795703758e-05
Position 485: 1.4387945169097356e-05
Position 770: 1.0931875336915035e-05
Position 881: 1.0825963068572606e-05
Position 234: 1.063421013259318e-05
Position 2673: 1.02489492517098e-05
Position 4752: 9.211533637439852e-06
Position 3263: 8.312374857333363e-06
Position 6421: 8.114363578098057e-06
Position 4271: 6.722967589471785e-06
Position 2286: 6.457657853835189e-06
Position 6255: 5.954952811205139e-06
Position 430: 2.887545286552422e-06
Position 4613: 2.8503966309207275e-06
Position 2386: 2.3097991310709905e-06
Position 2538: 2.3020261987554743e-06
Position 4508: 2.2725398751000153e-06
Position 4638: 2.1931515545093224e-06
Position 4711: 2.019032528972086e-06
Position 495: 1.7915089239368167e-06
Position 245: 1.4189570368339515e-06
Position 1299: 1.3609994001987573e-06
Position 434: 9.959561888656522e-07
Position 524: 9.109132376299456e-07
Position 1095: 8.186153224640397e-07
Position 979: 7.539120462043546e-07
Position 915: 6.931335798739653e-07
Position 217: 6.609949069603979e-07
Position 11051: 5.042416596072845e-07
Position 1507: 4.893992632013708e-07
Position 1467: 4.89279375353006e-07
Position 1211: 4.718473462651449e-07
Position 507: 1.9442118316656436e-07
Position 193: 1.590045634742536e-07
Position 956: 1.5690819976182077e-07
Position 207: 9.487748524224452e-08
Position 572: 9.387839913530076e-08
Position 1296: 2.1253999918778778e-08
Position 967: 1.7636890351557957e-08
Position 125: 1.3620881614546445e-08
Position 147: 1.306607276835774e-08
Position 442: 8.364139791318296e-09
Position 137: 1.1098501426137715e-09
Position 199: 5.900942980035873e-10
