Gene = Tpbg
Position 548: 2.811038941151019e-05
Position 780: 2.4252763182138692e-05
Position 492: 2.006010282662974e-05
Position 1065: 1.9720359767859154e-05
Position 487: 1.827217718626638e-05
Position 162: 1.5769128665059287e-05
Position 876: 1.156865413562993e-05
Position 1781: 1.0893251855144118e-05
Position 1456: 1.0751103993941933e-05
Position 848: 9.372659929629341e-06
Position 489: 8.78908790873005e-06
Position 1311: 8.391100283810535e-06
Position 521: 7.810674224375945e-06
Position 1356: 7.77150595298739e-06
Position 1072: 7.689600139614196e-06
Position 1112: 5.922319401714927e-06
Position 1976: 4.648076035828997e-06
Position 1048: 4.110431257118696e-06
Position 165: 3.041516113752414e-06
Position 1068: 2.730720941183997e-06
Position 181: 2.420183710238793e-06
Position 1827: 2.333328369019167e-06
Position 168: 2.264442366700944e-06
Position 1162: 2.098245219206297e-06
Position 626: 1.4210756332897959e-06
Position 393: 1.3967148736386774e-06
Position 2130: 1.2820881552281819e-06
Position 268: 1.2730410408155758e-06
Position 1319: 9.575147832082525e-07
Position 601: 8.744950341631033e-07
Position 99: 8.504811189004093e-07
Position 1158: 6.834500902594838e-07
Position 192: 4.261126570340414e-07
Position 1350: 3.534538803203825e-07
Position 1353: 2.405897600235761e-07
Position 183: 1.462857934596474e-07
Position 247: 1.3908341150002916e-07
Position 580: 9.794204476047305e-08
Position 653: 5.8204655687157255e-08
Position 801: 4.4143791476308786e-08
Position 575: 3.9835404860144086e-08
Position 616: 3.891265457582336e-08
Position 808: 3.8309956603820515e-08
Position 583: 2.2650834816376147e-08
Position 798: 4.5711532525436524e-09
Position 259: 2.506494469960552e-09
Position 271: 1.0914431705538898e-09
Position 657: 1.0764779136613026e-09
Position 878: 8.414890017948454e-10
