Gene = Akip1
Position 3707: 0.9644042630795555
Position 5250: 0.8620236994236842
Position 8059: 0.7507887939521581
Position 1260: 0.5616209186162275
Position 3501: 0.32020427126831147
Position 255: 0.20168054591822468
Position 1129: 0.1891422826327243
Position 3322: 0.11329064659976355
Position 1767: 0.08434826152258675
Position 3525: 0.07925613010800057
Position 3464: 0.0660193481781265
Position 1719: 0.05800643677864237
Position 7480: 0.0562122993811818
Position 3578: 0.0560165488431272
Position 3283: 0.054709378475875335
Position 3400: 0.051397975984722497
Position 6266: 0.04601620540601113
Position 3298: 0.04187975066817203
Position 5581: 0.04135113999647466
Position 7525: 0.039537900726282646
Position 5208: 0.03652705053385064
Position 6844: 0.03314894458240786
Position 7292: 0.029907208831980316
Position 7213: 0.02573467195575331
Position 6343: 0.02469494880320774
Position 2032: 0.022923455680086118
Position 7324: 0.022079101007662572
Position 5612: 0.02068609400486656
Position 1227: 0.019834477264583462
Position 7147: 0.01956112978042048
Position 7432: 0.018082157060670425
Position 7483: 0.017946930896630377
Position 7766: 0.017549775574312535
Position 3467: 0.017126874521956492
Position 1216: 0.015337364073260381
Position 1723: 0.015181615650686315
Position 1286: 0.015162525104049007
Position 7254: 0.0146441507744776
Position 7987: 0.014428725321242359
Position 426: 0.013944201790683248
Position 318: 0.013352265085762526
Position 6903: 0.011728435436148866
Position 388: 0.01128283669881979
Position 3363: 0.011245153040636946
Position 6473: 0.010989845463338272
Position 3729: 0.010980395347828348
Position 1133: 0.00988475562153562
Position 7228: 0.009756834516489364
Position 8130: 0.0096599677033968
Position 1213: 0.009161525861889631
Position 6442: 0.008710138230366727
Position 5635: 0.008559716757206745
Position 5632: 0.0081923388331325
Position 7647: 0.007628756407122475
Position 1738: 0.007142412481539447
Position 4976: 0.006843343486556278
Position 4024: 0.006501684939536911
Position 7269: 0.006501125293360391
Position 7679: 0.00607267196305202
Position 230: 0.006043368805803373
Position 7862: 0.005875947704301774
Position 178: 0.0058471160564923874
Position 6502: 0.00583931025663032
Position 5408: 0.0051356371485720385
Position 5669: 0.004964265626970453
Position 1571: 0.004691370352424731
Position 5971: 0.004585337154743214
Position 7834: 0.00429831529151872
Position 3766: 0.003765424491555621
Position 7675: 0.0037133495999547845
Position 6561: 0.003693826844832103
Position 8146: 0.0033634822122561915
Position 6202: 0.0031206225735432493
Position 5215: 0.0030856517052202546
Position 5261: 0.002840916016246167
Position 1153: 0.002340010197042116
Position 1262: 0.002276383395781656
Position 4873: 0.002144762872540074
Position 5907: 0.0020400831677614825
Position 5252: 0.0020222437531710017
Position 5687: 0.0019821528437241917
Position 8430: 0.0018867254360032306
Position 7742: 0.0018075470754013627
Position 1041: 0.0017957284212826315
Position 1793: 0.0017930858029418604
Position 3017: 0.0017444828360673795
Position 438: 0.0017084219526862323
Position 1613: 0.0016655566419413069
Position 4176: 0.0016376538601151332
Position 3438: 0.0015386515884143824
Position 1267: 0.001526056437495971
Position 7331: 0.0014876401211589628
Position 3731: 0.0013374029336410134
Position 557: 0.0013109640794751426
Position 794: 0.001155691061845488
Position 475: 0.0011549921439845533
Position 554: 0.001026518633720408
Position 6286: 0.00100665875864516
Position 1095: 0.0009734914785880833
Position 2338: 0.0009427315487430175
Position 465: 0.0009334223183643188
Position 536: 0.0008938422322436293
Position 7297: 0.0008845735167696967
Position 6581: 0.000872642985426755
Position 4806: 0.0008505559103287742
Position 6679: 0.0008492262787270946
Position 7723: 0.0007815991028748831
Position 7930: 0.000766375243423452
Position 1472: 0.0007489201689461699
Position 1147: 0.0007442452893857734
Position 259: 0.0007219052141430669
Position 4572: 0.0007131820220427627
Position 4451: 0.000698111323135277
Position 1530: 0.0006793873917905553
Position 5225: 0.0006754380813304749
Position 3043: 0.0006313945821523079
Position 3334: 0.0006308313553391638
Position 623: 0.0006010174010001457
Position 1933: 0.0005987202567486377
Position 1102: 0.00055405942017614
Position 5792: 0.0005528488719582308
Position 1990: 0.000525328991493059
Position 3911: 0.00052156181097949
Position 8352: 0.0005175174739817366
Position 5180: 0.0005066869226052558
Position 1777: 0.000497509123530076
Position 8476: 0.0004929806557095009
Position 2091: 0.00044736734824599866
Position 6130: 0.0004382004051053156
Position 3673: 0.0004365448878420089
Position 8375: 0.00041311164217783605
Position 1389: 0.0004081547694273652
Position 6899: 0.0003644561570432811
Position 4339: 0.0003628939968760172
Position 2066: 0.0003510089345939467
Position 540: 0.00034660706142310523
Position 2055: 0.0003464029672235943
Position 1300: 0.0003411842819369045
Position 2779: 0.000337176412077864
Position 1271: 0.000335278338500969
Position 8093: 0.00033526677244310034
Position 4356: 0.00033445083691153847
Position 390: 0.00033171716308893275
Position 6594: 0.00033143702322895643
Position 658: 0.0003255250970612768
Position 184: 0.0003243383074141926
Position 7720: 0.00032127413707619667
Position 3085: 0.0003187649543151823
Position 6523: 0.000309646150852165
Position 6720: 0.00029014263313137503
Position 6823: 0.0002795310851785517
Position 6629: 0.00025308068245104043
Position 6173: 0.0002332238391598341
Position 5530: 0.00022481708317559926
Position 4130: 0.00022041408207717806
Position 2041: 0.0002002689820831694
Position 298: 0.00019827750397383466
Position 338: 0.00019406190447172404
Position 1962: 0.00018884186717475104
Position 3132: 0.00018551993038243308
Position 509: 0.00017878280608578525
Position 8405: 0.00017580920631614177
Position 7874: 0.0001740167020356705
Position 4216: 0.000173103079132819
Position 149: 0.00017204754244893374
Position 398: 0.00016591079693725744
Position 5427: 0.00016381346821910104
Position 3928: 0.0001620562374250121
Position 5504: 0.00016004882180966495
Position 8162: 0.00015074377232846375
Position 3735: 0.00014838269053939153
Position 343: 0.00014716489614834648
Position 5126: 0.0001461514721561437
Position 1414: 0.00013988630591861684
Position 4245: 0.0001335150661460978
Position 1071: 0.0001319819308447667
Position 5569: 0.000131583962459842
Position 801: 0.00013037991697641607
Position 8102: 0.00012997627619307141
Position 5587: 0.00011853769404290536
Position 7411: 0.00011427495860099655
Position 7570: 0.00011416062835790548
Position 5378: 0.00010031871521860159
Position 8313: 9.584869350572954e-05
Position 6973: 9.232913685458042e-05
Position 628: 8.857519644836822e-05
Position 4190: 8.527573625463934e-05
Position 1626: 8.145615762634885e-05
Position 3769: 8.084078275778015e-05
Position 4902: 7.257012989949923e-05
Position 1523: 6.648624377503094e-05
Position 919: 6.422555565010252e-05
Position 3738: 6.395160957712521e-05
Position 5469: 6.248834868489373e-05
Position 4148: 5.840924111965127e-05
Position 6372: 5.299943397631261e-05
Position 1893: 5.064140894490666e-05
Position 1691: 4.591072939420366e-05
Position 5288: 4.5798275019276745e-05
Position 4951: 4.570753713919029e-05
Position 443: 4.1652300027585025e-05
Position 5641: 4.141182197387719e-05
Position 2115: 4.0443949652841674e-05
Position 5284: 3.97447671835718e-05
Position 1264: 3.9159081533145424e-05
Position 360: 3.90377944608793e-05
Position 3000: 3.855748781999268e-05
Position 2153: 3.729789565171618e-05
Position 5305: 3.650286440688248e-05
Position 207: 3.417440881141057e-05
Position 1331: 3.135959874261306e-05
Position 3936: 3.10616877273289e-05
Position 4979: 3.102202223153704e-05
Position 3051: 3.091048331538039e-05
Position 2997: 3.0418064970900644e-05
Position 573: 2.9960762998877446e-05
Position 3962: 2.9905558983907206e-05
Position 853: 2.966549463646329e-05
Position 6479: 2.7912328498058277e-05
Position 882: 2.7380753815594962e-05
Position 362: 2.4832223585229018e-05
Position 480: 2.3564096546830548e-05
Position 3741: 2.2727524779338072e-05
Position 930: 2.2287601729583948e-05
Position 1020: 2.184952625413264e-05
Position 722: 1.994995883025178e-05
Position 1175: 1.9113120818556634e-05
Position 5187: 1.818726587422863e-05
Position 4633: 1.815759665818176e-05
Position 6955: 1.7768218719231298e-05
Position 3648: 1.719803845821754e-05
Position 485: 1.6647098882624113e-05
Position 370: 1.6463932856819153e-05
Position 7068: 1.616420650329914e-05
Position 1477: 1.5882713304593683e-05
Position 400: 1.5065511635571743e-05
Position 190: 1.4868764082735531e-05
Position 579: 1.4815558950238014e-05
Position 365: 1.4092234017729089e-05
Position 1160: 1.2919237539559465e-05
Position 808: 8.872560562506778e-06
Position 834: 8.65677527683026e-06
Position 1398: 8.59347025568708e-06
Position 1183: 8.589064631537463e-06
Position 1335: 8.517442434498417e-06
Position 1585: 7.00814326577301e-06
Position 5059: 6.57472267863602e-06
Position 899: 6.5424584101977205e-06
Position 811: 6.088091148142904e-06
Position 5107: 5.688652977551054e-06
Position 5147: 4.637706400178592e-06
Position 1370: 4.444219603306344e-06
Position 975: 4.1075731177542245e-06
Position 4992: 3.5762069250969516e-06
Position 6413: 3.518800173140235e-06
Position 952: 3.141841042249587e-06
Position 6305: 2.879597876713796e-06
Position 814: 2.791840939424515e-06
Position 478: 2.4699831656818106e-06
Position 1881: 1.5853539569559363e-06
Position 1817: 1.436064316743845e-06
Position 839: 7.960589616718125e-07
Position 351: 7.647558587795758e-07
Position 1540: 6.898154258430971e-07
Position 1438: 6.722716534068154e-07
Position 1831: 4.421829457449547e-07
Position 1376: 3.784017777166241e-07
Position 2088: 1.4815534703776764e-07
Position 1968: 1.2341554950450238e-07
Position 3968: 1.113592023317948e-07
Position 1943: 4.494315949776781e-08
Position 4033: 2.3946756024694085e-08
Position 2393: 1.9022063110997477e-08
Position 1425: 1.5003734534614474e-08
Position 493: 1.347777773407309e-10
Position 133: 2.2394204844044654e-11
Position 127: 1.7751673103037304e-11
Position 114: 1.0508761998767052e-11
Position 121: 8.611571144189168e-12
Position 112: 2.2525125409007846e-12
Position 104: 2.761471844206002e-13
