Gene = Mvp
Position 552: 0.0003131600464023011
Position 27437: 0.00030508495179507365
Position 27259: 0.00029745679859445666
Position 596: 0.0002961641943347875
Position 26651: 0.00029381369490759493
Position 20496: 0.000291921033013147
Position 19196: 0.00028953686775367156
Position 16915: 0.0002861870530722418
Position 23154: 0.00028532552513561995
Position 17459: 0.00026748911728855304
Position 16283: 0.0002668269949516473
Position 25553: 0.0002648324348580688
Position 18171: 0.0002524206086831943
Position 1087: 0.00024335119438312588
Position 3829: 0.00024112758431440442
Position 3275: 0.00023875457040647123
Position 3956: 0.00023041731284648208
Position 16555: 0.00023022041941753014
Position 17951: 0.00022086112247048266
Position 355: 0.00021643695311367845
Position 2027: 0.0002146943814985323
Position 18684: 0.00021226307324088268
Position 4236: 0.00020952680861104837
Position 1891: 0.00020018171298233678
Position 19225: 0.000197139189351306
Position 4004: 0.00019277410827937526
Position 27403: 0.00017970722217251664
Position 2747: 0.0001783535656746611
Position 1429: 0.0001715396679645255
Position 15923: 0.0001647126931808355
Position 17361: 0.00016303200299152247
Position 27676: 0.00015666134153963476
Position 20384: 0.00015383133290172593
Position 27690: 0.00013653768809934643
Position 19221: 0.0001344016652406207
Position 26712: 0.00013305395551298116
Position 26131: 0.00013263724639903947
Position 27030: 0.00012176983472757376
Position 844: 0.00011723064192165147
Position 18484: 0.00011597359578731253
Position 1324: 0.00011474082952521779
Position 19542: 0.0001095427698337843
Position 1659: 0.00010478304353920534
Position 26894: 0.0001038907966099219
Position 1098: 0.00010297304344293858
Position 2012: 9.604907722726125e-05
Position 19723: 9.602093257598323e-05
Position 19800: 9.566359869294499e-05
Position 25577: 9.177321708978268e-05
Position 27416: 8.605418407406982e-05
Position 19790: 8.548512655481844e-05
Position 2672: 8.393935562417449e-05
Position 17649: 8.353356827340682e-05
Position 16286: 7.737025263853605e-05
Position 18218: 7.623373892128688e-05
Position 2688: 7.419550636643335e-05
Position 564: 7.196471802698503e-05
Position 2610: 7.084071741536125e-05
Position 27352: 6.862129795024342e-05
Position 16348: 6.27851368149845e-05
Position 2621: 6.181639830881303e-05
Position 19729: 6.082772725502346e-05
Position 16877: 5.990779439987631e-05
Position 17541: 5.9435591440106094e-05
Position 22687: 5.924498523895038e-05
Position 26405: 5.775912023284867e-05
Position 23850: 5.7621515268869635e-05
Position 759: 5.7006117345913784e-05
Position 17299: 5.5966376207231545e-05
Position 23857: 5.467656754570214e-05
Position 23013: 5.347112457962831e-05
Position 873: 5.3404994023802423e-05
Position 19187: 4.989388213405768e-05
Position 16233: 4.918279802389742e-05
Position 26207: 4.365374792676308e-05
Position 2577: 3.61307538270354e-05
Position 26267: 3.337495516140993e-05
Position 1875: 3.185478004396049e-05
Position 27405: 3.144521488746504e-05
Position 737: 3.129101366865948e-05
Position 26701: 2.9014381069030484e-05
Position 26818: 2.9003687802700892e-05
Position 17393: 2.7953034457723355e-05
Position 19544: 2.7710916469497376e-05
Position 27687: 2.5928571726323293e-05
Position 27063: 2.5629009463457028e-05
Position 1521: 2.559185921170393e-05
Position 26774: 2.4269430281806944e-05
Position 2276: 2.3304448692198863e-05
Position 27620: 2.292902071558586e-05
Position 15730: 2.2039488769113524e-05
Position 610: 2.1339620199564804e-05
Position 2061: 2.1129725172900076e-05
Position 1743: 2.0985712005090283e-05
Position 22764: 2.0170460394635334e-05
Position 432: 1.8574460823504148e-05
Position 2106: 1.8011768215899542e-05
Position 1711: 1.7954733102267502e-05
Position 15702: 1.780992321198446e-05
Position 958: 1.7669624380670332e-05
Position 824: 1.7154766661946166e-05
Position 1966: 1.6454942416599286e-05
Position 26659: 1.6364604317951195e-05
Position 1162: 1.4770445642913125e-05
Position 1067: 1.44388283349221e-05
Position 895: 1.4421434146751984e-05
Position 2191: 1.3486089375655147e-05
Position 1579: 1.2326751999469157e-05
Position 1915: 1.2206175077432062e-05
Position 27144: 1.137109919634914e-05
Position 1027: 1.1063656433562054e-05
Position 26671: 1.1049542419983157e-05
Position 18605: 1.0807891056003386e-05
Position 26861: 1.0013798048637947e-05
Position 22465: 8.802155232485684e-06
Position 16827: 8.144183902269385e-06
Position 26071: 7.69109181366521e-06
Position 16560: 7.65159057199102e-06
Position 652: 7.163734607414562e-06
Position 16817: 6.773874464021804e-06
Position 26407: 6.682866994566073e-06
Position 16882: 6.569974072258119e-06
Position 1283: 5.590363158150446e-06
Position 140: 5.53295239525411e-06
Position 19149: 5.211460174221455e-06
Position 937: 5.143077675821564e-06
Position 16310: 4.988258745857125e-06
Position 26685: 4.935070199132587e-06
Position 19572: 4.537451197467676e-06
Position 18991: 4.460646029169825e-06
Position 19596: 4.3329734584243685e-06
Position 764: 4.131941408621085e-06
Position 19440: 3.6485846643468375e-06
Position 468: 3.6481942873541015e-06
Position 258: 3.4622668271120027e-06
Position 26411: 3.4179634999631273e-06
Position 16793: 3.3335859848178727e-06
Position 1505: 3.265042127131184e-06
Position 635: 3.226394500628837e-06
Position 1584: 2.6181675165069476e-06
Position 2824: 2.593354358363145e-06
Position 2851: 2.564032744219739e-06
Position 18598: 2.5632526318859294e-06
Position 26447: 2.5564762394461376e-06
Position 917: 2.3118386267399656e-06
Position 16616: 2.2117937912511493e-06
Position 26804: 2.1038598671203266e-06
Position 2298: 1.8796398355692391e-06
Position 18589: 1.870599128300365e-06
Position 616: 1.847745605623124e-06
Position 1004: 1.6701399730018666e-06
Position 1318: 1.6367254637386878e-06
Position 2032: 1.6067789145980237e-06
Position 26791: 1.5239535625688991e-06
Position 23854: 1.4961438255314209e-06
Position 706: 1.4930169856890645e-06
Position 158: 1.4272270994092234e-06
Position 854: 1.362710412514106e-06
Position 372: 1.3446371535612536e-06
Position 16293: 1.2706448484331862e-06
Position 548: 1.2395212644094974e-06
Position 1353: 1.1821035334697053e-06
Position 26997: 1.1614114988999333e-06
Position 247: 1.15522986357407e-06
Position 19313: 1.10769630813622e-06
Position 26970: 1.0689175326828251e-06
Position 1441: 1.046287013101494e-06
Position 26979: 1.0410083098190394e-06
Position 17026: 1.0083815877207483e-06
Position 398: 9.302187983408671e-07
Position 26827: 8.182379097987859e-07
Position 1365: 7.814570516655158e-07
Position 19510: 7.059591415331446e-07
Position 1457: 6.07839702611077e-07
Position 18558: 5.64164094111722e-07
Position 16577: 5.243537547885863e-07
Position 612: 4.887946042942555e-07
Position 27069: 4.115645341687803e-07
Position 18527: 3.611133432210089e-07
Position 640: 3.217061790083268e-07
Position 16328: 3.037996874310958e-07
Position 244: 2.9500254756098956e-07
Position 23124: 2.548005716389912e-07
Position 26689: 2.4517309411662206e-07
Position 806: 2.2735671626751637e-07
Position 856: 2.2522100386276287e-07
Position 16335: 2.1434164096737589e-07
Position 23437: 2.0676434846595836e-07
Position 16411: 1.6569728673413816e-07
Position 978: 1.5631819064148173e-07
Position 1347: 1.399446468204363e-07
Position 16454: 1.2894952171396056e-07
Position 16317: 1.2293271908161845e-07
Position 969: 1.1860593488660731e-07
Position 3057: 1.0983218158565926e-07
Position 664: 9.044089856518853e-08
Position 990: 8.167935565407104e-08
Position 711: 7.909451596669476e-08
Position 974: 7.611617345789222e-08
Position 305: 7.377273006156854e-08
Position 465: 6.432113483718718e-08
Position 16395: 4.726023094005772e-08
Position 1033: 4.3518520632169845e-08
Position 26847: 4.139429886760885e-08
Position 16430: 4.022407049956031e-08
Position 407: 3.800077038559429e-08
Position 26841: 3.7466777693845476e-08
Position 16466: 3.5896371130945426e-08
Position 16542: 2.6942994561072348e-08
Position 1016: 2.6611426575001893e-08
Position 445: 2.5832538265814366e-08
Position 471: 2.3571689514178203e-08
Position 708: 1.7999249421597697e-08
Position 26717: 1.5775731147569513e-08
Position 810: 1.52802801975444e-08
Position 155: 9.313622681434568e-09
Position 16358: 6.9005311932143044e-09
Position 629: 6.421820349853833e-09
Position 449: 6.103606997350091e-09
Position 22438: 7.060364789072396e-10
Position 26366: 6.791299965330774e-10
Position 654: 4.199391239485906e-10
Position 15691: 1.651345378391419e-10
Position 1702: 8.526830654732874e-11
Position 404: 3.3190118893472687e-12
Position 442: 1.1212850838639634e-12
Position 606: 4.240638620156733e-13
Position 384: 2.983726442636757e-13
Position 107: 1.9787053199425012e-14
