Gene = Gatad1
Position 2006: 0.002908382557799281
Position 3124: 0.002894295468305973
Position 7021: 0.002877920022284949
Position 6981: 0.0028755999385145854
Position 8140: 0.0027421992879611036
Position 8411: 0.0026817501662168034
Position 7189: 0.002481632827630124
Position 2114: 0.0024748098221511364
Position 3070: 0.002414317659665417
Position 7870: 0.0023744452506773137
Position 5883: 0.0020865018599797165
Position 2701: 0.0020476364301700413
Position 8355: 0.002019038598975285
Position 1165: 0.0019962502848529053
Position 2725: 0.0019440718512420353
Position 7931: 0.0018972108171563793
Position 585: 0.0018830365436252813
Position 6178: 0.0017803069984007813
Position 2565: 0.0017730345231119805
Position 3073: 0.0017655910453317875
Position 5665: 0.0016747816631953695
Position 6408: 0.0016597918557822446
Position 2504: 0.001608082116472422
Position 6468: 0.001572857122454965
Position 6809: 0.0015594524820104442
Position 1087: 0.00155659944777529
Position 4889: 0.0014664193139145574
Position 5879: 0.0014440316032441147
Position 4709: 0.0012393797258658664
Position 1007: 0.0012333473791275539
Position 888: 0.001164393258491658
Position 3577: 0.0011393202196174621
Position 1133: 0.0010676892060365558
Position 1610: 0.0010081078801966379
Position 6890: 0.00100561195518697
Position 4532: 0.0009994443840867337
Position 2255: 0.0009907868102073992
Position 2031: 0.000977535003942785
Position 5516: 0.0009482611567867089
Position 3971: 0.0008814097283486896
Position 5591: 0.0007311108466487416
Position 2827: 0.0006784382308838889
Position 3208: 0.0006278304672472709
Position 1369: 0.0006094917481906893
Position 1189: 0.0005892100119890568
Position 4102: 0.0005343059812857242
Position 3175: 0.0005059127251507871
Position 5630: 0.0004978224144916553
Position 1683: 0.00046728921813013816
Position 6172: 0.00045680350753672807
Position 1108: 0.0004528465008151606
Position 3399: 0.0004391706057123843
Position 3429: 0.000436994767430541
Position 1550: 0.00043326295103648975
Position 1330: 0.0004141900513101996
Position 4141: 0.0004099908788981596
Position 1004: 0.0003961586555510736
Position 5737: 0.0003706236524495177
Position 410: 0.0003630436737245604
Position 4000: 0.00035411387268241573
Position 1023: 0.0003447832451809596
Position 4666: 0.0003117256401985499
Position 314: 0.0002896884465391128
Position 1185: 0.00026589299959069027
Position 5548: 0.00026438340462117243
Position 921: 0.00025525175603364434
Position 1273: 0.0002547899386828662
Position 4003: 0.00023818090502817735
Position 456: 0.0002334961853217644
Position 1227: 0.0002230982044712573
Position 5857: 0.00021107350711871932
Position 3709: 0.0002029192262450201
Position 4626: 0.00020049890308220978
Position 4346: 0.00020033303099348842
Position 1743: 0.00019544547660835614
Position 2060: 0.00019455913148686555
Position 2913: 0.0001898036261074554
Position 4759: 0.00018204026469673056
Position 844: 0.00016526619538440704
Position 1223: 0.00016214641294863113
Position 1089: 0.000158542896460808
Position 3609: 0.00015132895500020836
Position 1490: 0.0001352537633493139
Position 4014: 0.00011023686117164271
Position 1960: 0.0001020493384013988
Position 3744: 0.00010093219369380939
Position 3551: 0.0001003862250464133
Position 2196: 9.780242697179747e-05
Position 2383: 9.58898508386498e-05
Position 4513: 9.300730784754894e-05
Position 2570: 9.025116951736536e-05
Position 4230: 7.62385857321637e-05
Position 4106: 7.531792961488809e-05
Position 326: 7.464597132802513e-05
Position 1192: 6.917121278070831e-05
Position 2350: 6.88672335856098e-05
Position 2441: 6.813113640882152e-05
Position 3625: 6.794696959917226e-05
Position 1646: 6.009877196651373e-05
Position 2631: 5.898168228378072e-05
Position 530: 5.3498957154066145e-05
Position 520: 5.283074308853587e-05
Position 345: 5.09983280481116e-05
Position 506: 4.807090831040926e-05
Position 2831: 4.613451918267589e-05
Position 1977: 4.147846416562674e-05
Position 1880: 3.923075360938037e-05
Position 1057: 3.841460301090758e-05
Position 486: 3.6709866266151677e-05
Position 989: 3.283949141670681e-05
Position 489: 2.8839145217232888e-05
Position 1886: 2.5749865760488165e-05
Position 1764: 2.5081675775158257e-05
Position 969: 2.481018545573684e-05
Position 902: 1.944679666305292e-05
Position 439: 1.670174709360065e-05
Position 340: 1.658679854207804e-05
Position 351: 1.549397999227301e-05
Position 1142: 1.1625043691220677e-05
Position 2748: 1.0682114579002604e-05
Position 1459: 6.346219538860251e-06
Position 1096: 5.295103015960551e-06
Position 1146: 4.790649405303719e-06
Position 1031: 3.0867133556679103e-06
Position 1254: 2.523008273465271e-06
Position 864: 1.2212918629716484e-06
Position 1245: 1.0628501508714152e-06
Position 1237: 1.0006015786190398e-06
Position 2727: 9.99337519805986e-07
Position 934: 7.040536972642238e-07
Position 707: 6.49451654755197e-07
Position 862: 6.080396851109019e-07
Position 983: 3.8122261771249805e-07
Position 272: 3.4781980827792384e-07
Position 626: 2.7095350490876464e-07
Position 368: 1.9616432021067872e-07
Position 947: 1.4039982668009132e-07
Position 185: 1.397718312697252e-07
Position 701: 1.1697844180416186e-07
Position 414: 2.940045216760154e-08
Position 424: 2.4689790009214677e-08
Position 928: 2.1470851889429775e-08
Position 591: 1.4806246746904394e-08
Position 597: 4.7550239832652615e-09
Position 211: 3.3404280385411e-09
Position 149: 2.3812202068261747e-09
Position 125: 1.6720378137124872e-09
Position 322: 1.5609447544984915e-09
Position 464: 5.229448023236901e-10
Position 132: 2.3031745692311823e-10
Position 238: 9.00700301682525e-11
Position 234: 4.7903432374704876e-11
Position 246: 1.357861871974916e-11
Position 553: 5.57029469886016e-12
Position 77: 3.0878339261439924e-12
Position 74: 2.7139080578844002e-12
Position 541: 1.8425537162328393e-12
Position 193: 7.875769233666114e-15
Position 199: 5.90998698547775e-15
