Gene = Msto1
Position 1698: 0.2947096602481774
Position 1885: 0.2879979933727731
Position 3934: 0.2773167095775514
Position 2984: 0.2618676666935496
Position 279: 0.2144872396428331
Position 1591: 0.1737521054039493
Position 2058: 0.09707297476729583
Position 242: 0.07689800744719763
Position 752: 0.04590171266136596
Position 1860: 0.041027356750892634
Position 3260: 0.03739372599259999
Position 3716: 0.03598208003156817
Position 3231: 0.03335814597859305
Position 4354: 0.032163286751475506
Position 4091: 0.03100737243945526
Position 3433: 0.02246423107947324
Position 2336: 0.022230992206765027
Position 1042: 0.02132157705723893
Position 1845: 0.020290590549307444
Position 2125: 0.01813210131063428
Position 4064: 0.01539953902785893
Position 3480: 0.014084722749529226
Position 3725: 0.013628582206618656
Position 3944: 0.012790804559406253
Position 2881: 0.012295176069223743
Position 2949: 0.011719140843831816
Position 367: 0.010437986524654889
Position 1007: 0.009283412078696778
Position 1224: 0.00924127838231487
Position 3822: 0.009237426352734085
Position 3236: 0.007714865240271064
Position 1492: 0.0072568426088700025
Position 660: 0.0061810756480988
Position 2627: 0.005234049710504478
Position 2149: 0.005144788730162908
Position 2373: 0.004545924747477242
Position 1616: 0.0044938617553583375
Position 246: 0.0044093018433089895
Position 2455: 0.003882758079818252
Position 2952: 0.003375958794247294
Position 1702: 0.0033589649641753696
Position 2063: 0.0033237372111601777
Position 1626: 0.003219857265184423
Position 3791: 0.002335811625473569
Position 330: 0.0021983872524111237
Position 1892: 0.0018745639330005532
Position 1095: 0.0017097175372512135
Position 4200: 0.0016491862523125805
Position 3535: 0.00154678798385931
Position 947: 0.0014962159669710733
Position 3198: 0.0014039000591727832
Position 3024: 0.0013662325229365907
Position 2121: 0.0013400443843857416
Position 4006: 0.0012940130236904798
Position 2656: 0.0012572474586795617
Position 1075: 0.001128215955411132
Position 3550: 0.0010968285643836596
Position 3201: 0.0010682187879855727
Position 1795: 0.0010180886323968854
Position 2562: 0.0009919342555447398
Position 1401: 0.0009714691181856803
Position 1762: 0.0009615348461291329
Position 2174: 0.0009431678887847403
Position 3501: 0.0009382761216948607
Position 206: 0.0009338597377628735
Position 3584: 0.0008272190581364204
Position 885: 0.0007919345188519885
Position 4225: 0.000787030274854566
Position 4343: 0.0007711217059257598
Position 1513: 0.0007623257914866889
Position 3556: 0.0007478306910798719
Position 3490: 0.0007423723938311906
Position 704: 0.0007346516972889856
Position 4362: 0.000727106617683418
Position 972: 0.0006544629100318139
Position 372: 0.0006316744500469138
Position 1887: 0.0006263891641223964
Position 3979: 0.000625478669541461
Position 890: 0.0005859525845385741
Position 339: 0.0005611459252847026
Position 1111: 0.0005313587254025244
Position 2290: 0.0005141284218909441
Position 2066: 0.0005032942332318553
Position 3828: 0.000489917212446816
Position 3267: 0.0004892739717677258
Position 1803: 0.00048807691775551806
Position 766: 0.0004548216704444834
Position 3662: 0.00045296382804827786
Position 1278: 0.0004515673839916871
Position 1092: 0.000404703825553621
Position 2568: 0.0003967354467120816
Position 1098: 0.0003887914568070688
Position 3594: 0.00038577757194004287
Position 3947: 0.00036468023740242534
Position 4024: 0.00035561595049960127
Position 2156: 0.0002902727851303689
Position 3519: 0.00027613024827136297
Position 798: 0.00026443059102641955
Position 3332: 0.0002369939985998564
Position 3396: 0.00022600917810659414
Position 323: 0.00021718904393294838
Position 2790: 0.00020915876735708622
Position 4154: 0.00020602853760532354
Position 3639: 0.0002027156044746406
Position 2030: 0.00019743701069683173
Position 4369: 0.0001962471393443232
Position 1452: 0.00018929851193435644
Position 2857: 0.00018082385942284112
Position 675: 0.00017364147014637698
Position 503: 0.00015481045566365242
Position 3204: 0.00014867038595213865
Position 3270: 0.0001443041897620489
Position 1919: 0.00013717707501508555
Position 2886: 0.0001253340132485707
Position 3956: 0.00011773477623048586
Position 656: 0.00011575541244166342
Position 1743: 0.00011243255238536486
Position 1421: 0.00011083064743832865
Position 3972: 0.00010731270616097352
Position 3984: 0.00010125499642039826
Position 1548: 9.04178817013162e-05
Position 3642: 8.688917579597072e-05
Position 4176: 7.985928307167104e-05
Position 4222: 7.95953285109541e-05
Position 4096: 7.854964028374913e-05
Position 4166: 7.388083316434343e-05
Position 1375: 6.712095884077985e-05
Position 332: 6.529420392513523e-05
Position 1263: 5.966219412818963e-05
Position 853: 5.690487540416644e-05
Position 1466: 5.610345431767922e-05
Position 1015: 5.312811622687782e-05
Position 709: 5.2052669673662066e-05
Position 392: 5.007570306418739e-05
Position 2958: 4.924684065251602e-05
Position 1525: 4.901814144687807e-05
Position 203: 4.8823663984444565e-05
Position 894: 4.839982954326484e-05
Position 1184: 4.813457274510469e-05
Position 863: 4.7549786646126746e-05
Position 726: 4.567827181565551e-05
Position 541: 4.550291940287382e-05
Position 225: 3.686735934905598e-05
Position 1294: 3.48780245912858e-05
Position 1121: 3.024446275803483e-05
Position 3869: 3.0147929826104717e-05
Position 1230: 2.9543805322371873e-05
Position 1406: 2.8564551321155724e-05
Position 4279: 2.8033943021178887e-05
Position 2388: 2.688462843049689e-05
Position 976: 2.3490121955543348e-05
Position 2679: 2.2972726269572073e-05
Position 2217: 2.272197837272862e-05
Position 2235: 2.119768838118193e-05
Position 3665: 2.0869452459656858e-05
Position 546: 1.6872685930121076e-05
Position 612: 1.619296932396539e-05
Position 1369: 1.4628922390161563e-05
Position 1727: 1.4557296942283763e-05
Position 219: 1.3857195820061326e-05
Position 211: 1.3558177785820694e-05
Position 3636: 1.2453251497407312e-05
Position 1403: 1.1867730043125368e-05
Position 2838: 1.0813398945800579e-05
Position 1712: 1.0496280273935729e-05
Position 487: 1.038957864467303e-05
Position 811: 9.966893186015752e-06
Position 578: 9.588654329748098e-06
Position 2412: 8.254221509200714e-06
Position 3346: 7.900440913297659e-06
Position 344: 7.712101633529536e-06
Position 978: 7.677152559323155e-06
Position 1464: 6.8122486730211526e-06
Position 957: 6.377372538672763e-06
Position 2822: 4.795865763188643e-06
Position 1244: 4.041828389879121e-06
Position 4173: 2.656514206959426e-06
Position 432: 2.609035812082089e-06
Position 1020: 2.4108125236526788e-06
Position 479: 2.3789579424334387e-06
Position 556: 1.948976389026129e-06
Position 1296: 1.482156018612114e-06
Position 2799: 1.4331605192664178e-06
Position 901: 1.3760587306886292e-06
Position 1113: 1.3298094809434145e-06
Position 3832: 1.2930592086135665e-06
Position 1127: 1.1636905870986514e-06
Position 493: 6.522257391082892e-07
Position 453: 5.733144404569953e-07
Position 1125: 3.891860222794797e-07
Position 898: 2.867951887350799e-07
Position 590: 2.727731372234623e-07
Position 1134: 2.3165710475191115e-07
Position 1137: 1.8793711268557677e-07
Position 2537: 1.0722159412946503e-07
Position 158: 8.128835399924897e-08
Position 458: 2.2327514629023244e-08
Position 143: 1.5132009166771704e-08
Position 437: 1.266611549969873e-08
Position 115: 3.083054176946844e-09
Position 806: 1.963825118014204e-09
Position 1235: 1.6680249623257566e-09
Position 623: 1.5762209286273339e-09
Position 112: 1.1474002195331699e-10
Position 1194: 6.578651093746367e-11
