Gene = AI467606
Position 260: 1.3501067024523473e-06
Position 1356: 1.0282055493668591e-06
Position 272: 9.976888066567502e-07
Position 605: 9.231494378323471e-07
Position 584: 8.247702358158258e-07
Position 632: 8.150138291717898e-07
Position 201: 6.943243085241652e-07
Position 1168: 6.384833138945317e-07
Position 441: 6.056080184381308e-07
Position 451: 5.778224588398626e-07
Position 290: 5.011203407216592e-07
Position 387: 4.6331295679303477e-07
Position 690: 3.702905181395895e-07
Position 1377: 2.864323574719845e-07
Position 313: 2.3715229204514832e-07
Position 223: 2.2015312915113619e-07
Position 447: 1.7488644193657948e-07
Position 586: 1.7473923833334148e-07
Position 1464: 1.5665448730375998e-07
Position 1479: 1.505486116235507e-07
Position 1427: 1.411234145417448e-07
Position 326: 1.388843517841995e-07
Position 695: 1.2792254323842835e-07
Position 308: 1.1492416516564993e-07
Position 288: 9.237672634883958e-08
Position 401: 6.400799172314005e-08
Position 264: 6.243340647531074e-08
Position 653: 2.4588160721349222e-08
Position 330: 1.4051485336798634e-08
Position 482: 1.1905443308350622e-08
Position 341: 2.479081913570359e-09
Position 394: 2.3308406098653414e-09
Position 396: 1.3346395198549404e-09
Position 645: 4.955222004932328e-10
Position 620: 4.662559605601594e-10
Position 310: 3.1195035397261756e-10
