Gene = Gon4l
Position 22232: 0.03536508786162592
Position 57387: 0.035135548903346164
Position 54635: 0.03390735818451477
Position 53133: 0.033481837302867995
Position 33816: 0.03263011831608585
Position 20686: 0.032483380448159134
Position 67663: 0.032236693201833595
Position 10171: 0.030697729429036345
Position 37442: 0.030667822181323606
Position 58805: 0.03054231220990033
Position 1564: 0.029472341523817492
Position 424: 0.029391828454026617
Position 15797: 0.027899554128786537
Position 28565: 0.02781165816818711
Position 2883: 0.027388963350262634
Position 33915: 0.02674447838139797
Position 63514: 0.02665834220320664
Position 49502: 0.024956540189779223
Position 12195: 0.024875534906759977
Position 21622: 0.02420284343770915
Position 38650: 0.024117888303914765
Position 27286: 0.023669094402192288
Position 33911: 0.023665260504871312
Position 65738: 0.023514981989774166
Position 55484: 0.021668804663836975
Position 44992: 0.02111383241880437
Position 62461: 0.0211112669648168
Position 11780: 0.020163581457910355
Position 12629: 0.0200540038206574
Position 5947: 0.019308379089100016
Position 952: 0.018942091120634844
Position 33479: 0.018623519264439434
Position 1678: 0.018536322658589906
Position 22004: 0.01834675375368034
Position 73577: 0.01832829469433908
Position 22013: 0.01762514584084181
Position 182: 0.01749474862264951
Position 67626: 0.017470701711103192
Position 1795: 0.017252155230980934
Position 38717: 0.016996286759671884
Position 29359: 0.016480122313412587
Position 62929: 0.01599106981882004
Position 67113: 0.015764548673139006
Position 22199: 0.01576176566683532
Position 1407: 0.0151675199057488
Position 70718: 0.014962690075473324
Position 1417: 0.014813286065851593
Position 4353: 0.014502668811765892
Position 66: 0.014419531603860097
Position 20498: 0.014137568737751361
Position 73805: 0.01403876254730242
Position 52775: 0.013981258435210815
Position 52779: 0.013427305148128055
Position 68863: 0.01322864260996899
Position 34470: 0.012729776240358856
Position 36500: 0.012685689450142472
Position 33101: 0.012389578500134847
Position 71230: 0.011808892737338731
Position 45607: 0.011259603542760682
Position 23069: 0.010952424769706672
Position 46295: 0.010903128708181177
Position 19999: 0.010446454905962528
Position 55502: 0.010392926877955691
Position 164: 0.010333119295010176
Position 68580: 0.010279182200574825
Position 73678: 0.010105529259384204
Position 2303: 0.010003487419518136
Position 68131: 0.00981206734846191
Position 53433: 0.009776086016995337
Position 72307: 0.009737193209557802
Position 58080: 0.009685526271704653
Position 14478: 0.009626452692297905
Position 31827: 0.009597915763467172
Position 33594: 0.009538679486888793
Position 73360: 0.009240037294353447
Position 10121: 0.008899734813715846
Position 5386: 0.008867245132645172
Position 70456: 0.008698286159951153
Position 29286: 0.008135663672339677
Position 52280: 0.008041629318229656
Position 30567: 0.008035493766731355
Position 72106: 0.008019684921486392
Position 45816: 0.007951547031122027
Position 234: 0.007800066985299651
Position 3924: 0.00751636696758113
Position 32447: 0.007500606652652123
Position 1011: 0.007419482728433739
Position 48481: 0.007415291444467044
Position 51934: 0.007182896837118137
Position 49006: 0.007072272194011686
Position 53205: 0.007059541686888232
Position 193: 0.006899029777610805
Position 65107: 0.006880366426661005
Position 72297: 0.006708721929242189
Position 3423: 0.006652026184261763
Position 517: 0.0065266949929121175
Position 68589: 0.006488633971937069
Position 49626: 0.006396527258084497
Position 35084: 0.00628412188972628
Position 73381: 0.006091516229219763
Position 72229: 0.006077162628488377
Position 10580: 0.005982894575374675
Position 30051: 0.005612168992443909
Position 2829: 0.005414623184983515
Position 11226: 0.0052181702812739705
Position 16725: 0.005111651203264729
Position 51763: 0.0051080037698274855
Position 35343: 0.005048198091800116
Position 20836: 0.00477006496111826
Position 51826: 0.004659822550968762
Position 11811: 0.0046427318901010785
Position 31749: 0.0046394739339538915
Position 28512: 0.004330821737526644
Position 8435: 0.004178147507053715
Position 34631: 0.004164798093111434
Position 6355: 0.004113577315127571
Position 11443: 0.0040966369311378195
Position 29333: 0.004036793345190135
Position 4312: 0.004002961351673652
Position 1939: 0.0039834432223214665
Position 21492: 0.003959163046185983
Position 13390: 0.003940452809631858
Position 20727: 0.003885211924652006
Position 20568: 0.0038809300768196785
Position 22396: 0.0038711396838516814
Position 3401: 0.003812590874099627
Position 74153: 0.003757196760039102
Position 8950: 0.0036763193856147037
Position 221: 0.003653137776183684
Position 3994: 0.003643668084361484
Position 36278: 0.0035888949271246106
Position 32685: 0.0035191544998499818
Position 33879: 0.0033307430399022752
Position 3398: 0.003300948592698768
Position 849: 0.0030813893249076576
Position 191: 0.0030555891413807487
Position 20474: 0.002967810475559982
Position 954: 0.0028659436012210817
Position 29215: 0.002772838467916887
Position 17442: 0.002768177979539885
Position 51946: 0.0027425690827720716
Position 1878: 0.0027031490588035724
Position 48019: 0.002549801884567316
Position 3694: 0.002464439083908346
Position 1925: 0.0024560959833983724
Position 30105: 0.002455686296413407
Position 4043: 0.002402999238326608
Position 11297: 0.0024006099782117292
Position 2043: 0.0023331395882804883
Position 22850: 0.0023154577373528224
Position 59023: 0.0022835053466919645
Position 5084: 0.002246545183223102
Position 76: 0.002170049440025042
Position 21748: 0.002135600719107961
Position 67998: 0.002115221534941803
Position 69498: 0.002018345578924418
Position 3379: 0.001972619811577747
Position 71005: 0.0018631038807106327
Position 2519: 0.0018000085186451597
Position 1919: 0.0017958008512677104
Position 73735: 0.0017727908432521246
Position 70939: 0.0017401625493694809
Position 72889: 0.0017227302689794667
Position 68608: 0.0017146807528882735
Position 27120: 0.0016678280272834566
Position 74132: 0.0016127941213830914
Position 70699: 0.0015362671452876279
Position 3342: 0.0015056545751377173
Position 70775: 0.0014493513624946
Position 59752: 0.0014213561218036487
Position 13180: 0.001411808822802102
Position 28: 0.001396529990913149
Position 1953: 0.0013038223144675688
Position 34104: 0.001259551078813514
Position 1603: 0.0011736544705812065
Position 22998: 0.0011568483380474549
Position 15418: 0.0011335787814407486
Position 3206: 0.0011119386410372424
Position 157: 0.0009958591333369558
Position 2534: 0.0009713426866607604
Position 34713: 0.000854457029510803
Position 1645: 0.0008539992241513551
Position 4465: 0.0008396283214828478
Position 71353: 0.0008149912695133216
Position 33625: 0.0008039626898959673
Position 35064: 0.0007843717464675143
Position 1690: 0.0007437629526312072
Position 2073: 0.0006958611350037188
Position 35218: 0.000656830270639033
Position 72141: 0.000628570903282502
Position 4670: 0.0006244693638385433
Position 16932: 0.0006225287935183231
Position 95: 0.0006217015804916823
Position 73739: 0.0006165678416243212
Position 3242: 0.0005961908665424677
Position 68211: 0.0005745188281541903
Position 74278: 0.0005516093130991743
Position 71320: 0.0005484323056441077
Position 4018: 0.0005430735550265155
Position 71564: 0.0005353865685230459
Position 255: 0.0005285658346947227
Position 1347: 0.0005243440284650909
Position 69: 0.0005078222167370122
Position 794: 0.0005042337079286959
Position 33875: 0.0004928484381025639
Position 34874: 0.0004912299358571961
Position 73744: 0.000487868060672867
Position 4223: 0.0004855005119658928
Position 719: 0.00048307120549758185
Position 69367: 0.00044407018889310534
Position 15: 0.0004285828738315931
Position 960: 0.00042438290683158086
Position 1152: 0.0004201848566904925
Position 74622: 0.0004200500625427983
Position 73624: 0.0004054342071090946
Position 2510: 0.0003817467262112864
Position 958: 0.00037404873318102146
Position 1955: 0.0003660395392408644
Position 71386: 0.0003604162706544395
Position 74379: 0.00035910165733123444
Position 3514: 0.00035763579408965707
Position 1815: 0.00034766008373221795
Position 962: 0.0003353681041241927
Position 35356: 0.0003169625803031998
Position 73553: 0.00031409143173365004
Position 956: 0.0003068331339864425
Position 69140: 0.0002833472537045903
Position 59244: 0.000279616249708436
Position 71544: 0.00027956790183045785
Position 71391: 0.00027380446870357584
Position 69314: 0.0002692523579283993
Position 59352: 0.00026890713371797054
Position 74492: 0.00025073145406975507
Position 69502: 0.00024883345669196805
Position 23480: 0.00024586323416704543
Position 36112: 0.00024436842003527307
Position 70675: 0.00024053844829714297
Position 3082: 0.00023771120851411872
Position 1948: 0.00023324464405236533
Position 236: 0.00023318154857325562
Position 964: 0.00021533114655613092
Position 879: 0.00020633412686150545
Position 122: 0.0002033491322370684
Position 61804: 0.00019678744149429376
Position 59321: 0.00019012869463346877
Position 102: 0.0001891803519642891
Position 2835: 0.00018664046702802936
Position 74306: 0.00018215815608599265
Position 74715: 0.0001784861502262529
Position 71698: 0.00017285827627743655
Position 59379: 0.00016701766502251326
Position 20444: 0.0001662321194141904
Position 271: 0.0001634317795323494
Position 63267: 0.0001633148068086889
Position 1823: 0.00015901665312829016
Position 59653: 0.00015841561289345357
Position 74627: 0.0001480315758692576
Position 2854: 0.00014232262313260233
Position 364: 0.00013893228060860656
Position 62756: 0.00013507873472214116
Position 15237: 0.00013150146240677662
Position 966: 0.00012430491862862713
Position 1427: 9.861183416499716e-05
Position 52470: 9.270569158034749e-05
Position 968: 9.123267074699257e-05
Position 60003: 8.45726600167332e-05
Position 68620: 8.278554990535872e-05
Position 3087: 7.751166405080878e-05
Position 260: 7.657281318330307e-05
Position 197: 7.050526098169474e-05
Position 74585: 6.306291459229263e-05
Position 71: 6.246831738580011e-05
Position 1729: 6.160147839980388e-05
Position 2624: 5.629330726828133e-05
Position 59655: 5.4267682965815426e-05
Position 61692: 5.326772683609438e-05
Position 1403: 5.2338999451570366e-05
Position 61582: 5.106176429764942e-05
Position 306: 4.759721343444457e-05
Position 550: 4.6263177627100265e-05
Position 2602: 4.536374312482388e-05
Position 61829: 4.38819676565203e-05
Position 611: 3.4835475245188175e-05
Position 59406: 3.3574897914865725e-05
Position 13086: 3.0024920114353574e-05
Position 1574: 2.378792160824238e-05
Position 74274: 2.3079109721681174e-05
Position 73: 2.1759457202674865e-05
Position 367: 2.1348043864780223e-05
Position 970: 2.0222492117823736e-05
Position 60288: 1.726897701545454e-05
Position 59823: 1.7148896196506504e-05
Position 972: 1.702754325753658e-05
Position 2870: 1.5514951642992003e-05
Position 68787: 1.544621183574689e-05
Position 2810: 1.459228339114218e-05
Position 2887: 1.357691895638068e-05
Position 974: 1.3380640297235928e-05
Position 976: 1.1903695294122022e-05
Position 59757: 1.1204948901913777e-05
Position 1391: 1.0891095927979167e-05
Position 625: 1.0428679718852984e-05
Position 8554: 1.0209374360039609e-05
Position 978: 1.0093285628947433e-05
Position 12896: 9.822113040432695e-06
Position 140: 9.640900411073518e-06
Position 854: 8.529631828383523e-06
Position 60327: 8.426485286976943e-06
Position 20922: 8.151346638614204e-06
Position 13092: 7.615817909137224e-06
Position 59249: 7.451799945675238e-06
Position 2462: 7.087426566051314e-06
Position 2773: 7.026951157107283e-06
Position 2969: 6.878117082838237e-06
Position 454: 4.230086552795792e-06
Position 520: 2.6283482368308215e-06
Position 370: 2.326058176435197e-06
Position 428: 2.209105975351614e-06
Position 1178: 2.0186860720992974e-06
Position 632: 1.7184048133179447e-06
Position 2636: 1.65258043204388e-06
Position 74395: 1.5974668535916905e-06
Position 980: 4.909314496970805e-07
Position 68634: 4.886857134823134e-07
Position 859: 4.885752336785741e-07
Position 1631: 4.6012426688228226e-07
Position 1399: 3.874128195159695e-07
Position 982: 3.6163870327165475e-07
Position 839: 3.291693993824729e-07
Position 69005: 3.190965622065371e-07
Position 72449: 2.7218932958546764e-07
Position 653: 2.673447087321197e-07
Position 72919: 1.452282794853782e-07
Position 2333: 3.8658845056706264e-08
Position 2347: 3.673945570046866e-08
Position 2957: 1.03704491595567e-08
Position 2157: 5.022241818732118e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 44839: 0.9976234245795071
Position 2204: 0.9947821971245215
Position 74006: 0.9749285330648908
Position 59210: 0.964450373796295
Position 73455: 0.9642874116101061
Position 33518: 0.9636925764988324
Position 20394: 0.9342493479301933
Position 51674: 0.9273172951211246
Position 23155: 0.894777146310113
Position 67750: 0.8877422855710227
Position 11156: 0.8675218838798658
Position 52327: 0.8663594882951086
Position 54439: 0.8424537249668993
Position 19370: 0.7588497918816434
Position 12194: 0.755643504687887
Position 61206: 0.7385376918529991
Position 67506: 0.7188815673018859
Position 37290: 0.717913993068488
Position 71911: 0.7134104688454169
Position 5147: 0.6612228724126296
Position 71214: 0.6408273804672668
Position 34873: 0.6014859112062609
Position 21896: 0.5784423984705072
Position 70220: 0.5623789460066102
Position 39142: 0.5426006971249007
Position 34571: 0.5231252718665179
Position 55581: 0.5107736912704528
Position 45110: 0.5063178268018769
Position 72140: 0.5058576909091788
Position 28188: 0.42396966261864955
Position 10305: 0.4165960196232876
Position 21187: 0.4107970280343277
Position 23657: 0.4083291218672008
Position 23686: 0.40154307351080604
Position 73241: 0.3775797882286317
Position 698: 0.3609312253770017
Position 21899: 0.3121106502528253
Position 14600: 0.3093703078048136
Position 70176: 0.30737434603250785
Position 64649: 0.29670612648931927
Position 68681: 0.28754768359371075
Position 63658: 0.24543182674870642
Position 34509: 0.2437605764114817
Position 57286: 0.23540039356281398
Position 8361: 0.229627181864362
Position 47262: 0.22605962333320992
Position 53100: 0.20951624284213577
Position 28260: 0.20748765179767445
Position 53129: 0.20301036784119172
Position 1758: 0.20144428905790285
Position 3181: 0.18891529619388236
Position 66346: 0.18701643753931116
Position 67525: 0.1736575705799217
Position 1486: 0.1699932357013552
Position 72126: 0.16493899500105877
Position 1464: 0.15059319099602964
Position 7973: 0.1490183210092299
Position 51919: 0.14374872633274893
Position 70478: 0.14325670329923235
Position 20583: 0.140810023563614
Position 57346: 0.13550239657826527
Position 73067: 0.13142428463558756
Position 12454: 0.12844229191254883
Position 31733: 0.12039747601349712
Position 37257: 0.11778455478350089
Position 61203: 0.11622955381635114
Position 14644: 0.11473110458872537
Position 70498: 0.11471168585793567
Position 2483: 0.10628240856618168
Position 72793: 0.10545585121565858
Position 3298: 0.10385462318933025
Position 38539: 0.10308311095934561
Position 55607: 0.1028188006934408
Position 7883: 0.09939156750578035
Position 70443: 0.09879617681586284
Position 40102: 0.09817888563548942
Position 38988: 0.09590033682817065
Position 33735: 0.08582374718117546
Position 35661: 0.08266839946724966
Position 23640: 0.0786714858358564
Position 36017: 0.07478973586546968
Position 67766: 0.07373148006346864
Position 64698: 0.07298322630338815
Position 64657: 0.0714691751587403
Position 11205: 0.07064898699954532
Position 50753: 0.06944556967885443
Position 19717: 0.06913429707542268
Position 28230: 0.068960002981851
Position 23928: 0.06735714184377264
Position 34388: 0.06571900374858801
Position 22264: 0.06413996028042418
Position 31773: 0.06175133723407684
Position 28264: 0.06123587421666331
Position 12101: 0.05947347194118795
Position 36168: 0.05916878453837775
Position 22083: 0.05814273674077073
Position 2730: 0.0580776688188722
Position 47288: 0.05697415966395281
Position 68497: 0.054043149434840926
Position 54484: 0.053907559064517885
Position 55565: 0.05172819380990476
Position 21908: 0.051225181474771744
Position 57209: 0.05079057540549088
Position 27119: 0.05000284588165444
Position 72229: 0.04841314899973954
Position 36216: 0.04784989110897703
Position 61127: 0.047705354943360236
Position 72413: 0.046526540420687976
Position 8422: 0.046015124515954735
Position 23744: 0.04371390752537416
Position 63379: 0.04264111196607809
Position 67573: 0.04139000791554063
Position 54487: 0.04001518820167752
Position 9917: 0.03959746424275218
Position 1232: 0.03863895336027205
Position 64828: 0.038140196431082324
Position 61187: 0.036710994125183805
Position 34332: 0.03665896132707788
Position 64749: 0.03577388489421116
Position 35054: 0.03547123894656597
Position 23741: 0.03523419751949625
Position 27055: 0.03353868474519149
Position 58729: 0.032825817556592314
Position 59104: 0.03247897295420487
Position 62518: 0.03237452825994078
Position 55679: 0.03236180185959996
Position 22356: 0.031124916007930693
Position 21352: 0.03098589858075927
Position 72446: 0.030610271663374444
Position 29166: 0.030309047502022214
Position 62873: 0.029556013215478766
Position 60827: 0.029177638904570716
Position 2461: 0.028842687360959268
Position 15527: 0.02789955412878657
Position 38560: 0.027710812335490366
Position 52659: 0.027699893334739482
Position 28456: 0.02760735798155081
Position 60702: 0.027331974523060014
Position 45044: 0.026629260567010312
Position 60803: 0.02600768090246927
Position 12173: 0.02581309906226191
Position 45032: 0.025454382699945013
Position 59588: 0.025410330670795733
Position 22327: 0.025369090314876865
Position 45311: 0.024390831481221897
Position 1835: 0.02416946139736345
Position 57190: 0.024121521333154414
Position 59565: 0.024078975902171267
Position 61050: 0.023876564737780864
Position 65578: 0.02351498198977421
Position 57368: 0.023078239440413643
Position 14374: 0.023026137318902504
Position 67769: 0.022796173966332572
Position 62573: 0.02275370265177587
Position 62836: 0.02272631319536635
Position 47382: 0.0225039310582433
Position 33748: 0.022026096603987737
Position 72214: 0.02153650921247649
Position 52166: 0.021378689437942168
Position 12472: 0.02134108246815656
Position 5183: 0.021218259513518637
Position 23565: 0.021117599087775406
Position 621: 0.02092315269019548
Position 72151: 0.020388299630153362
Position 35962: 0.019422736361573375
Position 34987: 0.01892183454036019
Position 54346: 0.018478338126745035
Position 23157: 0.01828800266313825
Position 5112: 0.018082129408826243
Position 49409: 0.017373049169604415
Position 28318: 0.01695670833496989
Position 62410: 0.016793256385742764
Position 33875: 0.016693470841348545
Position 55637: 0.016301703885172804
Position 12402: 0.016244224827577522
Position 1320: 0.016056521156346364
Position 19678: 0.016033323329638048
Position 67035: 0.015764548673138992
Position 3307: 0.015422585933042722
Position 55311: 0.015301953574360044
Position 21930: 0.014139670606036617
Position 55653: 0.014022064498237145
Position 11579: 0.013970556369515143
Position 73012: 0.013864357095141987
Position 11276: 0.013783967477126534
Position 63425: 0.013116566080559796
Position 11225: 0.013054520812358783
Position 62645: 0.01291227942229122
Position 62954: 0.01279887880898743
Position 4271: 0.012605928671302705
Position 70114: 0.012455172373568026
Position 33001: 0.012389578500134855
Position 73082: 0.012320594289664786
Position 61256: 0.012091786256529643
Position 45146: 0.011908893153808074
Position 60794: 0.011741875258252306
Position 33300: 0.011463807186815106
Position 4997: 0.011332147380976255
Position 21837: 0.01101256527973304
Position 33326: 0.010856733663665541
Position 5855: 0.0106732513129794
Position 54498: 0.01054513101364936
Position 73637: 0.010517198675551575
Position 55383: 0.010443836409266485
Position 60609: 0.009960124812400009
Position 22916: 0.009817194281373495
Position 53324: 0.009776086016995337
Position 72438: 0.009489234963832758
Position 72867: 0.00927837141504997
Position 62960: 0.009034066422539847
Position 67997: 0.008972000763918417
Position 21747: 0.008834420554020516
Position 3883: 0.00873910531518842
Position 870: 0.008731864731961981
Position 5840: 0.008634858897973679
Position 72955: 0.008553885557040309
Position 31591: 0.008260466468145797
Position 55585: 0.00823799641403437
Position 61332: 0.008145014858106186
Position 30464: 0.008035493766731355
Position 45722: 0.007951547031122034
Position 68703: 0.007853142543029079
Position 70079: 0.007715192259551927
Position 49438: 0.007583491020174827
Position 2679: 0.007559870214466485
Position 32277: 0.007500606652652123
Position 48277: 0.007415291444467055
Position 45528: 0.007391813919138328
Position 48879: 0.007072272194011697
Position 65004: 0.0068803664266610075
Position 74758: 0.006853936263353208
Position 46158: 0.0064016464106259035
Position 49487: 0.006396527258084495
Position 22755: 0.006341494097699198
Position 45185: 0.006091636734062497
Position 55611: 0.0059962933290230135
Position 60759: 0.005982759566217138
Position 74524: 0.005823176836537591
Position 52383: 0.005774690103908014
Position 51640: 0.005766742074751175
Position 36130: 0.005750755328346693
Position 45112: 0.0057197752431050065
Position 57805: 0.005668419716817594
Position 61152: 0.005614862320426611
Position 29843: 0.005612168992443907
Position 1426: 0.00524838254991213
Position 72287: 0.00524359465539187
Position 2533: 0.005214104711033256
Position 60457: 0.005212263035502961
Position 3341: 0.005199131133917047
Position 16647: 0.0051116512032647245
Position 74394: 0.005055429668007874
Position 35593: 0.004886971637988094
Position 11703: 0.004855445579082184
Position 62345: 0.00467106756271996
Position 28481: 0.0045351219241629515
Position 45115: 0.004471567779714367
Position 35006: 0.0043863435200905306
Position 54443: 0.004350753925532486
Position 20544: 0.004219812688671424
Position 63092: 0.004151425790334111
Position 6242: 0.0041135773151275735
Position 22231: 0.004033618305116202
Position 63444: 0.003926332117685607
Position 45459: 0.003867789623622362
Position 12120: 0.0038260006926552994
Position 72128: 0.0037593385881166865
Position 64497: 0.0037388343930601165
Position 22282: 0.0037236467392128
Position 70524: 0.003698722342471612
Position 34695: 0.003655343740065018
Position 71229: 0.003644581825626695
Position 343: 0.003574797143067689
Position 8319: 0.003536493989606357
Position 32619: 0.0035191544998499943
Position 62281: 0.0034988428342960605
Position 11726: 0.003467965339491613
Position 68463: 0.0034494616774750284
Position 55214: 0.0034416815993295216
Position 23204: 0.003403352401115219
Position 47342: 0.003368920937032401
Position 35672: 0.00333231961498668
Position 22303: 0.0032914187746093306
Position 23237: 0.0032695065307619406
Position 63563: 0.003264398769431882
Position 13170: 0.0032152417983958336
Position 62911: 0.0032130374289380576
Position 73677: 0.003171790186221964
Position 54517: 0.0031652168355978524
Position 2711: 0.0031541652429857058
Position 70242: 0.0030688444034807417
Position 1631: 0.0030651251182593144
Position 55362: 0.002996662716476112
Position 23510: 0.0029888397647886943
Position 62715: 0.0029841522424877117
Position 3667: 0.0029227033629649233
Position 46105: 0.0028938132623628878
Position 57895: 0.0028711767392888003
Position 60848: 0.00285125340354585
Position 70803: 0.002819983201805756
Position 55522: 0.002810567775920241
Position 70382: 0.0028063402860347177
Position 60673: 0.0028051235809923316
Position 3226: 0.0028014990424908262
Position 70324: 0.0027808177885857055
Position 17370: 0.0027681779795398834
Position 276: 0.0026806635786906074
Position 72932: 0.002656052939710315
Position 74025: 0.0026125036361588274
Position 71980: 0.0026116431429701967
Position 422: 0.00255913471168338
Position 4158: 0.002558309966049864
Position 68520: 0.0025580901107343
Position 47845: 0.002549801884567313
Position 30036: 0.0024556862964134063
Position 14418: 0.0024555883637196636
Position 1204: 0.0024458262936787
Position 4239: 0.0024381353254871755
Position 23771: 0.0024131293369072577
Position 3242: 0.002397895282180323
Position 33449: 0.002385513302415672
Position 8815: 0.002376870794631587
Position 71165: 0.0023034058668096437
Position 73489: 0.0023025445332318915
Position 11881: 0.002292501405647184
Position 404: 0.0022736363380283712
Position 35691: 0.0022638146475401706
Position 12179: 0.002262015367664154
Position 2401: 0.002210246779137368
Position 2694: 0.0022072297148432473
Position 72475: 0.0022067499746108396
Position 3558: 0.002201773294879364
Position 68395: 0.0021658611741615596
Position 2662: 0.0021257293776175564
Position 62368: 0.0020763979015005507
Position 74057: 0.002038251037063627
Position 27209: 0.002031186519677561
Position 852: 0.0020190573185949515
Position 74468: 0.0019526436826747208
Position 71827: 0.0019213146938370483
Position 73701: 0.0019129399996401738
Position 67935: 0.0018953635845728475
Position 64418: 0.0018104769323656219
Position 2392: 0.0017915075632900668
Position 45176: 0.0017517090808800012
Position 45149: 0.001743512103842529
Position 26880: 0.0017213411071971719
Position 70540: 0.0016839867828567767
Position 1085: 0.0016828836986647468
Position 3717: 0.0015088392101373417
Position 4220: 0.001491551497323064
Position 70271: 0.0014554779291812787
Position 34698: 0.0014533842099141855
Position 5200: 0.001449983270033078
Position 46132: 0.001437194358243016
Position 71072: 0.0014313609146098876
Position 74556: 0.0014251351271295524
Position 23381: 0.001359369015160427
Position 22111: 0.0013443264611909887
Position 23908: 0.001343747016641343
Position 11620: 0.001329833758513767
Position 72095: 0.0013206218410046124
Position 52215: 0.0012771647293132711
Position 14477: 0.0012567132950391917
Position 67947: 0.0012364687996848417
Position 73123: 0.0012211649633235293
Position 69466: 0.0012208889775980388
Position 62748: 0.0012145311888781176
Position 57150: 0.001207440960128635
Position 23115: 0.001150962490476015
Position 52575: 0.0011479296074556763
Position 57698: 0.0011459298155982697
Position 13267: 0.001136344520021138
Position 15331: 0.0011335787814407486
Position 69266: 0.0011334097402997817
Position 29068: 0.0011132314362839034
Position 406: 0.0010632240792849365
Position 33820: 0.0010394608378647776
Position 73723: 0.0010372650606200566
Position 71418: 0.0009978501831122495
Position 70558: 0.0009944489576307872
Position 68419: 0.0009712040551925757
Position 62733: 0.0009353434440686903
