Gene = Acp5
Position 1099: 7.18056098874626e-05
Position 6251: 6.688872772030807e-05
Position 1949: 6.466152962304809e-05
Position 4421: 5.9422444893411636e-05
Position 7928: 5.897479555113601e-05
Position 5320: 5.806715804295899e-05
Position 7162: 5.246060102664244e-05
Position 2793: 4.655295011097551e-05
Position 201: 3.790894998858311e-05
Position 7343: 3.573593851732272e-05
Position 6459: 3.11135850472975e-05
Position 6140: 2.9342797514611308e-05
Position 6249: 2.7704070876941886e-05
Position 367: 2.6950362386962816e-05
Position 103: 2.64441101925075e-05
Position 1274: 2.3363089497601306e-05
Position 2471: 2.3128965987152386e-05
Position 5853: 2.24605446457801e-05
Position 1122: 2.151974059350881e-05
Position 438: 1.970051304248245e-05
Position 2516: 1.9254064996222918e-05
Position 2408: 1.7076305211506185e-05
Position 2448: 1.4669261690696256e-05
Position 1236: 1.4225944613547127e-05
Position 560: 1.4141851184744124e-05
Position 2253: 1.382449843893856e-05
Position 1299: 1.2197203435627924e-05
Position 1719: 1.1724195554455687e-05
Position 408: 1.1221437327589993e-05
Position 1146: 8.671549538234929e-06
Position 129: 7.55331283463634e-06
Position 1277: 6.60340423244422e-06
Position 206: 5.845387842395491e-06
Position 2521: 5.615154262940871e-06
Position 1259: 5.209415410825828e-06
Position 2181: 5.162887508363136e-06
Position 1749: 5.104161757354988e-06
Position 2008: 4.761000628126636e-06
Position 1126: 4.640051108719222e-06
Position 2429: 4.295940318259787e-06
Position 508: 4.071680153272302e-06
Position 338: 3.811753470128516e-06
Position 2274: 3.686566160935502e-06
Position 2353: 3.6089788112543767e-06
Position 2327: 3.5780597703121525e-06
Position 2398: 3.0581166094798353e-06
Position 842: 2.986424362809112e-06
Position 959: 2.844909980168277e-06
Position 231: 2.8268785596574782e-06
Position 1773: 2.7348842008839332e-06
Position 939: 2.519839748394152e-06
Position 211: 2.192764870917966e-06
Position 2541: 2.0118185500248923e-06
Position 1101: 1.807445029801803e-06
Position 1794: 1.425288246590667e-06
Position 1978: 1.1334159564637392e-06
Position 1222: 1.0264462353215826e-06
Position 1786: 8.781191581641434e-07
Position 853: 6.3224249833525e-07
Position 1983: 5.958986509634352e-07
Position 312: 5.934044566567343e-07
Position 7905: 5.778874826757096e-07
Position 644: 5.25279429973144e-07
Position 466: 5.225383596577354e-07
Position 1691: 5.212557726182805e-07
Position 1860: 4.713874973271216e-07
Position 806: 4.652434876675429e-07
Position 511: 4.00143455781367e-07
Position 709: 2.939932218549504e-07
Position 963: 2.5036925727402764e-07
Position 967: 1.7718875364028032e-07
Position 892: 1.1756600723574149e-07
Position 45: 5.474411445254385e-09
Position 283: 2.802918259580439e-09
Position 374: 1.547609277325055e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6052: 0.893367063220002
Position 5720: 0.8893769015225562
Position 7690: 0.7499041727977218
Position 8448: 0.5323729112216107
Position 5581: 0.4817095481588139
Position 3619: 0.3743964866484573
Position 3846: 0.34081918642302944
Position 3905: 0.2842671121380513
Position 5102: 0.19982139904893115
Position 5187: 0.19703347861274015
Position 1031: 0.11269327633729737
Position 4075: 0.08047545559807022
Position 3851: 0.07280229356942179
Position 980: 0.07103510709594299
Position 7214: 0.07023178171953848
Position 5002: 0.0642838034680312
Position 5159: 0.0515784431236857
Position 5552: 0.048393550536705215
Position 5528: 0.04425677439477388
Position 6478: 0.043527032712529515
Position 2318: 0.038848869175217085
Position 6629: 0.03416182482219297
Position 2944: 0.025065844290506366
Position 1444: 0.023197355317100522
Position 3216: 0.01907326007356989
Position 3592: 0.01844837297883355
Position 6055: 0.018328720664116442
Position 3676: 0.016965173242473614
Position 4157: 0.01622449770246173
Position 6663: 0.01533240132116515
Position 948: 0.01417707184102406
Position 5138: 0.013687323854115713
Position 3933: 0.011584820299283444
Position 4073: 0.011506095953399941
Position 8457: 0.011427791168546824
Position 6380: 0.011188286412593009
Position 7874: 0.008673434296242961
Position 2962: 0.00863158748178102
Position 6648: 0.008434444009084784
Position 2771: 0.008124414361765198
Position 8845: 0.007662012888768187
Position 5375: 0.007075424505890236
Position 5411: 0.006446981165263428
Position 7773: 0.005993822611168295
Position 4896: 0.005783106089461208
Position 4095: 0.005605606682001614
Position 3012: 0.005346724095429922
Position 3352: 0.005229977673347434
Position 2983: 0.005204903393500814
Position 4144: 0.004475282080160185
Position 6151: 0.004292572287485035
Position 3458: 0.004283817243640601
Position 4990: 0.004198058622020273
Position 7871: 0.0034577948619487434
Position 7794: 0.0031104179151520595
Position 8117: 0.0028056246119846093
Position 2968: 0.002709673619722816
Position 4304: 0.002660699478374643
Position 7037: 0.0024895050545139857
Position 3478: 0.002339354469728487
Position 6005: 0.0022606095537379602
Position 4177: 0.0022501060711801156
Position 8256: 0.002154200824790911
Position 7807: 0.0021298326982963816
Position 257: 0.001957127267675085
Position 6386: 0.0019436780427433433
Position 8532: 0.001715035065473073
Position 6555: 0.0016907198894483635
Position 5999: 0.0016699049988920056
Position 5104: 0.001662688811439207
Position 8898: 0.0016255592549947763
Position 7853: 0.0016075877337769387
Position 8036: 0.001599151085018459
Position 6728: 0.0015645336782758902
Position 8812: 0.0015568549631620088
Position 6023: 0.001513137523401588
Position 5035: 0.001478665987430603
Position 7967: 0.001400361124461421
Position 5754: 0.0011983631364224454
Position 6025: 0.0011471392434989898
Position 8661: 0.0011070360513272372
Position 5925: 0.001070288188689863
Position 3770: 0.001070188756659134
Position 3263: 0.001069492083001271
Position 8933: 0.0010547505568438188
Position 1045: 0.0009713472087968439
Position 881: 0.0009214109257480071
Position 918: 0.0008807743423107698
Position 3034: 0.0008529622375849969
Position 3093: 0.0008029578951651617
Position 8393: 0.0007859981522642723
Position 3563: 0.0007816871933219549
Position 3170: 0.0006648505303331053
Position 860: 0.0006539835602790569
Position 5440: 0.0006495076342909398
Position 5764: 0.0006071392737840705
Position 7219: 0.0005957966387994049
Position 3144: 0.0005801150521228741
Position 6519: 0.0005717695144811025
Position 3723: 0.0005236954610069937
Position 8206: 0.0005068866367952427
Position 1549: 0.000480191084490925
Position 8294: 0.00047943964157328345
Position 8130: 0.00047239210944059306
Position 3115: 0.00046475010092954336
Position 6679: 0.0004545244005280992
Position 387: 0.00044399731095518566
Position 2964: 0.0004283490611273708
Position 5744: 0.0004203109551346408
Position 994: 0.0004110174422490965
Position 6699: 0.00040426030588160383
Position 7702: 0.0004011825710646206
Position 5648: 0.0003727961303442469
Position 6324: 0.0003719494389969263
Position 7544: 0.00035947072812242257
Position 6028: 0.00035613680448453726
Position 199: 0.00034901368066570686
Position 6672: 0.00033878699307878874
Position 6589: 0.0003183753958885008
Position 2850: 0.0003107940916024316
Position 6337: 0.00030218324478054
Position 7814: 0.00029055523458655733
Position 8879: 0.0002755749977630022
Position 1001: 0.0002751844241392615
Position 8401: 0.00026394714171389393
Position 1097: 0.0002371112588716436
Position 8340: 0.00023539253809837148
Position 6064: 0.0002276348869940831
Position 3567: 0.0002172137932728982
Position 6943: 0.00020525440528778902
Position 2661: 0.00020511204170461003
Position 7364: 0.00018679406985010492
Position 3765: 0.00018028476234676255
Position 3150: 0.0001745424866641684
Position 8787: 0.00016360264217045093
Position 8405: 0.00014597877051788588
Position 7986: 0.00014436507895832298
Position 8355: 0.0001327595003373959
Position 5667: 0.00013256673713514947
Position 214: 0.00013209157401757423
Position 8666: 0.0001262034592971413
Position 4965: 0.0001200165920240434
Position 3036: 0.00010810727712653743
Position 3175: 0.00010589940850724235
Position 780: 9.941883896620413e-05
Position 2206: 8.636585699199963e-05
Position 7586: 7.395523762264889e-05
Position 4920: 7.100581718545609e-05
Position 3445: 6.393793986189992e-05
Position 2792: 6.0320295811438446e-05
Position 528: 5.859607162092542e-05
Position 6966: 5.845276340533775e-05
Position 870: 5.4176236923612495e-05
Position 1718: 4.999107937381553e-05
Position 2273: 4.9950104591277365e-05
Position 2799: 4.075034865811004e-05
Position 2372: 3.8609967570986524e-05
Position 3140: 3.828858184142358e-05
Position 2797: 3.634770019038189e-05
Position 1557: 3.360954001604162e-05
Position 4348: 3.0228401065289384e-05
Position 2704: 2.5392467928479225e-05
Position 2352: 1.6757631666878267e-05
Position 1863: 1.200616606804745e-05
Position 328: 1.0540676534415431e-05
Position 1619: 9.057495343233763e-06
Position 1922: 7.983245444718362e-06
Position 308: 6.4572649309767895e-06
Position 6686: 6.330672079343716e-06
Position 1117: 6.220845898233117e-06
Position 6344: 5.970608868504157e-06
Position 1667: 5.463398744975938e-06
Position 4750: 5.343022073464345e-06
Position 455: 4.68336069768941e-06
Position 650: 4.332834174046333e-06
Position 6561: 4.165696897129612e-06
Position 2581: 3.8127075303292815e-06
Position 1834: 3.7407539071485416e-06
Position 6604: 3.670829842836013e-06
Position 1887: 3.0580820322850347e-06
Position 5928: 2.359696246443628e-06
Position 566: 2.153984711503199e-06
Position 2194: 2.148399749728623e-06
Position 1509: 2.031022197673533e-06
Position 6362: 1.979942315220217e-06
Position 6342: 1.6984960841006014e-06
Position 2723: 1.6256775778654318e-06
Position 2632: 1.4816549144213572e-06
Position 370: 1.4566177964185977e-06
Position 483: 1.3918542958819174e-06
Position 267: 1.2708405687207954e-06
Position 1131: 1.2076853511176611e-06
Position 186: 1.160264717437416e-06
Position 832: 1.1002082924987265e-06
Position 398: 9.25317381509518e-07
Position 796: 7.785434605337364e-07
Position 163: 6.831755975676927e-07
Position 6205: 6.708322853521059e-07
Position 466: 6.488618960991041e-07
Position 2617: 6.126382611033723e-07
Position 271: 5.783359301281227e-07
Position 6166: 5.42153570818044e-07
Position 4776: 5.276028072506529e-07
Position 129: 4.680360345587808e-07
Position 535: 4.3544323514216227e-07
Position 614: 4.2961944067833277e-07
Position 261: 4.0189703176031953e-07
Position 538: 3.8207622196102304e-07
Position 153: 3.3685061714283333e-07
Position 617: 2.507346963702435e-07
Position 1179: 2.0177450065827044e-07
Position 403: 1.6217301277165418e-07
Position 157: 1.0193768026115664e-07
Position 169: 8.726362665449279e-08
Position 143: 8.560637710562135e-08
Position 172: 8.507369195552303e-08
Position 686: 7.628872066197939e-08
Position 557: 7.27910412837256e-08
Position 280: 5.842470716823685e-08
Position 211: 5.710509751468984e-08
Position 1214: 5.676472417013539e-08
Position 312: 4.155281621503184e-08
Position 691: 4.0712153405591834e-08
Position 758: 3.993510011209619e-08
Position 352: 3.789971343555581e-08
Position 415: 3.3757047421947134e-08
Position 338: 3.1348117171777803e-08
Position 150: 2.9472777938487105e-08
Position 541: 2.8743932609870926e-08
Position 179: 2.6613649177887427e-08
Position 837: 2.6568766725412472e-08
Position 176: 1.8240663909288912e-08
Position 147: 1.2980778746802463e-08
Position 294: 1.265853782746799e-08
Position 552: 1.184840194311204e-08
Position 289: 9.384253560057051e-09
Position 624: 3.1822501680253056e-09
Position 423: 2.556678926969087e-09
Position 174: 2.4231247010818853e-09
Position 136: 2.1787715758961807e-09
Position 5922: 5.0991331983548235e-12
Position 1523: 1.950155596741761e-12
