Gene = Ugdh
Position 11243: 0.0070117400657191105
Position 3323: 0.006937166996905552
Position 19410: 0.006815022927129184
Position 2188: 0.006780298384384196
Position 14772: 0.006619103338138037
Position 15939: 0.006544744668319106
Position 17239: 0.0061281271377834744
Position 16796: 0.006092665070655372
Position 16746: 0.005825905527742883
Position 15716: 0.005724394799207767
Position 17462: 0.005507015854446724
Position 19733: 0.005387816067610927
Position 15973: 0.0053748963967907995
Position 14368: 0.0051512881915363185
Position 322: 0.004992540798784542
Position 16959: 0.004627894816571355
Position 18663: 0.0045541473116104065
Position 13295: 0.004489362285812743
Position 12710: 0.004387932865720363
Position 1751: 0.004357908792679257
Position 14207: 0.004026925317990551
Position 17682: 0.003946866056977934
Position 19518: 0.0037287687446873477
Position 15012: 0.003586248482690464
Position 15195: 0.003284087258219039
Position 12400: 0.003273838612866169
Position 19585: 0.003196754761988331
Position 14229: 0.0031851746826685044
Position 18749: 0.002888745556958728
Position 11385: 0.00277467821764254
Position 13518: 0.0026795278456042152
Position 21090: 0.002674294980068404
Position 12712: 0.00253161620864124
Position 12820: 0.00243144596046194
Position 13067: 0.0023430992549206523
Position 13060: 0.002261115528122408
Position 10877: 0.0022254303018857196
Position 15311: 0.002097521769589877
Position 18109: 0.0020836032949966003
Position 12767: 0.0020498828280183256
Position 18715: 0.001996682425566863
Position 19403: 0.0019901387190790903
Position 18153: 0.001771926399171011
Position 19800: 0.0016183605041730261
Position 12180: 0.0015888720480847554
Position 16408: 0.0015099306923739054
Position 21662: 0.0015092481465373612
Position 15161: 0.0014905342425062997
Position 15680: 0.0014770932534093595
Position 16187: 0.001358893509838006
Position 11896: 0.0013480933798963551
Position 387: 0.00132004793875093
Position 12848: 0.0013086549937438587
Position 13120: 0.0012868688915817935
Position 14823: 0.0012282129194073304
Position 14234: 0.0012206434256346647
Position 17699: 0.0011514482681649668
Position 15206: 0.001036567100014245
Position 12732: 0.0010334742509911256
Position 15349: 0.0010285908924231562
Position 12657: 0.001027553017094231
Position 11912: 0.0009918439868830452
Position 9187: 0.0009880135903301297
Position 21148: 0.0009652230041491791
Position 19943: 0.0009291100215112961
Position 22032: 0.0008993068177900051
Position 19464: 0.0008863310964792508
Position 13986: 0.0008617107867544684
Position 17439: 0.0008129075900618555
Position 14277: 0.000658796889909026
Position 15842: 0.0006523075012256215
Position 12717: 0.0006386866686011862
Position 18934: 0.0006287975734458949
Position 1694: 0.00062742393199321
Position 17373: 0.0006054788866858318
Position 21209: 0.0005660133194689067
Position 19511: 0.0005639050670359925
Position 18378: 0.0005480769304008496
Position 1526: 0.0005367302490843601
Position 190: 0.0004858226578329498
Position 22627: 0.00046495882178608267
Position 938: 0.00046215552985543373
Position 15720: 0.00046009544289038294
Position 15222: 0.0004568127952804078
Position 18708: 0.0004421356561800824
Position 18159: 0.00039338538411312667
Position 3422: 0.00039227740083772836
Position 15657: 0.000387240593858793
Position 19162: 0.0003817274854260439
Position 14714: 0.0003788981331591316
Position 16174: 0.00035391912466087565
Position 14753: 0.00034916743063816033
Position 19639: 0.0003218537255345693
Position 19072: 0.00027040154469817743
Position 19167: 0.0002633118456254758
Position 12434: 0.00024846287754553924
Position 712: 0.00024700009607572587
Position 12793: 0.00023292339155973324
Position 1418: 0.00015722980780578453
Position 1708: 0.0001201187566307277
Position 12962: 0.00010361017798991562
Position 130: 9.630378801275295e-05
Position 620: 8.990580063333461e-05
Position 18965: 8.473295395885328e-05
Position 12818: 8.439705190865985e-05
Position 18469: 8.285731394064491e-05
Position 20008: 7.718736445106033e-05
Position 12355: 6.769981943403928e-05
Position 13689: 6.18585528997672e-05
Position 305: 5.9597835762895175e-05
Position 13334: 5.709403175693198e-05
Position 26: 5.578909586837104e-05
Position 380: 5.467658773456217e-05
Position 461: 4.719377412791608e-05
Position 13754: 4.5957353257791265e-05
Position 3994: 4.37606310625106e-05
Position 56: 3.8940943021545966e-05
Position 1146: 3.866439533617252e-05
Position 786: 3.847985888759384e-05
Position 122: 3.647116565582705e-05
Position 13874: 3.5503397248239466e-05
Position 13363: 3.461490141153983e-05
Position 894: 3.366822285437507e-05
Position 19172: 3.3027434619995796e-05
Position 13798: 3.2120026315151736e-05
Position 2888: 3.162163350427356e-05
Position 275: 3.136816260502658e-05
Position 464: 2.4525683021148073e-05
Position 1543: 2.3863242152655795e-05
Position 13354: 2.3187776438483884e-05
Position 4050: 2.2013467505913516e-05
Position 12383: 2.1947221968364755e-05
Position 20147: 2.1227297986083927e-05
Position 1598: 2.121405706272726e-05
Position 13245: 1.9160584557252534e-05
Position 925: 1.876006664045434e-05
Position 19000: 1.7651303196393804e-05
Position 629: 1.745182408768768e-05
Position 19078: 1.6910121325079522e-05
Position 137: 1.3933787975565763e-05
Position 2228: 1.3800017041511726e-05
Position 13790: 1.2874411906639584e-05
Position 12163: 1.2727626957197464e-05
Position 11929: 1.2686636315109775e-05
Position 13745: 1.2103328515134057e-05
Position 3823: 1.2093982195014063e-05
Position 1094: 1.1569124533062658e-05
Position 916: 1.0629428770024222e-05
Position 20032: 1.0556894080529732e-05
Position 19472: 1.0137861544893315e-05
Position 3592: 9.701728141128175e-06
Position 18979: 9.570988105336537e-06
Position 3564: 9.563669978547624e-06
Position 3815: 8.847098440116225e-06
Position 2120: 8.526896461854105e-06
Position 1928: 8.415939544659914e-06
Position 1458: 8.030183007824994e-06
Position 1505: 7.751477002221289e-06
Position 3233: 7.315572874379941e-06
Position 3623: 6.296409484807407e-06
Position 2279: 6.27492198527069e-06
Position 2144: 6.092498838235202e-06
Position 12129: 5.882665608003586e-06
Position 1202: 5.661972691962655e-06
Position 2212: 4.841958842473754e-06
Position 3492: 4.613230841228337e-06
Position 851: 4.09851526662959e-06
Position 19080: 4.098387992173732e-06
Position 398: 3.879113493028872e-06
Position 3510: 3.531657238780525e-06
Position 13012: 3.0239818793612106e-06
Position 1724: 2.626707081825086e-06
Position 1584: 2.351823241655953e-06
Position 1388: 2.216521346154644e-06
Position 15967: 1.959748071792949e-06
Position 18444: 1.768458947770094e-06
Position 1942: 1.6911905699326095e-06
Position 15713: 1.661679281076804e-06
Position 1246: 9.789395773472555e-07
Position 18: 7.989569457995987e-07
Position 8471: 5.768079544127151e-07
Position 678: 4.3210455672961705e-07
Position 15: 3.9976331976870145e-07
Position 15687: 2.096391155126968e-07
Position 307: 1.5762879994300453e-07
Position 653: 1.5283336070411992e-07
Position 431: 1.4662213417164425e-07
Position 942: 1.4443477661246122e-07
Position 1164: 1.3955497772106017e-07
Position 12538: 1.3633342751649633e-07
Position 1220: 1.2530938898971827e-07
Position 14114: 8.2157325322932e-08
Position 14700: 7.622411639338807e-08
Position 14196: 7.255547625372559e-08
Position 19379: 4.311205594650041e-09
Position 19363: 4.2430656554266e-09
Position 516: 2.164184710233944e-09
Position 725: 1.502349074908062e-09
Position 528: 1.2363525358160538e-09
Position 839: 2.0716615457475907e-11
Position 18848: 1.5043922509430432e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 15605: 0.9510723525096066
Position 11805: 0.9126191788397775
Position 19013: 0.9067512860005879
Position 17340: 0.8958719045341156
Position 8364: 0.8910904069743293
Position 18304: 0.8755138528373185
Position 21885: 0.8750473654044177
Position 12590: 0.8689869265581811
Position 12298: 0.7397889681490866
Position 13190: 0.7350274545676111
Position 19297: 0.6818975477117826
Position 13012: 0.6278356451488478
Position 14809: 0.6093294688109159
Position 18836: 0.43848015146315555
Position 14049: 0.22940426758189675
Position 17569: 0.17204848238676781
Position 13046: 0.1344356353839164
Position 5584: 0.12703777018493634
Position 12930: 0.1159627214196291
Position 14768: 0.10419781968870509
Position 5337: 0.10373823309258533
Position 2011: 0.10339094886640798
Position 20425: 0.10202456179331447
Position 12388: 0.1005006125196697
Position 18631: 0.09911516899511881
Position 13166: 0.09187665018082157
Position 14865: 0.09053136425632306
Position 19503: 0.0844966323269679
Position 14610: 0.0762849735732505
Position 11759: 0.06460534424738508
Position 19481: 0.06163448488942628
Position 16865: 0.05607856450534422
Position 9141: 0.05533642054960558
Position 11536: 0.048349586376780565
Position 13198: 0.04604230131224672
Position 21002: 0.039102359124409916
Position 22242: 0.03769222088702832
Position 6652: 0.037356285112549875
Position 17588: 0.035593161221975964
Position 17097: 0.03535184236026455
Position 18862: 0.032253889937716496
Position 22199: 0.03216799388882348
Position 18543: 0.02917066545531163
Position 22695: 0.028622683472401073
Position 16794: 0.02814849367625721
Position 6779: 0.027555892788953377
Position 17590: 0.025722660026032528
Position 19932: 0.02572192151987201
Position 4157: 0.025638373563002373
Position 5725: 0.025422095509864115
Position 11476: 0.0242799669768581
Position 14845: 0.02399372509204455
Position 11176: 0.023669063158129545
Position 19557: 0.022278922136495898
Position 20593: 0.021923225798208365
Position 6972: 0.021585238399686298
Position 1313: 0.020044341795642826
Position 15814: 0.018392082475054045
Position 15436: 0.018224150063819992
Position 19506: 0.017706875340710623
Position 22596: 0.017541622849508966
Position 11344: 0.017027226749914852
Position 22483: 0.015108847050950173
Position 15101: 0.014565392747307037
Position 8332: 0.014392610840729556
Position 5247: 0.013961275945214383
Position 9261: 0.013326475053138538
Position 368: 0.012819584425005068
Position 13192: 0.012764465649818185
Position 1584: 0.012600879245111976
Position 18263: 0.012238264132252484
Position 13236: 0.011964789750782304
Position 1375: 0.01163639845166022
Position 21282: 0.011581488100587125
Position 18328: 0.01142376489775776
Position 16704: 0.011405163953392552
Position 17293: 0.011047821773912236
Position 18592: 0.011017440365258058
Position 14972: 0.010843044761129626
Position 14787: 0.01047851658640683
Position 18768: 0.009696588717509724
Position 13686: 0.009514430436806075
Position 16888: 0.009465924224770307
Position 5446: 0.009186094599801384
Position 22298: 0.008623736619577813
Position 1450: 0.00840940968265849
Position 17262: 0.008388284641731877
Position 13216: 0.008259289556567347
Position 19778: 0.007883942628363252
Position 19538: 0.00776354044245701
Position 1593: 0.0073948489792637715
Position 16928: 0.007288756526400265
Position 9290: 0.006455370694787216
Position 18640: 0.006431490593610676
Position 18753: 0.006035068076093908
Position 19605: 0.005397183659161083
Position 5468: 0.005144957552024598
Position 21608: 0.005064027971280041
Position 15587: 0.004989686670661347
Position 20464: 0.004612101207783962
Position 3151: 0.004525977845759344
Position 12443: 0.004431734709286842
Position 18843: 0.004425998829265379
Position 8185: 0.004384536412984881
Position 19966: 0.004317180867139129
Position 18577: 0.0038034572549028936
Position 1542: 0.0036497066266423218
Position 15909: 0.0035346519991322984
Position 20283: 0.003534211942147732
Position 2007: 0.003449886421296915
Position 5111: 0.0033645558905608056
Position 17584: 0.0033382029945498238
Position 12446: 0.0031748060278292815
Position 15131: 0.0031223687379897495
Position 16589: 0.0030760348712028673
Position 17964: 0.0030611289867389533
Position 13080: 0.0030220402322514808
Position 16062: 0.003019961930496138
Position 15860: 0.002938995383195264
Position 12618: 0.0028545670339861105
Position 8463: 0.0026586173374948843
Position 12023: 0.002655259976348118
Position 12212: 0.0026226773024722976
Position 6715: 0.00257390144015268
Position 12264: 0.002543095261314623
Position 13230: 0.0024669307532301688
Position 15546: 0.0024318340166505394
Position 5296: 0.002389085317445467
Position 1664: 0.0023802158025009335
Position 7053: 0.0022449483414790357
Position 10808: 0.0022254303018857217
Position 12061: 0.0022174498879349246
Position 11600: 0.002205168363691553
Position 14614: 0.002201076350051656
Position 1498: 0.002134075089179967
Position 5243: 0.002114783270661689
Position 3230: 0.0019462698441412999
Position 17140: 0.0018996108892901503
Position 11134: 0.0018558557653166124
Position 11780: 0.0016405771973091272
Position 1275: 0.001612913750089272
Position 475: 0.0015980948027418398
Position 18012: 0.0015872343567562756
Position 12117: 0.001559298802385996
Position 17392: 0.0015231657206515718
Position 19052: 0.0015057935889005885
Position 21825: 0.001500335199780758
Position 18306: 0.0014483490623450517
Position 17069: 0.0014162404170126668
Position 8119: 0.0013149627896296048
Position 322: 0.0012338824466374897
Position 19740: 0.0012243304704474512
Position 7035: 0.001216249611236405
Position 13487: 0.0011428402179764364
Position 16515: 0.001141230334927301
Position 13201: 0.0010794480594616023
Position 22720: 0.001060417157678197
Position 12423: 0.0010392324402485752
Position 19192: 0.000980673550170129
Position 5292: 0.0009231692436336359
Position 17048: 0.0009201474060973241
Position 15067: 0.0008921774147323218
Position 12979: 0.0008909965656345296
Position 16755: 0.0008640079566125851
Position 1333: 0.00084146189731853
Position 12138: 0.0008307800725685833
Position 1630: 0.0008233280551020055
Position 22319: 0.0008142468122970729
Position 18316: 0.0007930908726057031
Position 19713: 0.0007436087310586263
Position 14653: 0.0007358211775983086
Position 6987: 0.0007315014077089804
Position 1399: 0.0007164470660812715
Position 19509: 0.0007033285808888789
Position 5261: 0.0006979946036877475
Position 20180: 0.0006919625625594847
Position 17621: 0.0006568850562103918
Position 16898: 0.0006534517914729139
Position 12245: 0.0006349148816098556
Position 11736: 0.0006311220280776789
Position 17410: 0.0006209884846427656
Position 3187: 0.0005566216603623834
Position 13170: 0.0005546695968958292
Position 19261: 0.000554525384155378
Position 14588: 0.0005499409463241984
Position 14155: 0.0005470206152655864
Position 17640: 0.0005250741362111389
Position 12966: 0.0005152544383138257
Position 14770: 0.0005147646304075288
Position 4092: 0.000502312354513113
Position 13778: 0.0004930662463808862
Position 1425: 0.0004830928959626965
Position 14997: 0.00046062619312516235
Position 14747: 0.00043864372215046427
Position 2055: 0.00043519304508285667
Position 17594: 0.000431283245389093
Position 9292: 0.00041972660518440664
Position 1647: 0.0004112460860983651
Position 1685: 0.00040331873025437515
Position 18221: 0.00039821252309816814
Position 15003: 0.0003666742670238741
Position 3354: 0.0003283244065371284
Position 16368: 0.00032696411454882497
Position 12537: 0.00031587181346223487
Position 18518: 0.0002926531182906784
Position 18599: 0.00026271421046677486
Position 12740: 0.00025123398300623626
Position 18928: 0.00023384499925518763
Position 13708: 0.00022645164697363283
Position 13688: 0.00022591217571359064
Position 13868: 0.00020785802913290478
Position 12255: 0.00020671968495884516
Position 18689: 0.00019831060456194927
Position 16324: 0.00019573591034493777
Position 18426: 0.00018264896349836786
Position 17372: 0.00018126833591484447
Position 15064: 0.0001799026836980061
Position 11669: 0.00017619178903207603
Position 20677: 0.00017455311189275904
Position 20401: 0.00017359475618834995
Position 18515: 0.00016948864331637996
Position 17596: 0.00016560216069767217
Position 20439: 0.00016448351222633138
Position 16362: 0.00016109492788847756
Position 15925: 0.000151087887688498
Position 13751: 0.0001491971739332692
Position 1478: 0.00014130922568724051
Position 19099: 0.00012757546373658388
Position 14117: 0.0001229413252572483
Position 15465: 0.00011989007245569827
Position 16940: 0.00011762407496038279
Position 13354: 0.0001082272366993211
Position 17193: 0.00010610622184859798
Position 17626: 0.00010289116264626045
Position 14955: 0.00010190936137194988
Position 12151: 0.00010129604910067815
Position 1458: 9.802465841049908e-05
Position 14280: 9.560640466808163e-05
Position 19517: 9.368702740694072e-05
Position 12481: 7.953776322203835e-05
Position 13379: 7.80738870729316e-05
Position 18036: 7.755343282033141e-05
Position 14545: 7.725653002122849e-05
Position 16231: 7.399811205995807e-05
Position 12725: 7.3455007590103e-05
Position 3883: 6.791287322727922e-05
Position 13052: 6.647592679335913e-05
Position 14572: 6.472427047541263e-05
Position 12655: 6.421971514765761e-05
Position 13060: 6.217297446403183e-05
Position 12627: 6.191163727245064e-05
Position 19315: 5.9935620923185015e-05
Position 1529: 5.26191484863866e-05
Position 1505: 4.183642597808951e-05
Position 16666: 4.175906584892033e-05
Position 12746: 4.130061102187953e-05
Position 12499: 4.097872241105433e-05
Position 804: 3.8883832002639723e-05
Position 1636: 3.37626947041998e-05
Position 613: 3.321247665470641e-05
Position 12216: 3.258408875985033e-05
Position 21863: 3.1994476479254936e-05
Position 715: 2.982876782417294e-05
Position 13809: 2.7311895450502928e-05
Position 578: 2.6385513326068903e-05
Position 1073: 2.6189616799839007e-05
Position 15842: 2.307558934984372e-05
Position 15557: 2.0709528671088858e-05
Position 15618: 1.87702473530164e-05
Position 15632: 1.774819786636418e-05
Position 2733: 1.6972036012432216e-05
Position 855: 1.5007689578631103e-05
Position 5513: 1.4826159707921118e-05
Position 19318: 1.4252841883037974e-05
Position 187: 1.3848545247900764e-05
Position 3678: 1.3798063282436368e-05
Position 19241: 1.3529239443857439e-05
Position 12620: 1.3361375187339814e-05
Position 19248: 1.3325772653993795e-05
Position 3130: 1.3272909502003835e-05
Position 16352: 1.050036686575026e-05
Position 1799: 1.0107130114592538e-05
Position 13497: 9.387913299988793e-06
Position 269: 8.413058372354121e-06
Position 16213: 7.81719628678285e-06
Position 3734: 7.143017352693926e-06
Position 13745: 6.899279517327159e-06
Position 2859: 6.218836625491426e-06
Position 2825: 6.1975037917947535e-06
Position 19708: 6.036302838176878e-06
Position 880: 6.001057845839135e-06
Position 936: 5.82048434504872e-06
Position 14179: 5.6231496317007255e-06
Position 1282: 5.219854685063824e-06
Position 1694: 5.157306460259908e-06
Position 19246: 5.132430397006771e-06
Position 13114: 5.008319293099939e-06
Position 1150: 4.802675902300023e-06
Position 1500: 4.676918074271772e-06
Position 13403: 4.120026254624006e-06
Position 1109: 4.082834566168676e-06
Position 1461: 4.07779855710365e-06
Position 760: 3.3471693664378054e-06
Position 1171: 2.176394099395529e-06
Position 19455: 1.7854204054977196e-06
Position 15106: 1.6255649038871287e-06
Position 524: 1.1205457857272297e-06
Position 2697: 1.120487294269068e-06
Position 2742: 1.1127697802861047e-06
Position 158: 9.620347225094137e-07
Position 676: 9.332773632350835e-07
Position 330: 8.423124245153946e-07
Position 1027: 8.233993056453371e-07
Position 15661: 7.782520190451427e-07
Position 15864: 7.533610655467197e-07
Position 618: 7.149721544645787e-07
Position 1510: 6.886846632002038e-07
Position 860: 6.597327210725735e-07
Position 728: 6.022681470791371e-07
Position 1175: 5.191482556327431e-07
Position 560: 5.084025467019108e-07
Position 19344: 5.082745210038631e-07
Position 1388: 4.864255371964151e-07
Position 528: 4.131738200749383e-07
Position 454: 3.1930145325651454e-07
Position 478: 2.883221694494562e-07
Position 190: 2.7987903667846427e-07
Position 15441: 2.564063714385186e-07
Position 13501: 1.371999536483645e-07
Position 16111: 1.1040688528610003e-07
Position 11616: 9.060306900687001e-08
Position 1164: 1.3801662522335725e-08
Position 13253: 7.558350726817955e-09
Position 14008: 6.544338933116028e-09
Position 14053: 6.43996650325557e-09
