Gene = Ibsp
Position 1840: 1.6382232270649786e-05
Position 1714: 1.6147807879216568e-05
Position 1414: 1.5689416703123984e-05
Position 3204: 1.5582792651199906e-05
Position 1855: 1.4580091664839088e-05
Position 1895: 1.452427038157992e-05
Position 356: 1.407450295988856e-05
Position 917: 1.3354240273666834e-05
Position 3229: 1.3178702059697917e-05
Position 547: 1.2641200907211264e-05
Position 3067: 1.2153688840151044e-05
Position 87: 1.1357013077621558e-05
Position 785: 1.0590395402792644e-05
Position 2027: 9.615947928175941e-06
Position 724: 9.335609322826427e-06
Position 1893: 9.161322343171692e-06
Position 1824: 9.112599742551347e-06
Position 1288: 8.85151475077106e-06
Position 1380: 8.653499209299415e-06
Position 3252: 8.617112919836161e-06
Position 2084: 8.548611077292527e-06
Position 2011: 8.012726903940115e-06
Position 218: 7.799177994784987e-06
Position 94: 7.771344576951823e-06
Position 120: 7.723396795915919e-06
Position 283: 7.432064170769979e-06
Position 700: 7.149264211434116e-06
Position 3579: 7.145415285419446e-06
Position 465: 7.062188125194891e-06
Position 3590: 7.028785696306376e-06
Position 328: 6.924189696225315e-06
Position 3615: 6.58695499997045e-06
Position 755: 6.286032672452987e-06
Position 3044: 6.241950953373539e-06
Position 789: 5.333627878880854e-06
Position 6: 5.315115020921863e-06
Position 226: 5.0639859567680755e-06
Position 292: 4.833853892988994e-06
Position 3212: 4.466661901271043e-06
Position 964: 4.3878302873330966e-06
Position 969: 4.150705006894734e-06
Position 3009: 3.8145896023399144e-06
Position 276: 3.5366823553257655e-06
Position 633: 3.4627284955369317e-06
Position 1658: 3.203608480321335e-06
Position 1442: 3.138631478163274e-06
Position 471: 2.8889310291124455e-06
Position 863: 2.881424426154147e-06
Position 3031: 2.7312917303650313e-06
Position 763: 2.6804796835303037e-06
Position 3567: 2.6796405179073566e-06
Position 3630: 2.536037747744535e-06
Position 979: 2.1634979028154775e-06
Position 646: 2.1230851453235728e-06
Position 1742: 1.8496650774481345e-06
Position 3317: 1.808716524891942e-06
Position 3080: 1.6411179146201037e-06
Position 3970: 1.6001205536247677e-06
Position 228: 1.473677757007694e-06
Position 484: 1.3343521425305216e-06
Position 142: 1.3338545759057697e-06
Position 3640: 1.2638596568133546e-06
Position 1726: 1.1680106084335617e-06
Position 957: 1.0845534861484415e-06
Position 741: 9.594577912110202e-07
Position 3090: 8.573604613686486e-07
Position 1801: 7.83570538534937e-07
Position 3525: 7.730437303055504e-07
Position 3584: 6.369481698922941e-07
Position 1458: 5.672437778990328e-07
Position 3362: 5.200968931069248e-07
Position 3260: 4.1774401475751626e-07
Position 3789: 3.8513137687033744e-07
Position 1505: 3.778870181187902e-07
Position 794: 3.769998835155197e-07
Position 3907: 2.2414637422418882e-07
Position 3491: 2.1493317616107542e-07
Position 3246: 1.7045819417126426e-07
Position 3820: 1.4252232113941928e-07
Position 3226: 9.199870962918071e-08
Position 1690: 5.7805350639928554e-08
Position 1646: 5.659117666518045e-08
Position 44: 3.156170353476555e-08
Position 3324: 1.1149828006028402e-08
Position 593: 4.73827128180096e-09
Position 543: 4.446030675215062e-09
Position 458: 1.7409318472865768e-09
Position 495: 1.2715133696681161e-09
Position 532: 2.7170145717490144e-12
Position 488: 3.594830923007987e-13
Position 648: 6.048469660399488e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 2952: 0.9546530608040658
Position 10850: 0.9433631070109757
Position 3110: 0.9253282816297745
Position 3251: 0.9162530207187599
Position 6809: 0.8999698935149993
Position 10104: 0.49774332708979685
Position 9135: 0.4960528426182406
Position 8417: 0.39876932475092114
Position 11156: 0.37550230727278544
Position 2385: 0.305483494901974
Position 11178: 0.13438253353999224
Position 10506: 0.07480121154525586
Position 11159: 0.07188829819183604
Position 1799: 0.061079407195140885
Position 8686: 0.060983087216936155
Position 2711: 0.039929636208003064
Position 6614: 0.03944386853512955
Position 7238: 0.039266148176024175
Position 2574: 0.0373450782142245
Position 2652: 0.02854008874284876
Position 10620: 0.028363549645111574
Position 7126: 0.02753465833972809
Position 7074: 0.026512139295935728
Position 3720: 0.025170564763196065
Position 11206: 0.02218481945906592
Position 8289: 0.021524944823570896
Position 11607: 0.021067605915688018
Position 10531: 0.02096322849958663
Position 10830: 0.019511863457426594
Position 11573: 0.019225878616162068
Position 10207: 0.018746134729377115
Position 12009: 0.017396903758292597
Position 5554: 0.01706588173860656
Position 8270: 0.016588007805400085
Position 7901: 0.015460978425208143
Position 2991: 0.015122185810264047
Position 318: 0.01319058067759881
Position 8708: 0.013105349435885455
Position 6983: 0.012770647815998659
Position 4799: 0.010790960243346902
Position 1964: 0.009521881214439736
Position 7295: 0.009240381814658393
Position 2618: 0.008932850595526532
Position 11486: 0.008700131424287463
Position 7879: 0.00849991957818794
Position 7904: 0.008241045068663893
Position 2035: 0.008032115771406325
Position 9906: 0.00795887534903869
Position 5624: 0.007802916349519093
Position 4094: 0.00763733208901886
Position 10624: 0.007562711680166233
Position 3130: 0.007445535310481608
Position 6952: 0.007197759385140003
Position 10905: 0.006702563381505175
Position 6010: 0.006657200483338203
Position 4540: 0.006165291287268181
Position 6643: 0.005874169568675712
Position 9086: 0.005831635370304573
Position 2955: 0.005770339171924395
Position 10068: 0.0055206329634198545
Position 8441: 0.005464634938511094
Position 2674: 0.005362881140251978
Position 2668: 0.005267623029157362
Position 10577: 0.0052354911070488725
Position 4758: 0.005183269165150771
Position 2112: 0.0050628066406126025
Position 4696: 0.004930046755500833
Position 2089: 0.004510645633527678
Position 7348: 0.00441381298819335
Position 12127: 0.004408204411044887
Position 11701: 0.004362001313086258
Position 12188: 0.004079958690571527
Position 3809: 0.004052082837878657
Position 11837: 0.004047754933232133
Position 8167: 0.003931497569958961
Position 4554: 0.0034765329808545365
Position 7010: 0.0032367545753046647
Position 4430: 0.003122957097151755
Position 4854: 0.003063595133039858
Position 6730: 0.0029879382695765988
Position 10059: 0.0029805616213039107
Position 10857: 0.002911337990945768
Position 3685: 0.002759287105006563
Position 2830: 0.0027188843232449343
Position 5069: 0.0026256763189733525
Position 5106: 0.0025580446003774385
Position 10908: 0.0024293131298931585
Position 8888: 0.0024184280507431317
Position 10107: 0.0023486623806522476
Position 7788: 0.0023114723498856233
Position 386: 0.002138918048251653
Position 7849: 0.0019253380129931798
Position 7081: 0.0018823169442560913
Position 7834: 0.0018559476220707531
Position 10660: 0.001792120651679561
Position 5640: 0.0016020512668644912
Position 11277: 0.001598002714483897
Position 10911: 0.0015291189812147124
Position 333: 0.0015148646598931253
Position 5130: 0.00147528648377724
Position 7100: 0.0014123861512164318
Position 5733: 0.0013832502496091536
Position 9868: 0.001348963801807774
Position 4380: 0.0013383396569550622
Position 2834: 0.0012854458027056809
Position 8382: 0.001159778556809962
Position 2452: 0.0011478491668625009
Position 3052: 0.0011433239715387812
Position 8924: 0.0010265557158250012
Position 662: 0.0009936727105396637
Position 4703: 0.0009929227162184505
Position 7768: 0.0009836059164348928
Position 1806: 0.0009239171867599412
Position 8132: 0.00091754702359394
Position 9161: 0.0008950862128067501
Position 3287: 0.0008792956972422043
Position 7131: 0.0008773487827849778
Position 3424: 0.0008543283509183553
Position 1829: 0.000841303784877085
Position 7258: 0.0008376017962534324
Position 1801: 0.000836683392758308
Position 8737: 0.0008342937144311001
Position 5749: 0.0008262033349725783
Position 12134: 0.0008154477247018222
Position 11931: 0.0007713498713806721
Position 346: 0.000723158522024625
Position 11519: 0.0007069140500099945
Position 4728: 0.000705519453201053
Position 7031: 0.0006202636610544004
Position 4841: 0.0005474157590286152
Position 1936: 0.000540860292971775
Position 351: 0.0005278024073689179
Position 1379: 0.000495989680566157
Position 276: 0.0004792155903123801
Position 8633: 0.0004752862798296473
Position 11129: 0.0004717512882921846
Position 7150: 0.0004611574677059298
Position 3204: 0.0004538786614006512
Position 1726: 0.00044655022788159476
Position 8171: 0.00043372362070261133
Position 6016: 0.0004119635640591428
Position 3754: 0.00038546779611841
Position 4595: 0.00037196356506024247
Position 5752: 0.0003661732287305571
Position 11934: 0.00036580268071118895
Position 4060: 0.0003601658823796533
Position 5875: 0.0003460325089154674
Position 9529: 0.00034081079476923115
Position 1740: 0.0003367312952386976
Position 4121: 0.00032598451771013385
Position 2742: 0.0003227384952257069
Position 11215: 0.0003154723903254081
Position 4350: 0.00030703147234297575
Position 4310: 0.0002872295222636973
Position 10886: 0.00028709979221343306
Position 5039: 0.0002788965110908777
Position 2862: 0.0002760041031765904
Position 7110: 0.00026763351213491697
Position 3260: 0.00025996804402456434
Position 3090: 0.00025310235300605766
Position 2715: 0.0002529871002679105
Position 3324: 0.0002517700033204328
Position 9184: 0.00024462581250795984
Position 8862: 0.00023477258477990954
Position 2680: 0.00022997315115646475
Position 2504: 0.0002288369640219421
Position 4133: 0.00022830626688863858
Position 9626: 0.00022452991438390123
Position 3226: 0.00022411801338056444
Position 3078: 0.00022078553876869904
Position 7318: 0.00021382796061900249
Position 2754: 0.0002131302996033723
Position 94: 0.0002083055112876561
Position 7194: 0.00020315901930885439
Position 4910: 0.00020164804579117832
Position 3175: 0.0001993317080280126
Position 2045: 0.0001980519331045561
Position 5147: 0.00019325635491453325
Position 2661: 0.00019004473981995386
Position 11212: 0.00017684549434274433
Position 363: 0.00016133326909894603
Position 6412: 0.0001578905285810304
Position 3847: 0.00015726986231518372
Position 755: 0.00015655519035640537
Position 7396: 0.0001537256146546741
Position 9038: 0.00014324656872029165
Position 8293: 0.00014240700817795998
Position 2152: 0.00014228558392359453
Position 366: 0.00014158439957455936
Position 716: 0.0001410570642317295
Position 1293: 0.00014064569609678463
Position 1855: 0.0001374808327152877
Position 10732: 0.00013731113584642107
Position 3787: 0.00013602859357934524
Position 7329: 0.00013430687919883475
Position 5788: 0.00012738827727004385
Position 2971: 0.00012648718778257483
Position 9327: 0.00012313308624894702
Position 5701: 0.0001214662908899857
Position 3826: 0.00011921300227656996
Position 5698: 0.00010953670693321722
Position 5963: 0.00010558230770234988
Position 9409: 0.00010551899196091733
Position 879: 0.00010453356989613013
Position 2076: 0.00010361821234030995
Position 6991: 0.0001016484633085421
Position 2455: 0.00010032483923707316
Position 11621: 9.913452774767063e-05
Position 646: 9.69287570220966e-05
Position 2587: 9.097886429591134e-05
Position 5693: 8.943554236741372e-05
Position 2011: 8.690072373298311e-05
Position 10863: 7.706819143850595e-05
Position 697: 7.706514397990854e-05
Position 2540: 7.577419094354645e-05
Position 4742: 7.483835289055874e-05
Position 4682: 6.986077155546233e-05
Position 4291: 6.529844164659114e-05
Position 1333: 5.79915283999237e-05
Position 4448: 5.598707652102339e-05
Position 373: 5.579109726655373e-05
Position 126: 5.089431555882765e-05
Position 404: 4.600217847053115e-05
Position 1956: 4.587649650294408e-05
Position 292: 4.528671223639235e-05
Position 3834: 4.13962158527366e-05
Position 8071: 3.955023053454174e-05
Position 251: 3.8716319639724153e-05
Position 1877: 3.704637610971276e-05
Position 3024: 3.15801268698674e-05
Position 283: 3.08789845275538e-05
Position 8184: 3.0423711901547583e-05
Position 161: 2.456618884547397e-05
Position 7549: 2.245695285527527e-05
Position 3138: 2.023356246945384e-05
Position 2465: 1.9721059392000225e-05
Position 6572: 1.7007393245139646e-05
Position 767: 1.5784000243218514e-05
Position 517: 1.5151489673385429e-05
Position 6661: 1.4723535689981343e-05
Position 85: 1.3821722211867455e-05
Position 3141: 1.364259522147266e-05
Position 3056: 1.2815332436170644e-05
Position 916: 8.601471794096833e-06
Position 98: 8.007399216368239e-06
Position 2072: 7.712425230523612e-06
Position 3075: 7.108239121816023e-06
Position 7927: 6.035706309193622e-06
Position 1969: 5.921402582250422e-06
Position 4492: 5.78803946649818e-06
Position 7215: 5.7633095597819275e-06
Position 3694: 5.688994107510285e-06
Position 1908: 5.662865912681093e-06
Position 3630: 5.30685860593879e-06
Position 7393: 4.577162229652164e-06
Position 1938: 3.2757059492404313e-06
Position 3582: 3.138704032525536e-06
Position 1890: 3.0827276603906945e-06
Position 6532: 3.015324770203457e-06
Position 2393: 2.374003067466972e-06
Position 1688: 2.1273962664184995e-06
Position 257: 2.090511029988585e-06
Position 700: 1.7837467210066148e-06
Position 3763: 1.772205884029605e-06
Position 964: 1.7462894872088902e-06
Position 2131: 1.735889294817686e-06
Position 4647: 1.6936767369153208e-06
Position 3433: 1.4190443457336653e-06
Position 328: 1.327592249262043e-06
Position 7050: 1.292449749020418e-06
Position 3367: 1.2857172138648843e-06
Position 3742: 1.2423335216730112e-06
Position 3793: 1.1835922105659882e-06
Position 157: 1.1809392906110455e-06
Position 3379: 1.1033108543794569e-06
Position 822: 1.0311983413945202e-06
Position 3491: 1.0309548457923182e-06
Position 3779: 8.771259375144966e-07
Position 800: 7.890193737939999e-07
Position 104: 7.849153939013579e-07
Position 856: 7.814694421562664e-07
Position 782: 7.635583877604919e-07
Position 177: 7.601887045003826e-07
Position 108: 7.249734245350428e-07
Position 244: 6.592271625899974e-07
Position 3767: 6.079087088000496e-07
Position 3640: 6.012883134358874e-07
Position 3698: 4.1775269817418257e-07
Position 4143: 2.7647162137498344e-07
Position 3615: 2.463910164487999e-07
Position 1766: 2.3694559028468442e-07
Position 3454: 2.1700028458768922e-07
Position 7713: 2.116842411134304e-07
Position 1745: 1.663293827299e-07
Position 4459: 1.460648435475209e-07
Position 1385: 1.4394082946720981e-07
Position 561: 1.3509392622166836e-07
Position 952: 1.0966619761792121e-07
Position 3828: 9.491530998924676e-08
Position 133: 8.986617728840385e-08
Position 3874: 8.659393726737702e-08
Position 1831: 8.078469364219427e-08
Position 1018: 7.720893612056979e-08
Position 770: 7.514168316850229e-08
Position 3882: 7.506650018441188e-08
Position 3510: 7.238943673069471e-08
Position 3770: 6.984119264687682e-08
Position 785: 6.578480348210137e-08
Position 102: 5.961963063963137e-08
Position 173: 5.8824966287054385e-08
Position 763: 5.075255107165772e-08
Position 3437: 4.898280904005411e-08
Position 532: 3.571526413642202e-08
Position 1338: 3.457792465692394e-08
Position 819: 3.031752869912032e-08
Position 894: 2.9839939434965406e-08
Position 3863: 2.9766681476764285e-08
Position 1305: 2.752574246187904e-08
Position 183: 2.3309823983880012e-08
Position 3643: 1.894573489303639e-08
Position 3329: 1.3780126267759384e-08
Position 3435: 1.377106885697086e-08
Position 120: 1.2840857441954139e-08
Position 3153: 8.400034390532741e-09
Position 1919: 2.7677213172226964e-10
Position 205: 1.191656283296844e-10
Position 116: 8.357988143548672e-11
Position 979: 7.783892904113807e-11
Position 76: 6.284956650011184e-11
Position 218: 5.225942335956519e-11
Position 74: 3.134923322381106e-11
Position 209: 2.782918844533141e-11
Position 824: 1.721513987809025e-11
Position 82: 1.7177295753991444e-11
Position 834: 1.3151942558891795e-11
Position 195: 3.972233713696513e-12
