Gene = Vxn
Position 1119: 1.7961478960161106e-05
Position 3313: 1.6668901128994795e-05
Position 5023: 1.4367495769547765e-05
Position 1142: 1.3447316310497263e-05
Position 630: 1.3423642647485839e-05
Position 1331: 9.503782436585939e-06
Position 13039: 8.83399508240841e-06
Position 17491: 8.560073435020686e-06
Position 301: 8.381992508729467e-06
Position 859: 8.114250579402968e-06
Position 1936: 8.023122067271793e-06
Position 1648: 7.584876876401754e-06
Position 12211: 7.070484390426051e-06
Position 1728: 7.039849454622169e-06
Position 2261: 6.921203087966204e-06
Position 1776: 6.854498546328676e-06
Position 906: 6.027946710947071e-06
Position 220: 5.514915276436334e-06
Position 734: 4.091809018354495e-06
Position 424: 4.091440941738659e-06
Position 1249: 4.021320614668347e-06
Position 975: 3.965794396251381e-06
Position 12304: 3.902607063511353e-06
Position 12449: 3.6832763158664267e-06
Position 1931: 3.498402573262019e-06
Position 252: 3.4349472621479513e-06
Position 2716: 3.40244777334604e-06
Position 676: 3.3767972286638004e-06
Position 12346: 3.326078779729035e-06
Position 544: 3.1924608102569613e-06
Position 1261: 2.911334290217099e-06
Position 870: 2.6710006408215484e-06
Position 1197: 2.518748636934707e-06
Position 2680: 2.496954845664772e-06
Position 939: 2.4006590254093605e-06
Position 5576: 2.3235757648640645e-06
Position 930: 2.240758455360675e-06
Position 1951: 1.9710628678532643e-06
Position 1953: 1.87414243632364e-06
Position 686: 1.8145736301083273e-06
Position 2561: 1.5758792411329054e-06
Position 3360: 1.2922504398795596e-06
Position 3225: 1.1239104412436567e-06
Position 239: 1.0667465436187015e-06
Position 1045: 1.039804737341759e-06
Position 381: 9.169680286783864e-07
Position 849: 9.128213685525011e-07
Position 760: 8.197581818325912e-07
Position 1757: 7.043831674107296e-07
Position 262: 6.260489091074976e-07
Position 337: 5.47633784619636e-07
Position 456: 4.895025657760784e-07
Position 1337: 3.118788996088545e-07
Position 1286: 2.925048132452489e-07
Position 166: 2.405720971865827e-07
Position 314: 9.331003415417949e-08
Position 210: 9.261583170902597e-08
Position 1395: 8.846360422015369e-08
Position 297: 8.467785644590708e-08
Position 250: 4.397103267189978e-08
Position 152: 3.024925631697619e-08
Position 748: 2.8566041319344185e-08
Position 339: 2.838627893222631e-08
Position 206: 1.7523463621214337e-08
Position 762: 1.5802106022202248e-08
Position 178: 7.200950245292795e-09
Position 801: 6.362824597450592e-09
Position 414: 4.762452629702391e-09
Position 182: 2.6289181550163242e-09
Position 113: 1.261325991614477e-09
Position 79: 1.1870148027670293e-09
Position 186: 9.646427481378795e-10
Position 190: 9.408745883034528e-10
Position 169: 4.0974226957195503e-10
Position 194: 3.2567563664029295e-10
Position 124: 2.175364542472711e-10
Position 103: 1.7548960254655648e-10
Position 133: 9.534460744545027e-11
Position 126: 1.556830952738609e-11
Position 120: 8.128201693926791e-12
Position 118: 3.539558656525629e-12
