Gene = Glmp
Position 267: 2.1094486944113267e-06
Position 167: 1.9714919872704233e-06
Position 1046: 1.6126530967746696e-06
Position 205: 1.3157546886925476e-06
Position 1033: 1.294639403935093e-06
Position 1011: 1.1814336050998943e-06
Position 991: 1.1375837466856622e-06
Position 1054: 1.1364806277274677e-06
Position 1481: 7.716223711335228e-07
Position 1260: 7.001775949539572e-07
Position 974: 6.862819615890555e-07
Position 317: 5.196147277078893e-07
Position 986: 5.151427018988846e-07
Position 298: 4.590746340389969e-07
Position 1892: 3.5882030879002386e-07
Position 169: 2.9677705395577863e-07
Position 199: 2.681371163281258e-07
Position 178: 2.6522415966795434e-07
Position 1466: 1.899467428762033e-07
Position 1965: 7.253243131189761e-08
Position 280: 4.48118538698029e-08
Position 296: 2.558972020513621e-08
Position 1889: 2.3107435285569035e-08
Position 337: 2.2288920265003664e-08
Position 278: 2.1767969547278555e-08
Position 1350: 2.0761057321775983e-08
Position 183: 8.313081901769155e-09
Position 282: 7.1860754417064455e-09
Position 310: 6.63227704584719e-09
Position 456: 5.330328758736139e-09
Position 415: 4.43671507020865e-09
