Gene = Pacc1
Position 116: 3.7729477860939815e-08
Position 758: 2.9384420640357687e-08
Position 110: 2.2026512670166875e-08
Position 3751: 9.439422303595516e-09
Position 959: 8.567395212225056e-09
Position 3131: 7.772922973002636e-09
Position 3064: 3.4077084533262425e-09
Position 3246: 2.807278309484488e-09
Position 3057: 2.6628025464252744e-09
Position 737: 1.9809255897034745e-09
Position 3036: 1.91014023022676e-09
Position 164: 5.93511666820914e-10
Position 3031: 1.4055134098883993e-10
Position 141: 7.804211897234412e-12
Position 124: 4.991960732608071e-12
Position 118: 2.287114396435859e-12
