Gene = C130074G19Rik
Position 2644: 0.0006163061345028566
Position 469: 0.0005960166776331748
Position 472: 0.0005852993908633952
Position 1581: 0.000572843148483182
Position 7614: 0.000523241431958204
Position 3409: 0.0004893920588391499
Position 212: 0.000480506325351555
Position 7990: 0.00048010078885727043
Position 1994: 0.0004651017641213643
Position 5918: 0.0004470649786326453
Position 5817: 0.0004412311911150142
Position 323: 0.0004387126723149831
Position 5312: 0.0004319321055123215
Position 5215: 0.0003708000127562681
Position 4053: 0.0003428800463082673
Position 3776: 0.00033236777735519917
Position 5102: 0.00031708066153523227
Position 3494: 0.0003014966205817932
Position 482: 0.00022697024912950143
Position 2701: 0.00021912449854685117
Position 1154: 0.0002137089443504409
Position 3791: 0.00021075310384975312
Position 2091: 0.00020511617289541376
Position 7892: 0.0002046201594773664
Position 7510: 0.00019632773869708684
Position 1629: 0.00019244476417527417
Position 1185: 0.00018885336871660171
Position 676: 0.000188795868393314
Position 7000: 0.00017722819480973947
Position 1963: 0.00017611252609499336
Position 1050: 0.0001513215134707984
Position 1460: 0.00014261566838123771
Position 1255: 0.0001365012695330843
Position 4571: 0.0001323312790668669
Position 2133: 0.00013153898107188874
Position 2051: 0.00011680959950565336
Position 1054: 0.00010612036619814479
Position 2007: 0.00010465806406884505
Position 3613: 0.00010231726635393326
Position 1509: 0.00010225945549605954
Position 2860: 0.00010030267409285211
Position 417: 9.491759157404782e-05
Position 3206: 9.402479693422709e-05
Position 1252: 9.05087616870481e-05
Position 256: 8.796333848977821e-05
Position 319: 8.528780787233531e-05
Position 1656: 7.162649820325976e-05
Position 2507: 6.608402678865979e-05
Position 682: 6.3432054977388e-05
Position 1212: 6.329017671921721e-05
Position 3921: 5.9388980261418954e-05
Position 316: 5.0567888947011154e-05
Position 2013: 4.668060983824447e-05
Position 3712: 4.452719376525757e-05
Position 1761: 4.154756184568715e-05
Position 862: 3.5984676015258345e-05
Position 1680: 3.4498469350776954e-05
Position 2186: 3.001135051260219e-05
Position 2423: 2.8859142839141976e-05
Position 1861: 2.7667638643600018e-05
Position 2939: 2.6144070398295557e-05
Position 2297: 2.4413030507094692e-05
Position 2451: 2.4368729546165715e-05
Position 661: 2.4044841497490503e-05
Position 252: 2.1796462272440853e-05
Position 1608: 2.1333590419125642e-05
Position 1280: 2.042837230406124e-05
Position 1207: 1.9110939669083035e-05
Position 1539: 1.6154299919777203e-05
Position 737: 1.534748402027035e-05
Position 968: 1.4478056459662198e-05
Position 282: 1.3057228503672493e-05
Position 751: 1.297343807339831e-05
Position 1161: 1.2017076044538102e-05
Position 1240: 6.4149621631914045e-06
Position 1703: 6.17416155646638e-06
Position 1652: 5.517405607671693e-06
Position 1685: 5.3850055362401515e-06
Position 1974: 5.090081043655319e-06
Position 1543: 4.779134068730086e-06
Position 2326: 4.319173088029592e-06
Position 877: 4.088256803478781e-06
Position 799: 3.873629863098743e-06
Position 1944: 3.5612425017465535e-06
Position 1589: 3.2211779170375375e-06
Position 1614: 2.7925690841964903e-06
Position 1836: 2.6962022292953156e-06
Position 1393: 2.6063521558715053e-06
Position 358: 2.50198189044291e-06
Position 1586: 2.33222782551404e-06
Position 1458: 2.2314296433320136e-06
Position 4933: 2.2170675702652312e-06
Position 2056: 2.2019588622925693e-06
Position 352: 2.0441064050705217e-06
Position 496: 2.0274620371629453e-06
Position 976: 2.0018854140054346e-06
Position 1060: 1.8483591028298456e-06
Position 389: 1.8169583476829977e-06
Position 565: 1.7465906208104382e-06
Position 490: 1.390499354978257e-06
Position 267: 1.3777139840151198e-06
Position 152: 1.3317746637567208e-06
Position 499: 1.322256995370499e-06
Position 195: 1.2699164749321447e-06
Position 700: 9.116404177580405e-07
Position 810: 3.3889719790484707e-07
Position 214: 3.1338080765452833e-07
Position 866: 2.553056335957431e-07
Position 2048: 1.969515326424057e-07
Position 1717: 1.8211110168885498e-07
Position 970: 1.2979614240728607e-07
Position 346: 1.0644741031470467e-07
Position 1304: 1.0131925661054046e-07
Position 382: 9.972771438944733e-08
Position 501: 9.849229057601954e-08
Position 715: 8.574503983207923e-08
Position 569: 8.341448146246692e-08
Position 1335: 6.665266011399419e-08
Position 369: 6.363736050694775e-08
Position 272: 5.6656680169580773e-08
Position 520: 4.9599696039684066e-08
Position 756: 4.00208621528017e-08
Position 1285: 3.616386044164687e-08
Position 802: 3.506018858333909e-08
Position 337: 3.398631654362944e-08
Position 1074: 2.801765457475916e-08
Position 645: 2.25763194267308e-08
Position 650: 1.6410289668759847e-08
Position 1467: 1.3372167675472865e-08
Position 636: 9.941902617325453e-09
Position 183: 9.40792344238158e-09
Position 1740: 8.678757614925917e-09
Position 134: 7.617791362523122e-09
Position 264: 5.976862560335359e-09
Position 161: 5.884644256568931e-09
Position 391: 5.741501002099864e-09
Position 523: 5.659972641394791e-09
Position 158: 4.383858945259797e-09
Position 725: 4.040554745839623e-09
Position 710: 3.141113255049866e-09
Position 819: 2.8889018401165433e-09
Position 178: 2.5788443836254162e-09
Position 825: 1.0621442507155171e-09
Position 532: 7.861776895517087e-10
Position 745: 2.2365950101356732e-11
Position 536: 1.7845226924326806e-11
Position 127: 1.1728336411515265e-13
Position 593: 4.3185287018804475e-14
Position 171: 1.9518447025925315e-14
