Gene = Upk2
Position 994: 2.9050982758799173e-05
Position 507: 2.344059698635976e-05
Position 1185: 1.705238310471086e-05
Position 1182: 1.171187961884938e-05
Position 475: 1.1521619058765684e-05
Position 293: 1.1329441147021134e-05
Position 453: 9.12599873968746e-06
Position 976: 8.291687254778286e-06
Position 897: 6.324442074711661e-06
Position 744: 6.319849254221719e-06
Position 1464: 6.196692405796243e-06
Position 462: 5.911584262729943e-06
Position 909: 4.614491515874973e-06
Position 760: 3.826646937065886e-06
Position 914: 3.816724959528129e-06
Position 380: 3.6089890651108026e-06
Position 369: 2.1833106276357444e-06
Position 229: 1.7561860868806074e-06
Position 455: 1.5521428278389772e-06
Position 918: 1.1634755466154022e-06
Position 256: 1.0987957370965076e-06
Position 899: 9.364283584423244e-07
Position 468: 8.745905771572666e-07
Position 365: 7.78958613934289e-07
Position 202: 6.241966192996865e-07
Position 372: 5.601316992989234e-07
Position 268: 4.85901796667721e-07
Position 237: 4.758254053340911e-07
Position 263: 1.9923981337023213e-07
Position 388: 2.2569684448034102e-08
Position 392: 2.123024783177328e-08
Position 510: 1.5107743107501696e-08
Position 536: 1.1168708812858909e-08
Position 528: 8.355422739493631e-09
Position 178: 2.3702742268169304e-09
Position 396: 7.304643797599911e-10
Position 382: 6.35624867328849e-10
Position 188: 3.503909407223064e-10
Position 515: 2.75860899835396e-10
