Gene = Cd3eap
Position 678: 2.6597119313346774e-08
Position 213: 7.430618814533537e-09
Position 550: 9.830198218359915e-10
Position 555: 9.381421041305505e-10
Position 538: 4.6464314507312567e-10
Position 524: 2.156405227800671e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 249: 0.993693806253409
Position 1696: 0.5864558215402653
Position 1464: 0.5818278088573025
Position 1963: 0.09294392108752837
Position 2935: 0.03460432263212343
Position 1925: 0.030728220671515125
Position 1635: 0.017381724789822
Position 2025: 0.016413943668451055
Position 1501: 0.01540691916578521
Position 1767: 0.014349628878870483
Position 2383: 0.013653858743998461
Position 2257: 0.013322591301211438
Position 2028: 0.0131827551825665
Position 1723: 0.012706490902228671
Position 1787: 0.012461029264490544
Position 2254: 0.011920525599544025
Position 2206: 0.011021221330327772
Position 1046: 0.010437967395539165
Position 2997: 0.010066624901884808
Position 2380: 0.005340431996530181
Position 2812: 0.004679276634749786
Position 850: 0.0044544267327579126
Position 514: 0.004420918540481634
Position 1969: 0.004218648952646152
Position 2137: 0.004128495136546471
Position 689: 0.003682732148303107
Position 3154: 0.003339509310023169
Position 3261: 0.002700968874896521
Position 1598: 0.002321131792312968
Position 529: 0.0020741946749297585
Position 326: 0.0020428972244818976
Position 790: 0.001999623918260568
Position 2099: 0.0015277371944649502
Position 2000: 0.0013903164245549263
Position 889: 0.0012430972691217545
Position 1059: 0.0012195926922094367
Position 1966: 0.0011070225691215546
Position 1820: 0.0010394913868693022
Position 1710: 0.0010374745335134342
Position 336: 0.001004535129940495
Position 1557: 0.0009667865073726641
Position 2200: 0.0009426076735812336
Position 1406: 0.0008809105242632198
Position 2506: 0.0008627634530848853
Position 3098: 0.0008011822246611083
Position 3393: 0.0007718404427063671
Position 1371: 0.0007431738328240592
Position 1069: 0.0007428208269941496
Position 544: 0.0006523162871139667
Position 2139: 0.000642690980846668
Position 2435: 0.0006392668916874421
Position 1003: 0.0006035416128930614
Position 580: 0.0005989499326523266
Position 1554: 0.0005867374783284399
Position 2339: 0.0005681513201397146
Position 924: 0.0005348739903717465
Position 2946: 0.00047291822559760105
Position 3183: 0.0004678575544379026
Position 2633: 0.00044411140304234913
Position 1349: 0.0003796529058237271
Position 297: 0.0003644280090842758
Position 1862: 0.00035790949722407767
Position 702: 0.00033084865738212813
Position 1870: 0.00031448511048056977
Position 2681: 0.00030161431589014495
Position 638: 0.0002529924163599445
Position 1510: 0.0002399528718002498
Position 467: 0.00023568348075548996
Position 1950: 0.00022180647945804538
Position 2145: 0.00021151523268097267
Position 1088: 0.00018644002606034037
Position 2353: 0.00017320667525475505
Position 816: 0.00017165522579195146
Position 2259: 0.0001683741238605949
Position 1104: 0.00016504437092778178
Position 819: 0.00016390483253566582
Position 1948: 0.00015132662922863601
Position 2657: 0.0001380454063958713
Position 558: 0.00013539063868123612
Position 1424: 0.00012346831195909623
Position 2815: 0.00011852245732001331
Position 287: 0.00011662739614592564
Position 1281: 0.00011439601619331518
Position 2266: 0.00011191704948403714
Position 220: 9.996658342115389e-05
Position 2759: 9.090882408319181e-05
Position 1600: 8.919561414562513e-05
Position 3157: 8.805935747960895e-05
Position 1166: 8.780741647404349e-05
Position 615: 8.355474289546856e-05
Position 2695: 8.354115294318713e-05
Position 487: 8.232368307164668e-05
Position 2143: 7.658314862977676e-05
Position 1604: 7.439298347307892e-05
Position 3030: 7.41351085511948e-05
Position 582: 6.411660094952981e-05
Position 2818: 6.191951639473135e-05
Position 860: 6.079209404737629e-05
Position 3222: 5.8484649894426216e-05
Position 1564: 5.766096607379757e-05
Position 3195: 5.705275094015616e-05
Position 2452: 5.338277595326562e-05
Position 1976: 5.074046308771965e-05
Position 1129: 4.85051407319162e-05
Position 3319: 4.746488934625997e-05
Position 2224: 4.511277521143236e-05
Position 792: 4.356810808813818e-05
Position 2032: 4.319490637042702e-05
Position 2152: 4.0285223612150895e-05
Position 2009: 3.9465353358097695e-05
Position 3353: 3.8513285624451576e-05
Position 1793: 3.725414308644235e-05
Position 510: 3.724541505808621e-05
Position 564: 2.981138097549822e-05
Position 877: 2.9594714568964057e-05
Position 479: 2.953805196791473e-05
Position 932: 2.8257404677580228e-05
Position 449: 2.6285808692200888e-05
Position 938: 2.6220333626313946e-05
Position 984: 2.2370131497042263e-05
Position 720: 2.0298031410153857e-05
Position 867: 1.4413198567172505e-05
Position 775: 1.3292701353760637e-05
Position 1531: 1.2787978836982381e-05
Position 1295: 1.1474593787083067e-05
Position 1434: 1.1029969692169385e-05
Position 1214: 1.1000312169760329e-05
Position 584: 1.0889900176772182e-05
Position 1324: 9.683223577955175e-06
Position 1932: 9.599918612755777e-06
Position 1528: 8.665104909888213e-06
Position 1210: 8.599441612619071e-06
Position 1194: 8.358716077719554e-06
Position 1238: 4.9130706249684456e-06
Position 375: 4.758049159314819e-06
Position 1378: 4.683466143569026e-06
Position 203: 4.458415328206565e-06
Position 1667: 4.020227347479567e-06
Position 546: 3.664455831638258e-06
Position 1571: 3.516605384346396e-06
Position 516: 3.4299750549478126e-06
Position 1827: 2.6542225108348633e-06
Position 342: 2.3352466996504063e-06
Position 1233: 2.11994776990719e-06
Position 1305: 1.9316561101664525e-06
Position 1244: 1.916407198167115e-06
Position 1259: 1.8576046922076926e-06
Position 560: 1.7798094154873426e-06
Position 1574: 1.668311168090447e-06
Position 1413: 1.6607540759071759e-06
Position 348: 1.6176687169540194e-06
Position 201: 1.5988300342104838e-06
Position 736: 1.5571120134832898e-06
Position 366: 1.3531730481659542e-06
Position 1928: 1.3365446054904975e-06
Position 490: 1.3112199334129508e-06
Position 1385: 1.3003357531324148e-06
Position 726: 1.2438603096414352e-06
Position 1225: 1.1402975228838274e-06
Position 1222: 1.0160387929987791e-06
Position 1910: 7.806279211762844e-07
Position 1330: 6.964935807984591e-07
Position 1283: 6.410245699624835e-07
Position 1806: 6.143506153002196e-07
Position 1090: 5.983925167816004e-07
Position 149: 3.375045207218139e-07
Position 620: 2.1768131791932767e-07
Position 652: 1.6840833710518613e-07
Position 181: 1.6387114932671523e-07
Position 1641: 1.590169217957272e-07
Position 1647: 1.5698500163816484e-07
Position 864: 1.395033858349907e-07
Position 749: 1.0771857635217478e-07
Position 86: 9.058129132184371e-08
Position 1884: 4.521390619547385e-08
Position 94: 3.317051325278058e-08
Position 124: 2.197729386495542e-08
Position 152: 6.127694478407058e-09
Position 118: 5.0171191049012845e-09
Position 163: 2.940175969043989e-09
Position 408: 2.4476290240044185e-09
Position 451: 1.956144267636092e-09
Position 764: 1.9465849806407725e-09
Position 103: 4.815164073806807e-10
Position 136: 3.014786431592463e-10
Position 98: 2.3199195070553e-10
Position 941: 1.0187845172349968e-10
Position 396: 1.4476141507192864e-14
Position 423: 1.1944893414679515e-15
