Gene = Rexo2
Position 2488: 0.0006278382237090554
Position 7148: 0.000625760750085925
Position 8665: 0.0006006058339608557
Position 3079: 0.0005800219464297092
Position 6758: 0.0005629600580386768
Position 6170: 0.0005268012094307441
Position 3474: 0.00044419328169840186
Position 2190: 0.0004358490415954104
Position 6019: 0.00038865351347070745
Position 1006: 0.0003872163734056917
Position 2212: 0.0003771543150790241
Position 4904: 0.000335368305287
Position 6024: 0.0003293795106147159
Position 187: 0.00024940185340184616
Position 97: 0.00024395004223998402
Position 6865: 0.0002438810419384921
Position 458: 0.00024328857005795194
Position 6880: 0.00024042852195227428
Position 7102: 0.00023313916822738777
Position 211: 0.00020905691424618977
Position 131: 0.00019807903330073225
Position 1862: 0.0001405102581813224
Position 6151: 0.00012006508224971795
Position 5532: 0.00010165750329216109
Position 479: 9.519653790348984e-05
Position 364: 9.382079160497121e-05
Position 777: 5.411567762750632e-05
Position 1387: 3.658549503202183e-05
Position 1057: 3.5150872918223274e-05
Position 346: 3.492213645021267e-05
Position 259: 3.3689157561168894e-05
Position 2478: 3.289603949842729e-05
Position 1442: 2.9645773709584348e-05
Position 504: 2.8007691043721772e-05
Position 193: 2.7207460846739654e-05
Position 117: 2.58942556676224e-05
Position 390: 2.470443057776265e-05
Position 941: 2.4586755452747388e-05
Position 1464: 1.7455522381754926e-05
Position 1172: 1.705435643972727e-05
Position 422: 1.6611630407494443e-05
Position 1907: 1.433818650093872e-05
Position 6348: 1.2841480845472348e-05
Position 406: 1.2692665124005775e-05
Position 385: 1.2162252715799569e-05
Position 7617: 1.1445203278895242e-05
Position 847: 1.0204435099625758e-05
Position 87: 9.571446635059305e-06
Position 280: 9.24311219443712e-06
Position 962: 9.078463924108819e-06
Position 661: 8.484479320318668e-06
Position 1744: 7.89298744843512e-06
Position 876: 6.507416657297298e-06
Position 825: 6.142762954766308e-06
Position 1133: 4.9023823322479584e-06
Position 981: 4.494893141724938e-06
Position 420: 4.280812429349604e-06
Position 353: 3.7471874877681402e-06
Position 305: 3.7465235252839684e-06
Position 817: 3.5319813852216507e-06
Position 133: 2.563421273010667e-06
Position 101: 1.9500254421203e-06
Position 374: 1.7979559155890443e-06
Position 720: 1.564986023499497e-06
Position 307: 3.6707764898469197e-07
Position 48: 2.9767179442552647e-07
Position 38: 1.1384605496799097e-07
Position 468: 1.1258345014303888e-08
Position 414: 1.4474738484814022e-09
Position 466: 1.7883158454947662e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5413: 0.9411524967772182
Position 7470: 0.9045379458985613
Position 6097: 0.7845867255091304
Position 11664: 0.6444141626757746
Position 1217: 0.5827454085919715
Position 5229: 0.30427480467553597
Position 7700: 0.21115641976791022
Position 8737: 0.20842858084763874
Position 438: 0.1781010123538593
Position 2099: 0.1216327062649669
Position 11644: 0.1206825559530061
Position 7712: 0.09211992251874758
Position 11907: 0.08533626118351578
Position 9289: 0.07149519496321646
Position 7198: 0.06677331617946895
Position 11984: 0.06554132017475033
Position 2625: 0.05760398214193603
Position 5711: 0.03830980956408029
Position 8589: 0.03378019510588651
Position 10210: 0.02985279492985929
Position 5273: 0.029656052384621528
Position 11345: 0.028024131513591732
Position 9234: 0.026170908116076103
Position 11050: 0.024813591369412167
Position 7297: 0.023720265690423396
Position 7233: 0.02316829349731012
Position 1957: 0.020251560054019405
Position 10159: 0.019807828967432925
Position 1989: 0.015697237796589082
Position 1918: 0.015143577696409814
Position 6989: 0.0145765182834677
Position 2658: 0.014477615702698142
Position 1859: 0.013932365927501147
Position 700: 0.013301470404813762
Position 3300: 0.012838512570046182
Position 4819: 0.012837720925547823
Position 6112: 0.012652360233353994
Position 6240: 0.012326739028810027
Position 9591: 0.011853242587595101
Position 2825: 0.011698684670174734
Position 1885: 0.011641711544283255
Position 9061: 0.011420793133363576
Position 8456: 0.01138032769523817
Position 6116: 0.010679375582118416
Position 7016: 0.010430868954995242
Position 8648: 0.010421302480370381
Position 12047: 0.009919189766791263
Position 9407: 0.009132597956830793
Position 682: 0.008837340161912503
Position 8995: 0.008687444326310747
Position 11886: 0.008345520632152785
Position 6439: 0.00820531455037804
Position 1872: 0.007991223875888657
Position 1721: 0.007981416313551405
Position 7543: 0.007872833498838104
Position 5437: 0.007636244638752345
Position 4154: 0.006678628303183061
Position 8774: 0.006412835339098259
Position 293: 0.006027902220898376
Position 290: 0.005683492051374384
Position 8970: 0.005594246753758886
Position 11872: 0.005550399784718784
Position 8791: 0.005424515021523123
Position 4943: 0.005171920354179694
Position 5926: 0.0050059554886690725
Position 1580: 0.004998623082334685
Position 6613: 0.004967902472617868
Position 1789: 0.004963968603527164
Position 8966: 0.004886875985761049
Position 3495: 0.004606076877610754
Position 547: 0.004597264320517329
Position 7133: 0.004206536956640036
Position 7434: 0.004062239145921149
Position 9199: 0.0036870368642867085
Position 7378: 0.0035935277896472165
Position 2055: 0.003569680452973686
Position 7401: 0.003567440452221236
Position 11938: 0.0033845341968105503
Position 11028: 0.0032832586390461427
Position 9020: 0.0032173689600277647
Position 1744: 0.0030029985468600206
Position 10579: 0.0029257048823400954
Position 6577: 0.002784454657284912
Position 4041: 0.0026133085017469105
Position 2928: 0.0023954590413109624
Position 858: 0.002253816645289541
Position 5321: 0.002127792790427361
Position 7035: 0.002040361219564579
Position 10437: 0.002019564977872854
Position 4106: 0.002018720369339631
Position 7182: 0.0016818379142586669
Position 1927: 0.0014935062454653081
Position 9291: 0.0014365589615458853
Position 2720: 0.0014261062089369575
Position 2925: 0.001327674642766515
Position 6016: 0.0013134128796332442
Position 8777: 0.0012980468859187932
Position 894: 0.0011356408502828858
Position 455: 0.0010735699765542185
Position 8558: 0.0010540097674900592
Position 7112: 0.0010381158663100507
Position 7269: 0.0010116987812662922
Position 11935: 0.0009776333711031529
Position 11462: 0.0009362363232935415
Position 296: 0.0009143028761213726
Position 7772: 0.0009133994100386768
Position 8551: 0.000895144931611194
Position 661: 0.0008627519258233226
Position 9484: 0.0008553746167460866
Position 4903: 0.0008034496600187753
Position 1036: 0.0007896541271218415
Position 720: 0.0007514565057682466
Position 8595: 0.0007513986425224618
Position 8006: 0.0007428544715886893
Position 4834: 0.0007119988957107062
Position 11517: 0.0006926141355196888
Position 411: 0.000690691462566864
Position 6209: 0.0006767358663086672
Position 458: 0.0006510431001335593
Position 311: 0.0006482104432074901
Position 1633: 0.0006413283551238487
Position 5665: 0.0006104953044113945
Position 561: 0.000599817626911662
Position 1224: 0.0005930400219018602
Position 1541: 0.0005720152051194435
Position 8751: 0.0005502500374315795
Position 10961: 0.0005299781832608019
Position 7267: 0.0004976809024953991
Position 820: 0.0004796719776389768
Position 5829: 0.00047403042185967356
Position 12079: 0.00047033680786780105
Position 7216: 0.0004660630267027855
Position 5297: 0.0004545891795740669
Position 8754: 0.0004479914438196394
Position 2343: 0.00041673331745428044
Position 1836: 0.00037615179635754867
Position 7644: 0.00036275574958822556
Position 617: 0.00034549215583893164
Position 269: 0.0003124934467894484
Position 876: 0.00028874211089456624
Position 1921: 0.0002804068565580424
Position 9703: 0.0002604821241994982
Position 2066: 0.00024854370681670623
Position 847: 0.0002165189951726221
Position 6178: 0.00019563970233151624
Position 9503: 0.00018340506500838516
Position 6142: 0.00016556678761862106
Position 5590: 0.0001648785915356542
Position 879: 0.00015781116677905432
Position 479: 0.00014556530162606202
Position 6810: 0.0001449462925113392
Position 647: 0.00014390700352728751
Position 8832: 0.00014319765520344864
Position 9067: 0.00013862007114058477
Position 6762: 0.00013288943876832543
Position 250: 0.00013134293394604962
Position 575: 0.0001307429357633415
Position 6145: 0.00010824328730521957
Position 8844: 0.00010257875463878861
Position 1751: 9.958281271421075e-05
Position 641: 9.732664715393454e-05
Position 1510: 8.571458186217487e-05
Position 825: 8.560279945426597e-05
Position 6121: 7.614819255076907e-05
Position 1600: 5.601941038032611e-05
Position 968: 4.959694045213311e-05
Position 2303: 4.2453737251185667e-05
Position 7739: 4.167522240546369e-05
Position 204: 4.165851626055824e-05
Position 7715: 4.1492529654273594e-05
Position 8507: 3.819281161403519e-05
Position 1523: 3.629858304218159e-05
Position 2306: 3.620596303909632e-05
Position 8601: 3.265986722647806e-05
Position 1458: 3.2441295299714237e-05
Position 336: 3.0506146440950697e-05
Position 163: 2.9877536904580537e-05
Position 1435: 2.954331833336228e-05
Position 556: 2.885473315248981e-05
Position 130: 2.3813976908845628e-05
Position 1305: 2.317049633468331e-05
Position 1559: 2.2896419625013657e-05
Position 1092: 2.2372936141260958e-05
Position 789: 2.2089020993509484e-05
Position 7933: 2.1939602430297933e-05
Position 142: 2.161095775299048e-05
Position 1340: 2.119728369732973e-05
Position 1791: 2.0121026480454513e-05
Position 1050: 1.973796573320989e-05
Position 1771: 1.9499675720209988e-05
Position 898: 1.9361283538841758e-05
Position 1725: 1.8567177168987584e-05
Position 320: 1.7079012423601678e-05
Position 1596: 1.672486998271918e-05
Position 907: 1.555101567129465e-05
Position 1302: 1.3893327246691331e-05
Position 571: 1.2247967762342494e-05
Position 2674: 1.1822687386007848e-05
Position 211: 1.1812666789593796e-05
Position 619: 1.1807175104263621e-05
Position 8443: 1.1663098128538346e-05
Position 226: 1.0773410177344586e-05
Position 245: 1.0039816639763574e-05
Position 2883: 8.166373267460766e-06
Position 229: 7.821561071382004e-06
Position 925: 7.436247804684365e-06
Position 1683: 7.195099791707427e-06
Position 6181: 7.070511214611107e-06
Position 1056: 5.742494755850252e-06
Position 1503: 5.649110042787593e-06
Position 951: 5.579163499542195e-06
Position 992: 5.441123841731445e-06
Position 628: 5.060085042310728e-06
Position 8458: 4.195453576270863e-06
Position 151: 4.064575820788067e-06
Position 594: 4.007510688775071e-06
Position 209: 3.946229499527753e-06
Position 137: 3.760248427420108e-06
Position 2777: 3.328213952379711e-06
Position 1551: 3.277238184410307e-06
Position 1006: 3.2112596996418325e-06
Position 582: 3.0461433063872488e-06
Position 346: 2.0439580283417342e-06
Position 7785: 2.0380162257280952e-06
Position 1247: 1.8984080088885343e-06
Position 168: 1.8034822048264081e-06
Position 6244: 1.7702772300179008e-06
Position 791: 1.645011612431002e-06
Position 180: 1.5780689479660429e-06
Position 146: 1.5691243124212907e-06
Position 489: 1.509342084962503e-06
Position 240: 1.4361366031734844e-06
Position 170: 1.4212233602585323e-06
Position 6647: 1.418105169138971e-06
Position 117: 1.3458891776011811e-06
Position 1241: 7.629337045051233e-07
Position 1171: 7.280044084810399e-07
Position 1393: 6.966982819718657e-07
Position 2599: 6.112822910374274e-07
Position 6324: 2.879600016646189e-07
Position 6281: 2.1685772643611093e-07
Position 1075: 1.2751720961811491e-07
Position 1358: 4.5613761467051784e-08
Position 1052: 3.9058876522211634e-08
Position 1080: 2.8345241394354738e-08
Position 339: 1.0734544861166906e-08
Position 2139: 6.339935115402772e-09
Position 107: 1.8099771587368199e-09
Position 353: 1.6143308741351742e-09
Position 523: 1.433242656553067e-09
Position 7788: 1.296201532218556e-09
Position 351: 1.1935970044033005e-09
Position 325: 9.966015688351374e-10
Position 1104: 7.948103466654741e-10
Position 910: 6.140420761512373e-10
Position 504: 5.709519171298873e-10
Position 513: 5.463662036380635e-10
Position 1238: 1.1368604369632e-10
