Gene = Cops8
Position 2976: 0.000836189469134198
Position 4599: 0.0008310592361459
Position 8908: 0.0007636953206998626
Position 1807: 0.000633977745051619
Position 2794: 0.0006336604815485033
Position 10071: 0.0005925836866662335
Position 63: 0.0005648418416666596
Position 1423: 0.000529951434028501
Position 1964: 0.0005212226699450738
Position 210: 0.0005192109122727107
Position 2448: 0.0005102020295900915
Position 603: 0.000495600576960282
Position 2154: 0.0004766984225766388
Position 1469: 0.00047475740151953476
Position 354: 0.0004395719179549787
Position 763: 0.0004136309402891641
Position 3447: 0.00037512653314839787
Position 48: 0.0003699906685064955
Position 3166: 0.00034639574814917195
Position 432: 0.00032091348280530895
Position 2536: 0.0003095522538595867
Position 42: 0.0002981255284418182
Position 2737: 0.0002962433374940506
Position 1300: 0.0002818919932465348
Position 1554: 0.0002771527525758325
Position 2235: 0.0002755108213763467
Position 2725: 0.0002451026979586178
Position 1563: 0.00024253954528781813
Position 758: 0.00024194000758155382
Position 8: 0.0002406575703074141
Position 10: 0.00021980048602882423
Position 6: 0.00021977251739066316
Position 4: 0.0002082420854184047
Position 531: 0.00020573043681209309
Position 12: 0.00019559549502920704
Position 1655: 0.0001848253934007641
Position 273: 0.00017809390875240144
Position 14: 0.00016477901063320565
Position 2901: 0.00016161875528479118
Position 417: 0.0001485597235570974
Position 2228: 0.00014126146162073787
Position 822: 0.000129352444358176
Position 16: 0.00012852603066272532
Position 2217: 0.00011849935864093308
Position 232: 0.0001180255546587202
Position 146: 0.00010997544863779054
Position 18: 0.00010120858665678868
Position 163: 9.347297911556226e-05
Position 682: 9.305017137174808e-05
Position 2206: 9.263176797949834e-05
Position 20: 9.026658594622457e-05
Position 22: 8.198130929275199e-05
Position 2270: 7.733432581370837e-05
Position 36: 7.688166590286815e-05
Position 268: 7.496237148444958e-05
Position 24: 7.302715535958783e-05
Position 768: 6.670892516584188e-05
Position 731: 6.536361414097747e-05
Position 616: 6.422480944268077e-05
Position 26: 6.0740169474644975e-05
Position 391: 5.988950398155988e-05
Position 61: 5.738899225061927e-05
Position 2220: 5.732568091210214e-05
Position 3152: 5.581686660436347e-05
Position 2600: 5.4323426799053986e-05
Position 28: 5.174525802895898e-05
Position 2528: 4.507149706969024e-05
Position 30: 4.350024844428146e-05
Position 32: 3.9343787906793716e-05
Position 86: 3.336330163229646e-05
Position 132: 2.51760576404053e-05
Position 1123: 1.95287292028444e-05
Position 773: 1.9100443105538434e-05
Position 109: 1.4194332981567895e-05
Position 523: 1.3045398884680228e-05
Position 1050: 1.1751569606940484e-05
Position 93: 1.0613500075455117e-05
Position 34: 1.0111675969375376e-05
Position 107: 9.652534513515196e-06
Position 3705: 6.70650123013961e-06
Position 545: 6.116949880109081e-06
Position 73: 5.8772341099276715e-06
Position 575: 5.369217855017913e-06
Position 2323: 4.58209734729146e-06
Position 255: 4.250732294671123e-06
Position 1057: 3.761816805731128e-06
Position 2202: 2.989604772105336e-06
Position 9554: 6.324883831705134e-07
Position 9564: 2.359652879838945e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1393: 0.8623488346163952
Position 3555: 0.8554920769338415
Position 7993: 0.7600221732222174
Position 9192: 0.7202184076520591
Position 7111: 0.6991766505430914
Position 539: 0.20822011289244902
Position 9708: 0.16804614903686235
Position 2067: 0.1332683676446805
Position 9431: 0.09427173277455317
Position 8558: 0.0843873089210422
Position 8269: 0.07312469678156983
Position 2123: 0.06246767688790446
Position 7150: 0.061801103198745294
Position 10327: 0.06041696596636947
Position 2482: 0.05609078640386375
Position 9795: 0.052007759147746
Position 9456: 0.05193836481280812
Position 8373: 0.05078459699787543
Position 8286: 0.049091655522401134
Position 2566: 0.04349059678127232
Position 8209: 0.03705403068976438
Position 3521: 0.026385397744038055
Position 2832: 0.025468939725205083
Position 7776: 0.02441161237264156
Position 541: 0.022713672489486948
Position 4594: 0.022496271703796818
Position 2628: 0.02129274463141655
Position 3198: 0.0208058147588008
Position 8671: 0.02020886363305654
Position 1350: 0.02019509697933597
Position 9933: 0.01939663145665518
Position 7727: 0.017434722428207303
Position 1153: 0.01711180754906585
Position 4540: 0.01659534195664424
Position 8715: 0.015563380285261852
Position 7015: 0.014767018801588256
Position 7854: 0.014542623057635281
Position 8183: 0.01448084424203533
Position 8048: 0.013986445076532277
Position 8377: 0.013382105974300085
Position 7171: 0.010120014718718057
Position 4382: 0.009076948859234745
Position 9890: 0.008453973604928043
Position 3247: 0.00820629310276505
Position 9986: 0.008048404908834017
Position 8979: 0.007849261705077434
Position 8589: 0.0076662081967712285
Position 9168: 0.007280723266646142
Position 6829: 0.0071439063459768
Position 9485: 0.006459491202364942
Position 7660: 0.006344685842077328
Position 8606: 0.00626694522827363
Position 2866: 0.006124385592657617
Position 3255: 0.005973604019591601
Position 3586: 0.005921281988088199
Position 3222: 0.0050141968255467215
Position 2926: 0.0049210173976578534
Position 2980: 0.004714105649734987
Position 6495: 0.004659368325908052
Position 8989: 0.004268740383792808
Position 3499: 0.004265061498329544
Position 4623: 0.004071223111533636
Position 9607: 0.0040264931291371766
Position 4659: 0.003951981097420304
Position 8861: 0.0038134152500140833
Position 10287: 0.0037473191068056375
Position 4619: 0.0034133918567683186
Position 8833: 0.003169479675788558
Position 1358: 0.0031614686114221856
Position 4086: 0.003074752871880299
Position 1586: 0.002834371108417146
Position 6345: 0.002734997582922038
Position 9227: 0.002617285747696053
Position 8405: 0.002564886219115504
Position 9519: 0.0024812560878000444
Position 3307: 0.00244644807679507
Position 9453: 0.002411763502851258
Position 519: 0.002401709548342155
Position 6941: 0.0023790503841813397
Position 10035: 0.002294681677960138
Position 3825: 0.0021141254120428114
Position 9030: 0.0020829068567496936
Position 7890: 0.0020280859384417486
Position 5817: 0.001967732218612864
Position 4557: 0.0018868449979906718
Position 9633: 0.0017953055224830677
Position 4669: 0.0017289438008270303
Position 8158: 0.001639874904495743
Position 6348: 0.0014766604482928756
Position 2259: 0.0014740881439916052
Position 8293: 0.0014444933894214784
Position 4345: 0.0013556071494957346
Position 2709: 0.0013170525725607596
Position 6374: 0.0012240934785257196
Position 4666: 0.0009266042747466594
Position 5044: 0.0009202851880617975
Position 2886: 0.0008204050787376158
Position 174: 0.0008053787724403154
Position 513: 0.0007983262919616377
Position 8220: 0.0007904127968216447
Position 7183: 0.0007516770201291996
Position 10070: 0.0007511265102869999
Position 6526: 0.000723883755961937
Position 2447: 0.0007081071511343239
Position 3880: 0.0006887925422614032
Position 7749: 0.0006554786316226686
Position 2137: 0.0006439422284873819
Position 2647: 0.0006404198394252622
Position 7321: 0.0006393332829069741
Position 9194: 0.000591605556787198
Position 6020: 0.0005585577737419002
Position 9647: 0.0005562805345196997
Position 1222: 0.000552566714597773
Position 9936: 0.0005255278897939222
Position 768: 0.000483669013447099
Position 1734: 0.00048124131779374155
Position 4572: 0.00045305258269708287
Position 2592: 0.0004454991294213065
Position 329: 0.0004317739143914937
Position 1326: 0.0004275166737249557
Position 8564: 0.00036530957984808065
Position 1456: 0.0003561850903046917
Position 4455: 0.00034638919334007974
Position 9230: 0.00034602148091044446
Position 609: 0.0003304748616630797
Position 2849: 0.0003249020300226455
Position 7785: 0.0002918303341452336
Position 5767: 0.00028605187251910596
Position 4119: 0.0002810153274399487
Position 8746: 0.00027379503797401495
Position 6578: 0.00024732500919089865
Position 4116: 0.00024354973215344418
Position 5420: 0.00024186505129851574
Position 1300: 0.00024003295642343266
Position 689: 0.00023489758927464974
Position 444: 0.00023343714614666066
Position 3536: 0.0002295979024527138
Position 2803: 0.00020931602465884753
Position 3941: 0.0002079174760582617
Position 4056: 0.00020675213089321704
Position 1064: 0.00020279841240608803
Position 2129: 0.00019084567803488023
Position 1781: 0.00018443585943165837
Position 956: 0.0001710194775703773
Position 9224: 0.00015398938458070825
Position 1281: 0.00014235357075390904
Position 2642: 0.00013833708213036575
Position 2930: 0.0001356537949658027
Position 379: 0.0001261083744190637
Position 268: 0.00012416097323840838
Position 826: 0.0001186318895328691
Position 8494: 0.00011788203553351613
Position 2126: 0.00011779087985346534
Position 3261: 0.00011447941460828134
Position 3292: 0.00011210715344012378
Position 1050: 0.00010754908910921943
Position 785: 0.00010675829776611433
Position 575: 0.0001007479301614617
Position 2002: 9.724543806646278e-05
Position 2152: 8.435447563004819e-05
Position 557: 8.403305549890772e-05
Position 568: 8.315153415703095e-05
Position 3465: 8.154510965932369e-05
Position 3126: 7.979048467714792e-05
Position 5370: 7.955346255171683e-05
Position 4029: 7.048195395908006e-05
Position 603: 6.856062641180027e-05
Position 4191: 6.330883441011564e-05
Position 1011: 6.262001167551534e-05
Position 1168: 5.979573532278577e-05
Position 1823: 5.850313146724297e-05
Position 360: 5.513173583673695e-05
Position 1303: 4.9121266826205803e-05
Position 479: 4.65183154418763e-05
Position 2039: 3.9050785079505204e-05
Position 555: 3.52410146856576e-05
Position 400: 3.49416766859599e-05
Position 1421: 3.2384582184117416e-05
Position 6290: 3.1762333494177076e-05
Position 804: 3.103340353375436e-05
Position 215: 1.677242174672937e-05
Position 1432: 1.6502017970886114e-05
Position 963: 1.6232320361990008e-05
Position 832: 1.6016279766280045e-05
Position 1101: 1.5396775935250283e-05
Position 1495: 1.445860765498757e-05
Position 918: 1.4151537896084438e-05
Position 388: 1.3793635527592349e-05
Position 796: 1.352739581649675e-05
Position 1126: 1.349165149433821e-05
Position 475: 1.3407013321365038e-05
Position 1806: 1.3121191296088425e-05
Position 773: 1.2957958898955629e-05
Position 740: 1.270495729629251e-05
Position 473: 1.2516718873009934e-05
Position 1074: 1.2010113861962981e-05
Position 1082: 1.1503583740775437e-05
Position 1514: 1.0753755360357532e-05
Position 8052: 1.0713507372016243e-05
Position 1783: 1.0623468152002692e-05
Position 988: 9.451978567605428e-06
Position 308: 9.307977814236553e-06
Position 966: 8.947052921704056e-06
Position 1093: 7.821033515652081e-06
Position 402: 7.725162930846333e-06
Position 991: 7.708013824343972e-06
Position 342: 7.669394704575092e-06
Position 2528: 7.5618769525689205e-06
Position 179: 7.515308300273646e-06
Position 138: 5.527427391670532e-06
Position 2005: 4.857821495471921e-06
Position 1202: 4.644744610559836e-06
Position 969: 3.944720194990406e-06
Position 1439: 3.864397807092081e-06
Position 1998: 3.649918037767851e-06
Position 839: 3.3117823117659487e-06
Position 930: 3.3032382521284117e-06
Position 1982: 3.2875275136139875e-06
Position 1243: 3.2566477699374955e-06
Position 130: 3.149276987575866e-06
Position 959: 3.1021125538465735e-06
Position 1255: 3.0630446258778282e-06
Position 742: 3.0129601784260605e-06
Position 2147: 2.8896955699043944e-06
Position 1666: 2.625061499575078e-06
Position 2171: 2.5808777720478302e-06
Position 1915: 2.5793650121877084e-06
Position 1362: 2.523763963697792e-06
Position 1366: 2.45909589717107e-06
Position 981: 2.241193208295838e-06
Position 1811: 2.189301461217457e-06
Position 1403: 1.8853394821835358e-06
Position 2737: 1.5675963756384377e-06
Position 1529: 1.353279990610649e-06
Position 2322: 1.0936094218136795e-06
Position 1777: 1.0804644081454814e-06
Position 1649: 9.885437562243348e-07
Position 2183: 9.432874707943244e-07
Position 4070: 7.674494784801261e-07
Position 1596: 6.457648759433019e-07
Position 3847: 6.407125852365603e-07
Position 3795: 6.116657918171465e-07
Position 1233: 5.441438994659308e-07
Position 3784: 5.184301816295048e-07
Position 302: 4.510047345181208e-07
Position 346: 1.720279500226196e-07
Position 127: 1.6665794539532944e-07
Position 185: 1.5021780351628382e-07
Position 182: 1.4942762130444853e-07
Position 912: 7.694082548409107e-08
Position 381: 3.783509764131156e-08
Position 190: 3.232091425269859e-08
Position 195: 2.78083313100648e-08
Position 132: 1.71908474788287e-08
Position 658: 1.6939139713393073e-08
Position 613: 1.622107245606756e-08
Position 625: 8.476573007696054e-09
Position 146: 6.8231423247822526e-09
