Gene = Xpr1
Position 9995: 0.006827419932733881
Position 8804: 0.006419966978491412
Position 6452: 0.006359012343938112
Position 7590: 0.0063083011017661585
Position 7546: 0.0062488636945691265
Position 11075: 0.006077058755309313
Position 8585: 0.005622000913605938
Position 8749: 0.005574653922310766
Position 11946: 0.005560259428468539
Position 2374: 0.005324045942103425
Position 2219: 0.005206312096452101
Position 8609: 0.004769399015572578
Position 2662: 0.004584343109137863
Position 12016: 0.0041410364003265435
Position 12046: 0.0041174677899054254
Position 8832: 0.003905904902399286
Position 7804: 0.0038840128152377294
Position 5119: 0.0037149698132430114
Position 8862: 0.003656715755182973
Position 3374: 0.003625956742978912
Position 4433: 0.0034253748859541695
Position 10901: 0.003345205375411541
Position 3346: 0.0032338089173624715
Position 10589: 0.002890731834687015
Position 576: 0.002861949660167013
Position 1206: 0.00286170239118457
Position 242: 0.0027586071972046356
Position 1195: 0.002704155262173522
Position 9597: 0.0023376249290278086
Position 1666: 0.002310228094645344
Position 8322: 0.0023046040236267707
Position 10166: 0.002218374498767155
Position 7822: 0.0021836907854025766
Position 2348: 0.0021715950350879986
Position 3260: 0.0021441221217249396
Position 4177: 0.0020382781850804346
Position 5200: 0.001783595614943527
Position 5423: 0.0017390076703016491
Position 5925: 0.0017148432389603916
Position 6855: 0.001694909220286282
Position 5954: 0.0016171402208386267
Position 6239: 0.0016103302183722397
Position 7345: 0.001412836703877369
Position 3972: 0.00137349101684678
Position 922: 0.0013004467186970973
Position 3446: 0.0012847403175676236
Position 3212: 0.001235083982457312
Position 4362: 0.001169217039999888
Position 4404: 0.0011676835449419473
Position 6822: 0.0011619793326474023
Position 3090: 0.0011490963500410448
Position 2287: 0.0010153776901073838
Position 4198: 0.0009989595038763723
Position 975: 0.0009762686030217694
Position 7638: 0.0009480282454708247
Position 4466: 0.0008621665455714606
Position 6435: 0.0008467979796145514
Position 4359: 0.0007744954292378655
Position 5876: 0.000760770288666696
Position 5600: 0.0006944091119999578
Position 5912: 0.0006747642309270454
Position 2322: 0.0006361082567628311
Position 5815: 0.0005874341549851257
Position 812: 0.0005835960328480801
Position 3072: 0.0005635941173426206
Position 1606: 0.0005437511966128806
Position 912: 0.0005353100808490569
Position 6737: 0.0005220790909798798
Position 767: 0.0005198503928619039
Position 444: 0.0005049105661860411
Position 5519: 0.0005046349806759512
Position 1261: 0.0004405334368258166
Position 4778: 0.00042329020966543215
Position 1934: 0.0004157798867562826
Position 3768: 0.0003917056039162016
Position 6124: 0.0003911383273530745
Position 2628: 0.00038135641318610237
Position 4470: 0.00037036685480681844
Position 543: 0.00036347025793100524
Position 1611: 0.00034141053421688834
Position 5567: 0.00033725312941510925
Position 2685: 0.0003219095775478591
Position 5930: 0.00032182352288302377
Position 6762: 0.0003151374122749548
Position 6257: 0.00031492982390783164
Position 770: 0.00031428610878907214
Position 6288: 0.00031150208247707743
Position 5466: 0.00028412284849351925
Position 1209: 0.0002837162484106374
Position 324: 0.00026460286289590464
Position 2607: 0.00025929834988945436
Position 5724: 0.00025661561632466266
Position 523: 0.00023435722555022106
Position 5811: 0.00023332703223556643
Position 4743: 0.00022597160519596989
Position 719: 0.000210344439050671
Position 1776: 0.00020004103719939602
Position 283: 0.00018592077406090024
Position 548: 0.00017684218782260656
Position 1389: 0.0001716724396109187
Position 682: 0.0001409136985833159
Position 3478: 0.0001334939717686498
Position 4240: 0.0001047069926697889
Position 3466: 0.00010019876116838289
Position 217: 9.474366692052496e-05
Position 3094: 9.096082414178757e-05
Position 5503: 8.912281462848663e-05
Position 670: 8.895369521451648e-05
Position 2231: 8.873886809585468e-05
Position 3382: 8.546349621911454e-05
Position 2442: 8.396922960324352e-05
Position 2488: 8.355051090082208e-05
Position 2828: 7.991301272511695e-05
Position 2858: 7.25293635601433e-05
Position 2381: 7.120005577938848e-05
Position 2040: 6.462634840083374e-05
Position 2875: 6.19668999282059e-05
Position 377: 6.192835520991155e-05
Position 2754: 5.922023930671678e-05
Position 1695: 5.616457665352644e-05
Position 1715: 5.5997728946224894e-05
Position 3884: 5.4645721900451414e-05
Position 728: 5.2760174083792896e-05
Position 4002: 4.8633091042054876e-05
Position 4514: 4.800505232493419e-05
Position 438: 4.7847032495470254e-05
Position 622: 4.586279322657522e-05
Position 2089: 4.574833133374455e-05
Position 1766: 4.529356676445231e-05
Position 1434: 4.454770858767499e-05
Position 578: 3.373396768202467e-05
Position 1670: 3.134961138868718e-05
Position 860: 2.7907575045477685e-05
Position 631: 2.2816782603235654e-05
Position 609: 2.2642639881515847e-05
Position 1718: 1.4716177680222243e-05
Position 1688: 1.1281808363333964e-05
Position 2255: 6.9974696967695046e-06
Position 1678: 6.725877890425312e-06
Position 1626: 5.521681180586542e-06
Position 3155: 5.004273294511694e-06
Position 1754: 3.5282649687122566e-06
Position 1103: 3.4750840683168054e-06
Position 2202: 2.986375137735208e-06
Position 2417: 2.6654524933023265e-06
Position 1621: 2.5693047536823645e-06
Position 1213: 2.411137752889349e-06
Position 2402: 1.788049433357559e-06
Position 926: 1.651882718304952e-06
Position 752: 1.2936264391467733e-06
Position 1842: 1.0699851595009535e-06
Position 525: 1.0000018071163741e-06
Position 865: 9.578671839595423e-07
Position 2294: 7.402729422331835e-07
Position 1020: 5.559404416272476e-07
Position 432: 5.090948107506988e-07
Position 390: 4.771014306008655e-07
Position 867: 3.9918731078210215e-07
Position 745: 3.820567670774734e-07
Position 585: 3.364242659023075e-07
Position 738: 2.7894476411267037e-07
Position 1216: 2.2535690663068956e-07
Position 394: 2.061290754108546e-07
Position 871: 1.9670583636886975e-07
Position 874: 1.6375964748939705e-07
Position 595: 1.197240792623552e-07
Position 1221: 9.454909526703352e-08
Position 1239: 7.87347491150477e-08
Position 388: 5.1997623248507465e-08
Position 1234: 3.4122907689858097e-08
Position 141: 2.137152304505343e-08
Position 199: 1.2728884597776466e-08
Position 148: 1.6620847894340004e-09
Position 145: 7.646294849906701e-10
Position 163: 9.126137231243261e-11
Position 136: 6.045878792942652e-11
Position 157: 5.413086314926981e-11
Position 93: 3.247012510293103e-11
Position 100: 3.1302244358126433e-12
Position 80: 3.899869736101856e-13
Position 76: 1.3108754769479276e-13
Position 109: 4.457317717308866e-14
