Gene = Qdpr
Position 380: 5.770257189178125e-10
Position 490: 4.1496178936993585e-10
Position 126: 4.1082646065198817e-10
Position 480: 4.0340977575588683e-10
Position 275: 3.711025957524017e-10
Position 442: 3.1370099374716956e-10
Position 472: 1.6956564579350418e-10
Position 129: 1.477009970278435e-10
Position 526: 7.916783870040905e-11
Position 282: 7.630906188924011e-12
Position 146: 1.9558395716672193e-14
Position 272: 1.0436463787066296e-14
Position 118: 3.2159209395161575e-15
