Gene = Noc4l
Position 1872: 0.00030670305124861545
Position 1962: 0.00030116643645823843
Position 4628: 0.0002941591270541177
Position 558: 0.00028841427476520735
Position 3620: 0.0002588339598716651
Position 4638: 0.0002525847318800715
Position 4510: 0.00024698024436364813
Position 3837: 0.00021618058785335278
Position 4543: 0.00020837784378324929
Position 1770: 0.00019042350709751337
Position 4139: 0.00018919296685700733
Position 1168: 0.00017298434899862768
Position 2526: 0.0001688729910573266
Position 1150: 0.0001662843060401359
Position 1546: 0.0001649273955940111
Position 3857: 0.0001525526758248371
Position 2163: 0.00014483093425574875
Position 568: 0.0001427232201874812
Position 3074: 0.00013833940628035836
Position 3352: 0.00013323939798702883
Position 3629: 0.00012150533218667642
Position 1531: 0.00012047009066210329
Position 3087: 0.00012011771816379212
Position 1292: 0.00011629747376061131
Position 892: 0.00011618044191415337
Position 1058: 0.0001008352894001778
Position 2911: 9.599608799611549e-05
Position 2917: 8.865964542253958e-05
Position 781: 8.593560536667872e-05
Position 2206: 7.676654567074137e-05
Position 370: 7.661527923169796e-05
Position 1109: 7.550216944742813e-05
Position 1497: 6.444777107377575e-05
Position 4473: 6.269714061691782e-05
Position 3618: 6.244042482079198e-05
Position 168: 5.760453317963094e-05
Position 1452: 5.184715810985403e-05
Position 607: 4.995813478446565e-05
Position 4535: 4.9474207520261704e-05
Position 1836: 4.896290944165364e-05
Position 3535: 4.7180206301357025e-05
Position 542: 4.1334475179019756e-05
Position 447: 4.02125364201187e-05
Position 1543: 3.950419955053754e-05
Position 882: 3.9487431454982605e-05
Position 316: 3.9391229669074045e-05
Position 3639: 3.7809372274948956e-05
Position 148: 3.0353552829689205e-05
Position 3910: 2.989850913628942e-05
Position 4593: 2.9029921623184625e-05
Position 1027: 2.857675588567053e-05
Position 4591: 2.8386873503514877e-05
Position 1383: 2.6867872713627404e-05
Position 3577: 2.6475078086829876e-05
Position 1472: 2.3948088310508684e-05
Position 1920: 2.211525744693904e-05
Position 1519: 2.0665916289089247e-05
Position 170: 2.017710535067994e-05
Position 1340: 1.6638622509870185e-05
Position 186: 1.6442539463031544e-05
Position 4265: 1.6274384262451692e-05
Position 324: 1.622262501373204e-05
Position 1324: 1.5091092810846289e-05
Position 3350: 1.4755745365901384e-05
Position 828: 1.4716512304246154e-05
Position 4666: 1.3882221061175608e-05
Position 4561: 1.2419334173322465e-05
Position 1288: 1.2242024919673054e-05
Position 4358: 1.2133066236090242e-05
Position 425: 1.1651670997525029e-05
Position 1661: 1.1194361937542921e-05
Position 3686: 1.0950989850556995e-05
Position 2321: 1.0022265860443274e-05
Position 4105: 8.945225866519969e-06
Position 2118: 5.664175819813737e-06
Position 1260: 5.504072179397573e-06
Position 151: 5.243652869865993e-06
Position 848: 4.919925664501219e-06
Position 138: 4.843996388803733e-06
Position 3172: 4.630727469941668e-06
Position 1428: 3.095845306866971e-06
Position 532: 2.303383287230478e-06
Position 1253: 1.6477194057765974e-06
Position 238: 1.5344206241726087e-06
Position 1378: 1.2545500148168243e-06
Position 972: 1.099538935066234e-06
Position 966: 7.364453364998565e-07
Position 1301: 6.545133161515532e-07
Position 4094: 5.640911916824657e-07
Position 232: 5.562177689520263e-07
Position 1433: 4.541156797394095e-07
Position 465: 3.5789498006691825e-07
Position 1255: 2.1773842318721812e-07
Position 4484: 2.1333222933437987e-07
Position 41: 2.0770905125594506e-07
Position 4191: 1.9402080618460694e-07
Position 1595: 1.921498248294972e-07
Position 4356: 1.8861217713722109e-07
Position 1440: 1.1630930663155375e-07
Position 4300: 1.0640882337732269e-07
Position 4205: 6.551168435217296e-08
Position 4304: 4.2376856390879596e-08
Position 4073: 3.015493125259597e-08
Position 280: 1.8524999267159653e-08
Position 4361: 1.6488772214337005e-08
Position 999: 1.3183616202703187e-08
Position 264: 1.2929875629911644e-08
Position 285: 7.3991783081592115e-09
Position 2134: 7.25054211677648e-09
Position 7: 6.7786659186231105e-09
Position 2428: 5.978390359385753e-09
Position 4399: 1.679196254820241e-09
Position 256: 1.5837938873563751e-09
Position 278: 7.137902868371326e-10
Position 761: 7.517187741623926e-12
Position 499: 1.891814406395074e-12
Position 3658: 3.0424011470526217e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4433: 0.9859976147587958
Position 997: 0.9672953427833965
Position 3502: 0.9487043514604068
Position 4237: 0.9055249801909424
Position 1955: 0.9051377944306803
Position 4002: 0.8988585479753711
Position 285: 0.8520681821467485
Position 1630: 0.7603038863464265
Position 2832: 0.5744478833082389
Position 2981: 0.527743948052771
Position 3723: 0.35838973786261846
Position 3284: 0.33403016825412457
Position 2970: 0.3202327525321324
Position 2205: 0.18534918369068004
Position 3236: 0.11869411016578503
Position 2352: 0.09594392620575802
Position 3877: 0.09056513433760228
Position 2437: 0.05802035713058527
Position 2608: 0.04592895710742648
Position 2642: 0.03257107949976939
Position 2587: 0.02924679802001547
Position 1959: 0.023719083103486725
Position 291: 0.023429904727867816
Position 3953: 0.02089168945680477
Position 1737: 0.01965189766936198
Position 2356: 0.01900341331948302
Position 1005: 0.01608138925567251
Position 2298: 0.016003646021328366
Position 1910: 0.01597106940690465
Position 2742: 0.015114193625928637
Position 329: 0.012750215640885158
Position 4181: 0.011657185019049502
Position 767: 0.010838795604190463
Position 4249: 0.010758478684414898
Position 3181: 0.010415260629862295
Position 300: 0.010184422872436993
Position 1845: 0.00996754487161965
Position 4709: 0.009938275392846214
Position 2529: 0.009743242197579173
Position 3217: 0.009532790662956502
Position 4445: 0.008883665957360003
Position 2673: 0.008765206632773326
Position 2615: 0.008257517157264528
Position 2142: 0.007913952372286918
Position 2189: 0.007451401897680365
Position 4004: 0.0070178839076169295
Position 1593: 0.006541550036873259
Position 2994: 0.006483268170370005
Position 294: 0.005022395307962731
Position 2761: 0.004220485415110905
Position 2408: 0.004164203269818196
Position 4294: 0.004006199553128885
Position 2592: 0.003971212303339782
Position 3840: 0.0036389942481473117
Position 3785: 0.0035249727767036943
Position 1996: 0.003045018248808907
Position 835: 0.003019331498020428
Position 3242: 0.003009502293617184
Position 2752: 0.00298512665751693
Position 2991: 0.002958099578405931
Position 313: 0.002788602558333642
Position 4008: 0.002664606589367471
Position 2326: 0.002563994108158266
Position 2269: 0.0025109701711176022
Position 3524: 0.0024715454496404138
Position 4162: 0.0023589001281768686
Position 3956: 0.002296731083232534
Position 354: 0.0022728052537094564
Position 3527: 0.002243332990286595
Position 4204: 0.0021645260995105265
Position 4246: 0.0021267034777050367
Position 4895: 0.0018583195073461369
Position 2334: 0.0018581406208852682
Position 474: 0.0018427165984969984
Position 2150: 0.001842312118189794
Position 828: 0.0017132961042869055
Position 2784: 0.0016677423531657569
Position 2255: 0.0016211379743471903
Position 4191: 0.0015715718421412297
Position 3382: 0.0015392764762416388
Position 2060: 0.0015364726368267481
Position 1965: 0.0015290962228977723
Position 316: 0.0014122806899886057
Position 4750: 0.0014101497217424183
Position 4037: 0.0013628370280750056
Position 2021: 0.0012697162077006151
Position 4264: 0.001071347183832117
Position 4169: 0.0010399452816043488
Position 4603: 0.001028490013430713
Position 2803: 0.0009552756613619322
Position 1983: 0.000934989174277875
Position 2562: 0.0008575620446397905
Position 1098: 0.0008569921420479477
Position 309: 0.0008329635001767321
Position 4920: 0.000810801689963786
Position 2376: 0.0007692595951760523
Position 505: 0.0007492958340706529
Position 3981: 0.0007315470479419328
Position 2679: 0.000680551562137763
Position 2835: 0.0006665632395699448
Position 882: 0.0006659493656076168
Position 3566: 0.0006470146386652272
Position 4317: 0.0006163796287551868
Position 4714: 0.0006131156225136473
Position 1052: 0.0006130055942405939
Position 4131: 0.0006101443307664541
Position 4274: 0.0005992145067644929
Position 4281: 0.0005636543662837854
Position 2728: 0.0005528530559206224
Position 1398: 0.0005504829666118675
Position 2393: 0.0005136860245358563
Position 2877: 0.0004647811645676731
Position 3972: 0.000419999294153266
Position 3146: 0.00041903887562189524
Position 1666: 0.0003992502134341853
Position 4312: 0.0003646611051483481
Position 2384: 0.000360422182690846
Position 859: 0.0003383637577589081
Position 889: 0.0003381215480928272
Position 545: 0.0003231092751377741
Position 1026: 0.00031580606412792743
Position 492: 0.0003065670643067129
Position 361: 0.00030286363492791824
Position 1985: 0.0002971365113865993
Position 4549: 0.00029293298116925146
Position 2181: 0.0002918522144680455
Position 4946: 0.00028142647083124935
Position 2368: 0.0002443799834502399
Position 2271: 0.00023392148950248547
Position 4110: 0.00022647365178082016
Position 4845: 0.00022512387991451167
Position 1600: 0.00021934421220062028
Position 2194: 0.00020682447691557093
Position 3068: 0.0001999702198317033
Position 2510: 0.00019235705292469817
Position 3506: 0.00018682569475818745
Position 4578: 0.0001851871955717357
Position 3196: 0.0001804192561364417
Position 1451: 0.0001796033385721839
Position 4085: 0.00017789711065044927
Position 2564: 0.00017655826648011998
Position 1657: 0.00017052410861529457
Position 1645: 0.00016514161905898492
Position 1538: 0.0001587865540119092
Position 3650: 0.00014677172321025426
Position 2439: 0.0001364624533434516
Position 1571: 0.0001333417700364332
Position 1699: 0.00013008504021143818
Position 4986: 0.00012250354103326226
Position 1929: 0.00012236202088262247
Position 4034: 0.00011671527657781501
Position 1851: 0.00010451835430205755
Position 1069: 0.00010245647222589822
Position 4044: 0.00010188926433388799
Position 3796: 9.871192755578607e-05
Position 2092: 9.75140906156254e-05
Position 4411: 9.458587953774972e-05
Position 1805: 9.363381177944633e-05
Position 2337: 8.296493763568211e-05
Position 1213: 7.965619779686111e-05
Position 3667: 7.599197756247339e-05
Position 1785: 7.551873901960962e-05
Position 2883: 6.71508203774052e-05
Position 2535: 6.57948423993335e-05
Position 2158: 6.44652907958982e-05
Position 2936: 6.399068737228603e-05
Position 1211: 6.163729353360917e-05
Position 4925: 5.529913440352255e-05
Position 3692: 4.61688234976827e-05
Position 2162: 4.4848691989565274e-05
Position 4500: 4.225286044490812e-05
Position 3447: 3.832260792951701e-05
Position 1423: 3.777012511645232e-05
Position 2841: 3.7419356777106436e-05
Position 1564: 3.33617331526827e-05
Position 386: 3.32037915395095e-05
Position 443: 3.182718839235658e-05
Position 1225: 3.132806859159943e-05
Position 1569: 3.103220483064646e-05
Position 4442: 2.9610966079916537e-05
Position 3419: 2.943872452530891e-05
Position 4792: 2.842509860215313e-05
Position 363: 2.818458129381569e-05
Position 1037: 2.7972538645280376e-05
Position 1009: 2.744963361571521e-05
Position 2310: 2.5849130860068423e-05
Position 745: 2.5554069065728993e-05
Position 488: 2.3362932673123114e-05
Position 4517: 2.3096561939460307e-05
Position 2172: 2.2487474021271433e-05
Position 2853: 2.1717054127299934e-05
Position 3426: 2.1109735013745398e-05
Position 944: 1.960518747386937e-05
Position 1802: 1.9131343756247968e-05
Position 4406: 1.8325503262931533e-05
Position 406: 1.7900674961033453e-05
Position 1968: 1.7321789328251895e-05
Position 1743: 1.6825836203412248e-05
Position 1301: 1.6608047797916735e-05
Position 3113: 1.6086455741628817e-05
Position 4652: 1.6079872537379174e-05
Position 1673: 1.5773575227013913e-05
Position 1693: 1.477025430631776e-05
Position 4460: 1.4439612377151382e-05
Position 4972: 1.4176475009251205e-05
Position 780: 1.3936748771997864e-05
Position 391: 1.3918319085090743e-05
Position 1814: 1.2918392346586025e-05
Position 3360: 1.273518853526648e-05
Position 842: 1.2151622190575672e-05
Position 532: 1.1815622548448417e-05
Position 522: 1.0487499457387363e-05
Position 1071: 1.0460474884653355e-05
Position 4661: 1.0179646402981228e-05
Position 2472: 8.917598246006602e-06
Position 1307: 8.450368413191039e-06
Position 550: 8.290351727288088e-06
Position 2487: 7.623912630274003e-06
Position 1280: 6.723905756341606e-06
Position 976: 5.8571135363229595e-06
Position 1428: 5.571840802443805e-06
Position 1762: 5.523344040998103e-06
Position 1345: 4.44635444329622e-06
Position 794: 4.412479035357301e-06
Position 227: 3.507481659394378e-06
Position 1150: 3.3946084973782983e-06
Position 3573: 3.211209329697586e-06
Position 2071: 3.0040312223202982e-06
Position 1690: 2.9369108959507335e-06
Position 3356: 2.8401947546200325e-06
Position 4051: 2.238558328912236e-06
Position 2096: 2.1302425379171118e-06
Position 3441: 2.05095714904303e-06
Position 908: 1.8707407099676203e-06
Position 1924: 1.768543811191652e-06
Position 1550: 1.3895791068263397e-06
Position 1574: 1.3855172287740898e-06
Position 1676: 1.2898479474703179e-06
Position 2446: 1.250352440247237e-06
Position 2154: 1.1835421354420322e-06
Position 774: 1.0324000663413931e-06
Position 915: 9.906759775807615e-07
Position 897: 9.69298961013715e-07
Position 580: 8.968187051013872e-07
Position 1552: 8.936393972931323e-07
Position 800: 8.801557647611738e-07
Position 1371: 7.535257119780592e-07
Position 447: 6.337750492909806e-07
Position 1853: 5.844954435878255e-07
Position 972: 4.1612607829777043e-07
Position 902: 3.8775836229852005e-07
Position 1863: 3.2494362687801214e-07
Position 254: 2.2450926879028858e-07
Position 4535: 2.0676769156058108e-07
Position 1171: 1.163075111369526e-07
Position 232: 6.770561662237134e-08
Position 4599: 5.5235526764008055e-08
Position 4368: 1.551222904222221e-08
Position 1482: 7.165274255423623e-09
Position 1440: 6.811254613429177e-09
Position 4624: 4.762033028986731e-09
Position 1438: 2.290353832957553e-09
Position 788: 1.932738346454017e-09
Position 3185: 1.2818275961659093e-09
Position 194: 6.823687492947931e-10
Position 238: 1.5144518999791616e-10
Position 554: 1.4293409752695156e-10
Position 1160: 1.0285352010352358e-10
Position 138: 9.006808263470873e-11
Position 421: 7.592269991135948e-11
Position 109: 4.4270184626376543e-11
Position 205: 4.1260306083325816e-11
Position 1173: 3.35099660869607e-11
Position 1165: 2.5506897099354957e-11
Position 563: 1.73382740717674e-11
Position 134: 1.2877626465514711e-11
Position 93: 5.280400905026642e-12
Position 103: 1.6240238258133907e-12
Position 114: 9.986053671231618e-13
Position 83: 5.28252292188776e-13
Position 199: 2.989233267368573e-13
Position 116: 2.7839018973281896e-13
Position 159: 2.4735229814709676e-13
Position 148: 1.953928893648864e-14
Position 558: 5.495091768235764e-17
