Gene = Ccpg1
Position 6495: 0.011952148973416435
Position 19240: 0.01141943572507389
Position 26710: 0.011357459424458803
Position 11749: 0.01097506868955462
Position 14642: 0.010848043460196938
Position 3674: 0.010130030267733419
Position 264: 0.010003268882653743
Position 11794: 0.009368093163894805
Position 28654: 0.008893701735366917
Position 4674: 0.008821739671054419
Position 24558: 0.006930843384344297
Position 28639: 0.005524169738705184
Position 17624: 0.005445034301130714
Position 25279: 0.004407311839045372
Position 28748: 0.0038416522533353857
Position 8587: 0.0037581787964735616
Position 18211: 0.0035395860623771446
Position 480: 0.0034889478348026507
Position 22038: 0.0034087656892249456
Position 18064: 0.0029817724838081686
Position 13930: 0.002887044976081639
Position 14365: 0.0026022362707374233
Position 7462: 0.002454765316845391
Position 24151: 0.0023704416758785593
Position 16796: 0.0021834597788801527
Position 19937: 0.0021752768397154893
Position 14636: 0.0019387020850296236
Position 2061: 0.0018561480942495168
Position 19324: 0.0017184340616079956
Position 14098: 0.0017122062010121808
Position 14351: 0.0016794559083772673
Position 14335: 0.0016459339977493443
Position 27025: 0.0015737346943093208
Position 12481: 0.0015173748780812095
Position 30752: 0.0014891763019720037
Position 17326: 0.0013914303481639763
Position 16168: 0.0013799802430080584
Position 28668: 0.0010377247057870816
Position 7928: 0.0009595306732812177
Position 29538: 0.0008728304188654291
Position 26596: 0.0008668688315197639
Position 30804: 0.0008557764226069634
Position 29123: 0.000764829923627337
Position 203: 0.0007597917738373898
Position 16743: 0.0007505805272170525
Position 26729: 0.00074778775845038
Position 3715: 0.0007354785257348228
Position 13697: 0.0007181090699310386
Position 15589: 0.0006828595696049828
Position 2378: 0.0005977743943595695
Position 1626: 0.0005367615124042671
Position 30773: 0.00047029455468319413
Position 15598: 0.0003896922650718353
Position 5030: 0.00036502125411669995
Position 29048: 0.00035837471037764826
Position 16927: 0.0003124870713549302
Position 20427: 0.00027580184338371735
Position 5781: 0.00022754981865093704
Position 5756: 0.00022158751305294386
Position 26363: 0.00021956665116550705
Position 4021: 0.00021725076740397947
Position 21092: 0.00021345583114147686
Position 19719: 0.0002047817756852707
Position 21015: 0.00019493848674853167
Position 4781: 0.00019281849939592293
Position 3437: 0.0001533861289388425
Position 151: 0.0001390498272114041
Position 5930: 0.00012557530826381815
Position 19976: 0.00010415003586717326
Position 21074: 8.889684155007542e-05
Position 26412: 4.244737853241668e-05
Position 218: 3.869457542876425e-05
Position 449: 3.866310755194326e-05
Position 513: 3.2264703773977587e-05
Position 26378: 6.496310003209177e-06
Position 25913: 6.353748982132322e-06
Position 25699: 4.928560419277267e-06
Position 506: 3.560727832946301e-06
Position 463: 3.2988165659441422e-06
Position 385: 2.7391200516606194e-06
Position 16: 2.0935364802423723e-06
Position 617: 1.5462907137542233e-06
Position 7: 1.5385617723360618e-06
Position 71: 1.4296542654057451e-06
Position 530: 1.4110751589347248e-06
Position 752: 1.333603074989673e-06
Position 605: 1.113510615882743e-06
Position 545: 1.0014386692152915e-06
Position 657: 4.896029350944516e-07
Position 298: 4.878861133653176e-07
Position 30381: 4.338418238625322e-07
Position 876: 2.5893406833438726e-07
Position 1687: 5.72919477858732e-08
Position 1004: 3.343040813034713e-08
Position 237: 1.4802676926682333e-08
Position 87: 1.079943544368791e-08
Position 154: 8.513293530725557e-09
Position 334: 4.81474050084932e-09
Position 35: 3.6682419960117664e-09
Position 32: 3.1887347826317767e-09
Position 170: 2.271138938243805e-09
Position 179: 5.866739118935617e-10
Position 346: 4.6627515387867e-10
Position 157: 3.4823324268360775e-10
Position 38: 1.7613925366398163e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 24867: 0.9999016631251023
Position 14033: 0.86797015782399
Position 11972: 0.855632384751773
Position 13594: 0.8522005031706822
Position 16247: 0.8235008341667102
Position 29902: 0.768685153207074
Position 18397: 0.6527891774626293
Position 20225: 0.4368683030687904
Position 7064: 0.4189403307474571
Position 8100: 0.3778625963716228
Position 28534: 0.21538438118396305
Position 16576: 0.17086115028830762
Position 6985: 0.16030224028542805
Position 30679: 0.14539140234765402
Position 27741: 0.13941629459382243
Position 18432: 0.13884785910153646
Position 30709: 0.13820943708135722
Position 29854: 0.13173993414590482
Position 7033: 0.12266082159801026
Position 30325: 0.11823222096673973
Position 30768: 0.11498230227439049
Position 20211: 0.11240952184099322
Position 6279: 0.10430070183449591
Position 20284: 0.08859617274551419
Position 7330: 0.08711363863686558
Position 24630: 0.08029144172948709
Position 21825: 0.07908100758477854
Position 11793: 0.07815461819185687
Position 15633: 0.07690466342252661
Position 22178: 0.07415117248449928
Position 21695: 0.0709615878273208
Position 4488: 0.06534718645514676
Position 24472: 0.052299769817132025
Position 11632: 0.04909830278564581
Position 12335: 0.04594841841786028
Position 30787: 0.04526320508907871
Position 30219: 0.04469413612163677
Position 26500: 0.044075002983879875
Position 16297: 0.03634380384956267
Position 8455: 0.03512861379362809
Position 22575: 0.03476165948884202
Position 17414: 0.033751371321722054
Position 7299: 0.033595976594692926
Position 30837: 0.029230965821246686
Position 21204: 0.02922934671382695
Position 16697: 0.02843763769880134
Position 27785: 0.027025255320483742
Position 7109: 0.026016810159478772
Position 24510: 0.02578475652050722
Position 10796: 0.02536450162671582
Position 25563: 0.021961074237690274
Position 19803: 0.02139210360658828
Position 21708: 0.020518265010532014
Position 24012: 0.020140907201088746
Position 6156: 0.019436775231575033
Position 30468: 0.018868356277384576
Position 26281: 0.018532556999963107
Position 7223: 0.01717120978450448
Position 13628: 0.016656837489511633
Position 29686: 0.01652135118465755
Position 21963: 0.016479031159825255
Position 16414: 0.016060805557690905
Position 12674: 0.015790872955303528
Position 20230: 0.01551788832654503
Position 25115: 0.014780670099852464
Position 25131: 0.014343400742693446
Position 13449: 0.014321148296863791
Position 12967: 0.013659031980774654
Position 20116: 0.013443268719365449
Position 5829: 0.012916833085668693
Position 30224: 0.012812551550104445
Position 29874: 0.012466092612591908
Position 12995: 0.012413499421461745
Position 17510: 0.012314052850287341
Position 3606: 0.012122372793348752
Position 4155: 0.011899674282288154
Position 28783: 0.011890718169255472
Position 16509: 0.011529539202630246
Position 13974: 0.011516397936318689
Position 16272: 0.011285935860816772
Position 3610: 0.011113224131155798
Position 18638: 0.01086427093634916
Position 14257: 0.010859618868402369
Position 6167: 0.01054863911363986
Position 28794: 0.010482797574352309
Position 30689: 0.010236343190325028
Position 29807: 0.009895269559487031
Position 4504: 0.009420002070917534
Position 17537: 0.009184462357062306
Position 16334: 0.009178309313275956
Position 6181: 0.009056940873538973
Position 25084: 0.008952826795569517
Position 15960: 0.008772812143453804
Position 18676: 0.008717811839221245
Position 30487: 0.008514701438730163
Position 3287: 0.008495762056426335
Position 27284: 0.008349843500388778
Position 19144: 0.008292670570666015
Position 28422: 0.007907756592995521
Position 6387: 0.007744604168412769
Position 3352: 0.007551607244894555
Position 16551: 0.00724422528822471
Position 6222: 0.007172093911060401
Position 3496: 0.007150632293034348
Position 27394: 0.006977836380627571
Position 6939: 0.006968962452008031
Position 1051: 0.006955970302878205
Position 7972: 0.006669009497123106
Position 30380: 0.0066597924844798975
Position 8360: 0.0062624806150319914
Position 28610: 0.006256557572059986
Position 18456: 0.0062419687113512545
Position 25070: 0.006120704866034129
Position 1007: 0.006111037533616324
Position 20322: 0.006073322374452994
Position 30621: 0.006055061552029846
Position 14002: 0.006044507747118368
Position 13799: 0.006037627174504788
Position 30712: 0.006037304728096835
Position 17470: 0.005914619068816822
Position 16722: 0.005792261977636309
Position 17551: 0.00578653962305266
Position 30086: 0.005778116459903708
Position 28493: 0.005759559079705353
Position 30360: 0.005401514820716511
Position 16417: 0.00518839928490985
Position 4541: 0.005173433164387386
Position 25625: 0.005170936668577763
Position 6916: 0.00502977494220668
Position 20299: 0.004939647933002544
Position 30108: 0.004909781237792808
Position 28824: 0.004875495810359682
Position 3262: 0.004333891066086955
Position 21312: 0.004215027113110903
Position 6920: 0.004146474015953556
Position 30341: 0.003921507927908362
Position 1003: 0.0038881214255515064
Position 14578: 0.0038009314156942074
Position 27442: 0.003756584425349793
Position 6025: 0.0037542101794275557
Position 6045: 0.0036163339044030084
Position 15761: 0.0035332323529151085
Position 7039: 0.0035144132064770742
Position 27695: 0.003468744444857196
Position 15822: 0.0033015703723175732
Position 30721: 0.003230791805829439
Position 17228: 0.0032298111495701032
Position 28241: 0.003229044384567951
Position 14465: 0.0031607157206190685
Position 16118: 0.003151097179462798
Position 18680: 0.003120604216743381
Position 18358: 0.003106820877009653
Position 12539: 0.003089646336515795
Position 18096: 0.0030353764179543888
Position 18318: 0.002906046534994485
Position 27397: 0.0028583574857378676
Position 17911: 0.002820998893801478
Position 17376: 0.0026514000933924023
Position 27643: 0.002630081111251953
Position 6777: 0.0025853647053437024
Position 4492: 0.0025848725052249025
Position 3196: 0.002518308953785834
Position 19235: 0.0024270580545543512
Position 4466: 0.0023889353593850348
Position 4249: 0.0023496025328885208
Position 30338: 0.002239356099717125
Position 15479: 0.0021921229152022147
Position 26647: 0.002184608665858497
Position 14037: 0.002165626156099843
Position 30584: 0.0021545733488380525
Position 19075: 0.0021507661111216272
Position 15892: 0.002144864311033623
Position 4615: 0.0021219583268764232
Position 25477: 0.0020673335784292127
Position 16253: 0.0020574078819315072
Position 25680: 0.0020248089854546874
Position 30104: 0.00195723705194735
Position 27426: 0.0018836263513049866
Position 1134: 0.0018247420173612922
Position 30873: 0.0015977349678067579
Position 15895: 0.0015903356047110666
Position 6999: 0.001495055764456545
Position 30804: 0.0014772969398468517
Position 30391: 0.0014551383421846384
Position 26049: 0.0014168490698048897
Position 29947: 0.001381053318657867
Position 30648: 0.0013628006138933784
Position 5851: 0.0013374022305517015
Position 4510: 0.0013348842112770893
Position 4421: 0.0013156580457910623
Position 6444: 0.0012902450306293424
Position 18405: 0.001232770824255646
Position 27251: 0.0011940021520242374
Position 28873: 0.0011232046340049842
Position 7303: 0.0011189389415555513
Position 5688: 0.0011073096270660973
Position 7944: 0.0010653567380380499
Position 15918: 0.0009986738138246102
Position 4643: 0.000997874348700213
Position 13700: 0.0009751476475807519
Position 3380: 0.0009358694884055582
Position 27586: 0.0009317675178340316
Position 4053: 0.0009022983111341802
Position 12451: 0.0008873535759878484
Position 14427: 0.0008804084482516229
Position 4169: 0.0008766007060551243
Position 29450: 0.0008728304188654291
Position 6054: 0.0008665421820888544
Position 19747: 0.000854978285660156
Position 30152: 0.0007757165642334492
Position 7778: 0.0007503304554532639
Position 19842: 0.0007471152580324862
Position 26867: 0.0007390822286458896
Position 313: 0.0007333209814223845
Position 26205: 0.0007319267451348782
Position 16515: 0.0007306190802126044
Position 25600: 0.0007305794969581988
Position 4535: 0.0006916778322622731
Position 14040: 0.0006821280232771599
Position 384: 0.0006809994617074007
Position 4024: 0.0006279465053849097
Position 3937: 0.0006275486869881108
Position 26143: 0.0006187238324329616
Position 26893: 0.0005865508432469154
Position 2007: 0.00057760555322917
Position 1784: 0.0005438127395777608
Position 4132: 0.0005098206720073284
Position 3956: 0.0005083431257140379
Position 13401: 0.0005067284190424506
Position 8554: 0.0005050352119807933
Position 20948: 0.000497291159440084
Position 4562: 0.0004968082506401397
Position 4473: 0.0004921538105079513
Position 4089: 0.0004888743243531366
Position 25583: 0.0004871471739705114
Position 6035: 0.00048680391516152063
Position 5842: 0.00048545091843494583
Position 25324: 0.0004727914401813359
Position 12224: 0.00047095557791570185
Position 25746: 0.00046041173389426
Position 26089: 0.00044771818744835734
Position 15841: 0.00043681917821912334
Position 17885: 0.0004221388467836212
Position 15803: 0.0003793484880231518
Position 26546: 0.00036385353250049837
Position 14060: 0.00032980443006926075
Position 25135: 0.00031826082028379874
Position 25090: 0.00031305487924914783
Position 16885: 0.0003124870713549301
Position 2116: 0.00030358156665084526
Position 4444: 0.00028784723932336363
Position 405: 0.0002821737582170415
Position 3359: 0.0002809434011884482
Position 12738: 0.00026575619716452366
Position 18719: 0.0002562617456229358
Position 4118: 0.00025000612663940116
Position 13946: 0.00024496445077196855
Position 3354: 0.00022467254339428858
Position 7836: 0.00022448912615780027
Position 4780: 0.00021470332343128225
Position 17134: 0.00021280693449669157
Position 19643: 0.0002047817756852706
Position 3406: 0.00019252788399599734
Position 3519: 0.00019209754525240916
Position 4393: 0.00018995225995431603
Position 1906: 0.00018125629245556568
Position 1548: 0.00017126753367770512
Position 26998: 0.00016743084234000844
Position 26572: 0.00016262696996732648
Position 4361: 0.0001610208266553228
Position 26569: 0.00016056287821775308
Position 1816: 0.00015784980728451829
Position 1873: 0.0001537987792257301
Position 19094: 0.00014359278425118445
Position 3233: 0.00014326155988607904
Position 29739: 0.00014047248842677463
Position 18106: 0.00013787240602922889
Position 1833: 0.00012492428992476266
Position 3267: 0.0001240065392017667
Position 1073: 0.00012046172597266988
Position 4914: 0.00011818520990530879
Position 25807: 0.00011440359758020596
Position 818: 0.00011332003111762054
Position 3296: 0.00011270643938007486
Position 19148: 0.00010900188722200774
Position 25989: 0.00010572873152995375
Position 17929: 0.00010497198161659836
Position 845: 0.00010448896588747949
Position 2254: 0.0001029498578473656
Position 391: 8.41858970013068e-05
Position 1118: 8.059350074314254e-05
Position 1099: 7.812759109243782e-05
Position 13378: 7.783081723288497e-05
Position 1305: 7.125086777922976e-05
Position 1421: 6.43408919922982e-05
Position 448: 5.926391296472403e-05
Position 1924: 5.844651382457593e-05
Position 25063: 5.395312324431479e-05
Position 2265: 4.947677014554332e-05
Position 412: 4.9425637525742445e-05
Position 1057: 4.49329762440135e-05
Position 1356: 4.3312379018835565e-05
Position 5666: 4.2123226363167376e-05
Position 1521: 4.152971005987832e-05
Position 2166: 4.0491364275757815e-05
Position 2301: 3.932869108710587e-05
Position 1409: 3.839401134662843e-05
Position 1141: 3.826630792978355e-05
Position 16050: 3.4029792947823284e-05
Position 11541: 3.304129090306807e-05
Position 1894: 3.288726542248003e-05
Position 369: 2.8603093962675382e-05
Position 1820: 2.6070397656704832e-05
Position 899: 2.3106971220705234e-05
Position 1341: 2.2644479894056658e-05
Position 25607: 2.249542447472184e-05
Position 1447: 2.1753552303149402e-05
Position 5872: 2.1038375737423235e-05
Position 2270: 2.0891031044660536e-05
Position 25504: 1.8663221225235343e-05
Position 4993: 1.4785836582632682e-05
Position 1569: 1.4021695468036554e-05
Position 1528: 1.2718815052615041e-05
Position 4010: 1.2522703551611343e-05
Position 1928: 1.2086812606715213e-05
Position 1439: 1.1910603927597031e-05
Position 1940: 1.0305484465220582e-05
Position 322: 1.0268589624219335e-05
Position 4328: 9.849248843262753e-06
Position 18933: 9.68881874378994e-06
Position 4804: 9.19718134445122e-06
Position 13810: 9.012326981320215e-06
Position 4961: 8.149702853025048e-06
Position 18755: 8.119738076373087e-06
Position 3862: 8.069648832514753e-06
Position 2279: 7.482269692228716e-06
Position 1183: 7.192407199903048e-06
Position 2093: 7.0764560443602805e-06
Position 1150: 7.04846653584883e-06
Position 14262: 6.657596646733895e-06
Position 428: 6.2538933249554e-06
Position 1427: 6.141057252994878e-06
Position 1333: 5.738000847413588e-06
Position 14548: 5.7282077940722e-06
Position 1535: 5.668895629274263e-06
Position 25196: 5.339552182003174e-06
Position 19209: 5.091560122913315e-06
Position 1495: 4.75335601582344e-06
Position 15677: 4.471029946247601e-06
Position 4218: 3.4007622609287306e-06
Position 1945: 3.132118503400864e-06
Position 25096: 3.098383998121612e-06
Position 700: 2.8053694109064663e-06
Position 3202: 1.8726130724358894e-06
Position 3492: 1.2956063866204224e-06
Position 30726: 1.133934319846016e-06
Position 3426: 1.1198509808853264e-06
Position 13754: 7.057219590518516e-07
Position 1459: 6.573009698148962e-07
Position 1200: 6.186384146492278e-07
Position 13822: 5.543252920771542e-07
Position 1589: 5.145018488006739e-07
Position 750: 5.024277345666227e-07
Position 1969: 4.6842764461312956e-07
Position 14195: 3.1146468252417157e-07
Position 30611: 2.4205877850682984e-07
Position 25627: 4.5905900923498785e-10
Position 25659: 4.3986531956289904e-10
