Gene = Atic
Position 766: 0.007938108980694688
Position 5756: 0.007923291604228676
Position 9950: 0.007504945387478515
Position 1920: 0.007457825316534109
Position 6587: 0.007251594618113912
Position 19748: 0.007245465490399182
Position 1727: 0.007227942479708554
Position 5600: 0.007148335593062416
Position 19577: 0.007051579981409814
Position 3887: 0.006766837331140571
Position 19354: 0.00664752429615311
Position 17237: 0.006591069456027614
Position 15819: 0.006536399815425095
Position 7889: 0.006458715339830054
Position 392: 0.006201908225238349
Position 21026: 0.006084723496047897
Position 21344: 0.005847232454790834
Position 15647: 0.005590576079602514
Position 9348: 0.005549151413079456
Position 20905: 0.005536922780418477
Position 9587: 0.005327181364537026
Position 6999: 0.005297952662909098
Position 14146: 0.005216675734809027
Position 18591: 0.005197810427866256
Position 15721: 0.0051953454981467796
Position 6642: 0.005092153763408987
Position 356: 0.004927993646061165
Position 21853: 0.00480701175502784
Position 8501: 0.004710506507093475
Position 3762: 0.004701324793747112
Position 5677: 0.004624841783740155
Position 240: 0.004616929091067767
Position 17658: 0.0045373797839307495
Position 20599: 0.004486928803678069
Position 5040: 0.004424415775404712
Position 16402: 0.004351524046648585
Position 1967: 0.004319526720839127
Position 19751: 0.0043115610408242366
Position 19485: 0.004143742766317254
Position 7817: 0.004136149223452119
Position 658: 0.004109497480252124
Position 13387: 0.0040632527779943094
Position 1180: 0.004004247991247011
Position 20875: 0.00397924672834469
Position 8059: 0.003855533310972523
Position 5297: 0.003780903543042286
Position 416: 0.003674386707887495
Position 14213: 0.0036687443727902646
Position 10681: 0.00365132132608874
Position 11009: 0.0036394129633384132
Position 5137: 0.0036186486601585363
Position 2077: 0.003568277763686082
Position 22161: 0.003444640280852842
Position 7771: 0.003384892180639367
Position 8866: 0.003369890090036232
Position 9640: 0.0033647535834529494
Position 15367: 0.003120628252006623
Position 14174: 0.0031049710096483505
Position 1393: 0.0030922634729461545
Position 9231: 0.0030147663307618063
Position 6862: 0.0030107892396471704
Position 20911: 0.0029498973583794983
Position 311: 0.0028999004717740686
Position 11014: 0.002898219669608495
Position 14264: 0.0028836056310623196
Position 8006: 0.002647093773346818
Position 12771: 0.0026443950179004315
Position 709: 0.0025710567140666096
Position 7911: 0.0025581849096430794
Position 314: 0.002526729339341326
Position 17853: 0.002522810467818291
Position 20130: 0.0024841425478820656
Position 1410: 0.002468496530862284
Position 10140: 0.0024596457053605667
Position 7921: 0.0024163947132918085
Position 8835: 0.0024027853744185063
Position 12888: 0.002374028877730293
Position 7501: 0.002361412758783374
Position 7710: 0.002361358241008384
Position 18198: 0.002131712975054142
Position 13158: 0.0020885020952269026
Position 713: 0.0020718101237153026
Position 12153: 0.0020396243269076757
Position 16352: 0.0019491724740305987
Position 19416: 0.0019456451455454433
Position 1013: 0.001907667593183998
Position 21088: 0.001904502471124073
Position 2549: 0.00181918157214236
Position 395: 0.0018029968837591183
Position 1938: 0.0017964799833670101
Position 5476: 0.0017396059248205
Position 3146: 0.0017179450724711183
Position 1352: 0.0017083691429954533
Position 285: 0.0016829705738095428
Position 979: 0.0016654511062490298
Position 8612: 0.0016629983133724638
Position 6926: 0.0016480089811576706
Position 6969: 0.001629596914291082
Position 677: 0.001612069369176896
Position 20535: 0.0015766209882956798
Position 1049: 0.001485649348383268
Position 9315: 0.0014630839187284351
Position 7931: 0.001450318973941915
Position 13611: 0.001416239493841196
Position 12277: 0.0013947522004874441
Position 7011: 0.0013880840004387314
Position 12384: 0.0013869654205620364
Position 6904: 0.0013481281822645718
Position 19088: 0.0012861902053343877
Position 7196: 0.0012244268842484267
Position 22124: 0.0012206921750129137
Position 4921: 0.0011864429427071498
Position 14474: 0.0011853394956871544
Position 22413: 0.001154642088668671
Position 6845: 0.0011352230437418705
Position 20101: 0.0011295095871381943
Position 12285: 0.0011267955152203992
Position 20096: 0.0010558320074517988
Position 21321: 0.001009927167133933
Position 21841: 0.000954382502568571
Position 298: 0.0009321137548304939
Position 12873: 0.000919388984928599
Position 13107: 0.0009059578158968825
Position 14226: 0.0008797846074146284
Position 1310: 0.0008608450046320548
Position 21725: 0.000858052004356786
Position 21880: 0.000843873854187814
Position 12602: 0.0008248655083841247
Position 8852: 0.0008209234453140838
Position 12553: 0.0008084624325092297
Position 8939: 0.0008061274164424254
Position 8201: 0.0008042231709069736
Position 20742: 0.0008039576175089083
Position 11163: 0.0008001947447055686
Position 13336: 0.0007757930486872727
Position 4886: 0.0007681298752582881
Position 1121: 0.0007656048585776494
Position 17308: 0.000752193501921908
Position 7783: 0.0007515612452568029
Position 2495: 0.0007510991182286233
Position 13848: 0.0007501355883293907
Position 19625: 0.0007048901960445946
Position 21550: 0.0007039193909252194
Position 14326: 0.0006921988161798324
Position 7875: 0.0006921955270778826
Position 3948: 0.0006675892130754797
Position 7938: 0.0006647901405229254
Position 12651: 0.0006641453588488274
Position 21403: 0.0006561017699687605
Position 10357: 0.0006382592886739296
Position 6412: 0.0006346262509899019
Position 1036: 0.0006233736085021834
Position 13469: 0.0006134196091355978
Position 21653: 0.0006041854214939305
Position 15216: 0.0005789706308553335
Position 10956: 0.0005752253562010324
Position 4363: 0.0005702879576828857
Position 21993: 0.0005538885990995048
Position 19420: 0.0005486671830191441
Position 9031: 0.0005414235443841467
Position 16531: 0.0005241683062188626
Position 14511: 0.0005031209483481493
Position 21707: 0.0005017201153113073
Position 20118: 0.0004950921242317836
Position 16764: 0.00044098334317848963
Position 22337: 0.000440074544406881
Position 3631: 0.00042940858067589804
Position 16315: 0.00042375910599671185
Position 12179: 0.00040858773650427296
Position 8052: 0.00040235088636651333
Position 21449: 0.00039780190653675705
Position 3449: 0.0003971696016534279
Position 19864: 0.0003951832068757366
Position 12692: 0.00039041817915485205
Position 1419: 0.0003825008418587713
Position 21171: 0.0003715607679003361
Position 1751: 0.00036495242682011163
Position 13723: 0.0003279611682230938
Position 15988: 0.00030764047932442393
Position 1462: 0.0002970583007538984
Position 22128: 0.0002918479222502213
Position 11084: 0.0002891811332966178
Position 19584: 0.00028103013353832003
Position 16490: 0.0002652372206248506
Position 16227: 0.0002416148256712353
Position 13303: 0.00023866590949635393
Position 2113: 0.0002371568644053017
Position 11218: 0.0002340854605635261
Position 15779: 0.00022716660670743402
Position 12387: 0.00021484649113220715
Position 11847: 0.00021196471708683862
Position 15404: 0.00020682732842492043
Position 21527: 0.00020598205134621147
Position 12848: 0.00020517120692116063
Position 13370: 0.00019890331299923558
Position 1399: 0.00018288772094753058
Position 16710: 0.00017964707899115572
Position 1732: 0.0001792344669400703
Position 1328: 0.00017540581706849617
Position 4343: 0.00017462370466421454
Position 11206: 0.0001739058119313196
Position 770: 0.00017137455920754907
Position 20961: 0.0001705773591593027
Position 835: 0.00017043520273723456
Position 8093: 0.000166289231112437
Position 22084: 0.0001637872493247586
Position 3570: 0.00015950054774940174
Position 4543: 0.0001570882441346349
Position 3516: 0.00015082991074172284
Position 2095: 0.0001424292998449133
Position 12264: 0.00013955888718911497
Position 12241: 0.0001384509873529594
Position 1952: 0.0001298077870304957
Position 4421: 0.00012817293373676132
Position 20474: 0.00012782339238351394
Position 4367: 0.00012297554343931308
Position 13895: 0.00012206350984308247
Position 16845: 0.00011852072003869896
Position 11110: 0.00011690884712737663
Position 7914: 0.00010827504516001677
Position 8941: 0.00010813273980287941
Position 1488: 0.00010618151839979037
Position 938: 0.00010579860738608219
Position 20515: 0.00010562331836541194
Position 22385: 0.00010410625022653526
Position 1017: 9.371514609102318e-05
Position 16023: 8.980413377286465e-05
Position 9894: 8.919695460094776e-05
Position 197: 8.630518475083253e-05
Position 21736: 8.535192929261948e-05
Position 13616: 8.505552023103453e-05
Position 6204: 8.018609102846146e-05
Position 2570: 7.906140468474033e-05
Position 15625: 6.987760408419132e-05
Position 4168: 6.778853218834811e-05
Position 16183: 6.222645260062513e-05
Position 21176: 5.602923694591257e-05
Position 8082: 5.300364496794084e-05
Position 11050: 5.1972564255129894e-05
Position 5085: 4.6426555439358074e-05
Position 12166: 3.699760479289915e-05
Position 13957: 3.694169459301869e-05
Position 4035: 3.6725078953704385e-05
Position 4585: 3.5649400883048725e-05
Position 8087: 3.306057780844603e-05
Position 433: 3.258442296406387e-05
Position 20888: 3.212334486878329e-05
Position 859: 2.990956584560691e-05
Position 328: 2.6170691417143105e-05
Position 8039: 2.523641805156054e-05
Position 815: 2.4869194926960927e-05
Position 13726: 2.3757693469756408e-05
Position 7556: 2.3513297122921017e-05
Position 850: 2.283526149670105e-05
Position 321: 2.2752825431487547e-05
Position 11727: 2.2619900009134898e-05
Position 16961: 2.255466267365384e-05
Position 12041: 2.237877561596322e-05
Position 1513: 2.0846269995521068e-05
Position 19728: 2.0253203656582708e-05
Position 19705: 1.9841679003879237e-05
Position 12217: 1.893084330603372e-05
Position 4252: 1.8807363205522605e-05
Position 19730: 1.8322094548807445e-05
Position 1074: 1.7742363235549038e-05
Position 1087: 1.7719169682965386e-05
Position 12404: 1.7709566511704016e-05
Position 1150: 1.705864249883688e-05
Position 19363: 1.692542253064557e-05
Position 3765: 1.6447993185506426e-05
Position 7956: 1.6296769960521943e-05
Position 14003: 1.6227155993972723e-05
Position 6797: 1.4668658789475172e-05
Position 15578: 1.3978226856377607e-05
Position 8172: 1.3343143494351634e-05
Position 270: 1.1226725533362527e-05
Position 14260: 1.0302980497092222e-05
Position 12070: 1.0012615282972336e-05
Position 596: 9.455648467122115e-06
Position 7542: 8.977205826401515e-06
Position 14056: 8.69186644838045e-06
Position 149: 8.441994030170631e-06
Position 11854: 8.351571648736717e-06
Position 4065: 7.949581595924086e-06
Position 776: 7.623444978073389e-06
Position 19672: 6.905778670031233e-06
Position 4518: 6.335356338649686e-06
Position 445: 6.262802091200357e-06
Position 8090: 5.941318491425143e-06
Position 641: 4.943384258516581e-06
Position 13255: 4.037138714606502e-06
Position 16198: 3.8119171172665287e-06
Position 16289: 3.67362785986169e-06
Position 16329: 3.5562898129741587e-06
Position 557: 3.471931313121889e-06
Position 16179: 3.432369974583522e-06
Position 2398: 3.250361700778561e-06
Position 16785: 3.1928160710985672e-06
Position 469: 2.784421681518172e-06
Position 1081: 2.532297467929281e-06
Position 11520: 2.5005910046596424e-06
Position 1096: 2.3916825049935777e-06
Position 15606: 1.922377370745796e-06
Position 19329: 1.4553820971690047e-06
Position 828: 1.3111505541109027e-06
Position 10468: 8.631261871511215e-07
Position 527: 8.557664418870762e-07
Position 1021: 7.295089090591504e-07
Position 927: 7.143061995434324e-07
Position 564: 6.057549660981311e-07
Position 863: 5.550178897096451e-07
Position 882: 5.065330473259913e-07
Position 452: 5.036154825658917e-07
Position 826: 4.0513432689180515e-07
Position 12612: 3.869109717430128e-07
Position 1115: 3.852598873079327e-07
Position 12622: 3.797678940256778e-07
Position 11256: 3.7118629640047425e-07
Position 12462: 3.5411140296226494e-07
Position 205: 3.2025172999674025e-07
Position 10962: 3.163983233927046e-07
Position 120: 2.4231761628436394e-07
Position 838: 2.3578955733303525e-07
Position 12699: 2.3136691601426168e-07
Position 473: 2.1934236353400949e-07
Position 11674: 2.1875124779640742e-07
Position 4012: 1.8211709147981534e-07
Position 1829: 1.447605735703931e-07
Position 604: 1.296382761954693e-07
Position 875: 9.364257878503055e-08
Position 568: 6.416632619401534e-08
Position 14012: 5.7948749970032594e-08
Position 14234: 5.606250077443164e-08
Position 590: 2.2866211714431847e-08
Position 579: 2.22808137919049e-08
Position 104: 1.854940394961099e-08
Position 531: 1.7846052802358808e-08
Position 561: 1.4432771290924188e-08
Position 573: 9.997610571917522e-09
Position 611: 7.878468653495231e-09
Position 598: 7.538724540517161e-09
Position 21071: 3.584715168895451e-09
Position 478: 1.880095133363117e-10
Position 497: 1.821076009411737e-10
Position 482: 4.8561330679509205e-11
Position 489: 2.6043497232119055e-11
Position 129: 2.1937844235453943e-11
Position 485: 7.391646032815345e-12
