Gene = Hrk
Position 2246: 5.022488076811607e-06
Position 10: 4.910768515005021e-06
Position 1121: 4.885133318851951e-06
Position 1123: 3.382823754714124e-06
Position 1522: 3.2719299769696836e-06
Position 921: 1.9271576196149443e-06
Position 1291: 1.449195040711814e-06
Position 989: 8.770609574609928e-07
Position 1074: 7.82655081593745e-07
Position 926: 7.799991106969334e-07
Position 915: 7.144616847669574e-07
Position 1179: 5.326123793798293e-07
Position 1090: 2.9809207917615095e-07
Position 1805: 2.035481625189228e-07
Position 987: 1.9495621908834942e-07
Position 1233: 1.7152733176835487e-07
Position 1519: 1.5896314047170732e-07
Position 1041: 1.0858950755025805e-07
Position 2538: 9.437191578304551e-08
Position 1236: 6.280956091772631e-08
Position 613: 5.2029123987558835e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6131: 0.7711109770744042
Position 5143: 0.2657603564445628
Position 14729: 0.24386422908746191
Position 3223: 0.22518554505036284
Position 7406: 0.21596495959004636
Position 2890: 0.19996980457154323
Position 1228: 0.19378124910194405
Position 13020: 0.151334323067706
Position 1634: 0.1162462636193285
Position 2508: 0.11078639174514501
Position 15065: 0.10524975698298032
Position 1609: 0.10312840435440884
Position 10302: 0.09087286484483638
Position 4423: 0.08407947470923975
Position 13058: 0.0731958692723094
Position 2460: 0.07143111612409259
Position 18978: 0.06698231392366603
Position 12988: 0.061762000562238344
Position 8165: 0.05941881988495023
Position 2744: 0.05928412603577419
Position 2602: 0.055600710792561264
Position 2727: 0.05389701235380822
Position 10059: 0.04330455951844376
Position 1341: 0.041462178075765584
Position 1593: 0.03973804522760663
Position 4393: 0.03863522836410507
Position 2820: 0.03511271548121711
Position 1766: 0.029807121044755993
Position 1431: 0.029456846221883274
Position 7634: 0.02932497375417263
Position 6146: 0.022442159625740518
Position 1823: 0.020038346382630138
Position 1535: 0.017271467216778275
Position 9547: 0.014766661651602795
Position 12093: 0.014199512947381273
Position 1393: 0.014183200651143944
Position 9390: 0.012227564698979313
Position 9944: 0.01078703009187779
Position 7769: 0.00935121279345808
Position 6715: 0.009342125915643833
Position 1090: 0.009197284881748369
Position 1539: 0.00798181542241084
Position 7879: 0.007785517620165258
Position 2570: 0.007776654671246465
Position 2295: 0.007723156257499837
Position 6872: 0.007559987376548974
Position 6982: 0.00687251701495798
Position 3548: 0.006762183424403682
Position 1831: 0.0064755583930634665
Position 10274: 0.006400100942581621
Position 10831: 0.005868045715824551
Position 11864: 0.005671170180268392
Position 4397: 0.005578949854142296
Position 2115: 0.005091972119538609
Position 10446: 0.004440454496634632
Position 3170: 0.0037970330399352565
Position 6180: 0.003647126537749048
Position 2836: 0.0034144990916495964
Position 6127: 0.00298332777224554
Position 2971: 0.0029085696307873505
Position 10859: 0.002070036071033331
Position 8836: 0.0016917243564787596
Position 1046: 0.0016870662640340742
Position 987: 0.0016705034206509436
Position 6369: 0.0016680157165253914
Position 10356: 0.00166310014616288
Position 6337: 0.001645248575657538
Position 1736: 0.0016249192635233976
Position 1976: 0.0015436464685588953
Position 2912: 0.001488089120218401
Position 7304: 0.0011977706043985697
Position 4260: 0.001167570307941963
Position 2622: 0.0010805664735263076
Position 5854: 0.0008815486785271754
Position 2520: 0.0008312690272452758
Position 1873: 0.0007918567324033751
Position 2584: 0.0007336833392778612
Position 1233: 0.0007231828679320015
Position 1955: 0.0007108228533690351
Position 1778: 0.0006347023153666738
Position 1721: 0.0005656781013033995
Position 2871: 0.0005275118158215893
Position 2948: 0.00040869397404445486
Position 2746: 0.0003932196458399478
Position 1509: 0.0002939177919506244
Position 1440: 0.0002831157297992845
Position 7540: 0.00024186455315152128
Position 2455: 0.0001864513832295381
Position 2006: 0.0001616063826372458
Position 1501: 0.0001351199875999088
Position 2094: 0.0001134748146384807
Position 1912: 0.00011180342268679161
Position 1985: 0.00010424055480788829
Position 2708: 9.127025636004105e-05
Position 268: 8.516874642906265e-05
Position 3577: 8.222345266328663e-05
Position 5314: 8.173067275056486e-05
Position 380: 7.969789266574642e-05
Position 1836: 7.212366885779574e-05
Position 2750: 6.921789705223294e-05
Position 2421: 5.8949331825742266e-05
Position 1242: 5.619989865289061e-05
Position 1272: 5.354670511885577e-05
Position 496: 4.832568358549482e-05
Position 300: 4.666518902653044e-05
Position 3715: 4.16454581658908e-05
Position 1278: 4.0915868205451194e-05
Position 3187: 3.9357835745246625e-05
Position 1796: 3.402812538427952e-05
Position 3511: 2.5423319327236335e-05
Position 1551: 2.0066160596883865e-05
Position 1799: 1.9750809514036376e-05
Position 1245: 1.7449231163027463e-05
Position 2040: 1.2488127914769908e-05
Position 2312: 9.099239900015484e-06
Position 1646: 8.606112244985596e-06
Position 352: 8.205793454092114e-06
Position 1905: 5.349187625760634e-06
Position 148: 5.168165044064232e-06
Position 1515: 5.150096377501886e-06
Position 1350: 3.848637121798411e-06
Position 1294: 3.3229764644262396e-06
Position 1291: 2.8779707135888164e-06
Position 2265: 2.6670422210463397e-06
Position 2220: 2.6101450498517323e-06
Position 2012: 2.4996438304827386e-06
Position 1305: 1.951707396070946e-06
Position 306: 1.7434095914541522e-06
Position 374: 9.965918104804676e-07
Position 447: 9.923004793392e-07
Position 1644: 8.371338314503695e-07
Position 1253: 7.045411770707659e-07
Position 357: 6.361240824541093e-07
Position 1316: 6.047307064718253e-07
Position 363: 5.548790904187522e-07
Position 313: 4.986076730925927e-07
Position 127: 3.4443612641912504e-07
Position 427: 3.404940639582431e-07
Position 393: 1.9117843935906256e-07
Position 1886: 1.2481513743614477e-07
Position 411: 8.786002025516682e-08
Position 417: 5.654208651098595e-08
Position 1318: 2.3562167323520184e-08
Position 423: 1.644331419685757e-08
Position 441: 7.979325353394915e-09
Position 403: 6.614261383822169e-09
Position 405: 1.7815688074761962e-09
Position 163: 5.586351439027178e-10
Position 1311: 1.0132184863423663e-12
Position 504: 3.4946847014771356e-14
