Gene = Smr3a
Position 866: 2.4437993215958673e-05
Position 1773: 2.2296059539126557e-05
Position 1560: 2.2049352201151986e-05
Position 241: 2.1752730289101816e-05
Position 2840: 2.1582573686161636e-05
Position 1287: 2.0680453739732204e-05
Position 2525: 1.983751868480826e-05
Position 1608: 1.811118545263688e-05
Position 1618: 1.7516183437514154e-05
Position 2364: 1.675544221067555e-05
Position 779: 1.654879137707803e-05
Position 708: 1.5329778302488303e-05
Position 479: 1.2724850105108797e-05
Position 2782: 1.1061193615933427e-05
Position 1396: 1.0827959955721421e-05
Position 2772: 1.0264105075234321e-05
Position 1991: 7.242179025137529e-06
Position 1274: 5.382118288976059e-06
Position 2179: 4.647993953275107e-06
Position 1099: 4.109753794934096e-06
Position 1653: 4.08890134236117e-06
Position 916: 3.601352731796049e-06
Position 1779: 3.5753014281829066e-06
Position 1342: 2.8307680369496473e-06
Position 2185: 2.4785909058219436e-06
Position 487: 2.119587424741544e-06
Position 2006: 2.0341235646520295e-06
Position 2454: 1.7741120710827167e-06
Position 1694: 9.280053870828395e-07
Position 3525: 5.895880364862898e-07
Position 2633: 2.31178533692074e-07
Position 829: 1.308919289018013e-07
Position 277: 9.672474893969255e-08
Position 493: 7.689622157255568e-08
Position 578: 2.6002967545201608e-08
Position 1135: 2.302435519253388e-08
Position 924: 1.774615945296704e-08
Position 550: 1.3174552044611076e-08
Position 205: 1.2824260968330032e-08
Position 552: 1.0677063816551486e-08
Position 720: 8.652934988448668e-09
Position 781: 6.9095292338827315e-09
Position 291: 4.322151341357461e-09
Position 620: 4.1793780299339585e-09
Position 735: 2.3372267865125467e-09
Position 731: 1.5040727639040626e-09
Position 729: 1.340802429104924e-09
Position 252: 7.111947263539094e-10
Position 559: 1.343442060407794e-11
Position 127: 5.282360954155106e-12
Position 124: 9.201564141522302e-13
