Gene = Gfy
Position 2202: 9.7887971029566e-05
Position 2658: 9.253332496599045e-05
Position 1698: 7.856567426143331e-05
Position 1121: 7.078248211419685e-05
Position 1865: 6.799417529865527e-05
Position 2148: 6.752505004027054e-05
Position 2921: 6.39942156982329e-05
Position 2230: 6.017277967684216e-05
Position 2194: 5.965427058949574e-05
Position 2198: 5.539233608782777e-05
Position 1015: 5.5281502150634437e-05
Position 2477: 5.4074913697959426e-05
Position 2150: 4.676664075275136e-05
Position 1522: 4.152322711845404e-05
Position 2283: 3.93322218885445e-05
Position 2502: 3.8346727905842516e-05
Position 982: 3.08510761167982e-05
Position 421: 2.6776334592105252e-05
Position 1086: 2.643388225541964e-05
Position 304: 2.606153668186871e-05
Position 1777: 2.5203541479591768e-05
Position 765: 2.453750976300704e-05
Position 3093: 2.3653556568078963e-05
Position 1794: 2.316865292935134e-05
Position 904: 2.2902933897314142e-05
Position 1152: 2.283841874055296e-05
Position 515: 2.0010301539351912e-05
Position 228: 1.9739207207687544e-05
Position 894: 1.8887200386188105e-05
Position 3156: 1.8817709242300828e-05
Position 729: 1.8774181917247654e-05
Position 173: 1.8647382974711862e-05
Position 1799: 1.7605305569608494e-05
Position 530: 1.726149992716739e-05
Position 1220: 1.6945185631811495e-05
Position 1760: 1.603432304457645e-05
Position 1802: 1.54342692743246e-05
Position 912: 1.5083324545276786e-05
Position 275: 1.3523363446734196e-05
Position 399: 1.332429372420807e-05
Position 506: 1.2684952648882822e-05
Position 1488: 1.256948652913307e-05
Position 1164: 1.2379387714166724e-05
Position 886: 1.1045199507830299e-05
Position 2468: 1.066700986320204e-05
Position 1282: 8.646947591835573e-06
Position 1231: 8.455970789828663e-06
Position 1223: 7.761840630131193e-06
Position 954: 7.115276572492834e-06
Position 1474: 6.651199205884013e-06
Position 1545: 6.309383518390361e-06
Position 1756: 6.2900453850028e-06
Position 2672: 5.938713515835605e-06
Position 3181: 5.859034874380209e-06
Position 1058: 5.044719625629214e-06
Position 3172: 4.913019611667976e-06
Position 2677: 3.6493425520718e-06
Position 2513: 2.3324732712193005e-06
Position 411: 2.3316928186629456e-06
Position 405: 2.0637887993718277e-06
Position 281: 1.746031784862235e-06
Position 965: 1.7009602875757123e-06
Position 838: 1.6892493717615859e-06
Position 292: 1.5982360245031677e-06
Position 2165: 1.5892005022750446e-06
Position 532: 1.1517501698239264e-06
Position 443: 3.191927995681224e-07
Position 1217: 1.5636227353828527e-07
Position 194: 1.45563399620972e-07
Position 158: 1.3402928087280043e-07
Position 544: 1.1941829346932938e-07
Position 231: 1.0305691615813745e-07
Position 1170: 6.803349623120292e-08
Position 413: 6.120714040941902e-08
Position 732: 3.190017548335819e-08
Position 1099: 2.2745524388670505e-08
Position 783: 4.2121146343420145e-09
