Gene = Hirip3
Position 1941: 8.765754131870842e-07
Position 715: 8.740551372204427e-07
Position 931: 8.264643906592317e-07
Position 1396: 6.578747632817094e-07
Position 730: 6.141009469673895e-07
Position 1161: 5.142621958441479e-07
Position 774: 4.560526121395666e-07
Position 1074: 4.28177863422972e-07
Position 1300: 4.150532333487226e-07
Position 1998: 3.361033908903821e-07
Position 2015: 3.327761296807756e-07
Position 566: 3.28788975407514e-07
Position 1409: 1.9953836707125223e-07
Position 727: 1.7990696743902627e-07
Position 131: 1.7815223143024312e-07
Position 780: 1.589299125943575e-07
Position 1471: 1.3856872594429516e-07
Position 748: 1.2809431655502116e-07
Position 1063: 1.1382656969591876e-07
Position 1466: 9.740661797815606e-08
Position 771: 6.636476813258362e-08
Position 1356: 1.9816490187645973e-08
Position 1136: 4.1552900298078e-09
Position 1302: 8.115393515987771e-10
Position 794: 1.9258703087920635e-10
Position 1067: 1.0578451564431663e-10
Position 1313: 7.710783178056986e-11
Position 1363: 7.247650727419269e-13
Position 1354: 5.422821638914877e-13
Position 1159: 5.4481263196444804e-14
Position 1490: 5.8936054116636934e-15
