Gene = Rwdd3
Position 12606: 5.6771780301764394e-05
Position 375: 5.38651485102333e-05
Position 660: 5.22348644416938e-05
Position 4444: 4.251160508830141e-05
Position 12263: 3.433480415236839e-05
Position 4671: 3.1188058617936324e-05
Position 181: 3.106187374167866e-05
Position 178: 2.6812974237629165e-05
Position 386: 2.4104323320829025e-05
Position 5203: 2.2157807823287418e-05
Position 1243: 1.7501802799861436e-05
Position 814: 1.561744307934961e-05
Position 821: 1.5050603991840217e-05
Position 540: 1.4859408517386558e-05
Position 1379: 1.2410954743289488e-05
Position 4464: 1.0816962543429401e-05
Position 4536: 9.810094087334994e-06
Position 1269: 9.71416915872849e-06
Position 882: 7.187908773743171e-06
Position 795: 5.896601019333617e-06
Position 184: 5.21550609882416e-06
Position 702: 4.529300233511692e-06
Position 557: 2.7903897162469694e-06
Position 1564: 2.1054902931907093e-06
Position 12705: 1.504616507995288e-06
Position 840: 8.882528100556818e-07
Position 397: 5.48772548573678e-07
Position 1926: 5.334267161397964e-07
Position 1675: 3.7458776983979397e-07
Position 103: 2.745495238003449e-07
Position 1577: 2.0924346652994996e-07
Position 587: 1.3912311779696824e-07
Position 143: 1.1127704071132584e-07
Position 95: 1.0892481399025003e-07
Position 435: 5.969022419140464e-08
Position 401: 5.106928200756907e-08
Position 405: 1.1291405507369318e-08
Position 420: 6.887178290913733e-09
Position 564: 6.650924257700473e-09
Position 993: 3.9452915356146797e-10
Position 749: 1.3703097257616147e-10
Position 87: 7.483308111663743e-11
Position 81: 3.6249365969448265e-11
Position 613: 2.767110701268357e-11
