Gene = Bag2
Position 427: 2.5593676083595416e-06
Position 305: 2.2969500888176138e-06
Position 549: 1.8550384038727231e-06
Position 472: 1.4324346346922094e-06
Position 539: 1.1245957238093991e-06
Position 537: 6.484289733450915e-07
Position 4067: 5.943323033410481e-07
Position 2737: 5.647207029640847e-07
Position 387: 5.181336350022804e-07
Position 118: 4.496846883113625e-07
Position 100: 4.4639112950928897e-07
Position 390: 2.538526580206888e-07
Position 476: 9.657816002740763e-08
Position 1963: 8.614096653353667e-08
Position 123: 2.055849005078496e-08
Position 180: 1.850257587042676e-08
Position 240: 1.844694704464067e-08
Position 139: 2.51808378422824e-09
Position 130: 1.0190243609438142e-09
Position 247: 6.535521916089239e-10
Position 216: 2.4895779454826506e-11
Position 193: 1.5215991545973926e-11
Position 205: 1.2476237608574568e-11
Position 195: 7.967688554859679e-12
Position 211: 5.8824384398402014e-12
Position 221: 3.1383625323128604e-15
