Gene = Ei24
Position 10495: 0.0023212728531873538
Position 1371: 0.0022860411379685653
Position 3092: 0.002222698199066926
Position 8870: 0.00220533150416055
Position 8459: 0.0021390566429670957
Position 1120: 0.0021210820324512845
Position 13024: 0.0019716927193251235
Position 799: 0.0019218950791226217
Position 1045: 0.001874852317466836
Position 11407: 0.0017889151354510459
Position 5160: 0.0016967409604430879
Position 2413: 0.0016673355239674608
Position 4518: 0.001623787829652718
Position 2386: 0.0015340052760145454
Position 3904: 0.0014441851925762487
Position 1593: 0.0014094723016826957
Position 14711: 0.001389363209275028
Position 2363: 0.0013199684356145045
Position 2766: 0.0013069086694985372
Position 6068: 0.0011728815049462994
Position 8668: 0.0010868406920083202
Position 13834: 0.0010855639031204707
Position 5047: 0.0010193032769468292
Position 11418: 0.0010062055177910258
Position 11980: 0.0009626026323550029
Position 11507: 0.0008460527074064288
Position 7196: 0.0008443365798338785
Position 11148: 0.0007310411685652703
Position 1733: 0.0006778216196778486
Position 426: 0.0006769069095655509
Position 12262: 0.0006575608843956674
Position 958: 0.0006495640332609853
Position 821: 0.000576877893815593
Position 12859: 0.0005624464642913792
Position 2014: 0.000552461804961033
Position 416: 0.00047045297582128836
Position 12383: 0.00046378761708189297
Position 173: 0.00045170933612340483
Position 15059: 0.00040094912332906484
Position 6216: 0.00036648827477890085
Position 1724: 0.0003509166351056847
Position 2400: 0.00033920640264874545
Position 685: 0.0003220709835754295
Position 1794: 0.00030272297643021024
Position 1233: 0.0002975087896278995
Position 11484: 0.0002788320951193365
Position 1730: 0.0002728662458461312
Position 727: 0.00026886648616402753
Position 1088: 0.00022838409956274503
Position 1685: 0.00022067696754747354
Position 1581: 0.0002134403306160042
Position 15675: 0.0001503613090858239
Position 15310: 0.00013893379185129294
Position 12287: 0.00013829547599761887
Position 8839: 0.0001357158211145454
Position 5988: 0.00013093962653140767
Position 7692: 0.00012545397850613358
Position 7562: 0.0001201917462772813
Position 11437: 0.00011976298497478287
Position 7888: 0.00010910775448293867
Position 6143: 9.527030069547399e-05
Position 12760: 5.7042155314396815e-05
Position 4158: 4.410267288613529e-05
Position 8888: 3.877517860958726e-05
Position 930: 3.32156128150246e-05
Position 9658: 2.0995153502180667e-05
Position 4378: 1.9777785134464777e-05
Position 570: 1.5854975049250698e-05
Position 4771: 1.3783121042962901e-05
Position 8325: 1.361728897102368e-05
Position 828: 1.26003769484191e-05
Position 40: 1.1813805103356487e-05
Position 652: 1.1511423975225242e-05
Position 8560: 9.041357471095409e-06
Position 4672: 8.615198195339546e-06
Position 446: 8.501911632715106e-06
Position 476: 7.614794582980756e-06
Position 4632: 4.417331719361592e-06
Position 4622: 3.7869970464556516e-06
Position 7594: 3.670872891694728e-06
Position 635: 3.566141277989474e-06
Position 62: 3.2240190426678065e-06
Position 7652: 3.1793176962481506e-06
Position 204: 3.138458480335735e-06
Position 4890: 2.73959225051022e-06
Position 934: 2.6471361821772224e-06
Position 549: 2.4742641839077643e-06
Position 825: 2.4514336705410557e-06
Position 926: 2.242574465857165e-06
Position 813: 2.105431250154488e-06
Position 8564: 1.8558306527775033e-06
Position 664: 1.394909731309431e-06
Position 1352: 6.993229637185416e-07
Position 1103: 3.281147181378125e-07
Position 274: 1.9670601244410478e-07
Position 60: 1.54207024967159e-07
Position 572: 1.4197138133991183e-07
Position 859: 2.112562081134409e-08
Position 867: 1.9930676277261688e-08
Position 788: 1.8194375679280528e-08
Position 793: 1.7912634246306565e-08
Position 456: 1.1333687089169336e-08
Position 719: 8.168286662120041e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 11740: 0.9427254372913134
Position 4043: 0.8986285764672068
Position 7467: 0.8672221863447609
Position 14977: 0.6396977622356328
Position 14548: 0.5955284630215048
Position 10843: 0.5448646014214001
Position 11332: 0.5065472626566769
Position 17760: 0.3198015176599375
Position 12813: 0.2575381825304573
Position 6294: 0.22325655810685852
Position 14303: 0.15717512255289956
Position 17165: 0.1426460097657026
Position 17199: 0.13257378463459518
Position 15582: 0.10912312986002232
Position 14635: 0.0782398361727252
Position 9139: 0.07535561784953414
Position 10390: 0.07316492417077172
Position 16074: 0.07291736346202532
Position 17792: 0.07249395563392991
Position 14372: 0.06424799728000138
Position 7509: 0.062298831882140596
Position 14826: 0.055954490221214154
Position 4957: 0.05244920995571713
Position 10810: 0.050701668078705076
Position 17123: 0.04913118959418991
Position 17900: 0.044232419089407865
Position 1070: 0.04263196486400385
Position 15754: 0.040128734642573535
Position 10428: 0.03980788148651862
Position 8416: 0.03941995612078489
Position 7513: 0.039154070113144555
Position 10031: 0.03321972613006143
Position 15616: 0.028847846400745798
Position 6297: 0.028643801090250755
Position 3986: 0.028531914552060972
Position 14203: 0.02773878443638927
Position 1512: 0.02761039932601909
Position 16897: 0.025131595987710514
Position 4455: 0.02510404498603374
Position 16641: 0.023112092459840368
Position 17594: 0.022210955483550784
Position 17462: 0.022024923158511785
Position 1642: 0.021935072694889035
Position 15019: 0.02103888757874379
Position 15543: 0.020160110973947737
Position 8718: 0.017535920203190856
Position 11796: 0.017084316115970066
Position 12855: 0.015715569429525688
Position 18152: 0.015363122141726077
Position 16701: 0.015270782458257252
Position 1554: 0.013863813863224174
Position 9744: 0.011650700773774215
Position 14290: 0.011166696506535264
Position 10005: 0.01100311797659559
Position 1566: 0.010122284628716338
Position 7530: 0.009914689808330414
Position 17133: 0.008938913524910802
Position 14269: 0.008623170494882208
Position 16439: 0.008429336639545827
Position 14125: 0.00823842246025277
Position 10294: 0.007971900147507559
Position 14497: 0.007105271789067464
Position 8897: 0.0070411182610779915
Position 11842: 0.006736974018822252
Position 14780: 0.006732540175090181
Position 1343: 0.00620255515776334
Position 4095: 0.006086859390663709
Position 14332: 0.005866800531908002
Position 14660: 0.005429355886275896
Position 15223: 0.005418780603922148
Position 13989: 0.005387429787658896
Position 11335: 0.005295789161205693
Position 6445: 0.004754359615232465
Position 12925: 0.004718815025695531
Position 10848: 0.004455790361013565
Position 2259: 0.0044055187184503936
Position 10888: 0.004218736425575976
Position 426: 0.004053501054627688
Position 3957: 0.0040139305768202025
Position 8312: 0.0039385076797376906
Position 16980: 0.0038608256319421683
Position 10601: 0.0035224965114998685
Position 11396: 0.003484595884277579
Position 12696: 0.0034545801006588975
Position 4341: 0.0033771142078912334
Position 17036: 0.0033373596581873512
Position 9310: 0.003287280457760785
Position 1170: 0.0032331453501984035
Position 17171: 0.003223830764437927
Position 7842: 0.0031645007079301865
Position 10868: 0.002967439492279818
Position 7888: 0.002946235633755799
Position 1025: 0.0028394789270405505
Position 11650: 0.002821717225245479
Position 9089: 0.0027424717823262487
Position 17227: 0.002737983083488321
Position 1099: 0.00270077509627455
Position 456: 0.002680975883452517
Position 9160: 0.002646649969754236
Position 1253: 0.002566832623638822
Position 12719: 0.0024587586024259903
Position 14756: 0.0024388183605279817
Position 9024: 0.0023939607314390856
Position 11429: 0.00233074661386891
Position 10310: 0.0022761044447627884
Position 4953: 0.0022504593031380162
Position 15785: 0.002215540945947743
Position 10442: 0.002174445901404068
Position 9229: 0.002154317041023583
Position 4019: 0.0021113899568546016
Position 6330: 0.0020556794668599495
Position 915: 0.0019944785127462353
Position 6517: 0.001978541443732758
Position 7527: 0.0018803644483910617
Position 8990: 0.0018408345958778175
Position 10367: 0.001834974963859317
Position 15334: 0.0016723227609819265
Position 9113: 0.0016484778567722879
Position 1603: 0.0014978944302310466
Position 12199: 0.0014775267351673051
Position 9253: 0.0014741223130869084
Position 9060: 0.001453426967172378
Position 263: 0.0014143724389721192
Position 3820: 0.0014081434207250192
Position 1392: 0.001388685443811727
Position 15119: 0.0013518820621023007
Position 1411: 0.001351873137960544
Position 4414: 0.0013501956523250228
Position 2659: 0.0013069086694985365
Position 14806: 0.0013009056187181412
Position 13574: 0.0012186558708626063
Position 18154: 0.0011716919578232076
Position 8394: 0.0011378977777270376
Position 410: 0.0011251808750055243
Position 2990: 0.001078345541704417
Position 322: 0.0010496692022810197
Position 15728: 0.001044031965520589
Position 13448: 0.0009883230070829522
Position 231: 0.0009750110995892423
Position 16350: 0.0009524031065612534
Position 1584: 0.0009443542985221359
Position 11765: 0.0009151151685969018
Position 2952: 0.0009095220352884274
Position 6354: 0.0008983393114128578
Position 15455: 0.000894918301757353
Position 7477: 0.0008680817149354832
Position 594: 0.0008658191262698108
Position 17053: 0.0008634299611388317
Position 4141: 0.0008608415052037016
Position 15319: 0.0007858941252385782
Position 12593: 0.0007605356898898198
Position 5883: 0.0007567103836288482
Position 15829: 0.0007509535344188847
Position 979: 0.0007454883091705011
Position 1135: 0.0006551250611067167
Position 6044: 0.0006542798344907459
Position 994: 0.0006353378222856912
Position 8376: 0.0006158386256060969
Position 11288: 0.0006155244880391837
Position 15947: 0.0006032635206408747
Position 13323: 0.0005790728408257329
Position 11027: 0.0005555030220903839
Position 17499: 0.00052275469244352
Position 7844: 0.0005198781232169152
Position 11747: 0.0005043359319685279
Position 7313: 0.000500184206929733
Position 10396: 0.000500030428238006
Position 7063: 0.0004950405413795868
Position 9775: 0.00047922407958714513
Position 11771: 0.00047585518319063667
Position 7430: 0.0004755412711968149
Position 2299: 0.00045499691979486044
Position 15396: 0.0004533625820108218
Position 1449: 0.00044822436168907967
Position 5925: 0.0004474224589314787
Position 1233: 0.0004290001875252501
Position 13533: 0.00041942203533401585
Position 7098: 0.0004158480404486422
Position 13282: 0.00039670296662629303
Position 7867: 0.00037321331333627273
Position 7796: 0.00036165436387869664
Position 11461: 0.00034577019094415753
Position 7338: 0.0003456386141195645
Position 7848: 0.00034394398711406197
Position 9264: 0.0003427295870199559
Position 12950: 0.00034146492024930925
Position 508: 0.0003330018009300666
Position 13410: 0.0003317691177292882
Position 8239: 0.00031991139492013883
Position 12906: 0.00031576553669897516
Position 3713: 0.0003028809442541878
Position 4359: 0.00029691905524662117
Position 13674: 0.00029636314703857273
Position 8749: 0.0002796773945008765
Position 15373: 0.00027551757636392455
Position 389: 0.00027293142355336
Position 4276: 0.00026941357661305817
Position 10224: 0.0002626198256318499
Position 10038: 0.0002385191280197539
Position 243: 0.00023478978189957634
Position 8590: 0.00022587527428585732
Position 9032: 0.00022332779037243788
Position 1937: 0.00021758036993232396
Position 9943: 0.00020756074663478115
Position 16070: 0.00020307907905998498
Position 538: 0.00020113868569121367
Position 16121: 0.0001990118551938132
Position 12555: 0.00019207826859959817
Position 13277: 0.0001908413817334218
Position 4481: 0.00018933647950960026
Position 13453: 0.00018762572924097833
Position 7872: 0.00018589192135508875
Position 8556: 0.00018555455616349025
Position 13606: 0.00018067213591084163
Position 8621: 0.00017874927696629885
Position 8917: 0.00017485865248661876
Position 1115: 0.00016623935346862976
Position 10261: 0.00014786225135333527
Position 4291: 0.00013775092173778412
Position 1843: 0.00013049970622544465
Position 14868: 0.00012880976542608462
Position 4806: 0.00012306127906648115
Position 4337: 0.00012180033343501954
Position 4296: 0.00011825516698288393
Position 2905: 0.00011792569458586988
Position 3029: 0.00011690492748821125
Position 1776: 0.0001142569547846731
Position 4893: 0.00011372778104301247
Position 282: 0.00010971249279673347
Position 471: 0.00010756990933554289
Position 11860: 0.00010705486758362242
Position 7838: 0.00010427285695608924
Position 11632: 0.00010180031537855725
Position 11175: 0.00010007110647229737
Position 1138: 8.216461576379775e-05
Position 1151: 8.201188575021425e-05
Position 12182: 7.53182245091768e-05
Position 9157: 7.123526853963723e-05
Position 5860: 6.819162685035809e-05
Position 1609: 6.096642590579982e-05
Position 885: 5.631663448121261e-05
Position 1112: 5.587348526751586e-05
Position 8794: 5.54591892038076e-05
Position 8383: 5.4984298836874314e-05
Position 12277: 4.991967017517833e-05
Position 13302: 4.924922501797328e-05
Position 13482: 4.906360797583377e-05
Position 12050: 4.642102304058166e-05
Position 11567: 4.62678124551416e-05
Position 12395: 3.4596742529358765e-05
Position 7898: 3.272879967017937e-05
Position 5949: 3.14966620670208e-05
Position 12731: 2.3664829768276485e-05
Position 16606: 2.270544035713068e-05
Position 3826: 2.226391629118635e-05
Position 12216: 1.8791889738231167e-05
Position 12073: 1.8206058414250516e-05
Position 4579: 1.4869572477183184e-05
Position 12980: 1.4843764578259073e-05
Position 9445: 1.2721927892367297e-05
Position 7301: 1.1595382735216163e-05
Position 714: 1.1146154404278623e-05
Position 8839: 1.0942904376972348e-05
Position 717: 9.987892210213599e-06
Position 7159: 6.665782575156058e-06
Position 9472: 5.91877756472863e-06
Position 7130: 5.907932950696207e-06
Position 378: 5.792282086300333e-06
Position 8248: 5.500494502803877e-06
Position 1269: 4.756729262584016e-06
Position 529: 4.6126749857133755e-06
Position 541: 4.590426911801647e-06
Position 4672: 4.311585255479557e-06
Position 8426: 3.851319317018084e-06
Position 545: 3.796923429270912e-06
Position 12643: 3.586646907193983e-06
Position 4668: 3.168389937651164e-06
Position 726: 3.1239763262623337e-06
Position 4217: 2.9708411661026308e-06
Position 513: 2.938206457507825e-06
Position 957: 2.9277111781804735e-06
Position 1280: 2.853831411855457e-06
Position 693: 2.7481550208518336e-06
Position 274: 2.5579666825846136e-06
Position 1597: 2.532523704338717e-06
Position 7719: 2.4507015392659835e-06
Position 292: 2.4135928499351636e-06
Position 9423: 2.3544480450847503e-06
Position 652: 1.8977586608575533e-06
Position 1030: 1.8579850758485468e-06
Position 510: 1.8551941483650462e-06
Position 430: 1.8437027088085598e-06
Position 774: 1.765212121822664e-06
Position 270: 1.7003986325546266e-06
Position 934: 1.551024565605604e-06
Position 733: 1.304146432570906e-06
Position 1201: 1.2779494618519763e-06
Position 568: 1.1535739928688705e-06
Position 673: 1.0832002081221955e-06
Position 7809: 1.056539529094103e-06
Position 9895: 1.001405264991871e-06
Position 9170: 9.993439593788677e-07
Position 1179: 9.225742869423397e-07
Position 3894: 8.23130921426686e-07
Position 305: 7.246505492976377e-07
Position 7118: 6.503021209230947e-07
Position 1037: 5.715308373940234e-07
Position 7806: 5.193631789652883e-07
Position 835: 4.2068757030423493e-07
Position 1348: 3.695154489726132e-07
Position 917: 3.6104761215266815e-07
Position 657: 3.293495028308348e-07
Position 434: 2.2263006268693376e-07
Position 339: 1.496167331765837e-07
Position 1364: 1.2799028021375624e-07
Position 254: 9.934842474554518e-08
Position 737: 9.253718346743396e-08
Position 12953: 7.445965540552364e-08
Position 1209: 6.944596675881082e-08
Position 780: 6.675874253470147e-08
Position 352: 6.480024029603849e-08
Position 930: 5.2341029469166465e-08
Position 204: 4.300004589690018e-08
Position 346: 3.71685417689949e-08
