Gene = Gemin7
Position 1888: 0.000999644123665895
Position 4351: 0.000908447839734755
Position 1303: 0.000881061956592535
Position 4538: 0.0008753577338086476
Position 1726: 0.0008716407151165889
Position 4232: 0.000862396808773065
Position 1445: 0.0008560341382182096
Position 2743: 0.0008402269809184608
Position 425: 0.0007905755374415047
Position 6203: 0.0007323510852761071
Position 5457: 0.0007003588096855472
Position 7136: 0.0006988534377555465
Position 4886: 0.0006690289312854629
Position 1693: 0.000665906466593138
Position 4998: 0.0005998094872269312
Position 178: 0.0005950221338117238
Position 6996: 0.0005864287150887488
Position 4993: 0.0005760597200792648
Position 3829: 0.0005650771809603787
Position 655: 0.0005409080679351068
Position 1576: 0.000508813635904369
Position 6573: 0.0004773601122769545
Position 6529: 0.00045354350596247633
Position 749: 0.00039136224551344196
Position 622: 0.0003760360439183208
Position 3018: 0.00031166675615308665
Position 1455: 0.0003101713307755811
Position 5511: 0.0003035225498868949
Position 2065: 0.00029187427575349097
Position 3473: 0.0002646328202380539
Position 3552: 0.0002529633539071964
Position 4909: 0.00021501903752899502
Position 1096: 0.00021194462580308645
Position 2335: 0.00020904274564863612
Position 2758: 0.00020578591035464174
Position 715: 0.0001993822665888335
Position 5217: 0.00019377791413538646
Position 5245: 0.00019170974636801045
Position 314: 0.0001893430089190551
Position 5002: 0.000182708548669707
Position 367: 0.0001770754138244691
Position 4731: 0.00014923683025555454
Position 4073: 0.00013931003896685472
Position 702: 0.00013377455135760348
Position 1318: 0.00012498535106492744
Position 552: 0.00011795108953070935
Position 405: 9.925244081211065e-05
Position 1124: 9.050054913854043e-05
Position 2483: 8.084456906805921e-05
Position 683: 7.448973253922002e-05
Position 1647: 5.999384706238685e-05
Position 857: 5.362856074178075e-05
Position 316: 4.29361671726312e-05
Position 5958: 4.076560766607062e-05
Position 1127: 3.7520625206178854e-05
Position 1332: 3.651169274650433e-05
Position 1015: 3.4671006885295225e-05
Position 286: 3.2871343337882767e-05
Position 338: 3.0967350726591666e-05
Position 135: 2.815260330605686e-05
Position 640: 2.7865176106013613e-05
Position 1733: 2.0632139744814436e-05
Position 487: 1.711524851915566e-05
Position 2111: 1.6302576422912207e-05
Position 1373: 1.4419109792391206e-05
Position 1259: 1.3861278766642484e-05
Position 1360: 1.2464176670237258e-05
Position 1029: 1.207782136291737e-05
Position 1495: 1.1828402853925568e-05
Position 1175: 1.1689612316963622e-05
Position 343: 1.0238729164496605e-05
Position 1482: 8.963772634152784e-06
Position 1358: 8.319332647326303e-06
Position 1147: 7.727068404521868e-06
Position 508: 4.593628995807979e-06
Position 493: 4.3170593832502545e-06
Position 705: 4.068661752034669e-06
Position 502: 3.6953157578639993e-06
Position 2266: 2.6011063574194914e-06
Position 429: 2.588195676796578e-06
Position 1101: 1.296243684141493e-06
Position 697: 1.1363594751090761e-06
Position 196: 6.703213602648063e-07
Position 885: 6.313229078966394e-07
Position 293: 6.059680877812719e-07
Position 601: 5.486599020084431e-07
Position 4261: 2.5095300047595955e-07
Position 1023: 2.375824638973722e-07
Position 490: 2.2333259972664326e-07
Position 584: 2.1317457287734694e-07
Position 288: 1.9016065112755168e-07
Position 916: 1.715093554693722e-07
Position 370: 1.0509169401319397e-07
Position 573: 5.658848435386991e-08
Position 890: 5.0690857575633444e-08
Position 1564: 4.937005513344979e-08
Position 1103: 2.5178073723947882e-08
Position 204: 4.827755531107506e-09
Position 894: 2.158819101719149e-09
Position 597: 1.9946957517052763e-09
