Gene = Igfl3
Position 1819: 3.9360682186228225e-05
Position 1538: 3.383304492675382e-05
Position 2747: 3.06331537851259e-05
Position 2648: 3.0071475210767608e-05
Position 2907: 2.9062716204651243e-05
Position 140: 1.9908304194457855e-05
Position 1951: 1.9773905090564062e-05
Position 390: 1.6868973380128952e-05
Position 4248: 1.1948849265418811e-05
Position 324: 1.027852886511303e-05
Position 1428: 7.819692173010041e-06
Position 526: 7.382208340695034e-06
Position 301: 5.39030683164357e-06
Position 1586: 4.940830445598733e-06
Position 510: 4.768482136892407e-06
Position 1535: 4.71778536192608e-06
Position 532: 4.705581563774185e-06
Position 232: 4.157620353125112e-06
Position 377: 3.965177194282681e-06
Position 2685: 3.079576158884333e-06
Position 1179: 2.228323484159759e-06
Position 600: 1.6895902742341554e-06
Position 400: 1.2477673755455035e-06
Position 1404: 1.21848890128879e-06
Position 540: 9.505107942961458e-07
Position 581: 3.668983012157527e-07
Position 1305: 3.655692524353603e-07
Position 518: 3.14484660244261e-07
Position 1264: 2.9449638620557084e-07
Position 394: 1.5989773303205928e-07
Position 2080: 1.3400766043804058e-07
Position 303: 9.971583561512969e-08
Position 119: 8.804931108593168e-08
Position 385: 8.652712158770707e-08
Position 631: 8.024069810593436e-08
Position 1816: 6.443020540345213e-08
Position 604: 5.493052535966301e-08
Position 618: 3.4717182575085606e-08
Position 585: 2.9972396220722174e-08
Position 144: 8.75676798980984e-09
Position 1274: 3.803591651473015e-09
Position 633: 3.4398358428524216e-09
Position 1066: 3.2698855405342893e-09
Position 1256: 3.2452845389624795e-09
Position 612: 1.7152056266187056e-09
Position 148: 5.582267961951978e-11
Position 857: 6.655425716439518e-13
