Gene = Pid1
Position 2169: 0.00015233523355147587
Position 4885: 0.0001474574037285662
Position 231: 0.00014689462752151002
Position 1484: 0.00013962700315105133
Position 868: 0.0001346214739772652
Position 1138: 0.0001313644309596563
Position 3821: 0.0001299702623331245
Position 1384: 0.00012174582702865803
Position 3923: 0.00011769286265426623
Position 2614: 9.386775246590767e-05
Position 1512: 8.369073258089546e-05
Position 202: 8.211898240720711e-05
Position 1494: 8.061069232254351e-05
Position 3158: 7.539255638900949e-05
Position 495: 7.377870128641311e-05
Position 2447: 6.579470215789201e-05
Position 721: 4.8377563918177855e-05
Position 1318: 4.810296510840096e-05
Position 1429: 4.543683932240125e-05
Position 1976: 4.242758235386015e-05
Position 1273: 4.1907174365167565e-05
Position 4151: 3.762261066589121e-05
Position 3772: 3.637376150115224e-05
Position 1000: 3.2057764809244515e-05
Position 3356: 3.200100105914341e-05
Position 1857: 3.060072466796868e-05
Position 537: 3.0346245040140015e-05
Position 182: 2.9870503195602794e-05
Position 877: 2.4125590486576448e-05
Position 905: 2.0935051941447327e-05
Position 613: 1.6380022725185665e-05
Position 1544: 1.6378619378052578e-05
Position 1517: 1.500388629113423e-05
Position 1345: 1.0746291827014905e-05
Position 1542: 1.058005053260679e-05
Position 634: 9.512526291900607e-06
Position 1019: 8.476286016116757e-06
Position 1362: 7.760981817001222e-06
Position 191: 7.199403254616996e-06
Position 519: 6.472325866997586e-06
Position 1054: 6.171013811304077e-06
Position 1101: 5.834118658789936e-06
Position 942: 4.8622556879995115e-06
Position 2408: 4.8399234617189644e-06
Position 2274: 4.571060688271744e-06
Position 888: 4.564741912236592e-06
Position 1612: 4.437665392939629e-06
Position 1735: 4.365703092478545e-06
Position 2238: 4.0400915593905e-06
Position 1786: 3.7287118232014293e-06
Position 2097: 3.3614256321097555e-06
Position 1307: 3.214959726427741e-06
Position 744: 3.124948832144616e-06
Position 1631: 2.460272128174329e-06
Position 1185: 2.390306120143609e-06
Position 169: 2.12887987640467e-06
Position 1030: 2.0676449276561193e-06
Position 725: 1.8160288137712399e-06
Position 1173: 1.6187003596709257e-06
Position 153: 1.2566335768650936e-06
Position 2145: 1.156025527268417e-06
Position 1146: 1.1284843977522202e-06
Position 1826: 7.14634475401238e-07
Position 1660: 5.2887159358926e-07
Position 1662: 4.648440387775611e-07
Position 1792: 4.144133532224733e-07
Position 162: 2.0749802244171746e-07
Position 233: 1.4239833924321552e-07
Position 1036: 8.142132817293836e-08
Position 274: 8.132774267198634e-08
Position 1805: 7.919248713991424e-08
Position 1149: 6.420608294013588e-08
Position 242: 6.052139204744211e-08
Position 120: 2.600124281095089e-08
Position 3546: 2.4863158824459688e-08
Position 1004: 2.038255181051073e-08
Position 909: 1.9850818896945464e-08
Position 1041: 1.9061153527771218e-08
Position 370: 1.6330907571636406e-08
Position 283: 1.4623942116267063e-08
Position 304: 1.1214500953806747e-08
Position 295: 5.389823441959024e-10
Position 1034: 5.165162597628321e-10
Position 335: 3.8974173045217807e-10
Position 1015: 3.243136944917983e-10
Position 309: 2.4375450602951335e-10
Position 895: 2.0767420004578829e-10
Position 1061: 1.2243726465184054e-10
Position 1002: 1.0929316266788479e-10
Position 365: 6.313445798177165e-11
Position 322: 1.0600126734393906e-11
Position 348: 1.0111076102775312e-11
Position 362: 5.128510434546779e-12
Position 320: 3.0983930225388172e-12
Position 343: 1.6126700314655472e-12
Position 345: 2.6488401019353093e-13
