Gene = Leng1
Position 2276: 1.7578360986952252e-06
Position 2180: 1.7356176435631237e-06
Position 2207: 1.3072198187685935e-06
Position 2280: 3.944241191127254e-07
Position 2072: 2.6578682152867197e-07
Position 2289: 1.684834678141714e-07
Position 2024: 1.574356288225541e-07
Position 2469: 1.2649484355336002e-07
Position 2433: 1.1761382761436123e-07
Position 2493: 8.975123148297273e-08
Position 4642: 8.238839159923115e-08
Position 621: 7.546401759752185e-08
Position 694: 2.118441407038608e-09
Position 4708: 1.9579585763024867e-11
Position 1017: 2.8596349466272183e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4479: 0.9496702816216441
Position 1978: 0.8805838031817554
Position 2933: 0.33703989724034394
Position 2815: 0.22357283766053998
Position 2572: 0.090617067328724
Position 1937: 0.07834722996627232
Position 4851: 0.07434783789506137
Position 5037: 0.06789036650637603
Position 2655: 0.04035634019876519
Position 4843: 0.029146668199983693
Position 2909: 0.02405964983986987
Position 4946: 0.021129053319624946
Position 2899: 0.019236344178014123
Position 5320: 0.018855868027724508
Position 1878: 0.017450759051200856
Position 5092: 0.01703086927644568
Position 4977: 0.013401979247034256
Position 4785: 0.013238899786154642
Position 1781: 0.012625315639053522
Position 1648: 0.011526551294844773
Position 1785: 0.010953562403932528
Position 413: 0.009625517504090528
Position 4938: 0.009279680484555757
Position 5041: 0.008579332293507082
Position 2002: 0.008569391746158814
Position 2085: 0.008445182276211402
Position 5407: 0.008272001850678855
Position 2767: 0.008101213063286103
Position 410: 0.007513016782074017
Position 4654: 0.007279790143245698
Position 3476: 0.007055581773028687
Position 4062: 0.006415844275190966
Position 1207: 0.00589360523818072
Position 4181: 0.005710500538330412
Position 1171: 0.005651064477867401
Position 5572: 0.005316974080937067
Position 722: 0.005096994254671927
Position 5022: 0.0044551659164380406
Position 2248: 0.004215713184770401
Position 2945: 0.004007012277483972
Position 5232: 0.0039895545075962924
Position 4678: 0.0038551821997754947
Position 2940: 0.003653083737921908
Position 2917: 0.0029196966929697717
Position 4493: 0.002859744921023367
Position 4968: 0.002818478529760465
Position 2597: 0.002545095007461571
Position 4951: 0.0024367934370404074
Position 1680: 0.0024144160678682843
Position 2981: 0.002386993990052323
Position 3646: 0.0022385693594304903
Position 2524: 0.002237861465478378
Position 5245: 0.0017092936786986916
Position 1421: 0.0016244051525007646
Position 5465: 0.0015697639436555002
Position 415: 0.0013613526548601962
Position 1824: 0.0013375236620712548
Position 5273: 0.0013145137272556032
Position 5490: 0.0010552814883056222
Position 3370: 0.001014104474532031
Position 4820: 0.0010087335129969769
Position 1361: 0.0009974661944091383
Position 4675: 0.0009489544080709528
Position 1800: 0.0009456741409054056
Position 4013: 0.0009416760025692826
Position 2860: 0.0009326391326616102
Position 1720: 0.0009073834528115534
Position 4717: 0.0008945423454213165
Position 5375: 0.0008900297729589904
Position 5479: 0.0008221312442328494
Position 3962: 0.0008206656505981713
Position 2623: 0.0008098531782149975
Position 4033: 0.0007502601937083927
Position 5128: 0.0007411030013803742
Position 5176: 0.0007332507295925438
Position 2818: 0.0007213587190035542
Position 4909: 0.0007060750202766527
Position 3192: 0.0007046080762894768
Position 5053: 0.0006770882314518008
Position 2989: 0.0006660689121357988
Position 1846: 0.0006641319803734427
Position 4642: 0.0006419257655435933
Position 4000: 0.0005411971681591019
Position 5101: 0.0005369139294169929
Position 4167: 0.0005171940187586692
Position 2024: 0.0005097624506830948
Position 289: 0.0005007521015667245
Position 3756: 0.0004835065730842077
Position 371: 0.0004795744449640407
Position 3661: 0.0004350279930120291
Position 349: 0.0004323059005068969
Position 3386: 0.00042076426932481013
Position 5523: 0.00041184284880725337
Position 434: 0.0004016752040309224
Position 2358: 0.00039743197169793973
Position 2363: 0.00036313424860283974
Position 808: 0.00034159432812548476
Position 3036: 0.0003259738972384417
Position 1221: 0.00032378383791393833
Position 2006: 0.00032017800618325525
Position 1685: 0.0003144079466362074
Position 3965: 0.0003120142776116656
Position 4995: 0.00030792010265258873
Position 5440: 0.0003049104696420821
Position 5172: 0.00028185908707632437
Position 3724: 0.00028065985215812656
Position 2445: 0.00027298225153113485
Position 307: 0.000267942628439444
Position 1464: 0.00026022239145350845
Position 1054: 0.00025189840286686386
Position 1145: 0.00024597446706984925
Position 4856: 0.00023452420851114363
Position 1626: 0.0002319483347191498
Position 5002: 0.00022771602250471208
Position 1653: 0.00022583697766565236
Position 5059: 0.00022529767006310543
Position 5516: 0.00019211195465509615
Position 1503: 0.00018809192084326428
Position 470: 0.00017061453739186845
Position 2820: 0.0001696888818835138
Position 260: 0.00016240315830923577
Position 3678: 0.00015400102411903957
Position 2730: 0.00015135320788025136
Position 2983: 0.00014429139866031825
Position 2039: 0.00014042530712978955
Position 2463: 0.00013930987242273687
Position 377: 0.00013903505503979087
Position 3413: 0.0001280767967873971
Position 967: 0.0001274125465713871
Position 1117: 0.00012564728318054135
Position 2010: 0.0001245176903246081
Position 3233: 0.00012411970974595662
Position 464: 0.00012188374649440695
Position 4066: 0.00011979323423844807
Position 328: 0.00011822592269087862
Position 4498: 0.00011395501119081142
Position 2884: 0.00011322822234612322
Position 1227: 0.00011307214832508156
Position 781: 0.00011024205462847115
Position 5711: 0.00010839818132213506
Position 5340: 0.00010369009273655373
Position 2459: 0.00010250342398008347
Position 4993: 0.00010059584798644397
Position 2378: 9.741634781946082e-05
Position 2045: 9.584907669986149e-05
Position 1724: 9.572780632765951e-05
Position 5500: 9.558502181401139e-05
Position 647: 9.190350380363049e-05
Position 2042: 8.989861715133345e-05
Position 3440: 8.759130375242715e-05
Position 1557: 8.113082772729174e-05
Position 5107: 7.855611210964482e-05
Position 2862: 7.795094464233904e-05
Position 5590: 6.97095437603432e-05
Position 3199: 6.865472642709098e-05
Position 3258: 6.771877263822872e-05
Position 5487: 6.6457284714462e-05
Position 4823: 6.559367233307155e-05
Position 357: 6.277897115676495e-05
Position 1223: 6.194409969360885e-05
Position 265: 5.711180896544573e-05
Position 2089: 5.646178056460709e-05
Position 3138: 5.413732205466701e-05
Position 1848: 5.356165775232696e-05
Position 1886: 5.295432581055177e-05
Position 3334: 5.080719316213166e-05
Position 2959: 4.911983008919279e-05
Position 4141: 4.9033457344433215e-05
Position 1269: 4.785256164111334e-05
Position 390: 4.6972335905561785e-05
Position 2717: 4.6405455456705615e-05
Position 3400: 3.8441953037592915e-05
Position 1477: 3.6253084316533e-05
Position 2294: 3.483582534927678e-05
Position 635: 3.332998531750289e-05
Position 1007: 3.308027793908107e-05
Position 1245: 2.9775793015166834e-05
Position 2051: 2.763067988116846e-05
Position 1179: 2.7592631677559055e-05
Position 1029: 2.720766878970014e-05
Position 3103: 2.503721874297475e-05
Position 857: 2.467140779316274e-05
Position 935: 2.4007645699285197e-05
Position 3009: 2.3980647034405358e-05
Position 4519: 2.376202649841245e-05
Position 359: 2.170338198345264e-05
Position 2867: 2.1492797947347676e-05
Position 2032: 1.8761814509440274e-05
Position 2630: 1.871911093446205e-05
Position 2431: 1.7932814924367185e-05
Position 485: 1.674386102926105e-05
Position 2426: 1.5688295400628508e-05
Position 794: 1.5250040527678611e-05
Position 215: 1.43170660628374e-05
Position 2660: 1.3584875729429196e-05
Position 3910: 1.3442868757849045e-05
Position 338: 1.3007709916574083e-05
Position 667: 1.2348655896868649e-05
Position 303: 1.2073353200898399e-05
Position 2383: 1.2028320260818368e-05
Position 1100: 1.0783560260247305e-05
Position 2061: 1.0277237069372142e-05
Position 491: 1.0122640730808038e-05
Position 1217: 8.84417113083826e-06
Position 1259: 8.825589218100491e-06
Position 4401: 8.54668424418469e-06
Position 488: 8.372553663539473e-06
Position 2108: 8.201196340183669e-06
Position 1240: 7.92241118185718e-06
Position 2103: 7.02032331512658e-06
Position 978: 5.870349083210862e-06
Position 479: 5.774846380212279e-06
Position 482: 5.324020590631518e-06
Position 843: 5.132613901750366e-06
Position 674: 4.577997801596558e-06
Position 1581: 4.2963152764782405e-06
Position 2776: 4.2248440375516295e-06
Position 4369: 3.865350405564923e-06
Position 1481: 3.67909495553589e-06
Position 1080: 3.261146626688282e-06
Position 2335: 3.1561357030773267e-06
Position 147: 3.127567365072907e-06
Position 940: 3.1094461127227887e-06
Position 2342: 2.7701112956980665e-06
Position 4204: 2.6374847493062285e-06
Position 4529: 2.612487350517327e-06
Position 2118: 2.5004949114611018e-06
Position 4348: 2.385907919754382e-06
Position 4360: 2.259618566927017e-06
Position 518: 2.17106306610333e-06
Position 522: 2.0925752673661997e-06
Position 736: 2.0705477787635462e-06
Position 871: 2.0384947624517916e-06
Position 4327: 1.8635357488303291e-06
Position 2276: 1.826053485990048e-06
Position 4526: 1.5275988518092715e-06
Position 4418: 7.929060833630607e-07
Position 2992: 6.981063620337613e-07
Position 2231: 6.190583330145869e-07
Position 2953: 5.680722406098821e-07
Position 2217: 4.4903470547696135e-07
Position 3108: 3.5986639014884533e-07
Position 3421: 3.3300150507250675e-07
Position 1062: 2.8364239832244065e-07
Position 864: 2.686058807125035e-07
Position 861: 2.6850647917751534e-07
Position 3156: 2.5640960360217006e-07
Position 3144: 2.397726966703668e-07
Position 3698: 2.0341594864074442e-07
Position 3456: 1.9690423232936135e-07
Position 1012: 1.0321973685169904e-07
Position 3172: 9.669470092821121e-08
Position 3153: 9.513326248797356e-08
Position 1398: 8.495767298212957e-08
Position 2872: 7.902910830826538e-08
Position 106: 7.560573561951962e-08
Position 2260: 7.209706921837976e-08
Position 2262: 6.863978819016314e-08
Position 177: 6.55487598613655e-08
Position 676: 5.961367912248043e-08
Position 241: 3.7960023935850415e-08
Position 3015: 1.8700792264441727e-08
Position 1274: 1.8202398947040633e-08
Position 1376: 1.523686296893883e-08
Position 1338: 1.4457360966461379e-08
Position 524: 1.2448168432751319e-08
Position 153: 1.1533346656533127e-08
Position 233: 6.214638894417277e-09
Position 200: 5.968571064943839e-09
Position 2870: 5.896794525066845e-09
Position 3018: 5.859974711189133e-09
Position 820: 4.619848406002645e-09
Position 497: 4.601959794228117e-09
Position 562: 2.512041114049433e-09
Position 881: 2.1750922847067284e-09
Position 192: 1.91711264091938e-09
Position 545: 1.6901355684318296e-09
Position 4571: 7.019107199272624e-10
Position 124: 2.8088023375466116e-10
Position 582: 1.9287964008037123e-10
Position 174: 1.9144379248295716e-10
Position 548: 1.7080158406932994e-10
Position 164: 1.0724714598388674e-10
Position 226: 8.487018157793381e-11
Position 529: 5.315226847031966e-11
Position 502: 4.738478545180575e-11
Position 157: 3.916456067427024e-11
Position 130: 3.3757619861552194e-11
Position 681: 4.41646875291625e-12
