Gene = Ccer2
Position 1757: 4.7813300604987426e-05
Position 1483: 3.8254803351802734e-05
Position 1351: 3.778272799127948e-05
Position 2771: 3.758759467504013e-05
Position 235: 3.5663041292593735e-05
Position 1001: 3.196291385764332e-05
Position 327: 3.163823847228237e-05
Position 153: 2.7669513757244672e-05
Position 994: 2.7360650329457145e-05
Position 572: 2.5987796680754435e-05
Position 1087: 2.39152247299447e-05
Position 842: 2.2838001883443814e-05
Position 2269: 2.262131876613065e-05
Position 646: 2.2403433489627117e-05
Position 1144: 2.0702290907108257e-05
Position 243: 1.6657657225639305e-05
Position 1171: 1.1871454571161047e-05
Position 245: 6.737578128559329e-06
Position 1100: 4.175533921321021e-06
Position 1357: 3.918297800067939e-06
Position 1378: 3.910966994961888e-06
Position 158: 3.3736635904856957e-06
Position 335: 2.2785058797582674e-06
Position 513: 1.234373595930966e-06
Position 1084: 1.0910439995431428e-06
Position 145: 8.242225416883987e-07
Position 1648: 5.371942868607247e-07
Position 338: 4.771203202040457e-07
Position 991: 4.3415648462714375e-07
Position 1008: 1.2262335988290257e-07
Position 583: 1.0664400243571093e-07
Position 602: 7.739446289067663e-08
Position 102: 2.6170358580520734e-08
Position 118: 1.823158870305522e-08
Position 787: 1.4327164305539275e-08
Position 1535: 1.2561154214093138e-08
Position 93: 5.716221799727082e-09
Position 123: 5.023467673476325e-10
Position 88: 3.7711272672777365e-10
Position 133: 1.405803865991338e-10
Position 104: 1.3536273193791987e-10
