Gene = Mnx1
Position 126: 3.507763917187146e-06
Position 1548: 2.8229119985762863e-06
Position 420: 2.53604300818941e-06
Position 1255: 2.521938875768707e-06
Position 349: 2.1227171155672304e-06
Position 352: 1.8908692763161882e-06
Position 498: 1.864715126414452e-06
Position 268: 1.6027051327809982e-06
Position 418: 9.181531148833634e-07
Position 1157: 8.837579399258707e-07
Position 1144: 8.706258360052207e-07
Position 1238: 8.371687738051971e-07
Position 425: 7.948230114704458e-07
Position 105: 7.229326203270493e-07
Position 1065: 5.477117708896849e-07
Position 1257: 4.4215890025582874e-07
Position 1196: 4.2401868747897237e-07
Position 3272: 4.136408147188764e-07
Position 1181: 2.959506768003677e-07
Position 427: 2.842267817005574e-07
Position 1123: 2.773690138750161e-07
Position 3398: 2.740551789833146e-07
Position 990: 2.5677351462327874e-07
Position 361: 1.928032012009634e-07
Position 1166: 1.8972773371646608e-07
Position 3212: 1.347838930180916e-07
Position 136: 1.19487857123958e-07
Position 1351: 9.183402836678787e-08
Position 3858: 9.072411384980507e-08
Position 1079: 3.908529109239273e-08
Position 890: 2.7471099191359162e-08
Position 191: 1.491743790205749e-08
Position 982: 8.127224463110758e-09
Position 1116: 1.289067821535957e-10
Position 1047: 1.1519859627453916e-12
