Gene = Rap1gds1
Position 2543: 1.0646764773779887e-05
Position 1023: 1.0378600194951434e-05
Position 6476: 6.309685960270421e-06
Position 1047: 6.009762294525759e-06
Position 1745: 5.835477058763113e-06
Position 1264: 4.650899925344022e-06
Position 783: 4.106893905267888e-06
Position 1451: 3.751895413750061e-06
Position 2913: 3.5680967275090828e-06
Position 3207: 2.1446945764266105e-06
Position 4628: 1.8602330123619021e-06
Position 1597: 1.4944115847664667e-06
Position 1313: 1.4271905004910463e-06
Position 2638: 1.0784745593476247e-06
Position 2048: 1.0199885292350033e-06
Position 1217: 8.142148168874717e-07
Position 1250: 7.05666905456856e-07
Position 1256: 6.759970097794444e-07
Position 1991: 5.113348273642623e-07
Position 2147: 4.553274662401184e-07
Position 3238: 4.0018012373584536e-07
Position 233: 3.995702517358906e-07
Position 2045: 3.399084809201993e-07
Position 2238: 3.287665948993662e-07
Position 1034: 2.358317018548532e-07
Position 1341: 1.945399944921395e-07
Position 971: 1.7045717862248948e-07
Position 2034: 1.636383083051862e-07
Position 2279: 1.471301665367636e-07
Position 1994: 1.3473760594662816e-07
Position 1567: 1.2146049470347745e-07
Position 2228: 9.511179159046276e-08
Position 877: 9.07151063161179e-08
Position 4912: 9.008715863841049e-08
Position 2032: 7.190391005495903e-08
Position 1631: 6.632383612950017e-08
Position 1604: 5.20662435210967e-08
Position 557: 3.12338949307462e-08
Position 688: 1.6576360697991258e-08
Position 588: 1.3321195415338054e-08
Position 607: 1.1911458146418905e-08
Position 319: 9.537537038625105e-09
Position 600: 9.235251887606363e-09
Position 555: 8.560639534252711e-09
Position 658: 2.261535509181976e-09
Position 727: 2.060068244072289e-09
Position 713: 2.037328284662188e-09
Position 157: 2.3497813751579023e-11
Position 615: 6.610730666610613e-12
Position 621: 2.8633816180470518e-12
Position 568: 8.456707166984203e-13
