Gene = Flad1
Position 6843: 0.00046461979034751415
Position 8817: 0.00045184906566026573
Position 6215: 0.0002957780149539571
Position 300: 0.00027778009611194743
Position 6048: 0.00023254753179689222
Position 546: 0.00021452444652314155
Position 307: 0.0002056290144396641
Position 859: 0.0001542219285807891
Position 483: 0.0001455154593549867
Position 884: 0.00014232832228283532
Position 65: 0.00011145870212969129
Position 568: 8.746279715204591e-05
Position 785: 7.515534446344531e-05
Position 4548: 6.713472244864045e-05
Position 2386: 6.231135984210987e-05
Position 2485: 5.1228910636702856e-05
Position 2244: 5.045376835542526e-05
Position 2490: 3.316823373940632e-05
Position 913: 2.2412118939180917e-05
Position 575: 2.188853649494781e-05
Position 848: 1.8772739661494674e-05
Position 2213: 1.5069304511618421e-05
Position 2345: 1.4664832458637278e-05
Position 350: 1.0015856536243e-05
Position 526: 7.4374682088946136e-06
Position 2589: 7.095089721239456e-06
Position 26: 5.153561030532813e-06
Position 1081: 2.4578030789692458e-06
Position 454: 2.2184621554627994e-06
Position 1071: 1.8510203851553557e-06
Position 809: 1.8403915698965871e-06
Position 826: 1.7448262335156868e-06
Position 952: 1.6043116644784821e-06
Position 664: 1.4566272645685787e-06
Position 379: 1.2894932188212527e-06
Position 748: 1.1577258858153494e-06
Position 1043: 9.654422186048482e-07
Position 887: 8.136070910206371e-07
Position 733: 6.446967114141706e-07
Position 964: 3.412557919357451e-07
Position 463: 1.5735279632054858e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4306: 0.6776514983935741
Position 9550: 0.6626849642594022
Position 8393: 0.6328287335276291
Position 8561: 0.3735293385840712
Position 5909: 0.24127337983106117
Position 482: 0.2075685004846556
Position 649: 0.1747743486159109
Position 3090: 0.1681867355411183
Position 6092: 0.16571317794180473
Position 9355: 0.15389810621664773
Position 3277: 0.14852466155764998
Position 9273: 0.12073214876126795
Position 5940: 0.10066276155573385
Position 3369: 0.08215313264091725
Position 433: 0.06186778676240646
Position 4326: 0.053366340388436746
Position 4383: 0.046631777346386113
Position 9326: 0.03756381494928142
Position 2696: 0.03676124812566131
Position 4344: 0.030035249398018323
Position 5601: 0.029094899234139465
Position 6218: 0.026841012464767673
Position 3244: 0.02678023712725408
Position 3049: 0.026534887247969322
Position 3291: 0.02513589220483568
Position 4276: 0.023615233096512186
Position 5957: 0.023045043973355123
Position 5644: 0.0202125321366996
Position 5581: 0.01886613132682946
Position 529: 0.016832884644948597
Position 2577: 0.013925123463849392
Position 4444: 0.01353598264875972
Position 2663: 0.012606048123567894
Position 3024: 0.011042964421547195
Position 4323: 0.010879184666065059
Position 5885: 0.00987903688764943
Position 809: 0.00975576309126758
Position 1195: 0.00972341906307445
Position 3890: 0.007678869784418155
Position 879: 0.007674955117432509
Position 4241: 0.006484238604140534
Position 655: 0.006431445253848054
Position 6817: 0.00634818508322016
Position 4368: 0.0061728615170216815
Position 505: 0.005793085494227842
Position 6710: 0.0057716875823729885
Position 7073: 0.005629576184512643
Position 4523: 0.0039733819261993444
Position 3861: 0.0039108518530745935
Position 913: 0.003804933884918932
Position 6105: 0.0036739961629143766
Position 3250: 0.0036604330092503555
Position 5664: 0.0033881868666493222
Position 3696: 0.0033583748871774746
Position 3296: 0.0033111868399727986
Position 6606: 0.0030512328398162375
Position 3227: 0.002871055702999903
Position 771: 0.0028383688829252294
Position 3150: 0.0026861736570653726
Position 284: 0.002614465899678904
Position 4634: 0.00260778888376287
Position 8650: 0.0026005958328905567
Position 5458: 0.0024959993586375646
Position 5985: 0.002462841461043544
Position 5708: 0.002287559999461509
Position 8874: 0.002096064147405459
Position 9679: 0.001975297928974571
Position 5994: 0.0019192773734152905
Position 5046: 0.0018986430139018879
Position 5606: 0.0015293482578212702
Position 9863: 0.0014977069477707828
Position 951: 0.0013146817848827738
Position 2759: 0.0013040874975231765
Position 437: 0.001289263416257889
Position 4998: 0.0011136680611214932
Position 210: 0.0010952629902339062
Position 3549: 0.0010904602742617304
Position 2194: 0.0010075295441860693
Position 9463: 0.0008896289943261963
Position 3495: 0.0008848085959695271
Position 3221: 0.0007490492409149688
Position 333: 0.0007377330081562039
Position 2609: 0.0007235276196885166
Position 3771: 0.0007139461666470328
Position 440: 0.0007126255549741098
Position 546: 0.0006957192624713971
Position 7515: 0.0006465383674491864
Position 629: 0.0005867370413646573
Position 204: 0.0005202611432440407
Position 5661: 0.0005138792780440745
Position 2961: 0.0005016761750021054
Position 696: 0.0004859877347627424
Position 6557: 0.0004587795884566187
Position 2623: 0.00040808809060393454
Position 4640: 0.00038000851492289337
Position 4547: 0.00035655789093853277
Position 1106: 0.0003562274033968884
Position 1217: 0.0003536563620079265
Position 6174: 0.00034861017423267794
Position 928: 0.0003446865473321167
Position 705: 0.00033114553624737363
Position 2827: 0.0003169005349864282
Position 2164: 0.000300939617423971
Position 607: 0.0002751383581708613
Position 960: 0.00027279467425717687
Position 6294: 0.0002645537057237567
Position 3710: 0.00024924820962647436
Position 842: 0.00019936508109595172
Position 7895: 0.0001765729868441227
Position 5243: 0.0001699670324119442
Position 3513: 0.00015448346739005834
Position 2201: 0.000143754462442402
Position 691: 0.00013435247627928475
Position 168: 0.00013411570474787028
Position 600: 0.0001256229104817068
Position 5287: 0.00012521726192869876
Position 178: 0.00012198286634931607
Position 357: 0.00011125509345344587
Position 339: 0.00010691382576484272
Position 4853: 0.00010424688674393866
Position 149: 9.505541683007654e-05
Position 575: 8.45046192295425e-05
Position 5239: 7.211417176654052e-05
Position 5080: 6.570564059664265e-05
Position 190: 6.248097126200435e-05
Position 244: 5.219189875896181e-05
Position 774: 4.726182946965832e-05
Position 887: 4.5199867977598296e-05
Position 723: 4.4138276840268066e-05
Position 848: 4.407171608049156e-05
Position 238: 3.855155200739348e-05
Position 184: 3.687704749210928e-05
Position 1299: 3.439550095977377e-05
Position 6522: 3.331521997431755e-05
Position 228: 2.7355974796196902e-05
Position 226: 2.6571033410920176e-05
Position 394: 2.4109751690745567e-05
Position 2274: 1.6571920369864334e-05
Position 5258: 1.5886837564264292e-05
Position 2415: 1.549054877020146e-05
Position 2324: 1.404879604098686e-05
Position 290: 1.2904104283077227e-05
Position 589: 1.2020951930771554e-05
Position 154: 1.0394708852951923e-05
Position 221: 9.592811689639198e-06
Position 788: 8.237905528437137e-06
Position 145: 7.257802910585531e-06
Position 418: 6.2656647165087436e-06
Position 609: 5.84287287608562e-06
Position 412: 5.266566014510523e-06
Position 4527: 5.257279982756882e-06
Position 259: 4.75905212318546e-06
Position 2174: 4.450117770894496e-06
Position 662: 4.250797646431493e-06
Position 826: 3.3418353215192486e-06
Position 673: 3.327535844403258e-06
Position 614: 2.946662526580834e-06
Position 2025: 2.931097470191675e-06
Position 385: 2.6001204397561417e-06
Position 300: 2.1399256751750966e-06
Position 398: 2.052300205793561e-06
Position 373: 1.4461280693221972e-06
Position 255: 1.2986247537256259e-06
Position 670: 1.0861087377949075e-06
Position 306: 6.325280260316666e-07
Position 933: 5.812340443258984e-07
Position 409: 5.714282763757377e-07
Position 4510: 5.658826529244193e-07
Position 725: 4.915556852932764e-07
Position 1224: 4.2081634984260357e-07
Position 194: 3.580526963165363e-07
Position 387: 3.4925513546995487e-07
Position 864: 2.780678758871546e-07
Position 602: 2.685300601486025e-07
Position 223: 2.43782759878606e-07
Position 2176: 1.9931411850992989e-07
Position 822: 1.8305040892441373e-07
Position 375: 1.6087910968234162e-07
Position 1246: 1.08981397930224e-07
Position 347: 9.449537595915278e-08
Position 731: 3.602935629063046e-08
Position 108: 3.241684135028543e-08
Position 2589: 3.194721528256205e-08
Position 121: 1.4432850274639484e-08
Position 115: 1.2525659990254446e-08
Position 967: 2.164355725588663e-09
Position 127: 1.9769194621278877e-09
Position 964: 1.7934270893450888e-09
Position 1116: 8.633781885142505e-10
Position 1041: 5.842412966820907e-10
Position 118: 2.558008911722092e-10
Position 104: 1.570018595741617e-10
Position 90: 5.698928016234484e-13
Position 92: 3.1098506822699e-13
