Gene = Catspere1
Position 91: 0.001719653753984497
Position 5952: 0.0017077738857871321
Position 7141: 0.001584441574972842
Position 3194: 0.0014913577731589924
Position 646: 0.0013239037378733954
Position 5136: 0.0012765865260929024
Position 6610: 0.0012300838522786486
Position 1630: 0.0012181830042495203
Position 2994: 0.0011338887709824333
Position 743: 0.0011267825304534316
Position 476: 0.0011172481637352705
Position 7061: 0.0010565625457583069
Position 1239: 0.0008065107849865847
Position 1067: 0.0007793169315870237
Position 480: 0.0006490400984032226
Position 7115: 0.0006359299941097105
Position 296: 0.0006066221627998715
Position 846: 0.0005909631786713895
Position 2427: 0.0005727415972266965
Position 7786: 0.0005720711861076988
Position 6832: 0.0005313821734366287
Position 170: 0.0005149948346717157
Position 270: 0.0005046252620456608
Position 1624: 0.0003642928799436841
Position 151: 0.0003601249228128521
Position 6269: 0.00034174683157082997
Position 315: 0.0003192198141677857
Position 835: 0.00030852937873825185
Position 2001: 0.00028427767343734223
Position 1567: 0.00026406647998766347
Position 282: 0.00025241197850520093
Position 3165: 0.00024015827838958347
Position 1193: 0.00023711112177609588
Position 4892: 0.00022733139579298025
Position 2292: 0.00022321609455860328
Position 920: 0.00020190703174689285
Position 137: 0.00017304875872569786
Position 181: 0.00015000702430823442
Position 2215: 0.00014292257003608363
Position 242: 0.00014210399822726458
Position 2268: 0.00012438374816324473
Position 23: 0.00011928125825329592
Position 830: 0.00010891558665628358
Position 1058: 0.00010156854232854838
Position 1516: 8.54091780351926e-05
Position 500: 8.351552618486634e-05
Position 2081: 7.703781060762572e-05
Position 2489: 6.9734050071966e-05
Position 2205: 6.931284273600906e-05
Position 168: 3.579361552948613e-05
Position 154: 2.3154887670552276e-05
Position 505: 9.886500791066407e-06
Position 110: 9.45367335764557e-06
Position 331: 7.766070633450733e-06
Position 1837: 7.274955135473127e-06
Position 39: 6.128559006590391e-06
Position 484: 4.629361719463353e-06
Position 620: 3.5171348040029636e-06
Position 1023: 3.059966114166273e-06
Position 695: 2.5976050705168526e-06
Position 614: 2.4218813276780674e-06
Position 735: 2.3223780863650283e-06
Position 799: 1.1677215606343452e-06
Position 1465: 1.1648490646126968e-06
Position 994: 1.1096908365962584e-06
Position 1218: 1.0330841306456826e-06
Position 12: 8.715462462426134e-07
Position 2022: 5.350413520640213e-07
Position 4498: 4.3258561880364657e-07
Position 2012: 4.2964193774345004e-07
Position 605: 1.194845389843069e-07
Position 565: 1.0990765309383205e-07
Position 553: 8.95405139297109e-08
Position 511: 6.334684493820254e-08
Position 1115: 7.741029735035848e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3018: 0.5472290107354252
Position 8110: 0.44582959760530516
Position 9498: 0.17310003000427393
Position 10797: 0.16467958304866986
Position 10518: 0.1494794310805122
Position 592: 0.0903240731816348
Position 2775: 0.041423264210190366
Position 11267: 0.04020789950723906
Position 5863: 0.040087785897869724
Position 8425: 0.03873798819297242
Position 1990: 0.030138073744218393
Position 7601: 0.02312292072126773
Position 5639: 0.01951837734511699
Position 2894: 0.01889677191626962
Position 12791: 0.014664282842578561
Position 6175: 0.011839130672276352
Position 2095: 0.010610968076180657
Position 10259: 0.008476316450222413
Position 4765: 0.008222637821303499
Position 5643: 0.008209100776317348
Position 11394: 0.007562206194340192
Position 573: 0.00716324395823743
Position 6384: 0.006554880708322249
Position 1823: 0.0060972057889781195
Position 6305: 0.006074382007589587
Position 1727: 0.005734579620524033
Position 6862: 0.0050980612912386964
Position 5046: 0.005019603882351572
Position 3399: 0.004893622997030232
Position 13270: 0.004685079040341036
Position 2637: 0.004379807850686401
Position 1915: 0.004374996427600053
Position 2205: 0.0040304027130873814
Position 1604: 0.0037583467834189635
Position 11136: 0.0035021772048407064
Position 5278: 0.003302533021774089
Position 5369: 0.0028114606480145058
Position 11757: 0.00274876258011478
Position 5241: 0.0025706825405249815
Position 1381: 0.0025593008945013996
Position 4992: 0.0024569344786687
Position 7930: 0.00232883862960147
Position 2819: 0.0023058394621732754
Position 257: 0.0020790787622663245
Position 6221: 0.0019933805572084078
Position 578: 0.0019116809863348643
Position 2904: 0.0018739673139181125
Position 2771: 0.0018477176917410356
Position 6015: 0.0017872942314335635
Position 6680: 0.00168034616428269
Position 5207: 0.0016574064344711547
Position 5135: 0.0014705746848423442
Position 4307: 0.0014636206431348166
Position 1792: 0.0014450026513932097
Position 6207: 0.0014069737692680834
Position 8459: 0.0014044789564908887
Position 5878: 0.001393195843954663
Position 1424: 0.0012912007915534505
Position 5822: 0.001288208614820331
Position 4585: 0.0012743934819798035
Position 5902: 0.0011448349993600573
Position 8528: 0.0011342177931746792
Position 5220: 0.0011241965361632146
Position 4333: 0.0011041496859295202
Position 6161: 0.0010268206627142228
Position 649: 0.0010084969462059918
Position 3773: 0.0009959696089343474
Position 10335: 0.0009469005396259862
Position 1773: 0.0008229963779194529
Position 1682: 0.0007907748916370947
Position 2956: 0.0007840723939159626
Position 9367: 0.0007783798332017028
Position 4794: 0.0007175566015600105
Position 2581: 0.0007055090187152709
Position 945: 0.0007054293777880159
Position 6360: 0.0006993870268305583
Position 1892: 0.0006942572114219416
Position 6078: 0.0006832203604476191
Position 646: 0.0005934069693951203
Position 9534: 0.0005359408879764274
Position 6156: 0.0005065051832604248
Position 5099: 0.0005045848446197623
Position 2234: 0.00047063816961586275
Position 692: 0.00044049757583786137
Position 2443: 0.0004306562640523647
Position 9388: 0.0004290801427941514
Position 323: 0.00041526832615951893
Position 1580: 0.0004131957804250472
Position 8883: 0.00038885108438117935
Position 2666: 0.0003869149704938747
Position 7079: 0.0003708004193707175
Position 8481: 0.0003442902437852888
Position 6482: 0.00032637364266545154
Position 7705: 0.00032199380229081795
Position 2268: 0.0003177326082295809
Position 7641: 0.0003088284006127927
Position 8432: 0.0003036448318210172
Position 1412: 0.00030179237338695997
Position 4054: 0.0002931425843931742
Position 2315: 0.000284445696769113
Position 356: 0.0002721514013781583
Position 5341: 0.0002629281087681614
Position 8306: 0.00024694279696056926
Position 6598: 0.0002442810071031161
Position 1323: 0.00023686906000196264
Position 1648: 0.000227170087936345
Position 7114: 0.00022672339718157148
Position 1140: 0.00022542322033597197
Position 5067: 0.00022061692236558295
Position 883: 0.00021467323307306852
Position 7108: 0.00019966069543471285
Position 6751: 0.0001904568291225709
Position 3506: 0.0001900839211547364
Position 5843: 0.00018777059649422494
Position 1920: 0.00016009037169739944
Position 5734: 0.0001057470059731019
Position 748: 0.00010147825473343715
Position 779: 9.111673968757877e-05
Position 4495: 9.018582574737489e-05
Position 5865: 8.972609465147852e-05
Position 3027: 8.796950384413057e-05
Position 4995: 8.699061987171997e-05
Position 4312: 8.691538510234951e-05
Position 5687: 8.537564679819629e-05
Position 3859: 8.217853881990422e-05
Position 4733: 7.558320253180698e-05
Position 605: 7.264642020435904e-05
Position 768: 7.18047857335078e-05
Position 1587: 7.064693128076232e-05
Position 3902: 7.062075513876554e-05
Position 4799: 6.592520553251762e-05
Position 518: 6.159486752135782e-05
Position 4451: 5.7680890812006595e-05
Position 4950: 5.6829023298274145e-05
Position 1836: 5.376720698297253e-05
Position 959: 4.890740970480165e-05
Position 3966: 4.88722965943272e-05
Position 1640: 4.735086836608486e-05
Position 3836: 4.2320870429095285e-05
Position 3612: 4.2278253330289056e-05
Position 1704: 4.190982146518734e-05
Position 1436: 3.975979663047401e-05
Position 3989: 3.8452471163705027e-05
Position 3787: 3.397327168303514e-05
Position 1686: 2.839161732016436e-05
Position 1534: 2.72332534811714e-05
Position 1917: 2.3587013612191977e-05
Position 289: 1.8740159390510227e-05
Position 3006: 1.7631373909867625e-05
Position 2022: 1.7530056317298965e-05
Position 1972: 1.671881841884157e-05
Position 916: 1.0061388145142792e-05
Position 912: 8.760086452519859e-06
Position 1583: 1.7683690790372996e-06
Position 1995: 1.5801256361123246e-06
Position 1948: 1.348614513940489e-06
Position 701: 9.403864730281775e-07
Position 1401: 7.88802584217708e-07
Position 1351: 7.681108608921582e-07
Position 1585: 6.161858100096255e-07
Position 1472: 5.823429941688558e-07
Position 1430: 5.333054728095685e-07
Position 695: 4.527419542139173e-07
Position 1566: 4.17209268230107e-07
Position 1428: 3.4508624854399613e-07
Position 1092: 3.131541018582289e-07
Position 704: 2.7353076296815845e-07
Position 788: 2.5571875553903594e-07
Position 655: 2.1403227632883618e-07
Position 1086: 1.2491982363579717e-07
Position 1142: 1.0664666519002974e-07
Position 670: 7.993263345292767e-08
Position 500: 7.861703158136031e-08
Position 799: 6.147386018494387e-08
Position 1426: 4.8057735937619426e-08
Position 1290: 3.475726162035911e-08
Position 1229: 3.180517382166521e-08
Position 326: 1.8568619564603238e-08
Position 706: 5.9352637889841616e-09
Position 1001: 5.181823451882143e-09
Position 1058: 4.780752644600558e-09
Position 965: 4.251805471297873e-09
Position 806: 4.24985942118039e-09
Position 956: 2.654772121817662e-09
Position 376: 1.556646493883254e-09
Position 835: 1.2908134875413103e-09
Position 961: 1.2559436399100338e-09
Position 282: 1.180976679750057e-09
Position 291: 1.172197442320764e-09
Position 842: 1.1644740996507725e-09
Position 984: 1.1014647515025598e-09
Position 864: 1.0062988681155151e-09
Position 657: 8.550861787750363e-10
Position 331: 7.51402405698318e-10
Position 176: 5.915802281898968e-10
Position 821: 4.152039325549373e-10
Position 221: 4.0287610266908866e-10
Position 368: 3.3330556992913003e-10
Position 808: 2.0059791935684401e-10
Position 818: 1.7898940193956468e-10
Position 665: 1.65839203351147e-10
Position 133: 1.041068855702127e-10
Position 379: 1.036045008973931e-10
Position 1115: 9.266187942548086e-11
Position 162: 7.999732574610564e-11
Position 190: 7.233336761041409e-11
Position 88: 5.557914131720775e-11
Position 296: 4.987206819751414e-11
Position 270: 4.592785874876868e-11
Position 382: 1.3853805733643729e-11
Position 300: 1.3064071781743815e-11
Position 107: 5.824141138903166e-12
Position 125: 5.55985196773678e-12
Position 398: 5.4571698310377595e-12
Position 186: 5.335413364040348e-12
Position 91: 5.257525936850279e-12
Position 395: 5.1600089856454956e-12
Position 110: 2.87256027045777e-12
Position 102: 1.4796369631223864e-12
Position 194: 1.1643556834675475e-12
Position 79: 8.902033083892285e-13
Position 104: 6.074899586938189e-13
Position 388: 4.564744057575954e-13
Position 402: 1.16791688238892e-13
