Gene = Nppc
Position 1953: 9.57062970901517e-05
Position 1321: 7.568377574335154e-05
Position 3169: 7.408937890710302e-05
Position 1344: 7.077816652933065e-05
Position 907: 7.067977079083627e-05
Position 1926: 6.813739550963903e-05
Position 1988: 6.344198471087781e-05
Position 725: 6.278374209354834e-05
Position 435: 5.3952544121617833e-05
Position 835: 5.2299474637914565e-05
Position 291: 5.1383807094847144e-05
Position 1847: 5.102311059038795e-05
Position 2257: 4.824590419785032e-05
Position 308: 4.182511291687105e-05
Position 4201: 4.079921196062745e-05
Position 643: 3.9964581862439496e-05
Position 452: 3.806481162190071e-05
Position 4061: 3.646881947625693e-05
Position 4077: 3.5530962775689895e-05
Position 624: 3.426278799928451e-05
Position 963: 3.113045049066259e-05
Position 1315: 2.701444376867404e-05
Position 2608: 2.664190155842667e-05
Position 4204: 2.6469919958421338e-05
Position 1333: 2.528823443925515e-05
Position 891: 1.7957001538380847e-05
Position 370: 1.7098581589346447e-05
Position 2114: 1.586909161675378e-05
Position 912: 1.382988424805464e-05
Position 2722: 1.3245394685896446e-05
Position 2117: 1.2524108193208411e-05
Position 2196: 1.2484243425335903e-05
Position 1957: 1.2041113614390044e-05
Position 1601: 1.1710995533364455e-05
Position 640: 1.1175184755543987e-05
Position 2095: 1.106561179315826e-05
Position 147: 1.0710321952393054e-05
Position 304: 1.0461473965360591e-05
Position 89: 9.90066135590634e-06
Position 2354: 8.05489936086584e-06
Position 1677: 7.358126854027915e-06
Position 478: 6.715414314372142e-06
Position 1317: 6.6004454121030775e-06
Position 2087: 6.208906844206002e-06
Position 199: 6.090151256642599e-06
Position 1235: 5.94351240348269e-06
Position 1149: 5.8684634419257355e-06
Position 1175: 5.680283423166069e-06
Position 1077: 5.080864385037212e-06
Position 691: 4.8906413513610325e-06
Position 1086: 4.568592479425121e-06
Position 101: 4.304827854295794e-06
Position 514: 3.371436389055939e-06
Position 710: 2.5732770854455717e-06
Position 495: 2.1249914108105897e-06
Position 1181: 2.056856106095678e-06
Position 463: 1.8122039507290621e-06
Position 293: 1.7219179222339774e-06
Position 466: 1.6492412890099617e-06
Position 1170: 1.6014822770492383e-06
Position 1187: 1.4294777995643345e-06
Position 534: 1.4214753939980482e-06
Position 1168: 1.4095207491034492e-06
Position 1221: 1.04613875393234e-06
Position 204: 6.53708192467724e-07
Position 1437: 4.55145003898823e-07
Position 1404: 3.783856034108616e-07
Position 1759: 3.6774512469715474e-07
Position 1609: 2.6057052407336227e-07
Position 1400: 1.6213776791785906e-07
Position 222: 1.43577902588412e-07
Position 1352: 1.045280453885879e-07
Position 976: 9.991113571149116e-08
Position 281: 6.459327085548635e-08
Position 531: 5.7233749518599255e-08
Position 932: 4.6094356814030244e-08
Position 1843: 2.417152243703475e-08
Position 268: 1.351522314197622e-08
Position 284: 7.644623731275409e-09
Position 978: 6.64882842895696e-09
Position 1439: 4.300298035255422e-09
Position 256: 1.437041653025162e-09
