Gene = Idua
Position 20713: 0.0001752701970189958
Position 22873: 0.00016424239362162102
Position 1070: 0.00016184949863992746
Position 22722: 0.0001604638405651972
Position 21392: 0.00014773850460358758
Position 15512: 0.0001364543727912871
Position 522: 0.0001355261452650616
Position 20219: 0.00013117429807283826
Position 20393: 0.00011605373774910461
Position 981: 0.00010752185575949235
Position 23894: 9.816301879298758e-05
Position 4152: 8.628226062325662e-05
Position 261: 6.986928180447081e-05
Position 1066: 5.6831149246980414e-05
Position 1086: 5.660642949277525e-05
Position 20064: 5.2117349877533544e-05
Position 146: 5.124509385368035e-05
Position 415: 5.051390925837961e-05
Position 1099: 2.8882324804041287e-05
Position 2373: 2.2826340657126e-05
Position 527: 2.0229802297890086e-05
Position 133: 1.924080630767666e-05
Position 417: 1.6561225974122707e-05
Position 12929: 1.5227662032128369e-05
Position 22840: 1.3057930348074896e-05
Position 310: 1.1856716825029987e-05
Position 22852: 9.95497374415474e-06
Position 21187: 9.150427519182096e-06
Position 9966: 9.013111684228333e-06
Position 12827: 8.606756630497187e-06
Position 1121: 8.06449446865413e-06
Position 9995: 8.025768865612277e-06
Position 22868: 7.128785456682094e-06
Position 1018: 6.908229763153877e-06
Position 22812: 6.835112744981838e-06
Position 21163: 6.761060604140718e-06
Position 892: 5.843521443914788e-06
Position 21111: 4.265175936584962e-06
Position 802: 3.930027322351268e-06
Position 181: 3.7868466628895637e-06
Position 570: 3.1856519394723523e-06
Position 909: 2.655486894610301e-06
Position 3876: 2.6246597687958453e-06
Position 100: 2.60063312975208e-06
Position 21835: 1.9963753763629173e-06
Position 993: 1.9921874162922016e-06
Position 49: 1.9687534430549643e-06
Position 234: 1.7419824645598847e-06
Position 1029: 6.903286073205065e-07
Position 1967: 4.39781411070248e-07
Position 856: 3.7356146488699716e-07
Position 682: 3.6896961638004705e-07
Position 259: 3.5373324754901346e-07
Position 200: 3.437409391389079e-07
Position 859: 2.809040725573379e-07
Position 51: 2.7061483182505606e-07
Position 4: 2.2114417662911714e-07
Position 810: 1.8781360324463442e-07
Position 183: 1.515020947657646e-07
Position 647: 1.0735221714867763e-07
Position 587: 5.3771183923108504e-08
Position 22880: 3.571396011899988e-08
Position 20722: 1.7971487173568558e-08
Position 23516: 1.612258463912188e-08
Position 20968: 1.4627346344906177e-09
Position 23074: 1.3421112513724844e-09
Position 1218: 1.867366391558403e-12
Position 1535: 1.3197714266681e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 19167: 0.959322616991454
Position 19372: 0.9502930718916184
Position 21570: 0.8773580757620056
Position 22935: 0.8641640175807326
Position 21340: 0.8577130098801209
Position 20529: 0.8501551613432854
Position 20063: 0.8133990446736425
Position 22721: 0.7706982565271698
Position 19779: 0.6619414351005978
Position 9787: 0.5879246569298282
Position 21768: 0.5601892175662098
Position 9056: 0.5490091295219784
Position 3779: 0.43912053573505777
Position 3730: 0.39697501347578035
Position 21048: 0.37554738606374494
Position 9861: 0.33233839722677694
Position 20272: 0.27866116584700795
Position 4721: 0.2573039818364091
Position 19552: 0.1945664952752682
Position 20246: 0.17044382521899162
Position 22669: 0.1490236484087091
Position 21144: 0.13563162391856973
Position 8774: 0.13097305589665062
Position 16102: 0.12496320747694892
Position 11212: 0.11991287977681228
Position 16136: 0.11763689573390688
Position 15989: 0.1157430323457087
Position 2603: 0.11092627332253298
Position 21355: 0.10678441514564635
Position 16958: 0.09995462271492557
Position 23662: 0.09694106647921599
Position 13234: 0.0955477575467829
Position 16063: 0.09034531926519232
Position 5168: 0.08373542338332901
Position 5762: 0.0793217440421627
Position 913: 0.07736630929064989
Position 19963: 0.06773582524209909
Position 18493: 0.065438363347139
Position 916: 0.06402254537232899
Position 21127: 0.06398781483771368
Position 801: 0.062465119195938085
Position 23832: 0.06245728076685263
Position 17687: 0.06197068272757688
Position 16466: 0.06118887215593177
Position 9809: 0.05903423561023448
Position 21153: 0.05256299094977805
Position 1212: 0.05248271264639342
Position 12699: 0.049941454112155954
Position 940: 0.049150496578864
Position 21608: 0.04908040124225064
Position 3813: 0.04582372991859738
Position 1171: 0.04395217343030391
Position 19726: 0.04282990016394797
Position 20239: 0.04248608808349978
Position 20275: 0.0415423585169403
Position 20567: 0.04120600433988809
Position 20643: 0.038964259549398764
Position 21100: 0.027851932226244613
Position 10999: 0.02618135401505691
Position 1007: 0.0245103088306107
Position 20293: 0.021081840216254505
Position 14534: 0.01857546136946964
Position 2552: 0.01679883544602048
Position 19783: 0.016155975855636717
Position 23811: 0.0161214480591804
Position 21187: 0.01608312971913216
Position 23192: 0.014146635422733598
Position 3196: 0.012976496291681497
Position 3448: 0.012666813771346649
Position 4566: 0.01215082764708596
Position 16206: 0.011746648336395998
Position 889: 0.01167584313588068
Position 23272: 0.011410011470141236
Position 23736: 0.010899026920195603
Position 332: 0.010543424524828857
Position 23933: 0.010541454783515944
Position 20597: 0.010074347216455212
Position 23411: 0.010017353507637711
Position 2451: 0.009844824144016289
Position 3294: 0.009419700487947205
Position 2427: 0.009245514744823562
Position 5140: 0.008713254417101354
Position 20320: 0.008374671500451526
Position 5266: 0.008133538122075394
Position 2580: 0.007930064649298631
Position 2526: 0.0073815524790305466
Position 13012: 0.007333625218300521
Position 5090: 0.007236521650371346
Position 20667: 0.007226867232098621
Position 3972: 0.006636032900242257
Position 11112: 0.006579301970964571
Position 2462: 0.006501946749610229
Position 2494: 0.006299895193126092
Position 864: 0.006217617967639751
Position 20025: 0.0060019610878019386
Position 16361: 0.005797934279230623
Position 21367: 0.005189022740067414
Position 5816: 0.005143138152118468
Position 272: 0.0049408903676865954
Position 21111: 0.0048166844481703375
Position 2866: 0.004793100408803884
Position 4539: 0.004693473230742514
Position 20203: 0.004569965267846543
Position 23174: 0.004534758087454019
Position 9877: 0.004032852229046942
Position 20570: 0.0036764411246873316
Position 2836: 0.003464173395783729
Position 21217: 0.00344367143833095
Position 23748: 0.0028427190311558575
Position 20269: 0.002685650535232245
Position 22941: 0.0026827294439253553
Position 9754: 0.002644870700452641
Position 19530: 0.0025713188370607076
Position 5694: 0.002495162352724151
Position 4681: 0.0024777450568109704
Position 4443: 0.002442347930246902
Position 4487: 0.0024197346577868634
Position 4626: 0.0023892906892861495
Position 14592: 0.0023253942945658957
Position 20127: 0.0022443750515193967
Position 3162: 0.0022173572605503674
Position 11042: 0.0021007190842659094
Position 21392: 0.002021679193259863
Position 1217: 0.0019814890434163377
Position 3788: 0.0019458983338320906
Position 24181: 0.0017484987474676314
Position 20697: 0.0017054696320866563
Position 2096: 0.0016852530268536507
Position 22567: 0.0016494134180200482
Position 22677: 0.0016434752996364508
Position 19469: 0.0016071307279453154
Position 3785: 0.001582262089131853
Position 21773: 0.001513294342287325
Position 21171: 0.0013878990951243432
Position 21383: 0.00133310218119047
Position 20886: 0.0013027195115983899
Position 23458: 0.0012156555117777876
Position 21727: 0.0012021889134496571
Position 19808: 0.0011740166754483222
Position 22965: 0.001157371073039122
Position 3632: 0.0011358138473901561
Position 958: 0.0010743682472115043
Position 5271: 0.0010627627205212933
Position 3076: 0.0010589112547622125
Position 1018: 0.001057578523705735
Position 23639: 0.0010560977675237487
Position 20454: 0.001029675393540441
Position 19995: 0.0010104506512877802
Position 3670: 0.0009633593784710331
Position 1021: 0.0009616230534439702
Position 22784: 0.0009385273944768439
Position 6150: 0.0008801212992601191
Position 10109: 0.0008459724027625641
Position 4428: 0.0008405460885198288
Position 20302: 0.0008187293044307662
Position 1214: 0.0008105363181092347
Position 20012: 0.0008080993341505009
Position 4406: 0.000802896278432452
Position 19579: 0.0007962299871084882
Position 20504: 0.0007838198732745991
Position 8021: 0.0007576248243582432
Position 23198: 0.0007223077521479324
Position 8549: 0.0006831783955507808
Position 2610: 0.0005928839113877058
Position 2263: 0.0005643050688215206
Position 20081: 0.0005302788183750406
Position 8204: 0.0005276936318087828
Position 6129: 0.0005271149623768915
Position 2769: 0.0005011530329395061
Position 22995: 0.0004983880377013609
Position 22910: 0.00047860960824958726
Position 3410: 0.0004673089824728893
Position 6793: 0.00045524826900413863
Position 22902: 0.0004551663588950492
Position 3170: 0.0004464503628733598
Position 20866: 0.0004328054766910664
Position 3994: 0.0004208730693434664
Position 3137: 0.00041666808371152835
Position 3551: 0.00041214322922679733
Position 22817: 0.0004091463741639013
Position 2039: 0.0004001082710356458
Position 10760: 0.00039659511093382454
Position 3673: 0.00039018218490974955
Position 307: 0.00038351252078157067
Position 3340: 0.0003551416981399386
Position 4492: 0.0003440072745225718
Position 849: 0.000323645321910787
Position 21826: 0.00032263086254548346
Position 2299: 0.00031016636539243973
Position 23228: 0.00028266909936090187
Position 993: 0.0002825475301006487
Position 121: 0.00028084112095942573
Position 280: 0.0002757718294116114
Position 1027: 0.00023474652369336372
Position 22755: 0.00023455815049049948
Position 22759: 0.00023177327361832668
Position 20348: 0.00022536227946902065
Position 21433: 0.00022132130873532592
Position 20541: 0.00021469945157026352
Position 22511: 0.00021228648275940402
Position 2215: 0.00020656727725143717
Position 924: 0.00020377347089805712
Position 21807: 0.00019936699500735892
Position 600: 0.00018139231574677142
Position 22464: 0.00017619487492583256
Position 23783: 0.0001684577727606202
Position 2102: 0.0001648187889210311
Position 619: 0.0001590118662287018
Position 4224: 0.0001546050699881173
Position 1258: 0.0001537021083941106
Position 2499: 0.00014790387149233474
Position 3226: 0.0001380788476772334
Position 4587: 0.0001376178695028454
Position 15385: 0.00013645437279128698
Position 2060: 0.00013126568561103782
Position 4241: 0.00012185142406024467
Position 20385: 0.0001203276179911839
Position 1222: 0.00011870996758717915
Position 23337: 0.0001071614182916149
Position 23678: 0.00010667456504897483
Position 21948: 0.00010548189389263698
Position 2473: 0.00010100606978228881
Position 20208: 9.946476209447594e-05
Position 3497: 8.685758979079696e-05
Position 24012: 8.59208063965349e-05
Position 892: 8.089708005898914e-05
Position 22534: 7.955381228137815e-05
Position 4541: 7.807195634896078e-05
Position 384: 7.409660390309649e-05
Position 10783: 6.343137455723618e-05
Position 21751: 6.32690259584717e-05
Position 4271: 6.187084384462295e-05
Position 19875: 5.937731860598804e-05
Position 21633: 5.824503029683699e-05
Position 234: 5.62869544257066e-05
Position 2924: 4.923165442446742e-05
Position 1095: 4.481303757701738e-05
Position 10022: 4.327464964850498e-05
Position 2277: 3.978066031534537e-05
Position 2672: 3.809647426024835e-05
Position 5028: 3.654957075536401e-05
Position 5095: 3.524632804908113e-05
Position 21529: 3.3292661824394766e-05
Position 2614: 3.0947150592332645e-05
Position 4732: 3.00392455913904e-05
Position 4593: 2.953480943730802e-05
Position 20547: 2.5766309530027257e-05
Position 23378: 2.5636058080381887e-05
Position 4189: 2.391269382065071e-05
Position 840: 2.3890869422815595e-05
Position 5053: 2.344116610872584e-05
Position 22417: 2.3280608339258546e-05
Position 376: 2.0764403954924296e-05
Position 10126: 1.7185687553545706e-05
Position 12826: 1.1571363465546153e-05
Position 21310: 9.381122591716223e-06
Position 21380: 8.936996638768357e-06
Position 4934: 6.99224853379973e-06
Position 4953: 5.834996670082477e-06
Position 125: 5.107043769264433e-06
Position 2322: 4.239352103459902e-06
Position 538: 4.192009360295047e-06
Position 1043: 3.974758684940635e-06
Position 225: 3.438950266360774e-06
Position 829: 3.199066326863564e-06
Position 476: 3.056038394206147e-06
Position 824: 3.0187059778632007e-06
Position 207: 2.913267073262696e-06
Position 606: 2.3540995406687826e-06
Position 197: 2.1202525894998398e-06
Position 1763: 1.990473158465161e-06
Position 2049: 1.6859344166168705e-06
Position 3527: 8.71295107891698e-07
Position 2534: 8.34044544452329e-07
Position 140: 8.129993195635438e-07
Position 1105: 7.953613518257711e-07
Position 391: 7.365889140885811e-07
Position 627: 7.316699887335472e-07
Position 1050: 6.844264407431567e-07
Position 653: 6.8422965461258e-07
Position 5780: 6.484269825402388e-07
Position 420: 6.100674762611461e-07
Position 2357: 4.4911699174007686e-07
Position 658: 4.395441800368607e-07
Position 1850: 4.179980323050878e-07
Position 1038: 2.3087895868048906e-07
Position 129: 2.0404640440413131e-07
Position 403: 1.7987360000098318e-07
Position 556: 1.5446467645126198e-07
Position 2220: 1.4360321591524388e-07
Position 560: 1.1987589155389547e-07
Position 810: 8.746499153764174e-08
Position 407: 7.688745946104514e-08
Position 496: 7.623104091433197e-08
Position 1076: 7.619456589320557e-08
Position 20483: 7.550438786092164e-08
Position 682: 7.105716101647221e-08
Position 436: 5.693245126951746e-08
Position 1029: 5.495631667305907e-08
Position 146: 5.012619451435178e-08
Position 91: 4.291863908757755e-08
Position 155: 3.3905055907299724e-08
Position 1790: 2.559019661427991e-08
Position 164: 1.5593878227332524e-08
Position 157: 1.4107192283618545e-08
Position 22545: 1.0767483451060901e-08
Position 1917: 8.737928285959607e-09
Position 21585: 8.265121124768003e-09
Position 581: 7.555535238496345e-09
Position 424: 7.317735788542457e-09
Position 133: 4.740596061638269e-09
Position 422: 3.194226792713902e-09
Position 218: 2.2483186824224516e-09
Position 167: 2.2143545300103435e-09
Position 562: 1.4254995516159806e-09
Position 697: 1.2710727456183406e-09
Position 152: 5.340952592872125e-10
Position 516: 1.9209446524706558e-10
Position 171: 1.8994306506551144e-10
Position 82: 1.4828478069132266e-10
Position 438: 8.760940239086846e-11
Position 503: 7.526364920552114e-11
Position 1430: 5.181126660597069e-13
Position 1447: 1.9088204583325433e-13
Position 1405: 9.737040498773626e-14
Position 1522: 5.957127558864578e-14
Position 1411: 5.3550340248855284e-14
Position 1349: 3.8904920185743044e-14
Position 1252: 1.0982357045086597e-14
Position 1269: 1.024275849446949e-14
Position 181: 4.7840380912468695e-17
