Gene = Selenot
Position 10256: 0.001473542422448725
Position 746: 0.0014485789426068086
Position 11949: 0.001232430661794523
Position 7963: 0.0012130789904391016
Position 3738: 0.0011991544809470407
Position 4976: 0.0011809854666456016
Position 7274: 0.0011232584587636079
Position 143: 0.0011017667795440453
Position 8652: 0.0010881080043711722
Position 5049: 0.0010775982471760103
Position 10795: 0.0009366592837928037
Position 10733: 0.0009235936258065235
Position 6493: 0.0009177455530636914
Position 13339: 0.0009132094869168519
Position 6440: 0.0008784017264248051
Position 14162: 0.0008781457583203138
Position 13620: 0.0008485136604272674
Position 2172: 0.0008366098331724748
Position 2122: 0.0007598064781099451
Position 5097: 0.0006803497398579919
Position 10240: 0.0006681596976103463
Position 8725: 0.0006667581550372829
Position 12435: 0.0006448625202930527
Position 12704: 0.0006418843018286779
Position 8710: 0.0006327072398140918
Position 14130: 0.0006113374657610892
Position 12876: 0.0006071289760512885
Position 664: 0.0005983581709426559
Position 2263: 0.0005740981137393439
Position 13352: 0.0005707578880985578
Position 5286: 0.0005699252230375305
Position 8900: 0.0005425308849531923
Position 15955: 0.0005112020473033488
Position 8750: 0.0004989126975836517
Position 12814: 0.0004668098024441815
Position 12747: 0.0004078343752702207
Position 12909: 0.00036490637950126496
Position 8965: 0.00036398965288624843
Position 13032: 0.0003221046065634179
Position 11481: 0.0003107554648700156
Position 15019: 0.0002744883213414246
Position 9804: 0.00025966910919959487
Position 13702: 0.00024953209411168395
Position 12823: 0.000226964111726269
Position 12041: 0.00021482345878039424
Position 10928: 0.0001926900966642477
Position 9955: 0.00016354960526087837
Position 14159: 0.00015925831416222202
Position 14239: 0.0001517135567637725
Position 14249: 0.00015119010589335495
Position 8754: 0.00014893569670233064
Position 13705: 0.00013802667012825082
Position 13986: 0.00013227585492314755
Position 12919: 0.00011294115869380883
Position 12337: 9.66632426869815e-05
Position 10324: 7.85319537175447e-05
Position 13497: 6.406858066162972e-05
Position 9456: 6.051691572143751e-05
Position 292: 5.9404486143165744e-05
Position 3211: 5.327704738608673e-05
Position 140: 4.87396263504873e-05
Position 9902: 3.919869456720333e-05
Position 9831: 3.7344069030827455e-05
Position 12479: 3.605499267237657e-05
Position 1059: 3.177417699508464e-05
Position 226: 2.9191626383982893e-05
Position 35: 2.9120555374475845e-05
Position 1488: 2.892865924876561e-05
Position 278: 2.6767795850186398e-05
Position 9957: 2.498472073979497e-05
Position 582: 2.4340546948750038e-05
Position 4746: 2.4026563304886616e-05
Position 9447: 1.9767590786383436e-05
Position 677: 1.7658238193724723e-05
Position 4644: 1.3806850602021112e-05
Position 176: 1.289145644553447e-05
Position 9493: 1.0465225787769173e-05
Position 15012: 8.533089915708083e-06
Position 1291: 7.522304760492454e-06
Position 15036: 7.349129065111788e-06
Position 2176: 6.867261025051251e-06
Position 1607: 6.665068204458141e-06
Position 1069: 6.277079717526993e-06
Position 47: 6.2104451835033984e-06
Position 264: 5.672164340384352e-06
Position 14371: 5.584914574929786e-06
Position 133: 5.011067965307525e-06
Position 14325: 4.18780238022223e-06
Position 9497: 3.5006256476731303e-06
Position 9495: 3.3780637780309104e-06
Position 880: 3.164627136097543e-06
Position 14182: 2.5247885428811177e-06
Position 14143: 2.4478899146042483e-06
Position 1244: 2.432530835239437e-06
Position 66: 2.0833533859230436e-06
Position 14303: 2.0427189553800495e-06
Position 125: 2.031262396108727e-06
Position 14192: 1.8028684286271067e-06
Position 13725: 1.3847934018074826e-06
Position 523: 1.243340341739244e-06
Position 14107: 8.082239487873867e-07
Position 8786: 7.781873502939916e-07
Position 13929: 6.581217794769652e-07
Position 706: 5.836594024211073e-07
Position 13692: 4.472758927642697e-07
Position 39: 4.2563556765588864e-07
Position 927: 3.620270178289934e-07
Position 695: 3.144228132764634e-07
Position 813: 2.86138154805291e-07
Position 303: 2.467884602226072e-07
Position 1904: 2.424871153097659e-07
Position 1482: 2.3645781082364095e-07
Position 1047: 2.3585121129905412e-07
Position 89: 2.1680664756036556e-07
Position 509: 2.0863232671963925e-07
Position 1232: 2.0393229159879496e-07
Position 374: 1.9223572667396886e-07
Position 1617: 1.8470526810085587e-07
Position 668: 6.520190002162095e-08
Position 846: 5.7771182883629773e-08
Position 635: 5.042493664432201e-08
Position 25: 4.75788183429239e-08
Position 442: 3.910672296951537e-08
Position 450: 3.5971156634115237e-08
Position 60: 6.097234685301421e-09
Position 1309: 4.6269443842866855e-09
Position 622: 1.7244411178970913e-10
Position 830: 1.58364972863754e-10
Position 1094: 1.4627053986875694e-10
Position 685: 1.3314485111053597e-10
Position 848: 1.1991301404397297e-10
Position 1083: 9.75565514594656e-11
Position 936: 7.055644985017687e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8594: 0.9890186547349192
Position 11809: 0.9647822788278259
Position 13530: 0.9226302812553399
Position 9315: 0.688751189186211
Position 14058: 0.6833856290605866
Position 10027: 0.6823133713258295
Position 6358: 0.23964048054424153
Position 9590: 0.20930796933630552
Position 6380: 0.14509202054930775
Position 14892: 0.07927743578938673
Position 15132: 0.06365453986106763
Position 6299: 0.06361740120925685
Position 9636: 0.05491119159819
Position 5203: 0.05332621122780019
Position 9659: 0.053213439673230035
Position 9338: 0.05228838045020813
Position 4823: 0.03219350449850734
Position 9359: 0.025745446095648057
Position 12974: 0.024716593059907678
Position 2346: 0.02460402851838804
Position 9267: 0.021347795489557723
Position 10042: 0.02012385947898502
Position 1926: 0.01971249825528643
Position 15345: 0.017363394536129492
Position 9380: 0.01710918643417531
Position 5268: 0.016819922452165445
Position 16168: 0.016093496205984072
Position 16401: 0.014439319213201778
Position 10023: 0.014114396704266454
Position 16052: 0.013995601961938222
Position 7038: 0.013276417539191341
Position 11122: 0.012820051368821108
Position 9722: 0.011258570213514375
Position 15742: 0.010758382957853948
Position 14154: 0.010503570081042805
Position 14423: 0.009568256148669671
Position 1817: 0.009348243883566035
Position 1141: 0.008976871888749611
Position 12516: 0.007983665216263947
Position 10768: 0.0075503424440062665
Position 2253: 0.007002114309298106
Position 11285: 0.0069933872241872575
Position 6802: 0.0068627738568941875
Position 14956: 0.006812096548618653
Position 13986: 0.006568910979324477
Position 5666: 0.006448260447494343
Position 15794: 0.006094178029675124
Position 16105: 0.006048717092573577
Position 9350: 0.005982418187818272
Position 13031: 0.005750057613894376
Position 8884: 0.005676967545882517
Position 1766: 0.005532213835914853
Position 3050: 0.005235178407235035
Position 2059: 0.005138608456089701
Position 13249: 0.004889882458462421
Position 2249: 0.004766390925918482
Position 12309: 0.004713371822815102
Position 11224: 0.0041426527685778525
Position 16023: 0.004126084546815968
Position 15680: 0.004125135745789545
Position 4371: 0.0041069372495694005
Position 7855: 0.004029383531746563
Position 613: 0.0039048797423011606
Position 11375: 0.0037605209175317917
Position 12875: 0.0037385237645774466
Position 7166: 0.0034645866910751498
Position 14534: 0.003236676970123427
Position 13852: 0.0032364150682050825
Position 16428: 0.003151455042323442
Position 10591: 0.003098299447400107
Position 4683: 0.003097975140676453
Position 13808: 0.003046216311933356
Position 12887: 0.0029463102125560467
Position 11689: 0.0029348200509881884
Position 6340: 0.0029175322343748603
Position 2418: 0.002882440513143055
Position 1993: 0.0027879330293278082
Position 1090: 0.0027810001314544554
Position 6423: 0.002558028764871879
Position 10874: 0.002326417404658021
Position 8546: 0.0023239187012928588
Position 9978: 0.0021331881042970847
Position 5540: 0.0020530076970348703
Position 14724: 0.0020434033008416845
Position 9857: 0.0019496134967900815
Position 5183: 0.001894604606852761
Position 9323: 0.0018721136511572686
Position 3102: 0.0017828363898126233
Position 15569: 0.0017590332258015616
Position 15608: 0.001752027428308128
Position 16055: 0.0017278433404134715
Position 16176: 0.0017050436950209378
Position 3072: 0.0016671366966515408
Position 15407: 0.00166491963811482
Position 8551: 0.001659902855689648
Position 9880: 0.0016271370751699647
Position 416: 0.0016157918953808863
Position 6129: 0.0016064467383476403
Position 13923: 0.0015964282149828124
Position 7477: 0.0015818095660146275
Position 1887: 0.0015557045302560045
Position 6440: 0.0015491423333960884
Position 13155: 0.0015289916956593098
Position 14291: 0.0015251662273556817
Position 6894: 0.001512244100349367
Position 2294: 0.0014859484914750748
Position 11057: 0.0013781780363204706
Position 2268: 0.001292091981159511
Position 3092: 0.0012393289511423776
Position 5508: 0.001207749502356707
Position 15091: 0.0011886939884331823
Position 16239: 0.0011275061378572936
Position 2389: 0.0011260899474627494
Position 2319: 0.0011162773246103062
Position 9183: 0.0011138312119387487
Position 13550: 0.0011002654884163196
Position 10807: 0.0010839220011701494
Position 6997: 0.0010693070147959707
Position 13791: 0.0010673518980793136
Position 311: 0.0010541076835907438
Position 6988: 0.00104933696317533
Position 5722: 0.0009958790007396322
Position 12374: 0.0009527142000079299
Position 13387: 0.0009402494098385471
Position 13100: 0.0009379071173933215
Position 1748: 0.0009314662620663858
Position 980: 0.0009231316054234748
Position 629: 0.000891002967768151
Position 2360: 0.0008574382098693149
Position 3110: 0.0008571405437358111
Position 1020: 0.0008356032923002445
Position 3586: 0.0008278657339696506
Position 487: 0.0008126206680016361
Position 14843: 0.0008087257846059678
Position 9105: 0.0008061426532966359
Position 9407: 0.0008047777802082152
Position 10630: 0.0007854178754722253
Position 8528: 0.0007768490321911901
Position 5750: 0.0007406935433443473
Position 1366: 0.0006783064189893681
Position 14102: 0.0006699368624191642
Position 6273: 0.0006595858961111403
Position 1690: 0.0006418500667885885
Position 646: 0.0006384375079170315
Position 4856: 0.0006330197869090727
Position 13179: 0.0006204273205891066
Position 4414: 0.0006188446900896384
Position 14800: 0.0006084135561992492
Position 14002: 0.0005752581361784592
Position 4271: 0.0005420501041058289
Position 14476: 0.0005312185094603423
Position 13309: 0.0005271418980065661
Position 11441: 0.0005254479176239338
Position 15210: 0.0005075658871762917
Position 15870: 0.00047816384073945547
Position 4256: 0.00047087468169775665
Position 13539: 0.0004618792505517701
Position 10058: 0.0004605090617021489
Position 11075: 0.00045504702077319424
Position 2923: 0.000438531126797727
Position 1391: 0.0004320005141640079
Position 12411: 0.0004028542763213548
Position 16199: 0.0003982162199390154
Position 5118: 0.0003955217680035179
Position 4696: 0.000394986914986627
Position 5161: 0.00038892403222619114
Position 4296: 0.00037897482025979647
Position 3563: 0.0003592438943003209
Position 16425: 0.00035788368616789906
Position 15184: 0.00035703184498913563
Position 3024: 0.00034923903983776725
Position 2161: 0.00034916684941691147
Position 1094: 0.0003456917782147002
Position 12814: 0.00034293489150672975
Position 16142: 0.0003377443654298288
Position 6445: 0.0003354173765070284
Position 15436: 0.0003334837996276531
Position 16301: 0.00033176721987304193
Position 6148: 0.000330476207835766
Position 9228: 0.0003148987017102865
Position 12862: 0.00030844625554082606
Position 6232: 0.0003076040773300666
Position 9873: 0.00030610478108678517
Position 12337: 0.0003039405357556587
Position 6261: 0.0002994866035504415
Position 3161: 0.0002948029011749946
Position 1768: 0.0002935328049298893
Position 13143: 0.00028918722696462916
Position 12145: 0.00028598612552407617
Position 442: 0.0002826410279847118
Position 14083: 0.00027532208529399885
Position 15233: 0.00027264044376228787
Position 16368: 0.0002673620785481929
Position 14380: 0.00026511013168909305
Position 1259: 0.00026308659785459574
Position 1308: 0.00026217567678801595
Position 10095: 0.0002493407797266537
Position 2316: 0.0002466876178650024
Position 12553: 0.00024481829077173275
Position 1248: 0.0002424039938269861
Position 15996: 0.00023374226399486644
Position 2212: 0.00022782853393657045
Position 1295: 0.0002243351222311093
Position 15886: 0.00022054419858059566
Position 11873: 0.00021791910501430298
Position 14182: 0.00021725909597038285
Position 517: 0.00020907232349903657
Position 11165: 0.0002078465773776621
Position 11592: 0.00020643769224392116
Position 336: 0.00020452721930355196
Position 2299: 0.00020035652165794119
Position 1346: 0.00019902588322597402
Position 1902: 0.00019772916633247904
Position 13823: 0.00019385725609462876
Position 13740: 0.00018943094176661237
Position 3124: 0.0001811173088157143
Position 14517: 0.0001759830330272715
Position 492: 0.00016899606286668712
Position 9690: 0.00016825560059891627
Position 15542: 0.00016240379438172157
Position 15207: 0.00015058631876161798
Position 13928: 0.00014865522043886934
Position 14918: 0.00014853098329305154
Position 5698: 0.00014559518124603691
Position 13221: 0.00014152168389248073
Position 14831: 0.0001379250424088222
Position 14871: 0.0001364597399459554
Position 2064: 0.00013591040749372628
Position 14066: 0.00013377140392475216
Position 10508: 0.00012594049989335748
Position 9009: 0.00011617127962460084
Position 13892: 0.00011584263420675373
Position 14478: 0.00011434624658254692
Position 472: 0.00011377096974788361
Position 15026: 0.0001127775605461449
Position 1269: 0.00010478090582309331
Position 880: 0.00010304036231953688
Position 8924: 0.00010261045173876632
Position 1795: 9.609358505671189e-05
Position 1934: 9.109010720175366e-05
Position 13339: 8.36779420990523e-05
Position 5601: 8.060793556064948e-05
Position 8946: 7.763754755933883e-05
Position 9207: 7.02029167023575e-05
Position 936: 6.869637907303993e-05
Position 1196: 6.671533958764526e-05
Position 946: 5.934972501482171e-05
Position 9517: 5.74833972671125e-05
Position 1028: 5.684552034473272e-05
Position 8904: 5.649364749482591e-05
Position 572: 5.616816132009972e-05
Position 16432: 5.299249432356975e-05
Position 13275: 4.827862993768008e-05
Position 12047: 4.8109174291554655e-05
Position 8933: 4.722309741061148e-05
Position 9812: 4.650791304126971e-05
Position 13764: 4.141964024003921e-05
Position 13071: 4.140129997572177e-05
Position 9668: 4.125519685274233e-05
Position 2477: 4.05199242358335e-05
Position 11663: 3.508257089599587e-05
Position 1952: 3.487832841242099e-05
Position 2009: 3.377400176851338e-05
Position 11708: 3.16792497414496e-05
Position 4979: 2.972622002067855e-05
Position 14078: 2.6867030280282654e-05
Position 9533: 2.6325398645913903e-05
Position 8310: 2.3978841276440248e-05
Position 1173: 2.1381688239952094e-05
Position 13826: 2.0313260065436183e-05
Position 11971: 1.9772715256871407e-05
Position 9166: 1.8338541343421204e-05
Position 543: 1.601998166016074e-05
Position 4442: 1.1953326725496656e-05
Position 12040: 9.557785998987264e-06
Position 3680: 7.566443590473894e-06
Position 1218: 7.009120873839628e-06
Position 1782: 5.0982032395431516e-06
Position 2877: 5.042664560490291e-06
Position 4539: 4.896244800210344e-06
Position 3633: 4.401856693747951e-06
Position 2188: 4.283224670760977e-06
Position 9911: 4.26683542437424e-06
Position 1022: 4.145073024304242e-06
Position 563: 3.519737808780282e-06
Position 839: 3.491292583101498e-06
Position 2014: 3.287157806885213e-06
Position 1625: 2.390350720422442e-06
Position 1063: 2.0534384849495607e-06
Position 10062: 1.94682548249437e-06
Position 10081: 1.4768760011967394e-06
Position 1145: 1.459044078026366e-06
Position 1674: 1.0342840178407235e-06
Position 2432: 1.0230670927208812e-06
Position 1631: 9.987579695241433e-07
Position 3163: 9.818692898336834e-07
Position 374: 9.344053464673051e-07
Position 2192: 9.224889286441675e-07
Position 1036: 9.145078643470132e-07
Position 553: 8.579428747619875e-07
Position 1199: 7.091355384118928e-07
Position 802: 6.534353070581925e-07
Position 986: 5.877935534711192e-07
Position 1833: 5.132472472104018e-07
Position 1845: 4.7654761903646467e-07
Position 12940: 4.671633174291111e-07
Position 338: 3.605230197038764e-07
Position 1462: 2.718586047600558e-07
Position 150: 2.0210389516451522e-07
Position 706: 1.7543271092353743e-07
Position 2176: 1.5279404526621326e-07
Position 549: 1.4551833441777204e-07
Position 1787: 1.2488107514218983e-07
Position 3350: 7.655239284780789e-08
Position 1059: 6.690369537824628e-08
Position 1410: 6.217497018379496e-08
Position 652: 4.375741578252488e-08
Position 10072: 4.142922419018532e-08
Position 1610: 2.1283388358387065e-08
Position 1607: 2.0762555895653332e-08
Position 154: 1.7411101651075354e-08
Position 1232: 6.610431955017221e-09
Position 183: 6.42801086358552e-09
