Gene = Sgf29
Position 13053: 0.00023553190404271008
Position 17257: 0.00022799060117920382
Position 6858: 0.00015425187972583796
Position 18787: 0.00013688801435186385
Position 20947: 0.00011448779009131731
Position 7728: 0.00010618216686497081
Position 7630: 9.59570781735541e-05
Position 22944: 8.440160463108314e-05
Position 37: 6.073410894677019e-05
Position 133: 4.4189244323961805e-05
Position 6715: 3.5643796085720095e-05
Position 12713: 3.192344355350748e-05
Position 472: 2.27266354739531e-05
Position 101: 1.4254452253870937e-05
Position 555: 1.4172411307250377e-05
Position 1538: 1.3680203910573171e-05
Position 1074: 1.0017890308963987e-05
Position 7481: 9.268291440451802e-06
Position 781: 8.633603630952838e-06
Position 152: 6.491604618499131e-06
Position 44: 5.396716995027705e-06
Position 1853: 3.964799554749025e-06
Position 1454: 3.3775626262545514e-06
Position 39: 3.233607840072298e-06
Position 456: 3.113067191827114e-06
Position 1381: 2.5657828649770057e-06
Position 1148: 1.981288509959601e-06
Position 1353: 1.9104988740754182e-06
Position 1049: 1.765274281939151e-06
Position 2757: 1.748812823096203e-06
Position 1583: 1.1547333485781165e-06
Position 1428: 1.0652186309869694e-06
Position 964: 7.978451559723573e-07
Position 1500: 7.875655143007614e-07
Position 1248: 6.642905699900238e-07
Position 162: 6.320856623203031e-07
Position 738: 6.272708887673854e-07
Position 743: 6.213422141086267e-07
Position 1155: 6.080154007826805e-07
Position 3482: 5.064247729983195e-07
Position 261: 4.849400447627291e-07
Position 41: 3.4405674511550726e-07
Position 1010: 2.8254183772883594e-07
Position 118: 2.6877300967671903e-07
Position 382: 2.0178310684279608e-07
Position 407: 1.8273041043123916e-07
Position 307: 1.2932522981177707e-07
Position 613: 6.387423429435805e-08
Position 504: 3.8098108819535435e-08
Position 228: 2.998941504462421e-08
Position 539: 2.241218403964554e-08
Position 619: 5.816944049383095e-09
Position 587: 5.392370469700517e-09
Position 483: 5.285464390787274e-09
Position 653: 2.4186315801527935e-09
Position 585: 3.494190536777632e-10
Position 449: 1.2184817728551568e-10
Position 932: 3.248558165696059e-11
Position 647: 2.4864357017646813e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 14619: 0.9887292083969279
Position 11742: 0.8895246347879432
Position 6747: 0.8761199956376797
Position 15606: 0.8689023604764082
Position 22728: 0.817622786319942
Position 22228: 0.6910522171731005
Position 22846: 0.6388292784988394
Position 21320: 0.5786682177480903
Position 22424: 0.38803914787671984
Position 9826: 0.2519248643115661
Position 23260: 0.24436795644971823
Position 13501: 0.22669581221921548
Position 9766: 0.21378485609714631
Position 13434: 0.17993738688219957
Position 13256: 0.17195844879882488
Position 23120: 0.16344868598796952
Position 17564: 0.1535319923470145
Position 23078: 0.15133064095629195
Position 7992: 0.12226735514590387
Position 22453: 0.09771201586590249
Position 23521: 0.09130842149167007
Position 22701: 0.08721264479026179
Position 11798: 0.07623915545141792
Position 13253: 0.07020957573088327
Position 22676: 0.06409023745729064
Position 12956: 0.06086587958430935
Position 8623: 0.05902549640404724
Position 9889: 0.052198452082290174
Position 23154: 0.052155070692241935
Position 22889: 0.0520916366272922
Position 18198: 0.050160285930706074
Position 9553: 0.04011003089132632
Position 18116: 0.03875501684547339
Position 23306: 0.03770266132512293
Position 18262: 0.03516917733993375
Position 10873: 0.03309449549054123
Position 11142: 0.0319398479967449
Position 14148: 0.031654807499444874
Position 7934: 0.0316391782422574
Position 11064: 0.02921426303415136
Position 22849: 0.02860651495432223
Position 14380: 0.027720834142658888
Position 11174: 0.02634174337520999
Position 1722: 0.024870962737257262
Position 23589: 0.023873161287201145
Position 23338: 0.020811481587039122
Position 3783: 0.018875743320613956
Position 8403: 0.016959748188394505
Position 2922: 0.016055678624740444
Position 22931: 0.015557437171455489
Position 7972: 0.015046131293321054
Position 3841: 0.014809966680280468
Position 4407: 0.014213978577754216
Position 23498: 0.013727021089076951
Position 11639: 0.01371322675098744
Position 18018: 0.01333639164766801
Position 15489: 0.012450084250932053
Position 11086: 0.011864627385208925
Position 17606: 0.011527143536652717
Position 22964: 0.010604357115796085
Position 13743: 0.010402319580062392
Position 11755: 0.009953350090514613
Position 13298: 0.009903411430813292
Position 172: 0.009800711641697
Position 23266: 0.00958307911432448
Position 9857: 0.009037498886984612
Position 15629: 0.008903045665367273
Position 8718: 0.008334049583401046
Position 10826: 0.008286263567177909
Position 9525: 0.007886455824431347
Position 13126: 0.007756773866801544
Position 9949: 0.007537562759509557
Position 2382: 0.006893002261708124
Position 9645: 0.006793016051490747
Position 9701: 0.006783723275399033
Position 1627: 0.006652241780932734
Position 5840: 0.0061386029224277635
Position 4737: 0.00578146524926635
Position 18526: 0.00560385769388302
Position 9924: 0.0055215325680098085
Position 6333: 0.005468630053957198
Position 6911: 0.0053972414423815365
Position 15494: 0.005085455866407203
Position 14197: 0.005065721476270304
Position 7582: 0.004758621133119113
Position 23133: 0.004523178395026597
Position 2232: 0.004413764466637531
Position 1651: 0.004060760998034994
Position 8688: 0.004009414152011957
Position 10665: 0.0039630356932449165
Position 15259: 0.003707476094988963
Position 355: 0.0036761226231106525
Position 7877: 0.0036758530372982363
Position 14056: 0.0032055026868995644
Position 7835: 0.003075834466604364
Position 8278: 0.0029856404833260644
Position 18087: 0.0028839453079413783
Position 8795: 0.0028792108636182777
Position 1659: 0.002819138758183461
Position 255: 0.0027223076418932853
Position 3901: 0.002645222702142126
Position 23425: 0.002584521829255607
Position 8784: 0.002481148801077564
Position 10809: 0.002442763244252554
Position 4759: 0.002412524672655468
Position 13991: 0.0023839441465185515
Position 8700: 0.002383696908042837
Position 16352: 0.0023381944488203824
Position 696: 0.0022924852858411835
Position 5169: 0.0022534616612290503
Position 14257: 0.0022186521541979667
Position 14883: 0.002181603885600457
Position 5863: 0.0021361163995428692
Position 15083: 0.002119374158643983
Position 2507: 0.0020349436256409154
Position 6753: 0.0020238170331590925
Position 17661: 0.0019726231542670186
Position 7540: 0.00192891197048619
Position 15971: 0.0018494715249587688
Position 18070: 0.0018328843539214164
Position 9488: 0.001795316079030313
Position 8023: 0.0017784888400023597
Position 1378: 0.001761523022463492
Position 15018: 0.0017579015046614837
Position 18082: 0.00175550154394418
Position 21810: 0.0017421218073924636
Position 23291: 0.0017290873580814885
Position 2791: 0.001661277826151508
Position 1814: 0.0015248476147785009
Position 13718: 0.0015158758784954889
Position 7744: 0.0014842579714794836
Position 17779: 0.0014569249381693938
Position 7324: 0.0014386659464406225
Position 6617: 0.0013774152983497439
Position 23006: 0.001375543158350732
Position 13938: 0.0013730379743648782
Position 22934: 0.0013619972557353018
Position 9962: 0.0013574399768917595
Position 3590: 0.0013347200169100733
Position 14985: 0.0013258762981647116
Position 3844: 0.0013219819715583423
Position 444: 0.0013093340925329326
Position 18564: 0.0012605496585487573
Position 13623: 0.0012544759248523506
Position 14950: 0.0011686264016276722
Position 14071: 0.001104449269622886
Position 14576: 0.0010893789519969242
Position 1787: 0.0010677234312508575
Position 22010: 0.0010569089653812349
Position 7763: 0.0010498277378651838
Position 12305: 0.0010404539130625192
Position 15873: 0.0010132789156686822
Position 6704: 0.0010027466064103535
Position 16028: 0.000988439422574471
Position 15858: 0.0009633216843670823
Position 16382: 0.000940347342828705
Position 7707: 0.0009317025354804254
Position 16003: 0.0009181500702592267
Position 16259: 0.0008675221400550387
Position 10921: 0.0008296169030877986
Position 12906: 0.0008076301928433122
Position 8739: 0.0007902185091001282
Position 2466: 0.0007412570859814272
Position 5228: 0.0007300046209439356
Position 14989: 0.0007261023972835423
Position 15553: 0.0007197797394823669
Position 4583: 0.000698064793246998
Position 23227: 0.0006899659565477347
Position 15516: 0.0006891422690123227
Position 6292: 0.0006875941640516463
Position 14891: 0.0006822930359317888
Position 11371: 0.0006507394325537085
Position 15107: 0.0006501891493406443
Position 14342: 0.0006317422103981473
Position 7347: 0.0006054747543908055
Position 16336: 0.0006004656852091411
Position 9569: 0.0005995399715963326
Position 9615: 0.000582943475290717
Position 13384: 0.0005821516836847312
Position 15636: 0.0005799811758377722
Position 1244: 0.0005451130209148226
Position 12340: 0.0005279912013357698
Position 14814: 0.0005249988867874621
Position 3693: 0.000522858289674096
Position 3076: 0.00048375136144026735
Position 15469: 0.0004486475225101636
Position 14953: 0.0004473060738411341
Position 357: 0.00044570738165516027
Position 3215: 0.0004306743127993741
Position 2090: 0.0004131405488892437
Position 658: 0.0004027434982194511
Position 2979: 0.0003965256284634494
Position 2880: 0.00039071237352372127
Position 6946: 0.0003719111574933952
Position 13132: 0.0003708384556218938
Position 16887: 0.0003321760294777
Position 5702: 0.00032616783701193083
Position 15022: 0.0003146450352930337
Position 4607: 0.0002844258429894569
Position 12483: 0.0002552327192967402
Position 16386: 0.0002519446792438526
Position 2228: 0.00024730964471726533
Position 295: 0.00024431742777884915
Position 16370: 0.00023902620973144097
Position 1681: 0.00023888649077937778
Position 7612: 0.0002378244896661164
Position 14932: 0.00022554946466307637
Position 4743: 0.00021970404850422452
Position 15915: 0.00021667667648290803
Position 17050: 0.00021165934994666691
Position 8481: 0.0002111682216274745
Position 4499: 0.0002062051481873386
Position 16603: 0.00020601077005236615
Position 2186: 0.00020361588347464124
Position 1400: 0.00019402102283712803
Position 575: 0.00018772093883927084
Position 13601: 0.00018635944506184963
Position 3763: 0.0001783122769467951
Position 14623: 0.0001695636204211136
Position 1052: 0.00016487219576183815
Position 2416: 0.00015807346214109867
Position 4349: 0.0001556994617454117
Position 668: 0.00015112832833036614
Position 13787: 0.0001493553616713666
Position 23340: 0.00014264687603898478
Position 14625: 0.00014038553711418996
Position 12783: 0.00013586863910469585
Position 555: 0.00012531502500151212
Position 15526: 0.00012351604744465132
Position 11468: 0.00012149391236569054
Position 631: 0.00011924596829519901
Position 12751: 0.00011895104857526904
Position 609: 0.00011665591733601554
Position 20772: 0.00011448779009131714
Position 14803: 0.00011095342772839671
Position 15931: 0.0001071195057277514
Position 1143: 0.000106965962470896
Position 2805: 0.0001037808104506717
Position 2905: 9.978016974016784e-05
Position 14773: 9.609550216166451e-05
Position 15446: 9.596658601813796e-05
Position 14901: 8.957007666347748e-05
Position 15656: 8.823196325368252e-05
Position 3051: 8.761782447498092e-05
Position 2246: 7.466797192316746e-05
Position 1380: 7.39338543734421e-05
Position 15845: 7.382702999686134e-05
Position 15234: 7.26069168585504e-05
Position 2062: 7.23929809428295e-05
Position 12962: 7.1247664520469e-05
Position 9698: 7.02609526819893e-05
Position 13315: 6.388217011020343e-05
Position 12386: 5.414027813001902e-05
Position 738: 5.197798239530893e-05
Position 270: 5.1837450575298994e-05
Position 8283: 5.1215501131574256e-05
Position 23139: 5.060513065751924e-05
Position 14847: 4.86427154888134e-05
Position 702: 4.771489655589906e-05
Position 14837: 4.649842887821415e-05
Position 16068: 4.619621215644841e-05
Position 267: 4.427245935095087e-05
Position 1688: 4.282536937576572e-05
Position 23279: 3.768204227904389e-05
Position 23159: 3.7263462991188234e-05
Position 12361: 3.6170417601705855e-05
Position 12285: 3.551219768340347e-05
Position 449: 3.3017934611639524e-05
Position 17821: 2.998796289350762e-05
Position 16990: 2.8528747569148405e-05
Position 14935: 2.2628696028707737e-05
Position 14866: 2.1462630855476215e-05
Position 19660: 2.135782300814648e-05
Position 12032: 1.915171731737538e-05
Position 17148: 1.8443638154278654e-05
Position 12357: 1.8426724923169872e-05
Position 8575: 1.7838556299593167e-05
Position 17787: 1.7532641815089374e-05
Position 12511: 1.4204619551345837e-05
Position 14100: 1.3907516580498622e-05
Position 12457: 1.3020753399074613e-05
Position 13528: 1.1344658594211815e-05
Position 15784: 9.888361688915986e-06
Position 7501: 8.955237037010708e-06
Position 18066: 8.400600651013501e-06
Position 13525: 7.668214197765317e-06
Position 13570: 4.298259658872914e-06
Position 6574: 3.404587503269807e-06
Position 12432: 3.1624610421796397e-06
Position 1465: 2.4279103570752037e-06
Position 975: 1.8014489235938238e-06
Position 15311: 1.6124910732833682e-06
Position 4441: 1.502629503177203e-06
Position 15330: 1.2788159210555971e-06
Position 2720: 1.2463924012232287e-06
Position 7277: 9.990116321730977e-07
Position 15411: 9.343573435753019e-07
Position 2840: 8.617262243015311e-07
Position 2930: 7.886776178303498e-07
Position 6462: 7.169684504400084e-07
Position 1856: 6.339409028039979e-07
Position 207: 6.071572401040905e-07
Position 2404: 5.630568615021951e-07
Position 518: 5.20345426125737e-07
Position 15935: 4.932152509737674e-07
Position 3005: 4.891545939486861e-07
Position 504: 4.775839938263599e-07
Position 483: 4.5570030384549084e-07
Position 4373: 4.502830353238934e-07
Position 1564: 4.419738553683031e-07
Position 15417: 3.956274028270715e-07
Position 794: 3.6010192702774753e-07
Position 459: 3.5123769741560643e-07
Position 2282: 3.4499207039738785e-07
Position 1211: 3.325298518904075e-07
Position 1321: 2.788813530447591e-07
Position 193: 2.6585129155255844e-07
Position 15390: 2.590177591415019e-07
Position 15826: 2.4944526961870817e-07
Position 1664: 2.411472227784992e-07
Position 2663: 2.3816574611634656e-07
Position 3360: 2.0483507047360607e-07
Position 3395: 2.0330764902728251e-07
Position 1167: 1.9596671358848703e-07
Position 2342: 1.836584774955729e-07
Position 476: 1.8076871814428018e-07
Position 221: 1.7860467301743052e-07
Position 1292: 1.5741240790268907e-07
Position 1248: 1.4427831420658818e-07
Position 1021: 1.4298453261404052e-07
Position 1148: 1.3840943954810524e-07
Position 2316: 1.367746396883045e-07
Position 536: 1.3354400459588427e-07
Position 979: 1.1342391584543713e-07
Position 1311: 1.1193315531274102e-07
Position 1980: 9.931067479738636e-08
Position 3365: 9.828205349742971e-08
Position 15973: 9.264371410212938e-08
Position 1506: 8.524440156014342e-08
Position 2022: 8.314992828446976e-08
Position 1009: 8.09221176188559e-08
Position 2016: 7.914597352865194e-08
Position 743: 7.259101888181922e-08
Position 672: 3.337959145972876e-08
Position 387: 3.334561693610264e-08
Position 16233: 2.9528686778059086e-08
Position 374: 2.9072898653912012e-08
Position 204: 2.8813587253159268e-08
Position 2874: 2.6091155684888572e-08
Position 313: 2.3475966131412785e-08
Position 1834: 2.1864373652971412e-08
Position 15292: 2.1336886143342348e-08
Position 1469: 1.835901457840582e-08
Position 133: 5.26122424520269e-09
Position 365: 1.9755693668453953e-09
Position 15351: 9.502625723767631e-10
