Gene = Cmc1
Position 1858: 0.0018387560383555566
Position 1414: 0.0017600853921388023
Position 2703: 0.001667159475518761
Position 882: 0.0016346011833079626
Position 5649: 0.0016160083261342413
Position 1471: 0.001611602217691135
Position 5449: 0.0015580201109744044
Position 2202: 0.0014887197474224535
Position 638: 0.0013689134802424526
Position 4227: 0.0013599233523177235
Position 7529: 0.0011707519376686812
Position 2846: 0.0011531103229360455
Position 424: 0.0011431471350346635
Position 444: 0.0011167807307064554
Position 839: 0.001103030079635646
Position 856: 0.001062393082432804
Position 5906: 0.0009330285706828377
Position 4389: 0.0009069451806000693
Position 2802: 0.0008366219871267222
Position 290: 0.00081254384051328
Position 541: 0.0005682611784154211
Position 1798: 0.0004944408037290967
Position 223: 0.0004712916163074379
Position 5128: 0.0004554652599714177
Position 4908: 0.0004127683995552015
Position 787: 0.0003657355621913083
Position 6078: 0.00032187134962757884
Position 2453: 0.00031149158226109
Position 4937: 0.0003010861581220825
Position 1142: 0.0002615931785764653
Position 1468: 0.00024852959227555276
Position 2377: 0.00023710582195337915
Position 4549: 0.00022171122833845928
Position 1405: 0.00021879899276994893
Position 4162: 0.00018285602759268314
Position 389: 0.00017910755583521996
Position 4629: 0.00017350285601678544
Position 668: 0.00013941090385325499
Position 3965: 0.00013028191743811495
Position 1721: 0.00011343393995371105
Position 643: 9.045859648478094e-05
Position 2938: 8.018622032426725e-05
Position 1827: 7.53639659426625e-05
Position 1547: 7.0628020228087e-05
Position 1562: 6.370196844498475e-05
Position 1094: 5.498580115379249e-05
Position 558: 5.29874539833049e-05
Position 466: 4.9327037255548104e-05
Position 683: 3.614394038055933e-05
Position 896: 3.3469888237590434e-05
Position 1494: 2.4783408118464895e-05
Position 1191: 2.4032929342330972e-05
Position 1022: 1.5081720504968817e-05
Position 1474: 1.3115285673484965e-05
Position 921: 1.2453985418281126e-05
Position 939: 1.0600562441479368e-05
Position 1217: 1.0190147524360648e-05
Position 656: 7.5459015333534054e-06
Position 1709: 6.026418268358016e-06
Position 565: 5.366120708325384e-06
Position 926: 5.003113677349462e-06
Position 960: 4.8187926354260195e-06
Position 1408: 4.574751524139594e-06
Position 1071: 4.546833452837328e-06
Position 551: 4.311165514727455e-06
Position 1327: 3.463638445870197e-06
Position 246: 2.86892600285598e-06
Position 572: 2.524298743582939e-06
Position 648: 2.0031536482668668e-06
Position 451: 1.9682460147432446e-06
Position 660: 1.865358340384636e-06
Position 258: 1.8429718590829756e-06
Position 1654: 1.7830958740736885e-06
Position 704: 1.6904217202919407e-06
Position 457: 1.6038360199786376e-06
Position 1358: 1.5151617569057502e-06
Position 1325: 7.301058434260217e-07
Position 1373: 4.4024602420358105e-07
Position 106: 3.1319457075016e-07
Position 328: 2.7631247125065974e-07
Position 1673: 2.690279129822732e-07
Position 1568: 2.1207661738490002e-07
Position 2304: 1.7558524837808043e-07
Position 1265: 1.3664789353847846e-07
Position 185: 1.261403771164277e-07
Position 574: 9.655707338400867e-08
Position 233: 6.195360685871263e-08
Position 710: 4.5855601224142096e-08
Position 160: 3.251664815358501e-08
Position 706: 2.5104253813311933e-08
Position 712: 4.183074128384703e-09
Position 141: 3.4952614391998417e-09
Position 985: 2.5930384526771646e-09
Position 332: 4.3496606990884906e-10
Position 82: 3.7378722722238564e-10
Position 1146: 1.6657311974799598e-10
Position 1000: 6.874957140681102e-11
Position 950: 4.987684289191605e-11
Position 114: 3.199621008622154e-12
