Gene = Cacybp
Position 565: 4.872335831713868e-05
Position 2053: 3.78038598429603e-05
Position 1778: 3.775228360385307e-05
Position 6273: 3.272565809834833e-05
Position 355: 3.0616279932555434e-05
Position 65: 2.8135384101824962e-05
Position 923: 2.121994004287524e-05
Position 33: 2.047140457312239e-05
Position 2308: 1.981109976755007e-05
Position 437: 1.8877108618063493e-05
Position 884: 1.8861800217087175e-05
Position 431: 1.882195853482242e-05
Position 7919: 1.4215238165727813e-05
Position 7940: 1.4170575306642472e-05
Position 8349: 1.2885189660766397e-05
Position 476: 1.1592262915822362e-05
Position 3426: 1.1535044925440277e-05
Position 155: 1.1232465132186866e-05
Position 2918: 1.0461522119340459e-05
Position 8587: 9.14965338897799e-06
Position 8337: 9.067794242095882e-06
Position 357: 8.838985633649614e-06
Position 60: 7.251253116414551e-06
Position 4197: 6.417983680316376e-06
Position 2731: 6.3748707699238325e-06
Position 139: 6.204759821829814e-06
Position 311: 5.993673892567643e-06
Position 2502: 5.264223515555172e-06
Position 100: 4.7202134576044615e-06
Position 293: 3.891241018967101e-06
Position 386: 3.7490614935931257e-06
Position 388: 2.8795911652187606e-06
Position 416: 2.6505181797696068e-06
Position 595: 1.4116064550394755e-06
Position 1311: 9.19495051021031e-07
Position 84: 8.377131021610959e-07
Position 743: 6.443953752561227e-07
Position 8346: 5.500047792530955e-07
Position 613: 2.33847796974867e-07
Position 718: 3.830906794020348e-08
Position 9335: 3.09829963849188e-08
Position 735: 1.930208597708363e-08
Position 647: 1.0157809183173688e-08
Position 638: 2.2473975449922962e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7809: 0.9640639842743237
Position 6165: 0.8095699349749763
Position 9151: 0.7626728189501835
Position 6679: 0.7180021023301297
Position 6355: 0.28807608589948897
Position 7262: 0.2835862017754444
Position 4279: 0.19271575270237662
Position 8047: 0.17521840353701043
Position 6125: 0.14847249782458824
Position 9520: 0.11235401231714748
Position 9542: 0.10587971356638039
Position 7168: 0.0648743085657022
Position 7145: 0.056702667459337545
Position 653: 0.05077273217534384
Position 591: 0.04827997089941006
Position 3668: 0.04715790414515421
Position 3065: 0.036827427245157134
Position 4356: 0.036276020598516825
Position 4285: 0.03522817851470438
Position 9132: 0.033321512007526734
Position 8590: 0.02525184308328908
Position 7098: 0.02044677637654197
Position 7062: 0.02041660500650525
Position 8451: 0.019216335786610278
Position 3287: 0.018955084584637166
Position 8236: 0.014499248904975452
Position 3246: 0.014060741403874677
Position 7308: 0.01347793821576184
Position 6224: 0.013371977189907146
Position 9118: 0.013150035473353406
Position 4329: 0.012293056542592117
Position 5214: 0.011306143335916966
Position 10246: 0.010800122932085465
Position 6572: 0.010269206650690055
Position 8853: 0.00968842491601939
Position 8395: 0.009096541383878843
Position 7503: 0.009070234205566111
Position 10322: 0.009061702117161693
Position 9155: 0.008526132927601918
Position 5070: 0.008263935611755124
Position 4257: 0.007080168480436955
Position 4825: 0.007054013938981847
Position 7517: 0.006810494381884812
Position 9613: 0.006710416947813101
Position 10264: 0.006473934785782842
Position 8280: 0.006088106820276991
Position 8026: 0.005876896092607764
Position 6556: 0.005629172145473673
Position 4469: 0.00514681042410312
Position 7552: 0.004810490934388867
Position 9936: 0.004741451016858368
Position 6621: 0.004627378635264469
Position 8514: 0.0046126458448290785
Position 9871: 0.004579678037435233
Position 9055: 0.004426054611426284
Position 5080: 0.004396658605721345
Position 8482: 0.0043883384346589125
Position 5086: 0.004295721820401528
Position 7199: 0.004226576411957447
Position 6455: 0.004116256746998522
Position 6649: 0.003892808050343281
Position 9474: 0.003569158069199083
Position 7417: 0.0029860662634354825
Position 5171: 0.0029250681938520753
Position 8291: 0.002714627246767647
Position 6618: 0.0026812670097014616
Position 638: 0.002649012453915548
Position 7508: 0.002647624602717251
Position 667: 0.002556482640889359
Position 7841: 0.0025136093952841223
Position 4074: 0.0023156728531181364
Position 9209: 0.00227701979335713
Position 821: 0.0021769375788040254
Position 2941: 0.0021221587180251405
Position 9222: 0.002090741265935948
Position 6977: 0.0020635362837721372
Position 7039: 0.001927770769682274
Position 6536: 0.0018201892388242228
Position 7103: 0.0017993767641506786
Position 4033: 0.0017341262832989103
Position 9660: 0.0017063593558436499
Position 10393: 0.0016978922775487198
Position 6502: 0.0016522402256546349
Position 10067: 0.0015492023219921516
Position 7549: 0.0015427822710766981
Position 7995: 0.0015391324568361992
Position 7815: 0.0014859677090490074
Position 8427: 0.0014850292502761103
Position 8534: 0.0014307906681296702
Position 9528: 0.0013728799161185745
Position 9446: 0.0013687108728693213
Position 3506: 0.0013562520982818194
Position 687: 0.0013404363318976049
Position 8863: 0.00120454742394849
Position 9788: 0.00118010359626013
Position 7625: 0.001172366982708025
Position 1414: 0.0011677344710650064
Position 6129: 0.001152409001410462
Position 3977: 0.0010924521681480886
Position 5968: 0.001072441875908864
Position 7458: 0.0010442057485148184
Position 4335: 0.001018188780387637
Position 5011: 0.0009789316207319356
Position 9098: 0.0009607597251656343
Position 6576: 0.0009458559398538614
Position 664: 0.0009237870734884452
Position 9824: 0.0008865765427987483
Position 6626: 0.0008794138514893611
Position 7266: 0.0008515375378130894
Position 7180: 0.000838781514588067
Position 8607: 0.0007331222239813401
Position 6806: 0.0007329558262535848
Position 4321: 0.0007009044075550471
Position 2882: 0.0006851303926510504
Position 9670: 0.000679962192977194
Position 7425: 0.0006691413749742432
Position 3551: 0.0005934247386280479
Position 9547: 0.0005920948309057361
Position 3764: 0.0005920159487337133
Position 4867: 0.0005888577931093813
Position 6003: 0.0005771245182089719
Position 10175: 0.0005709763666244066
Position 6846: 0.0005632276158700828
Position 8880: 0.0005590388888422463
Position 6478: 0.0005527736232186853
Position 8493: 0.0005356877896978099
Position 6837: 0.000529913480579478
Position 9955: 0.0004961341973611796
Position 9441: 0.0004168823983928226
Position 487: 0.00037490116092041796
Position 10351: 0.0003687749578694205
Position 4177: 0.0003664274066457762
Position 8066: 0.000357683029116324
Position 9495: 0.0003372822671125908
Position 10480: 0.0003357204025840781
Position 8984: 0.0003198648513481435
Position 2978: 0.0003135490279510409
Position 3818: 0.00031098746601180557
Position 6628: 0.00031069607176486305
Position 8051: 0.0002980738146389436
Position 9835: 0.0002869874882832403
Position 6433: 0.000285719095810715
Position 8022: 0.00027012322673200274
Position 6481: 0.0002662924062667416
Position 1497: 0.0002638330795280756
Position 2857: 0.0002592149486482068
Position 9008: 0.00025203294421283055
Position 7641: 0.0002451763986004775
Position 6367: 0.0002195105538095225
Position 9177: 0.00021364072763120097
Position 703: 0.00020527944423399266
Position 7232: 0.0001974531824889412
Position 6769: 0.00019029687383759629
Position 2305: 0.0001902071193732364
Position 9258: 0.00018976943934609084
Position 1301: 0.00018460403149553854
Position 9274: 0.00017498698174996693
Position 735: 0.00017140886389077165
Position 6440: 0.0001571273079626568
Position 459: 0.00015664986927978072
Position 2793: 0.00015211618744791943
Position 9228: 0.00015141629129165272
Position 6336: 0.0001323066031273799
Position 7317: 0.0001254977942568462
Position 6245: 0.00010338099055719365
Position 7295: 8.662534659737009e-05
Position 3721: 8.654218601133692e-05
Position 8334: 8.431667118518589e-05
Position 7934: 7.53067088194959e-05
Position 9173: 7.00398012054503e-05
Position 8725: 6.526230064164407e-05
Position 8967: 6.20669550223221e-05
Position 3085: 6.0432816392790386e-05
Position 2265: 5.986115222443958e-05
Position 3703: 5.772564952734926e-05
Position 6258: 5.145194769083193e-05
Position 2056: 5.03061610296304e-05
Position 6888: 4.943878471161388e-05
Position 1684: 4.001962699134573e-05
Position 8138: 3.5874431865261545e-05
Position 6891: 3.0287488430477392e-05
Position 1989: 2.507689964786846e-05
Position 3518: 2.259583621712563e-05
Position 9184: 1.7674724019834206e-05
Position 1520: 1.4953571690352107e-05
Position 7881: 9.112398943532003e-06
Position 1926: 5.824560801440425e-06
Position 1830: 3.5354378211575273e-06
Position 1814: 2.805241404754687e-06
Position 1896: 2.745418566639174e-06
Position 1314: 2.7407705330958043e-06
Position 1472: 2.6913354479693474e-06
Position 1331: 2.635228461067738e-06
Position 2670: 2.545793165659617e-06
Position 510: 2.4048721903767354e-06
Position 868: 2.1825095551532608e-06
Position 673: 2.1348044445065497e-06
Position 7966: 1.779590386202444e-06
Position 8242: 1.057999097883466e-06
Position 6370: 1.0342519490729065e-06
Position 8349: 1.0155198314384258e-06
Position 6400: 7.53938249156235e-07
Position 2438: 7.363909933416945e-07
Position 878: 2.7668667064952584e-07
Position 494: 2.602201661130357e-07
