Gene = Nhlrc3
Position 10623: 0.0005161984134435793
Position 1311: 0.0004985488974143252
Position 12950: 0.0004971117767803456
Position 2572: 0.00044163018863668314
Position 6485: 0.00042858007252892017
Position 32: 0.0003925267313113993
Position 7633: 0.00037503162668165287
Position 2943: 0.00036442687522688787
Position 1574: 0.0003597998540872121
Position 10062: 0.0003545113185141176
Position 6960: 0.00031215776119713145
Position 1135: 0.00029759289547856473
Position 3134: 0.00028049923095246085
Position 1012: 0.0002796126147381239
Position 591: 0.0002591449589568475
Position 3657: 0.0002520857166349018
Position 238: 0.00020534275776483446
Position 262: 0.00020081942265243286
Position 127: 0.0001956814875080195
Position 6916: 0.00019175692782233674
Position 985: 0.00018268300885365636
Position 935: 0.00017136346249783084
Position 3052: 0.00017116785886763438
Position 512: 0.00014586293075294937
Position 2910: 0.00014563621070282133
Position 9833: 0.00013799924728356575
Position 1399: 0.00013421086822864794
Position 372: 0.00011921752218889574
Position 6043: 0.00011891414405071609
Position 546: 0.00011544448325766814
Position 6159: 9.205948410898073e-05
Position 7282: 7.63667075218724e-05
Position 1309: 6.414484912986179e-05
Position 868: 5.770034060322576e-05
Position 2205: 5.381898277865051e-05
Position 1929: 5.06640673067697e-05
Position 9804: 5.066060315830729e-05
Position 2291: 5.043639655125404e-05
Position 1025: 4.8676452139788974e-05
Position 892: 4.0555620888586496e-05
Position 1382: 3.903005196266296e-05
Position 979: 3.5132344372106144e-05
Position 1707: 3.5007430618667594e-05
Position 1055: 3.223406675249199e-05
Position 782: 2.946334256107512e-05
Position 2686: 2.5666044024946762e-05
Position 1063: 2.509933179394737e-05
Position 2430: 2.2381578158720363e-05
Position 20: 1.4184732978796744e-05
Position 1710: 1.2533097499780507e-05
Position 1006: 1.1995862108264788e-05
Position 1649: 8.049608355711835e-06
Position 11716: 7.194835582077605e-06
Position 4999: 6.017600006377908e-06
Position 829: 5.441663542601743e-06
Position 10198: 4.099769582566761e-06
Position 1861: 1.4403433889903696e-06
Position 848: 6.840524166063851e-07
Position 385: 1.8779993247823612e-07
Position 977: 2.811664469422799e-09
Position 1139: 2.2405671256199605e-09
Position 759: 1.1418393183991046e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9677: 0.9514595429898115
Position 6814: 0.916084960271743
Position 4646: 0.864604808057517
Position 1552: 0.8421278139475165
Position 12736: 0.7131650475912794
Position 2965: 0.43652703956760325
Position 12472: 0.41575791783232235
Position 867: 0.39370508021297873
Position 6039: 0.223331049348838
Position 3023: 0.20970443293836244
Position 6434: 0.15687003244300032
Position 2160: 0.14449109719672276
Position 10095: 0.1160761996289844
Position 1994: 0.11221990097272404
Position 10062: 0.11002855754049376
Position 10682: 0.10982253909290433
Position 3167: 0.09629525495083528
Position 12769: 0.07689798410672166
Position 2349: 0.07356172746690542
Position 798: 0.06970762326160033
Position 3719: 0.06259222631248548
Position 902: 0.05419336965315958
Position 2773: 0.047080815043638036
Position 9456: 0.04677390471533974
Position 13017: 0.04184471628508642
Position 12315: 0.037513422764973575
Position 4747: 0.036628726972470625
Position 10065: 0.0340993243240074
Position 13439: 0.03171316880146349
Position 4763: 0.030271594367874098
Position 8708: 0.028529619065664102
Position 9893: 0.027871603219473868
Position 12451: 0.027275890701158195
Position 10123: 0.02665378720422392
Position 11438: 0.023356981729167094
Position 875: 0.022909254895260592
Position 1965: 0.019852873218922908
Position 12006: 0.018229092039441
Position 5136: 0.017116968818760528
Position 3066: 0.016642650475442552
Position 6743: 0.01648181049994156
Position 8184: 0.01627813934712752
Position 385: 0.015611922305682388
Position 11811: 0.014700516740989336
Position 2193: 0.014339760429519535
Position 1625: 0.014056094397840582
Position 4700: 0.014021658202272112
Position 4281: 0.013459935228069693
Position 12130: 0.013036115047212672
Position 909: 0.012327409471205421
Position 3211: 0.012276518729295098
Position 14704: 0.011773987734955612
Position 3789: 0.011626719227989512
Position 4715: 0.011236210163838389
Position 3775: 0.01049960086008515
Position 2226: 0.010094891362355687
Position 985: 0.009986942692199945
Position 13733: 0.009851212616578604
Position 12963: 0.009830296083666975
Position 8164: 0.00799965662727099
Position 8730: 0.00792580492921949
Position 2095: 0.007816995790717622
Position 9303: 0.0073908689543305895
Position 7009: 0.005414129666319556
Position 10766: 0.005347224806410417
Position 12068: 0.005269373237398885
Position 2798: 0.0052322070414954685
Position 6395: 0.005066353412173218
Position 2268: 0.005056734303183889
Position 13296: 0.005035480871421128
Position 10133: 0.004869597843896698
Position 3134: 0.004798410131861583
Position 4322: 0.004325330938703745
Position 8628: 0.004227504732970733
Position 12404: 0.003942590992010757
Position 2476: 0.0037486371138670165
Position 1220: 0.0037086649965095194
Position 3079: 0.003583413524466021
Position 1573: 0.0035238532283355314
Position 2614: 0.0034102140964981926
Position 5663: 0.003354884443702675
Position 2479: 0.0033350082233512164
Position 12251: 0.0032207332715356047
Position 11386: 0.0032155147153936784
Position 3519: 0.003123616066732799
Position 13525: 0.003104271750938435
Position 13084: 0.0030580830935800357
Position 9504: 0.0029879256671269195
Position 12086: 0.002949990755241188
Position 5407: 0.0028658692935489487
Position 12108: 0.002864802544471854
Position 10462: 0.0027702103935591713
Position 4248: 0.0027055769354836752
Position 7617: 0.002681001865597639
Position 358: 0.002679441467593547
Position 5161: 0.002291066370195274
Position 11833: 0.0021971956545289535
Position 2403: 0.002187127368294471
Position 8570: 0.00213409343285569
Position 5251: 0.0019980786495247655
Position 9206: 0.0019758975595976593
Position 3542: 0.0017212636979411322
Position 11465: 0.0016820070889087201
Position 5385: 0.0015673238923811102
Position 5206: 0.0015324286632668893
Position 11934: 0.001528236840104665
Position 4564: 0.0014753118832021026
Position 1914: 0.0014702484584838374
Position 11413: 0.0014268468597574955
Position 3796: 0.001404146087955438
Position 1780: 0.0014034652255126583
Position 1610: 0.0014026672643622908
Position 12157: 0.001391678568036231
Position 12482: 0.001359644606041806
Position 3827: 0.0013330947897910556
Position 6220: 0.0013106388136799349
Position 6042: 0.0012994068493132225
Position 9082: 0.0012984199707693183
Position 9514: 0.0012697183755730223
Position 12988: 0.0012142631935590257
Position 1496: 0.0012045832546553805
Position 5642: 0.0011769122036857165
Position 2208: 0.0011582169966564664
Position 13020: 0.001145554039839163
Position 1234: 0.0011357596577231505
Position 6172: 0.001128174471298243
Position 740: 0.001119144915334052
Position 1554: 0.0010710750155871148
Position 2363: 0.001027537677033795
Position 10396: 0.0010011450178351719
Position 945: 0.0009410995436869555
Position 7620: 0.0008927794128565091
Position 12287: 0.0008857845624099307
Position 10554: 0.0008709381321338486
Position 1589: 0.0008642655709772437
Position 1532: 0.0008290633460860633
Position 10077: 0.0008053491212969429
Position 5976: 0.0008031387185801468
Position 2510: 0.000771490938619238
Position 2624: 0.0007434953963744013
Position 5689: 0.0007321822787167265
Position 3606: 0.0006942471936835642
Position 2408: 0.0006922498783236768
Position 179: 0.0006724847433184552
Position 9976: 0.000649392422062161
Position 6048: 0.0006361994128755654
Position 12709: 0.0006215766543639463
Position 2730: 0.000589684449651158
Position 6004: 0.0005845863372134306
Position 1580: 0.0005604574159860107
Position 8519: 0.0005540623363471081
Position 3657: 0.0005423548361301561
Position 5645: 0.0005413121962781619
Position 5702: 0.0005014272980382243
Position 2166: 0.0004977802961528559
Position 8692: 0.00048241410759721854
Position 10719: 0.0004611004459964308
Position 5780: 0.0004536076993263251
Position 8334: 0.0004389588707393075
Position 4775: 0.0004334952246413259
Position 2187: 0.0004317435488070757
Position 14335: 0.0004073510299214601
Position 8713: 0.0004053487120180662
Position 10194: 0.00039776187009596235
Position 10834: 0.0003903986559743671
Position 1529: 0.0003539516071213941
Position 3516: 0.00034997630921876664
Position 4480: 0.00034853013956974546
Position 2027: 0.00033917081442099854
Position 5184: 0.00033680440319997965
Position 2736: 0.00031197128936623353
Position 4587: 0.0002912180087296464
Position 2291: 0.00028753968697533796
Position 1501: 0.0002785613595988762
Position 7022: 0.00026468109151174096
Position 9407: 0.000254320027543688
Position 361: 0.00022268982852442155
Position 1672: 0.0002109715149534945
Position 759: 0.00020911529327186185
Position 2822: 0.00020586949436450714
Position 8198: 0.00020261744079910323
Position 769: 0.00019658230352155595
Position 1109: 0.00019618234252492082
Position 6255: 0.00018719441239065045
Position 8001: 0.0001833596141570137
Position 1556: 0.00017349197321054246
Position 9215: 0.00017259296566848783
Position 5498: 0.0001615800946996762
Position 2295: 0.0001608633743343503
Position 5485: 0.00015657156403929773
Position 11121: 0.00015121661504431026
Position 1323: 0.00014577540260144538
Position 11160: 0.0001428455181023121
Position 10790: 0.00014145408706972454
Position 1186: 0.00014095074256910908
Position 2231: 0.000131780730428172
Position 2453: 0.00012658107679413693
Position 2114: 0.00012173685612442447
Position 8734: 0.00012148022604377499
Position 512: 0.00011696713005596397
Position 5698: 0.00011510287847134121
Position 10585: 0.00010946118536525947
Position 8352: 9.901844812616735e-05
Position 1170: 9.745093697171216e-05
Position 1119: 9.09842569349254e-05
Position 2411: 8.423475327034585e-05
Position 9854: 8.020749606766131e-05
Position 2537: 7.409399950995413e-05
Position 7524: 7.119438386254505e-05
Position 10935: 6.235970018408666e-05
Position 1238: 6.13638795448019e-05
Position 2592: 5.589804794803481e-05
Position 1006: 5.2493651524999316e-05
Position 848: 4.982308377473945e-05
Position 10437: 4.346321048028876e-05
Position 671: 4.22223800947093e-05
Position 1394: 4.196506546980508e-05
Position 11849: 4.080579627182105e-05
Position 9897: 3.766980434741691e-05
Position 452: 3.365702841808692e-05
Position 1871: 3.217949837592827e-05
Position 5856: 3.180974053196579e-05
Position 2842: 3.1516377174660795e-05
Position 2546: 2.6622661781620155e-05
Position 474: 2.6400442473790654e-05
Position 10157: 2.167271755817872e-05
Position 1736: 2.0797044694630383e-05
Position 9604: 2.0713083399869323e-05
Position 1950: 1.854622852230051e-05
Position 10693: 1.668245557033809e-05
Position 11322: 1.6363280174147445e-05
Position 143: 1.6077271587616907e-05
Position 394: 1.5186923550046372e-05
Position 1694: 1.4835765813992976e-05
Position 1343: 1.1821084656485534e-05
Position 1506: 1.064509169597364e-05
Position 1409: 1.0602078260951543e-05
Position 1519: 8.992091243507368e-06
Position 322: 8.453443281073615e-06
Position 690: 8.443197835952033e-06
Position 415: 7.850790502633888e-06
Position 1277: 7.3405739635023026e-06
Position 11590: 7.194835582077601e-06
Position 127: 6.82326185796022e-06
Position 1255: 6.652149484559338e-06
Position 1591: 6.392951498319724e-06
Position 518: 5.928515324353578e-06
Position 1188: 5.3849848822046865e-06
Position 4919: 5.141496450637815e-06
Position 426: 5.037436449604439e-06
Position 1015: 4.621595684427195e-06
Position 280: 4.610977729463781e-06
Position 1059: 4.2566193154925114e-06
Position 1289: 4.183240645561277e-06
Position 7692: 4.074472869234043e-06
Position 1286: 3.9144494101099775e-06
Position 2024: 3.891392448063742e-06
Position 1250: 2.4344959034320213e-06
Position 443: 1.9999132961198726e-06
Position 461: 1.6520334406963627e-06
Position 454: 1.4122664680569457e-06
Position 283: 1.1750582705520222e-06
Position 1149: 1.0733238720985827e-06
Position 7031: 1.0335824198961367e-06
Position 4531: 9.79586952717615e-07
Position 145: 8.575562525937168e-07
Position 1432: 7.848912381339705e-07
Position 198: 5.33327151247414e-07
Position 487: 5.229493561441509e-07
Position 314: 4.851041451708231e-07
Position 5940: 4.2823158829928523e-07
Position 5016: 2.8690901044840413e-07
Position 155: 2.552995326907586e-07
Position 2902: 2.1510583366282305e-07
Position 1371: 2.016835582457914e-07
Position 196: 1.5840291237417833e-07
Position 3233: 1.4542420833502745e-07
Position 111: 1.3180459126211456e-07
Position 1382: 1.2572341675921254e-07
Position 287: 1.1613630931485419e-07
Position 290: 1.0570834118227799e-07
Position 2270: 9.681602740059817e-08
Position 440: 7.289089122721618e-08
Position 434: 6.338756164736805e-08
Position 1428: 2.066963262383567e-08
Position 1067: 4.295589382505547e-09
Position 1139: 3.597268083898651e-10
Position 4502: 1.3400310820207742e-10
Position 522: 6.321452191618023e-12
Position 88: 2.3461551527181024e-12
