Gene = Myd88
Position 929: 5.020588257278487e-05
Position 3029: 5.004385555737042e-05
Position 72: 4.930326678588365e-05
Position 3301: 3.953375284901068e-05
Position 1649: 3.636590513481083e-05
Position 999: 3.496938315782094e-05
Position 337: 3.343503863426806e-05
Position 2719: 2.9959632824206183e-05
Position 1482: 2.9957663224100335e-05
Position 3427: 2.8774222090287065e-05
Position 956: 2.7520974235967098e-05
Position 1522: 2.6673906434733116e-05
Position 2407: 2.591192375737555e-05
Position 1633: 2.5563659935324875e-05
Position 2438: 2.5238578688041376e-05
Position 1374: 2.3463613787358374e-05
Position 2308: 2.211918603067029e-05
Position 2673: 2.1331047355143057e-05
Position 1914: 2.0797656089905543e-05
Position 615: 2.066704926909947e-05
Position 1796: 2.0556288702600883e-05
Position 3432: 1.970884919579909e-05
Position 2215: 1.6988675754560667e-05
Position 1646: 1.5785370127531328e-05
Position 1682: 1.532672278189888e-05
Position 208: 1.5263475675969655e-05
Position 3341: 1.5252063351231935e-05
Position 435: 1.3791478843999277e-05
Position 2752: 1.3078571921820103e-05
Position 3287: 1.2686107821146692e-05
Position 2451: 1.181264906181687e-05
Position 2209: 9.69751135347184e-06
Position 856: 9.540638436502026e-06
Position 1402: 8.731180270484722e-06
Position 513: 7.114430610163113e-06
Position 1709: 6.7098912960825185e-06
Position 2103: 6.646941329994743e-06
Position 2395: 5.207461096789462e-06
Position 2449: 5.0995349232286114e-06
Position 186: 5.058746694930486e-06
Position 837: 4.559871589117951e-06
Position 1243: 4.458816500510485e-06
Position 662: 3.225480235918826e-06
Position 2459: 3.220124511312082e-06
Position 618: 2.9573266505879425e-06
Position 2212: 2.6932710098615522e-06
Position 627: 2.2500978558112473e-06
Position 3226: 1.904714660170389e-06
Position 567: 1.7762310852334654e-06
Position 1074: 1.7711908527420453e-06
Position 2198: 1.5050060460550301e-06
Position 519: 1.1934817324402887e-06
Position 2393: 1.1030276617572205e-06
Position 3194: 6.644122598321423e-07
Position 2531: 1.1817299301034367e-07
Position 2804: 1.1789520247120045e-07
Position 2723: 7.662004377287433e-08
Position 3027: 7.503807634716512e-08
Position 2725: 3.1224719946050976e-08
Position 660: 9.344843033013468e-09
Position 2345: 7.408278301318418e-09
Position 2122: 5.2740445972583696e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1854: 0.9828117003288596
Position 1330: 0.9672974087765387
Position 2530: 0.8956434369434481
Position 3141: 0.7180852529125851
Position 2195: 0.5617799415996555
Position 2166: 0.31791876227407395
Position 2784: 0.1892521268704129
Position 657: 0.09885713818699218
Position 2490: 0.04687031429135991
Position 848: 0.032682106728553345
Position 3018: 0.02456393406568026
Position 344: 0.02039047246732997
Position 2568: 0.018663387311524792
Position 2141: 0.01854990425968299
Position 3588: 0.01680839551160669
Position 874: 0.012465634611295151
Position 3360: 0.012335812798259554
Position 542: 0.011830046913512105
Position 535: 0.010909157827731364
Position 2238: 0.010029348102630658
Position 1094: 0.009694907991080777
Position 501: 0.009157241539112881
Position 739: 0.007851172703994385
Position 1151: 0.0060941883328219934
Position 3771: 0.003581928000527699
Position 3841: 0.0035189066523343662
Position 2179: 0.0034819048379741585
Position 2112: 0.0030044862797785686
Position 3817: 0.0027218917292597964
Position 1335: 0.0023521070858312553
Position 3649: 0.0022633904816595956
Position 3774: 0.0021810444132191443
Position 666: 0.002109148165182602
Position 3446: 0.001956214491510276
Position 3328: 0.001875522933837564
Position 2755: 0.0017470843034105737
Position 2374: 0.0015665615752705193
Position 1332: 0.0014866060053296232
Position 3146: 0.0013983847630698602
Position 2794: 0.0013692662817247252
Position 2170: 0.0013433053381903992
Position 2541: 0.001192658541956961
Position 1116: 0.0011809750402022982
Position 299: 0.001179788413578584
Position 1532: 0.0011552711163242931
Position 938: 0.0010731217638861239
Position 2816: 0.0009660567639728914
Position 2947: 0.0008960919392006373
Position 1084: 0.0007784738361981908
Position 1074: 0.0007477388869518847
Position 3175: 0.0007329636931434789
Position 1103: 0.000723929534628363
Position 3533: 0.0007170292326146132
Position 318: 0.0007053461361702164
Position 3694: 0.0006972999001196003
Position 2410: 0.0006391928358452098
Position 3274: 0.0005854969477666343
Position 1795: 0.0005279408260535374
Position 1811: 0.00048382348866811344
Position 1766: 0.0004148265919008378
Position 370: 0.00040122034157335444
Position 1910: 0.0003999836638731321
Position 3778: 0.0003906241958039125
Position 4103: 0.0003883861932893638
Position 1919: 0.0003744103227096102
Position 2967: 0.00035555488971134963
Position 615: 0.00034064592811089753
Position 1491: 0.0003397015718986683
Position 586: 0.0003281403864462557
Position 2591: 0.0003114301628854572
Position 2831: 0.0002757126860160376
Position 547: 0.0002650952375260702
Position 3741: 0.0002543796509192091
Position 876: 0.00025395293907910484
Position 237: 0.00024236513298457973
Position 1821: 0.0002422696227238072
Position 4003: 0.00023664388614194309
Position 2544: 0.00021905741445888395
Position 3148: 0.00019857139266702634
Position 3954: 0.00019335383190783676
Position 3744: 0.00018582315631108316
Position 2287: 0.00017724657088499492
Position 3889: 0.0001744350712718484
Position 2640: 0.00016586998313023314
Position 2797: 0.00016427537348236076
Position 1727: 0.00015897390428593451
Position 3301: 0.00015540088404232782
Position 2467: 0.00014992736980309855
Position 714: 0.0001489389972718449
Position 3964: 0.00014830577944992103
Position 2687: 0.00013867453977007993
Position 4099: 0.00013313612300619972
Position 627: 0.00013261868174170493
Position 2580: 0.00012770194234144812
Position 1354: 0.00012450425670150242
Position 625: 0.00012378160171332234
Position 2868: 0.0001219318150641641
Position 856: 0.00012006248324516439
Position 4005: 0.00011680363158104934
Position 1682: 0.00011589362999748045
Position 1615: 0.00010223126952093173
Position 1922: 9.410569378128982e-05
Position 3654: 8.858981506757173e-05
Position 3082: 8.613369982271185e-05
Position 632: 8.560725588317741e-05
Position 1304: 8.008065893421259e-05
Position 3679: 7.695871552037745e-05
Position 3750: 7.652737378226527e-05
Position 240: 7.356855205161502e-05
Position 601: 7.270313271474353e-05
Position 607: 7.177423408528351e-05
Position 552: 7.026138518361436e-05
Position 1230: 6.948841618500381e-05
Position 3539: 6.844512359408288e-05
Position 2667: 6.619218386566224e-05
Position 3256: 6.550154407127712e-05
Position 2577: 6.404841710545095e-05
Position 2366: 6.333969523884291e-05
Position 3021: 6.1928857616891e-05
Position 1644: 5.7055771759295856e-05
Position 170: 5.667366405077295e-05
Position 1344: 4.9735091358420304e-05
Position 1108: 4.741343978727217e-05
Position 3368: 4.6940004515682764e-05
Position 1554: 4.368392416620172e-05
Position 3698: 4.29641970163886e-05
Position 3853: 4.2655905771789425e-05
Position 1938: 4.068352296742102e-05
Position 1465: 3.939681963397753e-05
Position 352: 3.9367170094264226e-05
Position 3427: 3.9047590525157915e-05
Position 2240: 3.705501929424156e-05
Position 581: 3.488578310030546e-05
Position 2017: 3.3351199984333204e-05
Position 1392: 3.3073346497723844e-05
Position 4085: 3.22342121820848e-05
Position 882: 3.059880633860889e-05
Position 2314: 3.0275661497264094e-05
Position 2350: 3.0184024723976915e-05
Position 1365: 2.9909888147772826e-05
Position 1788: 2.7150623506929487e-05
Position 3908: 2.6256811605756834e-05
Position 519: 2.4499142902328084e-05
Position 3096: 2.331832109480464e-05
Position 2259: 2.1895948552417588e-05
Position 505: 1.940285982487879e-05
Position 1772: 1.8344211292626e-05
Position 3071: 1.7287244693031556e-05
Position 2872: 1.6759093085841474e-05
Position 564: 1.5941874185910782e-05
Position 511: 1.5438342469238894e-05
Position 3091: 1.5205629965678263e-05
Position 2320: 1.458185465616497e-05
Position 594: 1.3762372030704283e-05
Position 3486: 1.2926499486630941e-05
Position 3154: 1.2847226731913266e-05
Position 1943: 1.2442358325091533e-05
Position 2887: 1.166672707460531e-05
Position 3593: 1.1629363723959871e-05
Position 4028: 1.1460179977838616e-05
Position 3488: 1.1444786087769077e-05
Position 3596: 1.1243795077037345e-05
Position 509: 1.1044187778953436e-05
Position 1823: 1.065879513637253e-05
Position 442: 9.546658802224448e-06
Position 757: 9.405270079570703e-06
Position 999: 9.310300410998839e-06
Position 3819: 8.961468075969588e-06
Position 513: 8.408116050609423e-06
Position 1168: 7.5510583760261346e-06
Position 2292: 7.235019983506797e-06
Position 2801: 6.919889619604121e-06
Position 956: 6.748162621258001e-06
Position 1298: 6.629966912675012e-06
Position 681: 6.17795643660369e-06
Position 902: 5.963517918008921e-06
Position 2383: 5.070916446613492e-06
Position 898: 4.986782335905834e-06
Position 2276: 4.606915789266263e-06
Position 1961: 4.574789054625408e-06
Position 390: 4.471793465123835e-06
Position 378: 4.407310086174474e-06
Position 1250: 4.201263406405845e-06
Position 1253: 4.033288535971182e-06
Position 1581: 3.973458361457475e-06
Position 2244: 3.960256400633314e-06
Position 1301: 3.868637911748686e-06
Position 166: 3.509883279770934e-06
Position 1201: 3.4828298955287748e-06
Position 1362: 3.475129923638577e-06
Position 1495: 3.3822854732137957e-06
Position 781: 3.3580010965228235e-06
Position 1026: 3.3111119683699105e-06
Position 2475: 3.1942382986095254e-06
Position 1163: 3.058294792432592e-06
Position 2098: 2.9729121048580133e-06
Position 2318: 2.659610912913318e-06
Position 562: 2.372208954519834e-06
Position 1371: 2.2316793698526536e-06
Position 596: 2.1801749461645906e-06
Position 895: 2.0076292366614936e-06
Position 929: 1.889530565676438e-06
Position 1705: 1.6597704695281304e-06
Position 261: 1.586835446024869e-06
Position 1359: 1.573694783356474e-06
Position 268: 1.432422475296e-06
Position 399: 1.334677478135189e-06
Position 2083: 1.2949681130866366e-06
Position 1729: 1.288913252282222e-06
Position 1709: 5.915913331647817e-07
Position 3659: 3.089755664259495e-07
Position 3718: 2.7880138328783897e-07
Position 94: 2.3820210512474467e-07
Position 354: 1.812770497366422e-07
Position 252: 1.3048502213865823e-07
Position 685: 8.658456924359331e-08
Position 3399: 7.27397709069093e-08
Position 891: 6.653071841040661e-08
Position 743: 6.309418279175586e-08
Position 393: 5.990455575745056e-08
Position 2455: 5.125224067684611e-08
Position 908: 5.08351619269651e-08
Position 954: 4.141504334461532e-08
Position 964: 2.13826819991735e-08
Position 270: 9.708915419489168e-09
Position 886: 7.867336523361402e-09
Position 916: 7.110637688657056e-09
Position 1211: 6.030198400677801e-09
Position 414: 5.149944095678377e-09
Position 457: 2.841368137080945e-09
Position 1189: 2.2287794273155594e-09
Position 1428: 1.822518299011944e-09
Position 1646: 1.6262189416846284e-09
Position 1551: 1.1183229978262689e-09
Position 1383: 9.715184017941813e-10
Position 452: 5.639795011473489e-10
